unique_id,text,language,type,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,subordinate_proposition_dist,verbal_head_per_sent
en_polar_210,Did you get a chance to find those GTC's for ENA that you can forward this way?,english,polar,-0.32,6.00,1.00,0.44,0.41,2.94,4.21,3.00
en_polar_211,Does this mean that for June and for a certain portion of July we should not do anything and just make adjustments on a going forward basis (and assume everything will work out at month end)?,english,polar,1.09,6.00,1.00,0.53,0.44,3.69,4.21,6.00
en_polar_212,Shouldn't all the liquidation values from the beginning of the month be a negative (representing positive liquidation) for the puts?,english,polar,1.46,4.00,1.00,0.17,0.43,3.22,3.93,2.00
en_polar_213,Does this mean that for June and for a certain portion of July we should not do anything and just make adjustments on a going forward basis (and assume everything will work out at month end)?,english,polar,1.09,6.00,1.00,0.53,0.44,3.69,4.33,6.00
en_polar_214,Shouldn't all the liquidation values from the beginning of the month be a negative (representing positive liquidation) for the puts?,english,polar,1.46,4.00,1.00,0.17,0.43,3.22,3.93,2.00
en_polar_215,"With reference to Article 5, section 5.1 (b), are we going to propose an alternative planned outage to TAU for next year?",english,polar,0.62,5.00,1.00,0.39,0.55,3.33,3.93,3.00
en_polar_216,"Also, can you confirm the correct names, email addresses, titles for those new folks on Friday's call: Robbie Rossi, Michelle, Melissa Lloyd?",english,polar,0.72,5.00,0.00,0.50,0.70,3.43,0.00,1.00
en_polar_217,"Because a number of the declarations and signature pages are not yet available electronically, they have not been included with this note.?",english,polar,0.90,5.00,1.00,0.83,0.41,3.22,3.93,2.00
en_polar_218,"Hard copies of the Comprehensive Settlement, including all declarations and signature pages, are being shipped tonight via US mail to all parties on the service list.?",english,polar,0.77,4.00,1.00,0.42,0.58,3.40,3.93,2.00
en_polar_219,"You have all devoted considerable time, resources and spirit in the preparation of this document - and it shows.?",english,polar,0.92,3.00,0.00,0.58,0.50,3.09,0.00,2.00
en_polar_220,"We now have a settlement before the Commission that includes ratepayer advocates, commercial and industrial customers, electric generators, marketers, shippers, independent storage providers,? gas suppliers,? producers, utilities, aggregators, pipeline companies, wholesale customers, municipalities, and retail mass marketers, among others.?",english,polar,7.02,7.00,1.00,0.50,0.79,4.01,3.93,2.00
en_polar_221,"While we should be proud of our accomplishment, we now must turn to the task of getting our testimony ready by May 5 deadline.?",english,polar,0.20,6.00,1.00,0.58,0.42,3.30,4.21,3.00
en_polar_222,Assignments have already been made and I will schedule a conference call later this week to discuss related details.?,english,polar,0.08,5.00,1.00,0.50,0.58,3.04,3.93,3.00
en_polar_223,So much for resting on our laurels.?,english,polar,-0.53,3.00,1.00,0.33,0.57,2.20,4.62,1.00
en_polar_224,You still considering it?,english,polar,-0.86,1.00,0.00,0.50,0.50,1.79,0.00,1.00
en_polar_225,Can you please give me a call to discuss trademarking?,english,polar,-0.19,2.00,1.00,0.58,0.40,2.48,3.93,2.00
en_polar_226,"i.e. Are we covered if we proceed a word with ""Enron""?",english,polar,0.01,3.00,1.00,0.67,0.45,2.71,3.93,2.00
en_polar_227,"If we are covered, then was it necessary to register EnronOnline?",english,polar,-0.09,2.00,1.00,0.42,0.45,2.64,4.21,3.00
en_polar_228,"With regard to our annual review of this list of laws we need to comply with, do we not want to add the Canadian provinces new ""eligible swap participant"" equivalant rules?",english,polar,0.81,7.00,1.50,0.42,0.55,3.58,4.33,4.00
en_polar_229,"Carol, will you handle this or Mark?",english,polar,-0.03,3.00,0.00,0.50,0.43,2.30,0.00,1.00
en_polar_230,Will we be valuing/booking a series of monthly call options or a series of daily call options?,english,polar,0.20,5.00,0.00,0.33,0.53,3.04,0.00,2.00
en_polar_231,Please send me the current fuel curve that you are converting to $/MWh to value the deal?,english,polar,-0.03,5.00,2.00,0.50,0.42,3.04,4.21,3.00
en_polar_232,Are you deducting all operating expenses from the value of the option?,english,polar,-0.01,3.00,0.00,0.50,0.42,2.64,0.00,1.00
en_polar_233,"Are you using the ""SPRDOPT"" Exotic Options function to value the option?",english,polar,0.90,3.00,1.00,0.42,0.58,2.77,3.93,2.00
en_polar_234,Are you using the $/MWh VOM dollar amount as your strike?,english,polar,1.14,4.00,0.00,0.50,0.46,2.71,0.00,1.00
en_polar_235,Has Don provided the fixed payment stream?,english,polar,-0.19,3.00,0.00,0.17,0.71,2.20,0.00,2.00
en_polar_236,I assume from your message you are OK with this and they can get it nailed down?,english,polar,-0.01,4.00,1.00,0.44,0.35,2.94,4.21,4.00
en_polar_237,"Lou, do we have any sort of policy on requests like this?",english,polar,-0.47,5.00,0.00,0.50,0.42,2.71,0.00,1.00
en_polar_238,"Norma, any thoughts?",english,polar,-0.19,1.00,0.00,0.00,0.67,1.79,0.00,0.00
en_polar_239,"Lou, do we have any sort of policy on requests like this?",english,polar,-0.47,5.00,0.00,0.50,0.42,2.71,0.00,1.00
en_polar_240,"Norma, any thoughts?",english,polar,-0.19,1.00,0.00,0.00,0.67,1.79,0.00,0.00
en_polar_241,Is it someone on your team or someone from CEC?,english,polar,-0.19,3.00,0.00,0.00,0.20,2.48,0.00,1.00
en_polar_242,Am I scheduled to attend?,english,polar,-0.69,2.00,1.00,0.33,0.40,1.95,3.93,2.00
en_polar_243,Is this correct?,english,polar,-0.69,1.00,0.00,0.00,0.33,1.61,0.00,1.00
en_polar_244,Do you want me to send the invoices to you?,english,polar,-0.42,3.00,1.00,0.50,0.30,2.48,3.93,2.00
en_polar_245,Can we have a meeting this week (maybe Thursday at 3:30) to discuss this?,english,polar,-0.04,5.00,1.00,0.33,0.43,2.89,3.93,2.00
en_polar_246,Can we find another time that works for us to meet?,english,polar,-0.09,3.00,1.00,0.33,0.36,2.56,4.21,3.00
en_polar_247,I am available after Rick's Friday budget meeting...are you available then?,english,polar,0.81,3.00,1.00,0.00,0.54,2.77,3.93,2.00
en_polar_248,are you the right lawyer to look at this?,english,polar,-0.19,3.00,1.00,0.33,0.33,2.40,3.93,2.00
en_polar_249,Any updates on adding the correct legal name to this counterparty name?,english,polar,0.35,3.00,1.00,0.50,0.58,2.64,4.62,1.00
en_polar_250,Any chance we can get together for dinner Saturday eve.?,english,polar,-0.19,3.00,1.00,0.67,0.60,2.48,4.62,1.00
en_polar_251,Can you cover for me today?,english,polar,-0.39,2.00,0.00,0.50,0.33,2.08,0.00,1.00
en_polar_252,Do we have 2 sessions today?,english,polar,-0.39,2.00,0.00,0.50,0.50,2.08,0.00,1.00
en_polar_253,I assume this is 12:30 Central Time?,english,polar,-0.53,3.00,0.00,0.33,0.43,2.20,0.00,1.00
en_polar_254,Do you also have a SSD we can use?,english,polar,-0.32,3.00,1.00,0.33,0.44,2.40,3.93,2.00
en_polar_255,Should there be a (groan) meeting on this?,english,polar,0.24,3.00,0.00,0.33,0.25,2.48,0.00,1.00
en_polar_256,Can you please help with this one?,english,polar,-0.19,2.00,0.00,0.50,0.29,2.20,0.00,1.00
en_polar_257,"Since Enron's employees are assigned an SAP identification numbers (P number) and an HR number, could Enron as a company use these IDs instead of the SS numbers?",english,polar,1.06,4.00,1.00,0.67,0.59,3.53,3.93,2.00
en_polar_258,Could you please ask Shanna to take this situation to Sharon tomorrow?,english,polar,-0.01,3.00,1.00,0.67,0.50,2.64,3.93,2.00
en_polar_259,"As a result of our luncheon with the confirm desk yesterday, could someone develop a comprehensive list identifying all omnibus attachments?",english,polar,0.41,4.00,1.00,0.33,0.52,3.18,3.93,2.00
en_polar_260,Amelia Island Plantation?,english,polar,-1.19,2.00,0.00,0.00,1.00,1.61,0.00,0.00
en_polar_261,Are you selling burgers up and down the east coast?,english,polar,0.25,4.00,0.00,0.50,0.40,2.48,0.00,1.00
en_polar_262,Have you gone international?,english,polar,-0.86,1.00,0.00,0.33,0.50,1.79,0.00,1.00
en_polar_263,In a new franchise business?,english,polar,0.31,1.00,0.00,0.00,0.60,1.95,0.00,0.00
en_polar_264,Do you miss me?,english,polar,-0.86,1.00,0.00,0.33,0.25,1.79,0.00,1.00
en_polar_265,Could you send me a set?,english,polar,-0.59,2.00,0.00,0.50,0.33,2.08,0.00,1.00
en_polar_266,Could you send me a set?,english,polar,-0.59,2.00,0.00,0.50,0.33,2.08,0.00,1.00
en_polar_267,have you gotten a price?,english,polar,-0.69,2.00,0.00,0.33,0.40,1.95,0.00,1.00
en_polar_268,Could someone in your group please give me a notional non binding basis differential for this quality of crude for Cal 2003?,english,polar,0.52,4.00,0.00,0.42,0.45,3.18,0.00,2.00
en_polar_269,is it possible to combine the standard isda and our confirm into a single long form?,english,polar,0.41,4.00,1.00,0.50,0.50,2.89,3.93,2.00
en_polar_270,Any plans for the weekend?,english,polar,-0.44,2.00,0.00,0.00,0.40,1.95,0.00,0.00
en_polar_271,Is there anyone else in EGM that could participate?,english,polar,-0.07,3.00,1.00,0.25,0.44,2.40,3.93,2.00
en_polar_272,Can you provide me with more details?,english,polar,-0.36,2.00,0.00,0.50,0.43,2.20,0.00,1.00
en_polar_273,Are you okay with that?,english,polar,-0.69,2.00,0.00,0.00,0.20,1.95,0.00,1.00
en_polar_274,"If so, are we ready to execute?",english,polar,-0.36,2.00,1.00,0.17,0.43,2.30,3.93,2.00
en_polar_275,Are we playing tomorrow at 9:30?,english,polar,-0.79,3.00,0.00,0.33,0.33,2.08,0.00,1.00
en_polar_276,Do you want 6/1/01 and forward or do you want to include all of May since they have not been settled?,english,polar,0.36,5.00,2.00,0.54,0.29,3.14,4.21,4.00
en_polar_277,Does Attachment A to the Select EEI Master need to be updated or is the version that you sent to me the current version?,english,polar,1.85,5.00,1.00,0.44,0.46,3.26,4.21,4.00
en_polar_278,Are we ready to execute?,english,polar,-0.69,2.00,1.00,0.17,0.40,1.95,3.93,2.00
en_polar_279,Is there some specific concern that we can address?,english,polar,0.06,3.00,1.00,0.33,0.44,2.40,3.93,2.00
en_polar_280,Were there any?,english,polar,-0.69,1.00,0.00,0.33,0.33,1.61,0.00,1.00
en_polar_281,Are you back in the office yet?,english,polar,-0.03,2.00,0.00,0.00,0.43,2.20,0.00,1.00
en_polar_282,Can you and Tom join us?,english,polar,0.01,3.00,0.00,0.33,0.33,2.08,0.00,1.00
en_polar_283,Do you think we need to do more?,english,polar,-0.76,3.00,2.00,0.33,0.50,2.30,4.21,3.00
en_polar_284,Do you think we need to do more?,english,polar,-0.76,3.00,2.00,0.33,0.50,2.30,4.21,3.00
en_polar_285,Are you comfortable with the difference?,english,polar,-0.39,2.00,0.00,0.00,0.33,2.08,0.00,1.00
en_polar_286,Is there any question?,english,polar,-0.53,2.00,0.00,0.33,0.50,1.79,0.00,1.00
en_polar_287,Are you playing golf?,english,polar,-0.86,1.00,0.00,0.33,0.50,1.79,0.00,1.00
en_polar_288,Have they expressed any interest in negotiating?,english,polar,-0.69,3.00,1.00,0.25,0.43,2.20,3.93,2.00
en_polar_289,Did you get my fax on Friday?,english,polar,-0.36,2.00,0.00,0.50,0.43,2.20,0.00,1.00
en_polar_290,(b) Is it right that Enron has 3 sets of bad faith proceedings in Texas?,english,polar,0.09,5.00,1.00,0.50,0.53,2.94,3.93,2.00
en_polar_291,(c) Are you happy with the draft letter to Beachcrofts I sent you?,english,polar,-0.03,3.00,1.00,0.33,0.38,2.83,3.93,2.00
en_polar_292,"were you able to discuss the ""bad faith"" proceedings issue yesterday?",english,polar,0.91,5.00,1.00,0.50,0.64,2.71,3.93,2.00
en_polar_293,Have you heard if the Kinga has had little Brian II yet?,english,polar,0.44,3.00,1.00,0.50,0.50,2.64,3.93,2.00
en_polar_294,"Now that Michelle is in your fold, do you want to reconsider her being the contact person with AAA on this?",english,polar,0.81,4.00,1.50,0.42,0.38,3.18,4.33,4.00
en_polar_295,Has Liz finished with gathering the documents?,english,polar,-0.69,3.00,1.00,0.33,0.57,2.20,3.93,2.00
en_polar_296,We are still very interested in having Enron support our eCommerce Dispute Management Protocol.?,english,polar,0.11,5.00,2.00,0.33,0.71,2.77,4.21,3.00
en_polar_297,"We have had enthusiastic responses from companies such as AT&T, Duke Energy, Pitney Bowes and DaimlerChrysler, and I would be pleased to answer any questions you may have about this focal point for our educational efforts.?",english,polar,0.75,6.00,1.00,0.39,0.54,3.74,4.21,4.00
en_polar_298,I am a member of the design group that has been developing the American Arbitration Association's dispute management systems and services for eCommerce B2B transactions.?,english,polar,0.25,6.00,1.00,0.33,0.54,3.33,3.93,2.00
en_polar_299,"Initially our design group, along with perhaps one of our technology consultants, would like to meet with a group of Enron people for half a day.?",english,polar,1.13,4.00,1.00,0.50,0.46,3.40,3.93,2.00
en_polar_300,"Ideally this group would consist of four to six people from finance, legal, and operations so that we get good cross-functional feedback about our services.?",english,polar,0.60,4.00,1.00,0.58,0.48,3.37,3.93,2.00
en_polar_301,We would like to meet between November 14 and?December 1?since construction of our services is already underway.?,english,polar,0.86,5.00,2.00,0.42,0.42,3.14,4.21,3.00
en_polar_302,Do you have a tel # for Mike?,english,polar,-0.48,3.00,0.00,0.33,0.38,2.30,0.00,1.00
en_polar_303,"Look inside yourselves parents, is this you?",english,polar,0.47,2.00,1.00,0.50,0.29,2.30,3.93,2.00
en_polar_304,Will we choose to live in harmony with this planet or crash and burn in a conflagration of arrogance and disregard?,english,polar,-0.09,6.00,1.00,0.42,0.43,3.14,3.93,4.00
en_polar_305,Will we choose to rise about prejudice and intolerance or go down kicking and screaming with holding on to fear and anger?,english,polar,-0.29,6.00,1.00,0.39,0.50,3.18,4.33,6.00
en_polar_306,More personal freedom?,english,polar,-0.69,1.00,0.00,0.00,1.00,1.61,0.00,0.00
en_polar_307,More time with your family?,english,polar,-0.44,2.00,0.00,0.00,0.60,1.95,0.00,0.00
en_polar_308,Freedom from the fear of corporate downsizing?,english,polar,-0.19,3.00,0.00,0.00,0.57,2.20,0.00,0.00
en_polar_309,Are you unsure of Agel?,english,polar,-0.69,2.00,0.00,0.00,0.40,1.95,0.00,1.00
en_polar_310,Anyone know a release date?,english,polar,-0.44,2.00,0.00,0.33,0.60,1.95,0.00,1.00
en_polar_311,"Unemployent stays low because half the population oversees those ""out of the workforce"", the dregs, the rabble, the enemy?",english,polar,1.53,4.00,1.00,0.50,0.47,3.26,3.93,2.00
en_polar_312,Do you feel safer?,english,polar,-0.86,1.00,0.00,0.33,0.50,1.79,0.00,1.00
en_polar_313,Do you live in a gated community or gentrified neighborhood?,english,polar,-0.08,3.00,0.00,0.17,0.50,2.48,0.00,2.00
en_polar_314,"By the way, have you read the Declaration of Independence and US Constitution - or do you only know the first phrases?",english,polar,0.46,3.00,0.00,0.67,0.48,3.22,0.00,2.00
en_polar_315,"Did you know that approximately 10 million Americans are either incarcerated, on probation, on parole or once were in those categories?",english,polar,1.11,4.00,1.00,0.33,0.38,3.22,3.93,3.00
en_polar_316,Don't you think it's time we talked?,english,polar,-0.32,3.00,2.00,0.33,0.33,2.40,4.21,3.00
en_polar_317,Are you ready?,english,polar,-0.69,1.00,0.00,0.00,0.33,1.61,0.00,1.00
en_polar_318,Can you accept that the road we are travelling points toward a grim and painful future?,english,polar,1.01,5.00,1.00,0.33,0.44,2.89,4.21,3.00
en_polar_319,in response to Steve's comment: do you really believe that spending trillions on space exploration over the years was the ONLY way to invent the cellfone?,english,polar,1.34,5.00,2.00,0.44,0.52,3.40,4.62,4.00
en_polar_320,"""Note to Wigner: Do you think your friend could feed my cat?",english,polar,-0.10,4.00,2.00,0.33,0.50,2.77,4.62,2.00
en_polar_321,Regarding those rumors about wolves living in Yellowstone prior to the official reintroduction?,english,polar,-0.11,5.00,1.00,0.17,0.62,2.71,4.62,2.00
en_polar_322,Has it altered your life?,english,polar,-0.69,2.00,0.00,0.33,0.40,1.95,0.00,1.00
en_polar_323,Has the disaster affected the way other countries view the US?,english,polar,-0.59,4.00,1.00,0.33,0.64,2.56,3.93,2.00
en_polar_324,Will racial diversity find its way to Wyoming as some people are offered jobs there?,english,polar,0.02,3.00,1.00,0.67,0.60,2.83,3.93,2.00
en_polar_325,Will the housing market in Dallas begin booming like the rest of the nation has due to the influx of buyers?,english,polar,0.76,5.00,1.00,0.33,0.48,3.14,3.93,2.00
en_polar_326,Will businesses that were new in 2005 have become a household name due to their efforts in rebuilding the gulf coast?,english,polar,0.26,5.00,1.00,0.33,0.48,3.14,4.21,3.00
en_polar_327,Are you prepared to handle absolute power?,english,polar,-0.69,3.00,1.00,0.33,0.57,2.20,3.93,2.00
en_polar_328,Mayur ? <>,english,polar,-2.19,0.00,0.00,0.00,1.00,1.61,0.00,0.00
en_polar_329,Conclusion: Is Any of This Possible?,english,polar,1.01,4.00,1.00,0.00,0.33,2.20,4.62,1.00
en_polar_330,Is any of this a probability?,english,polar,0.41,3.00,0.00,0.00,0.17,2.08,0.00,1.00
en_polar_331,My dad just doesn't understand?,english,polar,0.01,2.00,0.00,0.50,0.50,2.08,0.00,1.00
en_polar_332,Now I'm the youngest and I just got my period so now we all have ours and he thinks it's a good thing?,english,polar,0.89,4.00,1.00,0.67,0.44,3.30,3.93,5.00
en_polar_333,I think just living in a house with so many girls is making him go crazy?,english,polar,0.61,6.00,2.00,0.33,0.62,2.89,4.33,4.00
en_polar_334,Would you recommend living in Limerick as a student?,english,polar,-0.32,3.00,1.00,0.33,0.44,2.40,3.93,2.00
en_polar_335,and would you recommend it as a student?,english,polar,-0.19,2.00,0.00,0.67,0.25,2.30,0.00,1.00
en_polar_336,Can that be fixed?,english,polar,-0.19,1.00,0.00,0.33,0.25,1.79,0.00,1.00
en_polar_337,Have you tried using clockwork recovery?,english,polar,-0.79,3.00,1.00,0.25,0.67,2.08,3.93,2.00
en_polar_338,are the moors and penines in Yorkshire a lonely eerie place?,english,polar,1.11,3.00,0.00,0.00,0.55,2.56,0.00,1.00
en_polar_339,can anyone give me information about them?,english,polar,-0.69,3.00,0.00,0.50,0.29,2.20,0.00,1.00
en_polar_340,I have a western pleasure appy thats really heavy on her left lead at the lope?,english,polar,0.37,4.00,1.00,0.33,0.53,2.94,3.93,2.00
en_polar_341,my new OLYMPUS X940 DIGITAL CAMERA...?,english,polar,0.81,1.00,0.00,0.00,0.83,2.20,0.00,0.00
en_polar_342,"hi everyone....just hav my hands on my new OLYMPUS X940 digital camera..wel,i always wanted 2 hav one by sony..but anyways,ended up having olympus X940 from my dad.......does any1 already has it?",english,polar,1.86,6.00,1.00,0.39,0.51,3.81,3.93,6.00
en_polar_343,dead pixel of my photos?,english,polar,-0.44,2.00,0.00,0.00,0.60,1.95,0.00,0.00
en_polar_344,or it is normal?,english,polar,-0.19,1.00,0.00,0.00,0.25,1.79,0.00,1.00
en_polar_345,Are you sure it isn't dirt on the sensor?,english,polar,-0.08,3.00,1.00,0.00,0.30,2.48,3.93,2.00
en_polar_346,New Zealand skilled migrant visa?,english,polar,-0.69,2.00,0.00,0.00,1.00,1.95,0.00,0.00
en_polar_347,Is there any cure for mouse poison?,english,polar,-0.36,3.00,0.00,0.33,0.57,2.20,0.00,1.00
en_polar_348,"I know that the mouse will probably die, but I was wondering if there is any cure for mouse poison?",english,polar,0.49,5.00,1.00,0.50,0.45,3.14,4.21,4.00
en_polar_349,Crayola Air- Dry Clay?,english,polar,0.14,2.00,0.00,0.00,1.00,1.95,0.00,0.00
en_polar_350,Is there any way to strengthen it?,english,polar,-0.69,3.00,1.00,0.33,0.43,2.20,3.93,2.00
en_polar_351,3. Is there any cheap way to give it a shine like I made it in a kiln?,english,polar,-0.13,5.00,2.00,0.61,0.39,3.04,4.21,3.00
en_polar_352,taking young cat with me for a week out of state?,english,polar,0.91,2.00,0.00,0.67,0.45,2.56,0.00,1.00
en_polar_353,Should i bring her?,english,polar,-0.86,1.00,0.00,0.33,0.25,1.79,0.00,1.00
en_polar_354,Would pledge be ok?,english,polar,-0.19,1.00,0.00,0.00,0.50,1.79,0.00,1.00
en_polar_355,RP: Is it wrong to want to remove a contact because they are really really stupid...?,english,polar,0.34,6.00,4.00,0.42,0.50,3.00,4.62,4.00
en_polar_356,"can i buy a laptop in u.k and then take it to rep.ireland and put a irish pay,go dongle init?",english,polar,1.08,4.00,1.00,0.43,0.52,3.26,3.93,5.00
en_polar_357,"i want to buy a laptop for my girlfriend in ireland,would she be able to just use the dongle she uses for her pc and put it straight in the laptop and it work like normall?",english,polar,0.61,6.00,1.33,0.53,0.43,3.69,4.39,7.00
en_polar_358,If you can?,english,polar,-0.69,1.00,0.00,0.00,0.00,1.61,0.00,0.00
en_polar_359,bearded dragon spikes?,english,polar,-1.19,2.00,0.00,0.00,1.00,1.61,0.00,0.00
en_polar_360,does the POP drying time slow down if it not exposed to air?,english,polar,0.06,3.00,1.00,0.58,0.46,2.71,3.93,2.00
en_polar_361,Dwarf Hamster Making Too Much Noise On Wheel at Night?,english,polar,0.14,3.00,0.00,0.67,0.80,2.48,0.00,1.00
en_polar_362,Change of boarding station?,english,polar,-0.19,2.00,0.00,0.00,0.75,1.79,0.00,0.00
en_polar_363,They can help you and it is close to a train station in Calcutta so check a few big ones?,english,polar,0.54,4.00,0.00,0.50,0.50,3.09,0.00,3.00
en_polar_364,"Canadian student visa, can I used for other schools?",english,polar,-0.19,3.00,0.00,0.33,0.67,2.48,0.00,1.00
en_polar_365,or do I need to reapply ?,english,polar,-0.39,2.00,1.00,0.33,0.33,2.08,3.93,2.00
en_polar_366,Travelers guide - For the young and unknowledgeable?,english,polar,-0.34,3.00,0.00,0.00,0.50,2.40,0.00,0.00
en_polar_367,Would it be best for me to finish college?,english,polar,-0.07,2.00,1.00,0.67,0.33,2.40,3.93,2.00
en_polar_368,wait for 18th birthday?,english,polar,-0.19,2.00,0.00,0.17,0.75,1.79,0.00,1.00
en_polar_369,"Vietnamese girl's name, Mayko?",english,polar,-0.69,2.00,0.00,0.00,0.80,2.08,0.00,0.00
en_polar_370,The Canadian Regenesis actress Mayko Nguyen has Japanese connection or is it her fake name?,english,polar,0.45,3.00,0.00,0.50,0.67,2.83,0.00,2.00
en_polar_371,"And her last name, Nguyen is a typical Vietnamese family name...anyone?",english,polar,1.53,2.00,0.00,0.00,0.58,2.77,0.00,1.00
en_polar_372,I have a splitter/filter between my ADSL and ph line?,english,polar,0.91,5.00,0.00,0.33,0.55,2.64,0.00,1.00
en_polar_373,Woud it be better if I got another filter and connected the other phone as well?,english,polar,-0.13,4.00,1.00,0.58,0.50,2.89,3.93,3.00
en_polar_374,Best way to change 35mm film in Holga 120 whilst out and about?,english,polar,-0.27,4.00,1.00,0.50,0.57,2.77,4.62,1.00
en_polar_375,Do you just take a changing bag with you?,english,polar,0.06,2.00,0.00,0.67,0.44,2.40,0.00,1.00
en_polar_376,Whats the easiest thing?,english,polar,-0.19,2.00,0.00,0.00,0.40,1.95,0.00,1.00
en_polar_377,Should the statue of David be censored?,english,polar,0.31,3.00,0.00,0.33,0.43,2.20,0.00,1.00
en_polar_378,You don't think is was because of female nudes considering the nearly naked girls/women seen at pools and beaches and the completely naked manikins that show up in store windows in malls during changes in display?,english,polar,0.31,8.00,1.33,0.38,0.51,3.71,4.39,5.00
en_polar_379,Better Steakhouse in Philadelphia?,english,polar,-0.86,2.00,0.00,0.00,0.75,1.79,0.00,0.00
en_polar_380,HAMSTERS - will a hamster be ok living in the bathroom ?,english,polar,0.14,4.00,2.00,0.17,0.50,2.56,4.62,2.00
en_polar_381,in his cage in the bathroom ?,english,polar,-0.39,2.00,0.00,0.00,0.33,2.08,0.00,0.00
en_polar_382,or would the steam from the shower be a problem ?,english,polar,1.47,3.00,0.00,0.00,0.30,2.48,0.00,1.00
en_polar_383,Is normal bird food fine?,english,polar,-0.19,2.00,0.00,0.00,0.80,1.95,0.00,1.00
en_polar_384,"(Because apparently my mom is very picky, she says the bird might get sick if it doesn't eat the right food) IS there any specific food I might find at any pet shop?",english,polar,0.69,5.00,1.50,0.43,0.50,3.66,4.33,6.00
en_polar_385,its jacks aquarium and pets I believe. ?,english,polar,0.06,2.00,0.00,0.17,0.44,2.48,0.00,1.00
en_polar_386,can anybody tell me if the metro runs directly from CDG to montparnasse?,english,polar,-0.03,3.00,1.00,0.58,0.46,2.71,3.93,2.00
en_polar_387,cheapest plastic surgeons in Thailand?,english,polar,-0.69,2.00,0.00,0.00,0.80,1.95,0.00,0.00
en_polar_388,Would you choose the cheapest brakes for your expensive race car or maybe the cheapest parachute too?,english,polar,0.62,3.00,0.00,0.33,0.59,2.94,0.00,1.00
en_polar_389,my Tom cat will not eat meat just the juice in the can.?,english,polar,-0.28,3.00,0.00,0.67,0.54,2.71,0.00,1.00
en_polar_390,Whats your favorite part about trail riding?,english,polar,-0.19,3.00,0.00,0.00,0.50,2.30,0.00,1.00
en_polar_391,10 gallon nano reef ideas?,english,polar,-0.94,3.00,0.00,0.00,0.80,1.95,0.00,0.00
en_polar_392,Do I need a protein skimmer or any other equipment?,english,polar,-0.08,3.00,0.00,0.33,0.50,2.48,0.00,1.00
en_polar_393,NOOK Color or NOOK Tablet?,english,polar,-0.44,2.00,0.00,0.00,0.80,1.95,0.00,0.00
en_polar_394,Does the Tablet have a major difference in speed compared to the Color?,english,polar,-0.03,3.00,1.00,0.33,0.54,2.71,3.93,2.00
en_polar_395,Or just purchase the Color?,english,polar,-0.69,2.00,0.00,0.50,0.60,1.95,0.00,1.00
en_polar_396,Pubs in Philadelphia?,english,polar,-0.69,2.00,0.00,0.00,0.67,1.61,0.00,0.00
en_polar_397,Is it possible to shoot lazers out of your Wang?,english,polar,-0.19,3.00,1.00,0.50,0.40,2.48,3.93,2.00
en_polar_398,3 weeks old baby budgie alone at night?,english,polar,-0.91,4.00,0.00,0.00,0.75,2.30,0.00,0.00
en_polar_399,Is this a transitional period for the baby...that he/she is left alone much more time?,english,polar,0.51,4.00,1.00,0.83,0.44,3.04,3.93,2.00
en_polar_400,Can I text from Canada to the united states?,english,polar,0.06,2.00,0.00,0.50,0.44,2.40,0.00,1.00
en_polar_401,And do you get charged for it?,english,polar,-0.03,2.00,0.00,0.67,0.14,2.20,0.00,1.00
en_polar_402,Is Fujairah a nice place to live in?,english,polar,-0.19,2.00,1.00,0.33,0.50,2.30,3.93,2.00
en_polar_403,"Also that, I heard in the next few years Fujairah would be as good as Dubai, is it true?",english,polar,1.42,4.00,1.00,0.67,0.53,3.14,4.62,3.00
en_polar_404,Are there any new Gaming console?,english,polar,0.21,2.00,0.00,0.33,0.67,2.08,0.00,1.00
en_polar_405,Is he on his last legs or is it conceivable that he could be around for another 15 years as is claimed by some of the sources ive been looking at?,english,polar,0.39,7.00,1.50,0.42,0.25,3.53,4.33,5.00
en_polar_406,Gaining and loosing my cockatiel's trust...?,english,polar,-0.36,4.00,0.00,0.25,0.57,2.30,0.00,2.00
en_polar_407,Did anything happen before losing his trust?,english,polar,-0.69,3.00,1.00,0.33,0.43,2.20,3.93,2.00
en_polar_408,Do you think he's teething?,english,polar,-0.39,2.00,1.00,0.25,0.33,2.08,3.93,2.00
en_polar_409,is under tank heating or side tank heating better for a corn snake?,english,polar,0.64,4.00,0.00,0.00,0.62,2.71,0.00,1.00
en_polar_410,Question about the sinking of the Titanic?,english,polar,-0.19,3.00,0.00,0.00,0.43,2.20,0.00,0.00
en_polar_411,"After the sinking of the Titanic in 1912, was there a law made so that ships would carry enough lifeboats to save everybody on a ship if it was sinking?",english,polar,0.15,8.00,2.00,0.40,0.40,3.50,4.39,5.00
en_polar_412,"If yes, was Canada involved in this act/law?",english,polar,-0.30,3.00,0.00,0.00,0.40,2.56,0.00,1.00
en_polar_413,100 years ago?,english,polar,-1.19,2.00,0.00,0.00,0.67,1.61,0.00,0.00
en_polar_414,"Are there any good venues that showcase underground bands, or just a venue at all?",english,polar,0.09,4.00,1.00,0.33,0.53,2.89,3.93,2.00
en_polar_415,Modern m16 vs Vietnam m16 version?,english,polar,0.38,3.00,0.00,0.00,0.62,2.30,0.00,0.00
