unique_id,text,language,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score
finnish_content_12484,Mitä bentsodiatsepiinit ovat?,fi,0.086,0.0,0.0,0.0,0.167,0.0,0,0.253
finnish_content_10918,Mikä on Raaseporin asukasluku?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_content_2581,Mikä osoitinkynä on?,fi,0.086,0.0,0.0,0.0,0.167,0.0,0,0.253
finnish_polar_235,Onko Benini liitto?,fi,0.095,0.0,0.0,0.0,0.5,0.0,1,0.595
finnish_content_9484,Mikä on Suomen syvin järvi?,fi,0.13,0.333,0.0,0.0,0.5,0.118,0,1.081
finnish_polar_126,Kasvatetaanko Suomessa sikoja?,fi,0.095,0.0,0.0,0.333,1.0,0.0,1,1.428
finnish_polar_402,Onko Jackson Miley Stewartin veli?,fi,0.332,0.25,0.0,0.0,0.7,0.154,1,1.436
finnish_polar_682,Käytetäänkö tutkimusreaktoria neutronien tuottamiseen?,fi,0.127,0.25,0.0,0.333,1.0,0.077,1,1.787
finnish_polar_1786,Perustivatko neljä veljestä Warner Bros.,fi,0.142,0.25,0.0,0.333,0.7,0.077,1,1.503
finnish_content_5606,Milloin Abbas ibn Abdul-Muttalibin kuoli?,fi,0.259,0.167,0.0,0.333,1.0,0.118,0,1.877
finnish_polar_1732,Onko IPCC YK:n alainen järjestö?,fi,0.237,0.25,0.0,0.0,0.7,0.154,1,1.341
finnish_content_4030,Kuinka Adjo Climbié surma muutti Englannin lastensuojelua?,fi,0.173,0.167,0.0,0.667,1.0,0.235,0,2.241
finnish_polar_333,Voiko sävellaji vaihtua kesken musiikkiteoksen?,fi,0.095,0.25,0.0,0.333,0.4,0.154,1,1.232
finnish_content_11911,MIssä Gunnar von Hertzen syntyi?,fi,0.259,0.167,0.0,0.333,0.75,0.118,0,1.627
finnish_polar_1572,Ovatko aminohapot tärkeitä ihmiselle?,fi,0.063,0.0,0.0,0.0,0.625,0.077,1,0.765
finnish_content_241,Minkä maalainen oli Sigmund Freud?,fi,0.043,0.167,0.0,0.0,0.5,0.118,0,0.828
finnish_polar_448,Onko Final Fantasy XII -pelissä tasoja?,fi,0.228,0.5,0.5,0.0,0.75,0.231,1,2.209
finnish_content_3687,Kuka ylläpiti vankileirejä Suomen sisällissodan aikaan?,fi,0.104,0.333,0.0,0.5,0.792,0.176,0,1.905
finnish_polar_777,Onko vesinokkaeläimen turkki vesitiivis?,fi,0.127,0.25,0.0,0.0,0.625,0.077,1,1.079
finnish_content_13933,Miten syöpä leviää?,fi,0.086,0.0,0.0,0.333,1.0,0.0,0,1.42
finnish_polar_498,Oliko Stutthofissa suomalaisia sotilaita?,fi,0.063,0.25,0.0,0.0,0.625,0.077,1,1.015
finnish_polar_1981,Onko Ready Player One -elokuva saanut Oscar-ehdokkuutta?,fi,0.222,0.5,0.0,0.333,0.786,0.308,1,2.148
finnish_polar_1945,Onko Simpsonit sarja sopiva lapsille?,fi,0.142,0.0,0.0,0.0,0.7,0.154,1,0.996
finnish_polar_984,Oliko Yhdysvaltain sisällissota poliittinen?,fi,0.127,0.25,0.0,0.0,0.625,0.077,1,1.079
finnish_polar_1551,Monesko Yhdysvaltain presidentti Jimmy Carter oli?,fi,0.076,0.25,0.0,0.0,0.5,0.231,1,1.057
finnish_polar_158,Voiko ukkosen ilma aiheuttaa päänsärkyä?,fi,0.095,0.25,0.0,0.333,0.7,0.154,1,1.532
finnish_content_3514,Mikä on laiton uhkaus?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_polar_1383,Onko Norjassa käyty sisällissotaa?,fi,0.063,0.0,0.0,0.5,0.625,0.077,1,1.265
finnish_content_1264,Mistä Demokritos tunnetaan?,fi,0.086,0.0,0.0,0.333,0.583,0.0,0,1.003
finnish_polar_1845,Sisältävätkö hyönteiset paljon proteiinia?,fi,0.127,0.25,0.0,0.333,1.0,0.077,1,1.787
finnish_polar_830,Ovatko kuubalaiset sikarit valmistettu Kuubassa?,fi,0.095,0.25,0.0,0.5,0.7,0.154,1,1.699
finnish_polar_1949,Onko arovisentti visentin edeltäjä?,fi,0.19,0.0,0.0,0.0,0.625,0.077,1,0.892
finnish_content_4466,Kuka perusti Ranskan kansalliskirjaston?,fi,0.058,0.167,0.0,0.333,0.688,0.059,0,1.304
finnish_polar_1437,Onko Benini yhdistys?,fi,0.095,0.0,0.0,0.0,0.5,0.0,1,0.595
finnish_polar_1370,Onko petit basset griffon vendéen karvapeite karheaa?,fi,0.316,0.5,0.0,0.0,0.143,0.308,1,1.267
finnish_polar_719,Onko uittoperinnettä muualla kuin Suomessa?,fi,0.095,0.25,0.0,0.0,0.4,0.154,1,0.899
finnish_polar_236,Valmistaako Valmet metsäkoneita?,fi,0.095,0.0,0.0,0.333,1.0,0.0,1,1.428
finnish_content_3086,Montako valkoisten taistelijaa osallistui Ahvenkosken taisteluun?,fi,0.069,0.167,0.0,0.333,0.792,0.176,0,1.537
finnish_content_9431,Missä itkumuuri sijaitsee?,fi,0.086,0.0,0.0,0.333,0.583,0.0,0,1.003
finnish_polar_2099,Onko mainonta osa joukkotiedotusvälinettä?,fi,0.063,0.0,0.0,0.0,0.625,0.077,1,0.765
finnish_polar_1496,Onko Tuomo Karjalainen pelannut jääkiekkoa Ruotsissa?,fi,0.152,0.25,0.0,0.5,0.75,0.231,1,1.883
finnish_polar_1724,Ovatko fetaalialkoholisyndrooman toimintahäiriöt vakavia?,fi,0.127,0.25,0.0,0.0,0.625,0.077,1,1.079
finnish_polar_1101,Omistaako Venäjä saaria?,fi,0.095,0.0,0.0,0.333,1.0,0.0,1,1.428
finnish_content_7731,Kuka voitti ensimmäisen grand slamin?,fi,0.086,0.333,0.0,0.333,0.5,0.118,0,1.371
finnish_polar_1158,Syntyykö ihmisen kehossa aminohappoja?,fi,0.19,0.25,0.0,0.333,1.0,0.077,1,1.85
finnish_polar_919,Onko Yhdysvaltain senaatissa 100 senaattoria?,fi,0.095,0.25,0.0,0.0,0.4,0.154,1,0.899
finnish_polar_89,Onko Tulen ja jään laulu -fantasiakirjasarjasta tehty Game of Thrones -televisiosarja?,fi,0.437,0.75,0.5,0.167,0.727,0.615,1,3.196
finnish_polar_160,Onko ainut -alkuperäiskansan jäseniä vielä elossa?,fi,0.228,0.25,0.0,0.0,0.5,0.231,1,1.209
finnish_content_9505,Mikä on Bulgarian suurin kaupunki?,fi,0.13,0.333,0.0,0.0,0.5,0.118,0,1.081
finnish_polar_1052,Onko Mosulin asukkaiden joukossa aramealaisia?,fi,0.095,0.25,0.0,0.0,0.7,0.154,1,1.199
finnish_content_13110,Kuka aloitti tutkimaan arjalaista fysiikkaa?,fi,0.043,0.333,0.5,0.25,0.75,0.118,0,1.994
finnish_polar_1570,Onko VR julkisesti vaihdettava yhtiö?,fi,0.237,0.25,0.5,0.167,0.7,0.154,1,2.008
finnish_content_12908,Milloin USA sisällissota alkoi?,fi,0.173,0.0,0.0,0.5,1.0,0.059,0,1.732
finnish_polar_1478,Onko Sanoma Oyj toimintaa Hollannissa?,fi,0.142,0.0,0.0,0.0,0.7,0.154,1,0.996
finnish_content_3958,Kuka oli HMS Brighton -aluksen ensimmäinen päällikkö?,fi,0.173,0.667,0.0,0.0,0.643,0.235,0,1.718
finnish_polar_2070,Onko Suomessa lentokoneteollisuutta?,fi,0.0,0.0,0.0,0.0,0.5,0.0,1,0.5
finnish_polar_614,Onko Sisilia aina kuulunut Italialle?,fi,0.142,0.0,0.0,0.5,0.7,0.154,1,1.496
finnish_polar_835,Onko tietokone suomalainen keksintö?,fi,0.19,0.0,0.0,0.0,0.625,0.077,1,0.892
finnish_content_2543,Missä maassa Strasbourg sijaitsee?,fi,0.058,0.167,0.0,0.333,0.688,0.059,0,1.304
finnish_polar_2247,Onko Ikaalinen Näsijärven rannalla?,fi,0.19,0.0,0.0,0.0,0.625,0.077,1,0.892
finnish_content_15067,Millä maalla oli pienin BKT vuonna 2018?,fi,0.144,0.167,0.0,0.0,0.464,0.235,0,1.01
finnish_content_14331,Salatut elämät sarjaa?,fi,0.0,0.167,0.0,0.167,1.0,0.0,0,1.333
finnish_content_9074,Mistä udmurtit ovat tunnettuja?,fi,0.173,0.0,0.0,0.0,0.375,0.059,0,0.607
finnish_content_5282,Milloin käytiin Narvikin taistelu?,fi,0.058,0.167,0.0,0.333,1.0,0.059,0,1.616
finnish_content_6212,Missä Richard Wagner opiskeli kapellimestariksi?,fi,0.13,0.167,0.0,0.5,0.75,0.118,0,1.664
finnish_content_13935,Miksi Rooman ajan keisareilla on pitkiä nimiä?,fi,0.115,0.167,0.0,0.0,0.821,0.235,0,1.339
finnish_polar_2158,Periytyykö pituus vanhemmilta lapsille?,fi,0.127,0.25,0.0,0.333,1.0,0.077,1,1.787
finnish_content_3195,Milloin Disney on perustettu?,fi,0.173,0.0,0.0,0.5,0.688,0.059,0,1.419
finnish_content_12613,Kuka päätti Helsingin katujen nimet?,fi,0.086,0.333,0.0,0.333,0.75,0.118,0,1.621
finnish_content_5323,Miten munkki määritellään?,fi,0.086,0.0,0.0,0.333,1.0,0.0,0,1.42
finnish_polar_1780,Onko tammi lautapeli?,fi,0.095,0.0,0.0,0.0,0.5,0.0,1,0.595
finnish_content_7063,Milloin Dustin James Boyd pelasi Barys Astanassa ensimmäisen kautensa?,fi,0.194,0.167,0.0,0.667,1.0,0.353,0,2.381
finnish_polar_1206,Onko Addison Montgomery ammatiltaan sekä kirurgi että gynekologi?,fi,0.244,0.25,0.0,0.0,0.438,0.385,1,1.316
finnish_polar_2098,Kasvaako hasis luonnossa?,fi,0.095,0.0,0.0,0.333,1.0,0.0,1,1.428
finnish_content_10347,Missä Lias Andersson aloitti pelaamaan jääkiekkoa?,fi,0.104,0.167,0.5,0.333,0.792,0.176,0,2.072
finnish_polar_2263,Onko Ikaalisissa kylpylä?,fi,0.0,0.0,0.0,0.0,0.5,0.0,1,0.5
finnish_content_1973,Milloin Pentti Haanpää syntyi?,fi,0.173,0.167,0.0,0.333,1.0,0.059,0,1.732
finnish_content_1124,Missä Satakunnan Liikenne Oy ajaa paikallisliikennettä?,fi,0.104,0.333,0.0,0.5,0.792,0.176,0,1.905
finnish_polar_1926,Sopiiko lammas lemmikiksi?,fi,0.095,0.0,0.0,0.333,1.0,0.0,1,1.428
finnish_polar_1367,Onko Sabotaasi elokuvan pommikohtaus yksi Hitchcockin uran kiistellyimmistä kohtauksista?,fi,0.166,0.75,0.0,0.0,0.667,0.462,1,2.044
finnish_polar_2241,Onko maidossa happoa?,fi,0.0,0.0,0.0,0.0,0.5,0.0,1,0.5
finnish_content_9720,Kuka rakensi Utajärven kirkon?,fi,0.058,0.167,0.0,0.333,0.688,0.059,0,1.304
finnish_polar_1796,Onko Kultarannan päärakennus graniittilinna Villa Kultaranta?,fi,0.152,0.25,0.0,0.0,0.75,0.231,1,1.383
finnish_polar_272,Onko Stig Dagerman mies?,fi,0.19,0.25,0.0,0.0,0.625,0.077,1,1.142
finnish_content_13325,Minä vuonna Christopher Leen vanhemmat erosivat?,fi,0.138,0.333,0.0,0.333,0.792,0.176,0,1.773
finnish_polar_29,Ovatko Resurrection Bandin jäsenet sukua toisilleen?,fi,0.152,0.5,0.0,0.0,0.5,0.231,1,1.383
finnish_polar_215,Kuoleeko olio ilman funktiota?,fi,0.127,0.25,0.0,0.333,0.625,0.077,1,1.412
finnish_polar_1685,Onko suohirvi hirven sukulainen?,fi,0.19,0.0,0.0,0.0,0.625,0.077,1,0.892
finnish_content_644,Kuka voitti 2006 vuoden Formula 1 mestaruuden?,fi,0.202,0.333,0.0,0.5,0.464,0.235,0,1.735
finnish_polar_1232,Näytteleekö Jennifer Aniston Kaameat pomot elokuvassa?,fi,0.342,0.5,0.0,0.333,1.0,0.231,1,2.406
finnish_content_10194,Mihin Emily Brontë kuoli?,fi,0.173,0.167,0.0,0.333,0.688,0.059,0,1.419
finnish_content_10561,Millä vuosikymmenellä James Maxwell toimi fyysikkona?,fi,0.104,0.167,0.0,0.5,0.792,0.176,0,1.739
finnish_polar_152,Onko Unelmien talli -kirjasarjan kirjoissa yhteinen juoni?,fi,0.127,0.75,0.5,0.0,0.786,0.308,1,2.47
finnish_content_15039,Milloin 2cm Flak 30 otettiin käyttöön?,fi,0.138,0.167,0.0,0.5,0.792,0.176,0,1.773
finnish_content_5712,Mitä Hafiz Allah Amin opiskeli Kabulin yliopistossa?,fi,0.202,0.167,0.0,0.5,0.821,0.235,0,1.925
finnish_polar_992,Onko Japanin saarivaltio liikkunut viimeisen vuosikymmenen aikana?,fi,0.127,0.5,0.0,0.333,0.786,0.308,1,2.053
finnish_content_13380,Kuinka monta ihmistä on kadonnut Mount Everest vuorelle?,fi,0.074,0.333,0.0,0.5,0.688,0.294,0,1.889
finnish_content_1359,Milloin Leonid Brezhnev syntyi?,fi,0.173,0.167,0.0,0.333,1.0,0.059,0,1.732
finnish_content_7102,Mikä on Sudanin pääkaupunki?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_polar_1104,Tuliko Caravaggiosta tunnettu vasta hänen kuolemansa jälkeen?,fi,0.127,0.5,0.0,0.333,0.571,0.308,1,1.839
finnish_content_2550,Miten filosofiaa tutkitaan?,fi,0.086,0.0,0.0,0.333,1.0,0.0,0,1.42
finnish_polar_327,Onko Nihewanin allas geologinen muodostuma?,fi,0.285,0.0,0.0,0.0,0.7,0.154,1,1.139
finnish_polar_1308,Tuleeko Raamatun mukaan Jeesus ilmestymään uudelleen maailman lopussa?,fi,0.136,0.5,0.5,0.417,0.812,0.385,1,2.749
finnish_polar_956,Onko Englannin kuningatar vastuussa Englannin armeijasta?,fi,0.114,0.25,0.0,0.0,0.75,0.231,1,1.345
finnish_polar_875,"Oliko Pyntösjärvi niin matala, että järven keskikohdasta pääsi kesällä kulkemaan ylitse jalan?",fi,0.19,0.75,1.0,0.417,0.75,0.769,1,3.876
finnish_polar_771,Onko venuksella ilmakehää?,fi,0.0,0.0,0.0,0.0,0.5,0.0,1,0.5
finnish_polar_1329,Minkä puolueen politikko suuri Mirabeau oli?,fi,0.038,0.5,0.0,0.0,0.5,0.231,1,1.269
finnish_polar_1211,Onko kappaleiden sisällä ionisoivaa säteilyä?,fi,0.19,0.5,0.5,0.167,0.4,0.154,1,1.91
finnish_content_8552,Mitä kieliä Kalle Kurg osaa kääntää?,fi,0.138,0.333,0.5,0.25,0.792,0.176,0,2.19
finnish_polar_1921,Onko organismejä marssissa?,fi,0.095,0.0,0.0,0.0,0.5,0.0,1,0.595
finnish_polar_1754,Onko olemassa veriruttoa?,fi,0.0,0.0,0.0,0.167,0.5,0.0,1,0.667
finnish_content_8145,Missä Terijoki sijaitsee?,fi,0.086,0.0,0.0,0.333,0.583,0.0,0,1.003
finnish_polar_743,Onko Espanjalla alueita Pohjois-Afrikassa?,fi,0.063,0.0,0.0,0.0,0.625,0.077,1,0.765
finnish_polar_1555,Onko Citizen Kane kauhuelokuva?,fi,0.19,0.25,0.0,0.0,0.625,0.077,1,1.142
finnish_polar_2166,Onko Helsingissäkin Arabiaa?,fi,0.0,0.0,0.0,0.0,0.5,0.0,1,0.5
finnish_content_4845,Minä vuonna Peter Sellers on syntynyt?,fi,0.311,0.167,0.0,0.5,0.583,0.176,0,1.738
finnish_content_588,Milloin Wassily Kandinsky syntyi?,fi,0.173,0.167,0.0,0.333,1.0,0.059,0,1.732
finnish_content_7798,Kuka kuningas mestattiin Ranskan suuressa vallankumouksessa?,fi,0.104,0.167,0.0,0.333,0.792,0.176,0,1.572
finnish_content_5192,Mikä on Helsingin asukasluku?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_content_1997,Mikä oli Suomen sisällisodan suurin taistelu?,fi,0.138,0.5,0.0,0.0,0.583,0.176,0,1.398
finnish_polar_1035,Asuuko Arvo Aalto talvisin Portugalissa?,fi,0.237,0.25,0.0,0.5,1.0,0.154,1,2.141
finnish_polar_1919,Voiko metanolin juomisesta kuolla?,fi,0.127,0.25,0.0,0.167,0.625,0.077,1,1.245
finnish_polar_582,Laulavatko Glee -sarjan näyttelijät laulut itse?,fi,0.19,0.5,0.0,0.333,1.0,0.231,1,2.254
finnish_polar_76,Onko Grenadaan iskenyt useita tuhoisia hurrikaaneja?,fi,0.152,0.25,0.0,0.333,0.75,0.231,1,1.716
finnish_polar_1004,Onko Me Too -kampanja rekisteröity?,fi,0.142,0.0,0.5,0.0,0.1,0.154,1,0.896
finnish_content_5561,Mikä oli Adolf Hitlerin pituus?,fi,0.173,0.333,0.0,0.0,0.5,0.118,0,1.124
finnish_content_8511,Minä vuonna John Lennon murhattiin?,fi,0.259,0.167,0.0,0.5,0.75,0.118,0,1.794
finnish_content_5536,Milloin ensimmäinen kiintolevy keksittiin?,fi,0.115,0.167,0.0,0.333,1.0,0.059,0,1.674
finnish_polar_1254,Ovatko karsinoidikasvain ja lymfooma pahanlaatuisia paksusuolen syöpiä?,fi,0.348,0.5,0.0,0.0,0.571,0.308,1,1.727
finnish_content_1828,Montako lintulajia elää Etelä-Amerikassa?,fi,0.0,0.167,0.0,0.333,0.688,0.059,0,1.246
finnish_content_6852,Mikä on Etelä-Amerikan pinta-ala?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_content_10500,Mitä hajakuormitus tarkoittaa?,fi,0.086,0.0,0.0,0.333,0.583,0.0,0,1.003
finnish_polar_1973,Onko jäänmurtaja Voima edelleen käytössä?,fi,0.285,0.0,0.0,0.0,0.4,0.154,1,0.839
finnish_polar_2017,Reagoivatko kaikki alkuaineet keskenään?,fi,0.19,0.25,0.0,0.333,0.625,0.077,1,1.475
finnish_content_311,Missä Taiwan sijaitsee?,fi,0.086,0.0,0.0,0.333,0.583,0.0,0,1.003
finnish_content_2724,Miksi Keisari Yongzhengin alkuperäinen nimi muutettiin?,fi,0.173,0.333,0.0,0.333,1.0,0.176,0,2.016
finnish_content_1940,Kuka on perustanut Valmetin?,fi,0.058,0.0,0.0,0.333,0.375,0.059,0,0.825
finnish_polar_1188,Ottiko Ruotsi ensimmäisenä Euroopan historiassa käyttöönsä setelirahan?,fi,0.411,0.25,0.0,0.833,1.0,0.308,1,2.802
finnish_content_2359,Mikä on Genevessä matalin korkeus merenpinnasta?,fi,0.138,0.167,0.0,0.0,0.583,0.176,0,1.065
finnish_content_8980,Mistä kuninkaantie alkaa?,fi,0.086,0.0,0.0,0.333,0.583,0.0,0,1.003
finnish_content_1913,Mistä Randall Flaggin nimi tulee?,fi,0.173,0.333,0.0,0.333,0.75,0.118,0,1.707
finnish_polar_59,"Onko Anderson ""The Spider""",fi,0.127,0.25,0.0,0.0,1.0,0.154,1,1.53
finnish_polar_1231,Oliko Kuninkaallinen Turun Akatemia avoin kaikille?,fi,0.152,0.25,0.0,0.0,0.5,0.231,1,1.133
finnish_content_6907,Mistä ajatus lähiöihin on syntynyt?,fi,0.216,0.167,0.0,0.333,0.5,0.118,0,1.334
finnish_content_5225,Mitä neutralointititraus tarkoittaa?,fi,0.086,0.0,0.0,0.333,0.583,0.0,0,1.003
finnish_polar_927,Onko Aistien valtakunta kiistelty elokuva sen sisältämän pornografian takia?,fi,0.119,0.5,0.5,0.417,0.5,0.462,1,2.497
finnish_content_4816,Missä Bursa sijaitsee?,fi,0.086,0.0,0.0,0.333,0.583,0.0,0,1.003
finnish_content_6354,"Missä William R. Catton, Jr. syntyi?",fi,0.449,0.167,0.0,0.333,0.792,0.235,0,1.976
finnish_polar_180,Onko asiantuntijoiden mukaan terrorismin riski kasvussa Suomessa?,fi,0.222,0.25,0.0,0.0,0.571,0.308,1,1.351
finnish_content_9734,Minä vuonna Darja Domratšava lopetti uransa ampumahiihtäjänä?,fi,0.115,0.167,0.0,0.667,0.821,0.235,0,2.005
finnish_polar_1186,Voiko naisilla olla AIS?,fi,0.063,0.0,0.0,0.0,0.25,0.077,1,0.39
finnish_content_5697,Missä Jiří Tlustý on syntynyt?,fi,0.216,0.167,0.0,0.333,0.5,0.118,0,1.334
finnish_polar_1125,Onko Turku suurempi kaupunki väkiluvultaan kuin Tampere?,fi,0.19,0.5,0.0,0.0,0.571,0.308,1,1.569
finnish_content_14212,Kuka on ohjannut Babel elokuvan?,fi,0.086,0.167,0.0,0.333,0.5,0.118,0,1.204
finnish_polar_1862,Onko Boúrtzin saarella linna?,fi,0.063,0.0,0.0,0.0,0.625,0.077,1,0.765
finnish_content_7890,Milloin ensimmäinen Battlefield peli on julkaistu?,fi,0.207,0.167,0.0,0.5,0.792,0.176,0,1.842
finnish_content_5635,Mitä tarkoittaa amiraliteetti?,fi,0.0,0.0,0.0,0.333,0.583,0.0,0,0.917
finnish_polar_1481,Taisteleeko Sanji Vinsmoke käyttämällä vain jalkojaan?,fi,0.114,0.5,0.5,0.25,1.0,0.231,1,2.595
finnish_polar_961,Asuttivatko intiaanit Yhdysvaltoja ensin?,fi,0.19,0.0,0.0,0.5,1.0,0.077,1,1.767
finnish_content_7685,Milloin Neotokyo -pelin kehittäminen aloitettiin?,fi,0.13,0.333,0.0,0.333,1.0,0.118,0,1.914
finnish_polar_539,Onko Etelänavalla jääkarhuja?,fi,0.0,0.0,0.0,0.0,0.5,0.0,1,0.5
finnish_content_6401,Mitkä olivat Venäjän miestappiot Tannenberg-linjan taistelussa?,fi,0.207,0.167,0.0,0.0,0.583,0.176,0,1.134
finnish_content_712,Montako kuuta Marsilla on?,fi,0.0,0.167,0.0,0.0,0.375,0.059,0,0.6
finnish_polar_175,Voiko tuberkuloosiin kuolla?,fi,0.095,0.0,0.0,0.167,0.5,0.0,1,0.762
finnish_polar_976,Onko Grenoblessa tunnettuja nähtävyyksiä?,fi,0.063,0.25,0.0,0.0,0.625,0.077,1,1.015
finnish_content_3818,Milloin NHL on perustettu?,fi,0.173,0.0,0.0,0.5,0.688,0.059,0,1.419
finnish_polar_1048,Onko Brian Singer ohjannut X-Men: Days of Future Past -elokuvan?,fi,0.506,0.5,0.0,0.333,0.85,0.615,1,2.805
finnish_polar_12,Valloittiko Saksa koko Norjan vuonna 1940?,fi,0.19,0.25,0.0,0.5,0.75,0.231,1,1.921
finnish_polar_1861,Voiko D-vitamiinia saada yliannostuksen?,fi,0.063,0.0,0.0,0.333,0.625,0.077,1,1.099
finnish_polar_1212,Onko Suomea hallinnut koskaan kuningas?,fi,0.095,0.0,0.0,0.5,0.7,0.154,1,1.449
finnish_content_9272,Milloin Gennaro Gattuso aloitti pelaamaan jalkapalloa?,fi,0.104,0.167,0.5,0.333,1.0,0.176,0,2.28
finnish_content_4098,Kuinka ramansirontaa käytetään molekyylien tutkimiseen?,fi,0.086,0.167,0.0,0.5,1.0,0.118,0,1.871
finnish_polar_1871,Onko hopea kiinteässä muodossa sallittu väriaine EU:ssa?,fi,0.253,0.25,0.0,0.0,0.786,0.308,1,1.597
finnish_polar_388,Onko nolla suurin ei-positiivinen luku ja pienin ei-negatiivinen luku?,fi,0.285,0.25,0.0,0.0,0.667,0.462,1,1.663
finnish_polar_2139,Onko tekniikka edesauttanut fysiikan tutkimuksen edistymistä?,fi,0.114,0.5,0.0,0.333,0.75,0.231,1,1.928
finnish_content_7030,Mikä on jääkiekkojoukkue New York Rangersin kotikenttä?,fi,0.23,0.333,0.0,0.0,0.643,0.235,0,1.442
finnish_content_4026,Mihin machetea käytetään?,fi,0.086,0.0,0.0,0.333,0.583,0.0,0,1.003
finnish_polar_749,Onko pullokuonodelfiinin selkäevässä luuta tai lihasta?,fi,0.076,0.5,0.0,0.0,0.5,0.231,1,1.307
finnish_content_11446,Mitkä kaksi tekijää aiheuttavat luonnonveden happamuuden?,fi,0.069,0.167,0.0,0.333,0.583,0.176,0,1.329
finnish_polar_867,Onko punajalkasuulan nokka sahalaitainen reunoilta?,fi,0.095,0.25,0.0,0.0,0.7,0.154,1,1.199
finnish_polar_2232,Onko ohjelmointi hakkerointia?,fi,0.095,0.0,0.0,0.0,0.5,0.0,1,0.595
finnish_content_2427,Kuka keksi euron?,fi,0.0,0.0,0.0,0.333,0.583,0.0,0,0.917
finnish_polar_508,Olivatko ihmisten esi-isät ihmisapinoita?,fi,0.127,0.25,0.0,0.0,0.625,0.077,1,1.079
finnish_content_11633,Milloin alkueliöt ekan kerran löydettiin?,fi,0.216,0.167,0.0,0.5,1.0,0.118,0,2.0
finnish_content_12591,Mikä oli Gregoriuksen suurin tekemä uudistus?,fi,0.138,0.5,0.5,0.167,0.583,0.176,0,2.065
finnish_content_5493,Milloin Sonic TV-sarja julkaistiin?,fi,0.115,0.167,0.0,0.333,1.0,0.059,0,1.674
finnish_polar_1439,Voiko kystiseen fibroosiin kuolla?,fi,0.127,0.25,0.0,0.167,0.625,0.077,1,1.245
finnish_polar_1618,Onko Kännykkä rekisteräity tuotemerkki?,fi,0.19,0.0,0.5,0.0,0.625,0.077,1,1.392
finnish_content_12292,Japani hyökkäsi toisen maailmansodan aikana?,fi,0.086,0.333,0.0,0.333,1.0,0.118,0,1.871
finnish_content_6936,Mikä on kirkkovaltuuston määritelmä?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_polar_947,Voiko vesirokkoon kuolla?,fi,0.095,0.0,0.0,0.167,0.5,0.0,1,0.762
finnish_content_5028,Muhammedin elämäkerrasta on omistettu jihadille?,fi,0.043,0.167,0.0,0.5,0.75,0.118,0,1.578
finnish_polar_2071,Onko Leipzigissä vanhaa kaupunkia?,fi,0.063,0.25,0.0,0.0,0.625,0.077,1,1.015
finnish_polar_1285,Onko jodlaaminen laulamista?,fi,0.095,0.0,0.0,0.0,0.5,0.0,1,0.595
finnish_content_13809,Kuinka kauan Ruotsi hallitsi Suomea?,fi,0.043,0.167,0.0,0.5,1.0,0.118,0,1.828
finnish_polar_1595,Onko Melanesia maa?,fi,0.095,0.0,0.0,0.0,0.5,0.0,1,0.595
finnish_polar_1653,Onko Andrew Blaken mukaan Pottereiden kristillinen arvostelu vain kristittyjen puolustusvaste?,fi,0.422,0.25,0.0,0.0,0.7,0.538,1,1.91
finnish_polar_653,Onko Sheev Palpatine sivuhenkilö elokuvassa Tähtien sota?,fi,0.158,0.25,0.0,0.0,0.786,0.308,1,1.502
finnish_content_12112,Kuinka molli määritellään?,fi,0.086,0.0,0.0,0.333,1.0,0.0,0,1.42
finnish_content_1859,Kuka on rakentanut Fairchild-Republic A-10 Thunderbolt II?,fi,0.115,0.167,0.0,0.333,0.643,0.235,0,1.493
finnish_content_14288,Millä toisella nimellä Itä-Rooman valtakunta tunnettiin?,fi,0.104,0.167,0.0,0.333,0.583,0.176,0,1.364
finnish_content_10082,Mikä kausi oli triaskauden jälkeen?,fi,0.043,0.167,0.0,0.0,0.25,0.118,0,0.578
finnish_content_6135,Mitkä ovat Chaos Space Marinet?,fi,0.086,0.167,0.0,0.0,0.5,0.118,0,0.871
finnish_polar_2137,Löytyykö berylliumia luonnosta?,fi,0.095,0.0,0.0,0.333,1.0,0.0,1,1.428
finnish_polar_53,Onko endometrioosin aikana kuukautiset kivuliaat?,fi,0.19,0.25,0.0,0.0,0.7,0.154,1,1.294
finnish_content_7537,Montako sotilaslääniä Suomessa on?,fi,0.0,0.167,0.0,0.0,0.375,0.059,0,0.6
finnish_content_11536,Kuka oli Georg Magnus Sprengtportenin vanhempi veli?,fi,0.259,0.333,0.0,0.0,0.643,0.235,0,1.471
finnish_polar_0,Tarvitaanko neutroneja radioaktiivisten aineiden valmistamiseen?,fi,0.142,0.5,0.0,0.333,1.0,0.154,1,2.13
finnish_polar_2268,Voiko vesikauhun parantaa?,fi,0.095,0.0,0.0,0.167,0.5,0.0,1,0.762
