unique_id,text,language,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score
indonesian_polar_48,Apakah Konversi dibolehkan di dalam Islam?,id,0.267,0.25,0.0,0.75,0.286,0.4,1,1.953
indonesian_content_1444,siapakah yang menemukan ilmu Epistemologi?,id,0.074,0.222,0.5,0.333,0.333,0.176,0,1.639
indonesian_content_9230,Kapan The Art Of War pertama kali dicetak?,id,0.289,0.333,0.0,0.5,1.0,0.294,0,2.417
indonesian_content_976,kapankah Amalric meninggal?,id,0.123,0.111,0.0,0.333,0.667,0.059,0,1.293
indonesian_polar_338,Apakah kata dengan kalimat sama ?,id,0.084,0.5,0.0,0.0,0.444,0.3,1,1.329
indonesian_polar_217,Apakah Jamur kuping bisa dimakan ?,id,0.422,0.25,0.0,0.5,0.444,0.3,1,1.916
indonesian_content_11464,Di daerah bersuhu berapa tanaman temu mangga bisa hiup ?,id,0.299,0.222,0.5,0.25,0.704,0.353,0,2.328
indonesian_content_3160,Pernahkah Hamka dipenjara ?,id,0.123,0.111,0.0,0.333,0.667,0.059,0,1.293
indonesian_content_8690,berapakah jumlah Gereja Katolik di Indonesia?,id,0.123,0.111,0.0,0.0,0.619,0.235,0,1.088
indonesian_content_413,Apa yang dimaksud dengan perangkat lunak?,id,0.074,0.222,0.5,0.333,0.333,0.176,0,1.639
indonesian_polar_378,Apakah penyembuhan ambien memerlukan operasi ?,id,0.253,0.25,0.0,0.75,0.722,0.3,1,2.275
indonesian_content_5854,dimanakah letak Bioskop terbesar di Indoensia?,id,0.154,0.222,0.0,0.0,0.429,0.235,0,1.04
indonesian_content_1072,berapakah jumlah huruf dalam bahasa mandarin?,id,0.092,0.111,0.0,0.0,0.619,0.235,0,1.058
indonesian_polar_439,apakah Sidik jari setiap manusia berbeda?,id,0.337,0.25,0.5,0.0,0.524,0.4,1,2.011
indonesian_polar_308,apakah Michael Schumacher masih mengikuti Grand Prix F1 Kanada 2005?,id,0.169,1.0,0.0,1.0,0.697,0.8,1,3.666
indonesian_polar_248,pernahkah Israel diserang negara lain?,id,0.084,0.25,0.0,0.75,0.722,0.3,1,2.107
indonesian_content_4506,Berapa luas Kabupaten Wonogiri ?,id,0.0,0.111,0.0,0.0,1.0,0.059,0,1.17
indonesian_content_7,Kapan PBB mulai terbentuk ?,id,0.061,0.0,0.5,0.25,1.0,0.059,0,1.87
indonesian_polar_82,Apakah ajaran Anikonisme mempercayai adanya tuhan?,id,0.197,0.25,0.5,0.5,0.762,0.4,1,2.609
indonesian_content_6281,Kapan peristiwa Brexit terjadi?,id,0.184,0.111,0.0,0.333,1.0,0.059,0,1.687
indonesian_content_11389,kapankah Musik rock di perkenalkan di indonesia?,id,0.105,0.222,0.0,0.0,0.333,0.294,0,0.955
indonesian_content_7752,siapakah presiden pertama republik indonesia?,id,0.074,0.222,0.0,0.0,0.556,0.176,0,1.028
indonesian_content_7801,Berapa lama proses kebiri?,id,0.061,0.0,0.0,0.0,1.0,0.059,0,1.12
indonesian_content_7137,Kapan Nusa tenggara timur berpisah dengan Nusa Tenggara Barat ?,id,0.161,0.222,0.0,0.5,0.852,0.353,0,2.088
indonesian_content_1563,Siapakah yang menjadi musuh supergirl ?,id,0.074,0.222,0.5,0.333,0.333,0.176,0,1.639
indonesian_content_3679,berapakah luas Thailand?,id,0.061,0.111,0.0,0.0,0.667,0.059,0,0.898
indonesian_content_3902,Kapan Hitoshi Iwaaki mulai menulis manga ?,id,0.111,0.111,0.5,0.333,1.0,0.176,0,2.231
indonesian_content_7812,Siapakah tokoh utama dalam Fairy Tail ?,id,0.092,0.222,0.0,0.0,0.429,0.235,0,0.978
indonesian_content_11310,Dimana Liu Ju lahir?,id,0.184,0.111,0.0,0.333,1.0,0.059,0,1.687
indonesian_polar_30,apakah bakteri bisa hidup di luar angkasa?,id,0.337,0.25,0.0,0.75,0.375,0.5,1,2.212
indonesian_content_4584,dari manakah asal kata Maladewa?,id,0.074,0.222,0.0,0.0,0.333,0.176,0,0.806
indonesian_content_11472,Siapa pendiri Institut Leimena?,id,0.0,0.222,0.0,0.0,0.667,0.059,0,0.948
indonesian_content_11246,kapankah Konferensi Habitat III dilaksanakan?,id,0.221,0.222,0.0,0.333,0.556,0.176,0,1.509
indonesian_polar_234,Adakah bendungan dapat mencegah banjir?,id,0.253,0.25,0.5,0.5,0.444,0.3,1,2.247
indonesian_content_11314,berapakah Jumlah Suku yang sudah punah di Indonesia?,id,0.138,0.222,0.5,0.333,0.407,0.353,0,1.954
indonesian_content_5580,siapakah pencipta Kereta rel listrik pertama?,id,0.031,0.444,0.0,0.0,0.619,0.235,0,1.329
indonesian_content_723,Berapa kode telepon India?,id,0.0,0.111,0.0,0.0,1.0,0.059,0,1.17
indonesian_polar_450,Apakah Nokia PC Suite memerlukan koneksi Internet?,id,0.277,0.5,0.0,0.75,0.792,0.5,1,2.819
indonesian_content_204,Berapa lama perayaan Paskah berlangsung?,id,0.276,0.111,0.0,0.5,1.0,0.118,0,2.005
indonesian_content_1017,Siapa penulis Alkitab Ibrani?,id,0.0,0.222,0.0,0.0,0.667,0.059,0,0.948
indonesian_content_11044,Siapakah yang memperkenalkan istilah Sekularisme pertama kali ?,id,0.105,0.333,0.5,0.333,0.5,0.294,0,2.066
indonesian_content_4064,Kapan Teologi kontekstual mulai diterapkan di Indonesia?,id,0.123,0.222,0.5,0.333,0.81,0.235,0,2.223
indonesian_polar_260,Apakah koran bisa dijadikan bahan Kesenian dari barang bekas?,id,0.197,0.5,0.0,0.75,0.5,0.7,1,2.647
indonesian_polar_34,apakah presiden soeharto menjalankan sistem diktatur di saat menjabat?,id,0.244,0.25,0.5,0.5,0.667,0.7,1,2.86
indonesian_content_2168,berapakah anggota Raelian tahun 2015?,id,0.074,0.111,0.0,0.0,0.556,0.176,0,0.917
indonesian_polar_31,Apakah sistem pembelajaran virtual memerlukan internet?,id,0.337,0.5,0.0,0.75,0.762,0.4,1,2.749
indonesian_content_914,berapakah jumlah pesantren didunia?,id,0.184,0.111,0.0,0.333,0.733,0.118,0,1.48
indonesian_polar_149,apakah bahasa Tokharia sudah punah?,id,0.422,0.25,0.0,0.5,0.444,0.3,1,1.916
indonesian_polar_343,Apakah Yesus disalib?,id,0.197,0.25,0.0,0.5,0.583,0.1,1,1.63
indonesian_content_2175,berapakah jumlah episode dalam Heart Series?,id,0.092,0.111,0.0,0.0,0.619,0.235,0,1.058
indonesian_polar_9,apakah ganja mengandung zat adiktif?,id,0.084,0.25,0.0,0.75,0.722,0.3,1,2.107
indonesian_polar_313,Apakah agama Children of God diterima di Indonesia?,id,0.39,0.75,0.0,0.75,0.63,0.6,1,3.12
indonesian_content_6285,kapankah novel novel Harry Potter pertama kali diciptakan?,id,0.276,0.333,0.0,0.5,0.852,0.353,0,2.314
indonesian_polar_284,Apakah eceng termasuk tumbuhan perusak ?,id,0.084,0.25,0.0,0.75,0.722,0.3,1,2.107
indonesian_polar_160,apakah Xiao Baojuan mempunyai anak?,id,0.253,0.25,0.0,0.75,0.722,0.3,1,2.275
indonesian_polar_262,Apakah kayu pohon Shorea dapat dijadikan perabot?,id,0.398,0.5,0.0,0.75,0.583,0.5,1,2.731
indonesian_content_10492,dari manakah asal Tantowi Yahya?,id,0.111,0.111,0.0,0.0,0.333,0.176,0,0.731
indonesian_content_8890,Siapa penrbit film Spirited Away?,id,0.0,0.222,0.0,0.0,0.733,0.118,0,1.073
indonesian_polar_19,apakah perjalanan waktu secara ilmiah bisa dilakukan?,id,0.639,0.5,0.0,0.5,0.375,0.5,1,2.514
indonesian_content_11321,Siapakah Perdana menteri Israel sebelum Yitzhak Shamir?,id,0.105,0.222,0.0,0.0,0.5,0.294,0,1.122
indonesian_polar_5,Apakah perakam ketikan dapat menyebabkan pencurian kata sandi?,id,0.285,0.5,0.0,1.0,0.63,0.6,1,3.014
indonesian_polar_249,Apakah PT Kimia Farma Tbk. adalah perusahaan BUMN?,id,0.548,0.75,0.0,0.0,0.63,0.7,1,2.628
indonesian_content_7485,Berapakah jarak kota Malang ke Surabaya?,id,0.123,0.111,0.0,0.0,0.619,0.235,0,1.088
indonesian_polar_459,Apakah asam dehidroaskorbat dapat larut dalam etanol?,id,0.337,0.25,0.0,0.75,0.375,0.5,1,2.212
indonesian_polar_393,Apakah Gunung Semeru tergolong gunung aktif ?,id,0.197,0.25,0.0,0.75,0.762,0.4,1,2.359
indonesian_polar_448,Apakah tebu dapat dijadikan minuman?,id,0.253,0.25,0.0,0.75,0.444,0.3,1,1.997
indonesian_polar_387,Adakah Gilgames seorang Raja?,id,0.127,0.5,0.0,0.5,0.333,0.2,1,1.66
indonesian_content_3174,siapakah pencipta Phineas dan Ferb?,id,0.074,0.333,0.0,0.0,0.333,0.176,0,0.917
indonesian_content_242,Berapakah luas wilayah Hongnong?,id,0.046,0.111,0.0,0.0,0.467,0.118,0,0.741
indonesian_polar_72,Apakah Material butiran berwujud zat padat?,id,0.197,0.25,0.0,0.75,0.762,0.4,1,2.359
indonesian_polar_133,apakah Jean Todt pernah menjadi pembalap professional?,id,0.277,0.25,0.0,1.0,0.792,0.5,1,2.819
indonesian_polar_182,Apakah agama Shinto percaya terhadap dewa ?,id,0.267,0.25,0.0,0.75,0.524,0.4,1,2.191
indonesian_polar_90,Bisakah SARS disembuhkan ?,id,0.337,0.0,0.0,0.5,0.167,0.1,1,1.104
indonesian_polar_93,apakah Fidiricu II mempunyai anak?,id,0.253,0.25,0.0,0.75,0.444,0.3,1,1.997
indonesian_content_7602,Kapan Madrasah Aliyah Negeri Insan Cendekia pertama dibangun ?,id,0.289,0.444,0.0,0.5,1.0,0.294,0,2.528
indonesian_content_2721,Dimana Manusia bertopeng besi dipenjara?,id,0.092,0.0,0.5,0.333,1.0,0.118,0,2.043
indonesian_content_3891,Kapan cultuurstelsel diterapkan di Indonesia?,id,0.092,0.111,0.0,0.5,0.733,0.118,0,1.554
indonesian_polar_176,Apakah Kristen mempercayai Kehidupan setelah kematian?,id,0.127,0.5,0.0,0.75,0.524,0.4,1,2.3
indonesian_content_1422,berapa lamakah proses pembuatan Perpustakaan Kongres Amerika Serikat?,id,0.0,0.556,0.0,0.0,1.0,0.294,0,1.85
indonesian_content_10209,Siapakah bupati jombang kedua?,id,0.046,0.222,0.0,0.0,0.467,0.118,0,0.853
indonesian_polar_28,Apakah Hindia Belanda sekarang disebut Indonesia?,id,0.337,0.25,0.0,1.0,0.762,0.4,1,2.749
indonesian_polar_347,Apakah agama islam termasuk agama Monoteisme ?,id,0.197,0.25,0.0,0.75,0.762,0.4,1,2.359
indonesian_content_4083,Kapan Elon Musk lahir ?,id,0.184,0.111,0.0,0.333,1.0,0.059,0,1.687
indonesian_content_7636,berapakah jumlah provinsi di dunia tahun 2015?,id,0.158,0.111,0.0,0.0,0.5,0.294,0,1.063
indonesian_polar_71,apakah dinosaurus sudah hidup pada zaman Mesozoikum?,id,0.217,0.25,0.0,0.75,0.375,0.5,1,2.092
indonesian_polar_366,apakah David Émile Durkheim masih hidup?,id,0.197,0.5,0.0,0.5,0.762,0.4,1,2.359
indonesian_polar_440,Apakah Baudouin seorang raja ?,id,0.127,0.25,0.0,0.0,0.0,0.2,1,0.577
indonesian_polar_215,apakah kepercayaan Taoisme ada di Indonesia?,id,0.267,0.25,0.0,0.75,0.524,0.4,1,2.191
indonesian_content_11007,Siapa pendiri DisneyToon ?,id,0.0,0.111,0.0,0.0,0.556,0.0,0,0.667
indonesian_polar_186,apakah smartphone termasuk Pocket PC Phone?,id,0.056,0.5,0.0,0.75,0.762,0.4,1,2.468
indonesian_polar_165,apakah Tuanku Imam Bonjol mempunyai anak?,id,0.458,0.25,0.0,1.0,0.583,0.5,1,2.791
indonesian_content_1192,Kapan serial Scream pertama dirilis ?,id,0.276,0.111,0.0,0.333,1.0,0.118,0,1.838
indonesian_polar_55,apakah vietnam menganut sitem demokrasi?,id,0.084,0.25,0.0,0.75,0.722,0.3,1,2.107
indonesian_polar_257,Apakah penyakit Hepatitis C dapat disembuhkan?,id,0.478,0.5,0.0,0.5,0.524,0.4,1,2.402
indonesian_polar_174,pernahkah Napoleon menikah?,id,0.197,0.25,0.0,0.5,0.583,0.1,1,1.63
indonesian_content_7908,Dimana tempat kelahiran Riichi Ueshiba?,id,0.0,0.333,0.0,0.0,1.0,0.118,0,1.451
indonesian_polar_458,Apakah Urochordata adalah jenis hewan air?,id,0.197,0.25,0.0,0.0,0.524,0.4,1,1.371
indonesian_content_10335,Berapa luas daerah Balkan?,id,0.0,0.111,0.0,0.0,1.0,0.059,0,1.17
indonesian_polar_157,apakah schizophrenia penyakit psikologi?,id,0.021,0.5,0.0,0.0,0.333,0.2,1,1.054
indonesian_content_7100,ada berapakah jenis Lalat ?,id,0.138,0.222,0.0,0.167,0.733,0.118,0,1.378
indonesian_polar_140,Apakah Dildo terbuat dari Batu?,id,0.169,0.25,0.0,0.75,0.444,0.3,1,1.913
indonesian_polar_125,apakah kecanduan alkohol memungkinkan untuk terjadi?,id,0.267,0.25,0.5,0.5,0.524,0.4,1,2.441
indonesian_polar_276,apakah ketam kenari bisa bernafas dalam air?,id,0.398,0.25,0.0,1.0,0.375,0.5,1,2.523
indonesian_polar_2,Apakah Baladewa seorang manusia?,id,0.127,0.5,0.0,0.0,0.0,0.2,1,0.827
indonesian_polar_32,Apakah Kitab Yosua dikarang manusia?,id,0.253,0.25,0.0,0.75,0.722,0.3,1,2.275
indonesian_polar_334,Apakah Turki dan Turkistan adalah negara yang sama ?,id,0.443,0.5,0.0,0.0,0.259,0.6,1,1.802
indonesian_polar_304,Apakah agama Kristen menyakini kehidupan setelah mati?,id,0.217,0.5,0.0,0.75,0.583,0.5,1,2.55
indonesian_content_4994,kapankah Yesus dilahirkan?,id,0.123,0.111,0.0,0.333,0.667,0.059,0,1.293
indonesian_content_11406,siapakah yang menemukan Ötzi?,id,0.092,0.111,0.5,0.333,0.2,0.118,0,1.354
indonesian_content_11377,Kapan PDRM dibentuk ?,id,0.092,0.0,0.0,0.333,1.0,0.0,0,1.425
indonesian_polar_230,apakah Masakan khas Kazakhstan menggunakan daging kuda?,id,0.337,0.25,0.0,0.75,0.792,0.5,1,2.629
indonesian_content_4088,Kapankah manga muncul pertama kali di Jeoang,id,0.158,0.111,0.0,0.667,0.667,0.235,0,1.838
indonesian_content_4220,Kapan Kaisar Liu Yilong lahir?,id,0.23,0.222,0.0,0.333,1.0,0.118,0,1.903
indonesian_polar_435,Apakah sistem windows digunakan untuk menggunakan Nokia PC Suite?,id,0.15,0.75,0.5,0.625,0.667,0.7,1,3.392
indonesian_polar_452,Apakah biji wijen dapat dimakan manusia?,id,0.337,0.25,0.0,0.75,0.524,0.4,1,2.261
indonesian_content_1926,Kapankah Reki Kawahara mulai menulis ?,id,0.147,0.111,0.5,0.25,0.778,0.176,0,1.963
indonesian_polar_341,apakah dorce adalah seorang laki-laki?,id,0.506,0.25,0.0,0.0,0.167,0.3,1,1.223
indonesian_content_10873,Siapakah sutradara Qayamat Ki Raat?,id,0.037,0.333,0.0,0.0,0.556,0.176,0,1.102
indonesian_content_10237,Kapankah Jamie-Lee lahir ?,id,0.123,0.111,0.0,0.333,0.667,0.059,0,1.293
indonesian_content_8331,Kapankah Walt Disney lahir ?,id,0.184,0.111,0.0,0.333,0.733,0.118,0,1.48
indonesian_content_3108,Berapa jumlah versi kisah Sampuraga?,id,0.0,0.222,0.0,0.0,1.0,0.118,0,1.34
indonesian_content_5871,berapakah jumlah surah dalam al-Qur'an?,id,0.092,0.111,0.0,0.0,0.619,0.235,0,1.058
indonesian_polar_275,Apakah mesin jet dan mesin roket termasuk dalam mesin pembakaran dalam?,id,0.452,0.5,0.0,0.75,0.444,0.9,1,3.047
indonesian_polar_254,apakah berbicara kepada diri sendiri termasuk salah satu bentuk Komunikasi intrapribadi ?,id,0.184,0.75,0.5,0.5,0.306,0.9,1,3.14
indonesian_polar_342,apakah film pertama asli dari orang Indonesia?,id,0.217,0.5,0.0,0.0,0.375,0.5,1,1.592
indonesian_polar_394,Apakah Pewarna indigo aman digunakan pada makanan?,id,0.337,0.25,0.0,1.0,0.583,0.5,1,2.671
indonesian_polar_314,Adakah Pandemik sebuah virus?,id,0.127,0.5,0.0,0.5,0.333,0.2,1,1.66
indonesian_content_2366,sayur apakah yang paling banyak mengandung vitamin a?,id,0.184,0.222,0.5,0.667,0.704,0.353,0,2.63
indonesian_content_7293,Berapa jumlah penari dalam seni tari Dayak?,id,0.061,0.222,0.0,0.0,0.81,0.235,0,1.328
indonesian_content_7548,berapakah jumlah kecamatan di kabupaten Sukabumi?,id,0.092,0.111,0.0,0.0,0.619,0.235,0,1.058
indonesian_content_10064,Siapa itu Tu Di Gong ?,id,0.092,0.222,0.0,0.0,0.2,0.118,0,0.632
indonesian_polar_416,adakah mikroorganisme yang bisa bertahan di planet mars?,id,0.179,0.75,0.5,0.5,0.259,0.6,1,2.788
indonesian_content_3989,berapakah suhu terdingin di Selat Malaka?,id,0.092,0.111,0.0,0.0,0.619,0.235,0,1.058
indonesian_content_4249,berapakah durasi film Pulau Hantu?,id,0.037,0.222,0.0,0.0,0.778,0.176,0,1.213
indonesian_polar_201,apakah kavaleri pasukan berkuda?,id,0.021,0.25,0.5,0.0,0.667,0.2,1,1.638
indonesian_polar_392,apakah Daspletosaurus bertelur?,id,0.197,0.25,0.0,0.5,0.583,0.1,1,1.63
indonesian_content_9036,dimanakah Akira Toriyama dilahirkan?,id,0.184,0.111,0.0,0.333,0.733,0.118,0,1.48
indonesian_content_9823,Kapankah Kadokawa Shoten berdiri ?,id,0.184,0.111,0.0,0.333,0.733,0.118,0,1.48
indonesian_content_693,siapakah pendiri Band Element ?,id,0.046,0.222,0.0,0.0,0.467,0.118,0,0.853
indonesian_polar_0,Apakah Melissa Brannen telah ditemukan ?,id,0.422,0.25,0.0,0.5,0.444,0.3,1,1.916
indonesian_content_2987,siapakah pencipta Gitar?,id,0.061,0.111,0.0,0.0,0.333,0.059,0,0.565
indonesian_polar_433,apakah Livemocha termasuk sebuah situs gratis?,id,0.127,0.25,0.0,0.75,0.524,0.4,1,2.05
indonesian_polar_145,Apakah musik Okinawa merupakan musik tradisional ?,id,0.197,0.25,0.0,0.75,0.762,0.4,1,2.359
indonesian_content_1505,siapakah yang menciptakan jenis bahasa isyarat pertama kali?,id,0.115,0.333,0.5,0.333,0.556,0.353,0,2.19
indonesian_polar_344,Apakah Nina Wang adalah seorang pengusaha ?,id,0.548,0.25,0.0,0.0,0.286,0.4,1,1.484
indonesian_content_2976,Kapan Polikarpus lahir?,id,0.092,0.0,0.0,0.333,1.0,0.0,0,1.425
indonesian_content_10416,Jamur apa yang tidak dapat dikonsumsi oleh manusia?,id,0.211,0.222,0.5,0.5,0.167,0.294,0,1.894
indonesian_content_10820,Bagaimanakah sistem pemerintahan di Jepang ?,id,0.111,0.111,0.0,0.0,0.556,0.176,0,0.954
indonesian_content_1902,Apa yang dimaksud dengan gizi ?,id,0.092,0.222,0.5,0.333,0.2,0.118,0,1.465
indonesian_content_1842,berapakah umur Heraklius Tua saat dia meninggal dunia?,id,0.138,0.111,0.5,0.5,0.556,0.353,0,2.158
indonesian_polar_374,Apakah Binokular digunakan untuk mengamati Planet?,id,0.127,0.25,0.5,0.625,0.524,0.4,1,2.425
indonesian_polar_301,apakah Yogyakarta terletak di Provinsi Jawa Tengah?,id,0.096,0.5,0.0,0.75,0.583,0.5,1,2.43
indonesian_polar_462,apakah Indonesia sudah memiliki jaringan 5G?,id,0.197,0.25,0.0,0.75,0.524,0.4,1,2.121
indonesian_polar_197,Apa nama candi terbesar di Indonesia?,id,0.084,0.75,0.0,0.0,0.444,0.3,1,1.579
indonesian_content_3398,kapankah Amerika Serikat resmi menjadi negara?,id,0.184,0.111,0.0,0.667,0.81,0.235,0,2.007
indonesian_content_5701,Kapan industri film muncul pertama kali ?,id,0.147,0.111,0.0,0.5,1.0,0.176,0,1.935
indonesian_polar_242,Pernahkah tim sepak bola Jepang ikut dalam Piala dunia ?,id,0.337,0.75,0.0,0.75,0.667,0.7,1,3.204
indonesian_polar_225,apakah bahasa Yunani adalah bahasa tertua di dunia?,id,0.337,0.25,0.0,0.0,0.444,0.6,1,1.632
indonesian_content_1130,Siapakah yang mendirikan Majelis Rasulullah ?,id,0.074,0.222,0.5,0.333,0.333,0.176,0,1.639
indonesian_content_7074,Kapan Hayao Miyazaki mulai menjadi sutradara ?,id,0.111,0.111,0.5,0.333,1.0,0.176,0,2.231
indonesian_polar_437,apakah lumba-lumba termasuk mamalia?,id,0.127,0.25,0.0,0.75,0.667,0.2,1,1.993
indonesian_content_8560,Kapan Nokia Asha 308 dirilis?,id,0.23,0.222,0.0,0.333,0.733,0.118,0,1.637
indonesian_polar_402,Apakah Perhimpunan Anak adalah nama sebuah organisasi ?,id,0.337,0.25,0.0,0.0,0.375,0.5,1,1.462
indonesian_content_4038,Siapakah direktur utama pertama Volkswagen ?,id,0.147,0.111,0.0,0.0,0.556,0.176,0,0.991
indonesian_content_6467,Kapan ilmu anatomi ditemukan ?,id,0.184,0.111,0.0,0.333,1.0,0.059,0,1.687
indonesian_content_8175,apa yang dimaksud dengan Etnografi ?,id,0.092,0.222,0.5,0.333,0.2,0.118,0,1.465
indonesian_polar_173,apakah Yesus meninggal karena disalip?,id,0.169,0.25,0.5,0.5,0.444,0.3,1,2.163
indonesian_polar_414,Apakah orang yang mengeluarkan nifas boleh solat?,id,0.157,0.75,0.5,0.75,0.375,0.5,1,3.032
indonesian_polar_17,Apakah gereja protestan berbeda dengan katolik?,id,0.267,0.25,0.0,0.75,0.524,0.4,1,2.191
indonesian_polar_330,apakah Uni Soviet mengikuti perang dunia II?,id,0.157,0.5,0.0,0.75,0.583,0.5,1,2.49
indonesian_content_83,berapakah luas Republik Afrika Selatan?,id,0.037,0.222,0.0,0.0,0.778,0.176,0,1.213
indonesian_polar_154,apakah handphone termasuk teknologi komunikasi?,id,0.084,0.25,0.0,0.75,0.722,0.3,1,2.107
indonesian_polar_43,apakah Prof. Dr. Sutan Remy Sjahdeini mempunyai perusahaan?,id,0.864,0.75,0.0,0.75,0.815,0.8,1,3.979
indonesian_polar_153,apakah Foto esei digunakan untuk bidang jurnalisme fotografi?,id,0.179,0.5,0.0,0.75,0.63,0.6,1,2.659
indonesian_content_4812,berapakah jumlah manga yang di buat Eiichiro Oda?,id,0.092,0.222,0.5,0.5,0.556,0.353,0,2.223
indonesian_polar_327,apakah Command & Conquer: Generals mempunyai sekuel?,id,0.689,0.25,0.0,1.0,0.762,0.6,1,3.301
indonesian_content_7925,bisakah Ejakulasi Dini Pria di obati?,id,0.123,0.111,0.0,0.0,0.429,0.235,0,0.898
indonesian_polar_333,Apakah Ludwig II pernah menjabat sebagai raja ?,id,0.337,0.25,0.0,1.0,0.375,0.5,1,2.462
indonesian_content_9478,Di manakah letak Samudra hindia?,id,0.074,0.111,0.0,0.0,0.333,0.176,0,0.695
indonesian_polar_47,Apakah Wawancara daring dapat dilakukan jarak jauh?,id,0.337,0.25,0.0,1.0,0.583,0.5,1,2.671
indonesian_content_1181,kapankah Epistemologi dipelajari?,id,0.123,0.111,0.0,0.333,0.667,0.059,0,1.293
indonesian_content_3948,dimanakah Jabir Ibn Hayyan dilahirkan?,id,0.221,0.222,0.0,0.333,0.778,0.176,0,1.731
indonesian_polar_441,apakah Yaman terletak di benua asia?,id,0.127,0.25,0.0,0.75,0.524,0.4,1,2.05
indonesian_content_1284,kapankah organisasi palang merah indonesia didirikan?,id,0.276,0.222,0.0,0.333,0.81,0.235,0,1.877
indonesian_polar_245,apakah Moldova memiliki wilayah laut?,id,0.084,0.25,0.0,0.75,0.722,0.3,1,2.107
indonesian_polar_274,Apakah Candy Candy pernah difilmkan ?,id,0.422,0.25,0.0,0.75,0.722,0.3,1,2.444
indonesian_content_6985,berapakah berat Panzerkampfwagen VIII Maus?,id,0.074,0.111,0.0,0.0,0.556,0.176,0,0.917
indonesian_polar_282,Apakah Theodore Beza pernah menulis buku?,id,0.337,0.25,0.0,1.0,0.762,0.4,1,2.749
indonesian_polar_113,apakah orangutan terancam punah?,id,0.127,0.25,0.0,0.75,0.667,0.2,1,1.993
indonesian_content_9504,Siapa pembentuk Konfederasi Jerman?,id,0.0,0.222,0.0,0.0,0.667,0.059,0,0.948
indonesian_content_9773,dimanakah Elena and the Secret of Avalor dibuat?,id,0.322,0.333,0.0,0.333,0.852,0.353,0,2.194
indonesian_content_2623,siapakah penerus tahta Basileios II?,id,0.037,0.222,0.0,0.0,0.333,0.176,0,0.769
indonesian_polar_329,Apakah Penyakit Crohn perlu dioperasi?,id,0.422,0.25,0.0,0.75,0.722,0.3,1,2.444
indonesian_content_11667,Kapan Johnny Hiromu Kitagawa lahir?,id,0.23,0.222,0.0,0.333,1.0,0.118,0,1.903
indonesian_polar_325,apakah Tubagus Alipan seorang anggota PKI?,id,0.127,0.25,0.0,0.0,0.524,0.4,1,1.3
indonesian_content_10519,Berapa luas laut Shiraz?,id,0.0,0.111,0.0,0.0,1.0,0.059,0,1.17
indonesian_content_10509,Adakah Turki Negara yang berbatasan dengan Laut Hitam?,id,0.092,0.333,0.5,0.333,0.556,0.353,0,2.167
indonesian_polar_430,apakah Henri Lefebvre masih hidup?,id,0.169,0.25,0.5,0.25,0.722,0.3,1,2.191
indonesian_content_5656,Siapa pendiri KMBPalembang?,id,0.0,0.111,0.0,0.0,0.556,0.0,0,0.667
indonesian_content_5774,Kapankah Piala FA pertama kali diselenggarakan ?,id,0.246,0.111,0.0,0.5,0.81,0.235,0,1.902
indonesian_content_1075,kapankah bahasa sanskrit ditemukan di indonesia?,id,0.154,0.111,0.0,0.5,0.619,0.235,0,1.619
indonesian_polar_360,"apakah Kenneth Ray ""Kenny"" Rogers mempunyai anak ?",id,0.819,0.5,0.0,0.75,0.792,0.7,1,3.561
indonesian_content_9440,Kapan peradaban Timur Dekat Kuno berlangsung?,id,0.258,0.333,0.0,0.333,1.0,0.176,0,2.101
indonesian_polar_244,Apakah ambien bisa disembuhkan ?,id,0.337,0.25,0.0,0.5,0.333,0.2,1,1.621
indonesian_polar_385,Apakah Dildo terbuat dari Kayu?,id,0.169,0.25,0.0,0.75,0.444,0.3,1,1.913
indonesian_polar_321,apakah Sabino Arana mempelajari Ilmu Politik?,id,0.197,0.25,0.0,0.75,0.762,0.4,1,2.359
indonesian_content_1688,berapakah luas Brasil?,id,0.061,0.111,0.0,0.0,0.667,0.059,0,0.898
indonesian_content_7642,Siapa pemeran utama Tutur Tinular versi 2011?,id,0.123,0.222,0.0,0.0,0.619,0.235,0,1.199
indonesian_polar_78,apakah kristen protestan juga melakukan perayaan misa?,id,0.277,0.25,0.0,1.0,0.792,0.5,1,2.819
indonesian_content_10401,Kapan Friedrich Nietzsche meninggal?,id,0.184,0.111,0.0,0.333,1.0,0.059,0,1.687
indonesian_polar_172,Apakah Urraca pernah menikah ?,id,0.337,0.25,0.0,0.75,0.667,0.2,1,2.204
indonesian_content_7501,Kapan konsep Melayu Raya pertama diterapkan di Indonesia?,id,0.263,0.222,0.0,0.5,0.833,0.294,0,2.113
indonesian_content_10151,Berapa jumlah anggota dari G7?,id,0.046,0.222,0.0,0.0,0.733,0.118,0,1.119
indonesian_content_10556,Di manakah letak Menara eiffel?,id,0.074,0.111,0.0,0.0,0.333,0.176,0,0.695
indonesian_content_856,Berapa jumlah sungai yang berada di wilayah DKI Jakarta ?,id,0.069,0.333,0.5,0.333,0.704,0.353,0,2.292
indonesian_polar_379,Apakah orang yang mengeluarkan nifas dibolehkan puasa?,id,0.458,0.5,0.5,0.625,0.583,0.5,1,3.166
