unique_id,text,language,avg_links_len,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score
english_content_4828,How many units of the Sega Genesis were sold?,en,0.227,0.0,0.333,0.667,2.398,0,3.625
arabic_polar_156,هل الحوت الأزرق آكل لحوم ؟,ar,0.125,0.0,0.0,0.8,1.946,1,2.871
russian_polar_504,Томма́зо Кампане́лла был монахом?,ru,-0.255,0.0,0.0,0.75,1.792,1,2.287
indonesian_polar_396,apakah Raden Adjeng Kartinipernah menikah?,id,0.409,0.0,0.5,0.833,2.079,1,3.821
indonesian_polar_401,Apakah Learning Management System memerlukan jaringan internet?,id,0.209,0.0,0.75,0.875,2.303,1,4.137
korean_content_1121,동탁은 몇 년도에 죽었는가?,ko,0.194,0.0,0.4,1.0,1.792,0,3.386
arabic_content_16676,ما هي الدول المطلة على البحر الاحمر ؟,ar,-0.016,0.0,0.0,0.571,2.197,0,2.752
japanese_content_5817,心霊写真の供養を初めて行った神社は何？,ja,-0.465,1.0,0.333,0.545,2.565,0,3.978
english_content_4118,How large is Wichita Falls?,en,-0.648,0.0,0.0,0.8,1.946,0,2.098
arabic_polar_1392,هل توجد صواريخ باليستية عابرة للقارات؟,ar,-0.425,0.0,0.333,0.833,2.079,1,2.82
arabic_content_17961,من هو عبد اللطيف سلطاني؟,ar,0.151,0.0,0.0,0.2,1.946,0,2.297
indonesian_content_4932,Dimana Kazimierz II meninggal?,id,0.364,0.0,0.333,0.75,1.792,0,3.239
english_polar_988,"Is San Rafael, California safe?",en,1.23,0.0,0.0,0.8,2.079,1,4.109
indonesian_content_10416,Jamur apa yang tidak dapat dikonsumsi oleh manusia?,id,0.506,1.0,0.5,0.375,2.303,0,4.684
korean_polar_1,현대의 물리학이 고찰할 수 있는 최초의 우주는 대폭발 이후 10−43초 부터인가요?,ko,-0.38,1.0,0.625,1.0,2.565,1,4.81
japanese_content_4381,重力が見つかったのはいつ？,ja,0.201,1.0,0.5,0.286,2.197,0,4.184
finnish_content_10114,Kuinka monta tuntia ihmisen tulee keskimäärin nukkua?,fi,-0.09,1.0,0.333,0.857,2.197,0,4.297
japanese_polar_828,リッチモンド・ピーターズバーグ方面作戦は実行された？,ja,0.451,0.0,0.2,0.545,2.565,1,3.761
japanese_polar_850,トンガ作戦は成功した？,ja,-0.549,0.0,0.2,0.5,2.079,1,2.23
arabic_polar_1112,هل يمكن علاج فيروس إلتهاب الكبد الفيروسي نوع إي ؟,ar,0.0,0.0,0.333,0.778,2.398,1,3.509
japanese_content_5254,ボストン・ラテン・スクールの設立者はだれ,ja,0.035,0.0,0.0,0.5,2.398,0,2.933
japanese_content_240,映画の起源はいつ,ja,-0.465,0.0,0.0,0.4,1.792,0,1.727
korean_polar_22,기독교는 아브라함 계열의 종교인가요?,ko,-0.413,0.0,0.5,1.0,1.792,1,2.879
japanese_polar_1191,イマヌエル・カントは生涯独身だった？,ja,-0.378,0.0,0.0,0.5,2.303,1,2.425
finnish_content_13744,Minä vuonna itä- ja länsi-Saksan muuri purettiin?,fi,1.244,0.0,0.5,0.714,2.197,0,4.655
arabic_polar_1635,هل كان يتكلم الفرنسية؟,ar,-0.625,1.0,0.167,0.75,1.792,1,3.084
arabic_content_2654,ما هي أكبر مدن كندا؟,ar,-0.099,0.0,0.0,0.4,1.946,0,2.247
finnish_content_13946,Kuinka pitkä on koripalloilijan keskimääräinen ura?,fi,0.044,0.0,0.0,0.833,2.079,0,2.956
english_polar_1115,Does an animal with vertebrae have to be a chordate?,en,0.424,1.0,0.4,0.4,2.485,1,4.709
english_content_2994,How safe is a debit card?,en,-0.348,0.0,0.0,0.667,2.079,0,2.398
indonesian_polar_3,Apakah ular sanca termasuk hewan yang dilindungi?,id,-0.076,1.0,0.5,0.75,2.303,1,4.477
indonesian_content_8560,Kapan Nokia Asha 308 dirilis?,id,0.614,0.0,0.333,0.8,1.946,0,3.693
indonesian_content_1033,berapakah luas wilayah kesultanan Palembang-Darussalam?,id,-0.436,0.0,0.0,0.833,2.079,0,2.476
finnish_polar_1608,Ovatko dominikaanit alunperin kotoisin Dominikaanisesta tasavallasta?,fi,0.007,0.0,0.0,0.833,2.079,1,2.919
japanese_polar_1288,ジャガイモシストセンチュウは日本にもいる？,ja,0.451,0.0,0.4,0.5,2.079,1,3.43
russian_polar_953,Бывают ли тайфуны в России?,ru,0.078,0.0,0.6,0.6,1.946,1,3.224
indonesian_content_6925,siapakah karakter utama pada Naamkarann ?,id,-0.036,0.0,0.0,0.5,2.079,0,2.543
japanese_polar_637,柔道は日本が発祥地ですか？,ja,0.051,0.0,0.0,0.5,2.303,1,2.854
japanese_polar_1058,アポロ1号は発射されましたか？,ja,0.384,0.0,0.4,0.3,2.485,1,3.569
finnish_content_11463,Kuka näyttelee Frendit -sarjassa Ross Eustace Gelleriä?,fi,-0.423,0.0,0.5,0.857,2.197,0,3.131
russian_polar_1735,Есть мечеть в Оренбу́ргском Карава́н-сара́е?,ru,-0.172,0.0,0.2,0.8,1.946,1,2.774
russian_content_5981,Как погиб Троцкий?,ru,-0.578,0.0,0.333,1.0,1.609,0,2.364
japanese_polar_815,意識を司るのは脳？,ja,-0.149,1.0,0.6,0.5,2.079,1,4.03
japanese_content_1871,修復腎移植が厚生労働省に認められたのはいつ,ja,0.419,1.0,0.667,0.5,2.708,0,5.294
arabic_content_7947,ما هي أطول سورة في القرآن؟,ar,0.051,0.0,0.0,0.5,2.079,0,2.63
arabic_content_5774,متى تحصلت أول إمرأة عربية على ميدالية أولمبية ؟,ar,0.151,1.0,0.333,0.778,2.398,0,4.66
english_content_7955,What does FIFA stand for?,en,0.352,0.0,0.333,0.4,1.946,0,3.031
english_polar_602,Are stem cells dangerous?,en,-0.353,0.0,0.0,0.75,1.792,1,2.189
finnish_content_11490,Milloin SpaceX CRS-8 laukaistiin avaruuteen?,fi,-0.006,0.0,0.5,1.0,1.946,0,3.44
indonesian_polar_327,apakah Command & Conquer: Generals mempunyai sekuel?,id,1.043,0.0,1.0,0.857,2.398,1,5.298
japanese_content_1773,アメリカ合衆国で一番多く生産されている工業製品は何？,ja,-0.037,1.0,0.25,0.6,2.833,0,4.646
english_polar_145,Did Carthage really have elephants in their army?,en,-0.02,0.0,0.8,0.625,2.303,1,3.708
russian_polar_814,Описан ли в романе «1984» тоталитаризм?,ru,0.878,0.0,0.6,0.667,2.303,1,4.448
arabic_polar_164,هل كان للعالم المسلم أبو الريحان البيروني اهتمام بعلن الجيولوجيا؟,ar,0.475,0.0,0.333,0.545,2.565,1,3.918
english_content_7889,Who created the first diving suit?,en,0.052,0.0,0.333,0.667,2.079,0,3.131
english_polar_2,Can you tour The Château de Brest?,en,0.147,0.0,0.4,0.571,2.197,1,3.315
japanese_polar_1133,ストックホルム商科大学のヘクシャーとオリーンは経済学者だった？,ja,-0.282,0.0,0.0,0.615,2.708,1,3.041
japanese_polar_128,戦略諜報局はＦＢＩ？,ja,-0.549,0.0,0.0,0.667,1.946,1,2.064
english_content_7953,Where does the River Orwell end?,en,0.452,0.0,0.333,0.667,2.079,0,3.531
arabic_polar_1895,هل مملكة الفطريات هي ضمن نطاق حقيقية النوى؟,ar,0.09,0.0,0.0,0.625,2.303,1,3.018
russian_polar_1518,Дми́трий Константи́нович Киселёв выступает против геев?,ru,-0.122,0.0,0.4,0.833,2.079,1,3.19
finnish_polar_89,Onko Tulen ja jään laulu -fantasiakirjasarjasta tehty Game of Thrones -televisiosarja?,fi,1.507,1.0,0.167,0.818,2.565,1,6.057
russian_polar_1118,Проводили ли футбольные матчи в СССР во время Второй Мировой войны?,ru,0.978,0.0,0.8,0.727,2.565,1,5.07
japanese_polar_457,マヤ文明に数字はあった？,ja,-0.282,0.0,0.4,0.571,2.197,1,2.886
japanese_polar_312,マーベル・コミックのミュータントは人間？,ja,-0.52,0.0,0.0,0.5,2.197,1,2.177
japanese_polar_730,北朝鮮は核保有国ですか？,ja,-0.116,0.0,0.0,0.571,2.197,1,2.652
russian_content_1403,Когда впервые Уэ́йн Марк Ру́ни начал играть в футбол?,ru,0.797,1.0,0.417,0.778,2.398,0,5.39
indonesian_content_9198,Siapakah CEO pertama Isuzu?,id,-0.136,0.0,0.0,0.6,1.946,0,2.41
english_polar_392,Is Dodge owned by Ford?,en,-0.52,0.0,0.6,0.6,1.946,1,2.626
finnish_content_4164,Mistä Counter-Strike pelin nimi tulee?,fi,0.244,0.0,0.333,0.8,1.946,0,3.323
arabic_content_14386,ما هو القرص الصلب الحاسوبي؟,ar,-0.099,0.0,0.0,0.6,1.946,0,2.447
japanese_content_3743,ひき逃げの刑罰は何？,ja,-0.465,0.0,0.0,0.4,1.946,0,1.881
finnish_content_7733,Miten hepatiitti määritellään?,fi,-0.256,0.0,0.333,1.0,1.609,0,2.686
finnish_polar_1602,Onko Suomessa temppeliä?,fi,-0.793,0.0,0.0,0.667,1.609,1,1.483
russian_content_2978,Когда первый куст хризантемы корейской был завезен в Россию?,ru,0.547,0.0,0.667,0.667,2.398,0,4.279
russian_content_1181,Когда закончилась война в Афганистане?,ru,-0.328,0.0,0.333,0.8,1.946,0,2.751
korean_content_3120,데니스 로 출생일은 언제인가요?,ko,0.194,0.0,0.4,1.0,1.792,0,3.386
english_polar_262,Does reading books make you smarter?,en,-0.22,1.0,0.4,0.667,2.079,1,3.926
indonesian_content_437,siapakah pencipta sistem Berlin S-Bahn?,id,-0.436,0.0,0.0,0.667,2.079,0,2.31
finnish_content_4380,Milloin Leonardo da Vinci syntyi?,fi,0.744,0.0,0.333,1.0,1.946,0,4.023
english_content_1134,When was Molesey founded?,en,-0.148,0.0,0.5,0.75,1.792,0,2.894
japanese_content_2631,ブリーロンの初代市長はだれ,ja,-0.365,0.0,0.0,0.5,1.946,0,2.081
english_content_7842,What were the main factions in the Thirty Years War?,en,0.296,0.0,0.0,0.4,2.485,0,3.181
english_polar_836,Are newts amphibians?,en,-0.52,0.0,0.0,0.667,1.609,1,1.756
russian_polar_1175,Армянский тара́з имеет вышивку?,ru,-0.922,0.0,0.4,1.0,1.792,1,2.27
russian_content_6,"Как долго существовало британское телевизионное игровое шоу ""Хрустальный лабиринт""?",ru,0.422,0.0,0.333,1.0,2.565,0,4.32
indonesian_polar_449,apakah Pulau Anak Krakatau memiliki gunung api ?,id,0.066,0.0,0.75,0.875,2.303,1,3.994
arabic_content_9198,من اكتشف التنغستن؟,ar,-0.349,0.0,0.333,0.333,1.609,0,1.926
japanese_content_6515,ベーブ・ルースが引退したのはいつ？,ja,0.368,1.0,0.5,0.3,2.485,0,4.653
english_polar_564,Can legal immigrants vote?,en,-0.353,0.0,0.2,0.75,1.792,1,2.389
russian_polar_1121,Михаи́л Бори́сович Ше́ин был женат?,ru,0.078,0.0,0.0,0.8,1.946,1,2.824
korean_polar_244,정보 이론에서 정보량은 확률에 반비례 하나요?,ko,0.12,0.0,1.0,1.0,2.079,1,4.199
english_content_2026,How long was communism in power in Russia?,en,-0.148,0.0,0.0,0.625,2.303,0,2.78
japanese_polar_1347,電波ジャックが日本で起きたことはある？,ja,-0.282,1.0,0.3,0.6,2.485,1,4.103
indonesian_content_10595,Apa yang dimaksud dengan vestimentum ?,id,-0.136,1.0,0.333,0.4,1.946,0,3.543
russian_polar_1549,Разводят ли гусей в России?,ru,0.078,0.0,0.6,0.6,1.946,1,3.224
arabic_polar_290,هل شراء الماريجوانا مسموح به في المجر ؟,ar,0.09,0.0,0.0,0.375,2.303,1,2.768
korean_content_250,기엠 9세의 모국어는 무엇인가요?,ko,-0.473,0.0,0.2,0.75,1.792,0,2.269
japanese_content_3847,薩摩藩が形成されたのはいつ？,ja,0.812,1.0,0.5,0.3,2.485,0,5.097
english_polar_74,Can you die from a concussion?,en,-0.22,0.0,0.4,0.333,2.079,1,2.592
finnish_polar_2058,Oliko suomalaisilla käytössään Karjalankannaksen taisteluissa 129 000 miestä?,fi,0.207,0.0,0.0,0.714,2.197,1,3.118
arabic_content_6783,ما اسم شخصية التاجر الجشع في رواية تاجر البندقية؟,ar,0.151,0.0,0.0,0.778,2.398,0,3.327
arabic_content_15103,أين وقعت أول جريمة قتل في البشرية؟,ar,0.317,0.0,0.5,0.714,2.197,0,3.728
arabic_content_158,متى استقلت لبنان ؟,ar,-0.349,0.0,0.333,0.667,1.609,0,2.26
russian_polar_1025,Выпускают в Московском государственном техническом университете гражданской авиации пилотов?,ru,1.328,0.0,0.4,0.889,2.398,1,5.015
korean_polar_273,모든 생물은 세포로 구성되어 있나요?,ko,-0.83,0.0,0.5,0.8,1.946,1,2.416
japanese_content_1942,マックス・エミリアン・フェルスタッペンの最終学歴は何,ja,0.035,0.0,0.0,0.5,2.398,0,2.933
english_content_2444,How long is the human fibula bone?,en,0.019,0.0,0.0,0.714,2.197,0,2.93
japanese_polar_628,パキスタンに政教分離はある？,ja,0.051,0.0,0.4,0.667,2.079,1,3.197
english_content_6510,What is the poorest country in the developed world?,en,0.102,0.0,0.0,0.444,2.398,0,2.944
arabic_content_5533,من أكثر ذكر في القرآن؟,ar,-0.099,0.0,0.0,0.6,1.946,0,2.447
russian_content_8465,Кто был командиром крейсера «Аоба» в 1945 году?,ru,0.708,0.0,0.0,0.625,2.485,0,3.818
indonesian_content_6908,Apa yang dimaksud dengan cerita fiksi ?,id,-0.236,1.0,0.333,0.5,2.079,0,3.676
korean_polar_196,인도는 의원내각제를 채택하고 있나요?,ko,-0.747,0.0,0.5,0.75,1.792,1,2.295
english_polar_1057,Is it mandatory to learn English in Japan?,en,-0.449,1.0,0.6,0.5,2.303,1,3.954
korean_content_4114,트라프의 자서전은 첫 출간일은 언제인가?,ko,0.027,0.0,0.4,0.8,1.946,0,3.173
russian_polar_1001,Проходят ли пивные фестивали в Дюссельдорфе?,ru,0.278,0.0,0.6,0.667,2.079,1,3.624
russian_content_7538,Какой университет окончил Эдуард Китович Тхакушинов?,ru,-0.378,0.0,0.333,0.833,2.079,0,2.867
russian_content_9332,Кто руководил нападением на Перл Харбор?,ru,-0.378,0.0,0.333,0.667,2.079,0,2.701
finnish_content_10500,Mitä hajakuormitus tarkoittaa?,fi,-0.256,0.0,0.333,0.667,1.609,0,2.353
arabic_polar_2245,هل مات الرئيس أنور السادات بمرض السرطان؟,ar,0.09,0.0,0.333,0.5,2.303,1,3.226
indonesian_polar_46,apakah teh mengandung kafein?,id,-0.291,0.0,0.75,0.8,1.946,1,3.205
japanese_content_1761,国家神道の始まりはいつ,ja,-0.165,0.0,0.0,0.5,1.946,0,2.281
finnish_content_3217,Milloin Platon eli?,fi,-0.256,0.0,0.333,1.0,1.609,0,2.686
finnish_polar_904,Kasvaako pyökki luonnonvaraisena Suomessa?,fi,0.207,0.0,0.5,1.0,1.792,1,3.499
russian_polar_240,О жизни Го́вард Ро́бард Хьюз был снят фильм?,ru,-0.207,0.0,0.6,0.75,2.303,1,3.446
japanese_polar_329,ピエール・ヴィダル＝ナケは博士号を持つ？,ja,0.273,0.0,0.4,0.6,2.485,1,3.758
arabic_polar_274,هل هناك مساواة بين الرجل والمرأة من ناحية الإرث في الاسلام ؟,ar,0.375,0.0,0.0,0.583,2.639,1,3.597
russian_polar_721,Был ли оправдан Сухово-Кобылин?,ru,-0.588,0.0,0.6,0.5,1.792,1,2.304
finnish_content_11065,Milloin oli Juhana Idänpään-Heikkilän viimeiset valtiopäivät?,fi,0.444,0.0,0.0,0.833,2.079,0,3.356
english_polar_756,Is dizziness a symptom of hypoglycemia?,en,-0.22,0.0,0.0,0.5,2.079,1,2.359
russian_content_6560,Что изображено на гербе Солика́мска?,ru,-0.328,0.0,0.333,0.6,1.946,0,2.551
korean_content_7582,베트남에서 가장 큰 도시는 무엇인가?,ko,-0.223,0.0,0.2,1.0,1.946,0,2.923
indonesian_polar_133,apakah Jean Todt pernah menjadi pembalap professional?,id,0.066,0.0,1.0,0.875,2.303,1,4.244
arabic_content_13329,متى فتح خالد بن الوليد مدينة حلب؟,ar,0.317,0.0,0.5,0.571,2.197,0,3.585
korean_polar_65,화투는 48장으로 4장씩 12달을 상징하나요?,ko,0.17,0.0,0.75,0.8,1.946,1,3.666
finnish_polar_431,Tuottaako Venäjä itse kaikki tarvitsemansa tuotteet?,fi,0.407,1.0,0.25,0.667,2.079,1,4.403
finnish_content_14014,Mihin hanke suurmoskeijan perustamisesta Helsinkiin kaatui?,fi,0.844,0.0,0.333,0.833,2.079,0,4.089
arabic_content_12113,من هو آية الله الخميني ؟,ar,-0.099,0.0,0.0,0.2,1.946,0,2.047
english_polar_968,Does Buffy end up with Angel?,en,-0.42,0.0,0.6,0.5,2.079,1,2.759
arabic_content_7728,ماهي نوع قصة لاثريو دي تورميس ؟,ar,0.251,0.0,0.0,0.333,2.079,0,2.663
japanese_polar_1327,ウィトルウィウスとは建築家ですか？,ja,-0.116,0.0,0.0,0.429,2.197,1,2.51
finnish_content_12965,Kuka on kehittänyt jääsiiderin?,fi,-0.423,0.0,0.333,0.5,1.792,0,2.202
japanese_polar_424,ユニコードコンソーシアムとは団体？,ja,-0.149,0.0,0.0,0.667,2.079,1,2.597
arabic_content_2281,ما هو هرمون البروجسترون ؟,ar,-0.016,0.0,0.0,0.25,1.792,0,2.026
japanese_content_2028,ビーナス・エボニー・スタール・ウィリアムズのデビュー戦は何,ja,0.671,0.0,0.0,0.5,2.565,0,3.736
english_polar_235,Are refugees legal?,en,-0.52,0.0,0.0,0.667,1.609,1,1.756
arabic_content_19294,ما هي الشهوة ؟,ar,0.151,0.0,0.0,0.333,1.609,0,2.093
russian_polar_1368,Есть ли дети у дочери Сергея Скрипаля?,ru,-0.255,0.0,0.6,0.714,2.197,1,3.256
english_content_942,How many volumes has M been in?,en,-0.148,0.0,0.0,0.571,2.197,0,2.62
japanese_polar_381,無限の猿定理は実験されたことはある？,ja,-0.04,1.0,0.2,0.5,2.639,1,4.299
english_content_1133,What is the climate in the Lower Nile Valley?,en,0.352,0.0,0.0,0.444,2.398,0,3.194
russian_polar_1609,Можно ли в игре Sonic the Hedgehog CD путешествовать во времени?,ru,0.378,1.0,0.4,0.364,2.565,1,4.707
indonesian_polar_292,Apakah agama Bahá'í percaya pada tuhan?,id,0.043,0.0,0.75,0.714,2.197,1,3.704
finnish_content_1940,Kuka on perustanut Valmetin?,fi,-0.423,0.0,0.333,0.5,1.792,0,2.202
japanese_content_4912,磐城の戦い時の仙台藩藩主は誰？,ja,-0.188,0.0,0.0,0.6,2.485,0,2.897
japanese_polar_576,プロレスは全て最初から勝敗が決まっている？,ja,0.162,1.0,0.4,0.6,2.485,1,4.647
finnish_content_15119,Missä Suomessa on pisiten ollut asutusta?,fi,0.444,0.0,0.0,0.5,2.079,0,3.023
korean_polar_43,인도는 핵무기를 가지고 있는가?,ko,-0.747,0.0,0.5,0.75,1.792,1,2.295
russian_polar_372,Есть ли море в Дагеста́не?,ru,0.078,0.0,0.6,0.6,1.946,1,3.224
indonesian_polar_121,Apakah Jepara menghasilkan kayu jati?,id,-0.391,0.0,0.75,0.833,2.079,1,3.271
japanese_polar_680,ダルマザメに目はある？,ja,0.051,0.0,0.4,0.6,1.946,1,2.997
arabic_content_7980,اين يقع سد مأرب ؟,ar,-0.349,0.0,0.333,0.5,1.792,0,2.276
english_content_5202,Who was the first female skater to land the triple axel?,en,-0.048,1.0,0.333,0.545,2.565,0,4.395
english_polar_508,Will periods cease on progestin only birth control?,en,-0.02,0.0,0.6,0.75,2.303,1,3.633
finnish_content_15039,Milloin 2cm Flak 30 otettiin käyttöön?,fi,0.044,0.0,0.5,0.833,2.079,0,3.456
finnish_polar_2293,Onko Aleksanteri I:n rintakuvasta tehty toinen kappale?,fi,0.04,0.0,0.5,0.857,2.197,1,3.594
finnish_polar_1603,Onko Venäjällä vuoristoa?,fi,-0.793,0.0,0.0,0.667,1.609,1,1.483
japanese_content_5728,フランスの首都はどこ？,ja,-0.465,0.0,0.0,0.4,1.946,0,1.881
japanese_polar_51,ホウ素は人体に存在する？,ja,-0.149,0.0,0.4,0.5,2.079,1,2.83
finnish_polar_303,Ovatko abessinialaiset kissat koti-eläimiä?,fi,-0.127,0.0,0.0,0.75,1.792,1,2.415
russian_polar_493,Разрешены ли браки мормонов и православных?,ru,-0.522,0.0,0.4,0.667,2.079,1,2.624
japanese_polar_919,ビタミンB₁₂は植物からも摂取できる？,ja,0.051,0.0,0.4,0.556,2.398,1,3.405
russian_polar_1282,Первая Французская республика была унитарная республика?,ru,-0.122,0.0,0.0,0.833,2.079,1,2.79
english_polar_744,Did Rubén Darío have a wife?,en,-0.22,0.0,0.4,0.667,2.079,1,2.926
japanese_content_6004,レンズ付きフィルムを初めて販売した会社はどこ,ja,-0.265,1.0,0.333,0.545,2.485,0,4.098
indonesian_polar_113,apakah orangutan terancam punah?,id,-0.291,0.0,0.75,0.8,1.946,1,3.205
arabic_content_3923,متى توفي جمال خاشقجي؟,ar,-0.016,0.0,0.333,0.25,1.792,0,2.359
japanese_polar_763,ふぐの毒は人を死に至らしめることがありますか？,ja,0.436,1.0,0.5,0.5,2.773,1,5.209
finnish_content_3086,Montako valkoisten taistelijaa osallistui Ahvenkosken taisteluun?,fi,-0.356,0.0,0.333,0.833,2.079,0,2.889
japanese_polar_552,京都で観光客向けの交通パス券はありますか？,ja,0.384,0.0,0.6,0.615,2.708,1,4.307
russian_content_10367,"Почему Ка́спара Ха́узера называли ""Дитя Европы""?",ru,0.222,0.0,0.5,1.0,2.303,0,4.025
finnish_content_12982,Mikä maa on ohran suurin valmistaja?,fi,0.244,0.0,0.0,0.667,2.079,0,2.99
arabic_polar_870,هل يعتبرالكودين هو المركب الأساسي للافيونات الضعيفة؟,ar,0.042,0.0,0.0,0.429,2.197,1,2.668
japanese_polar_811,プロボクサーはオリンピックに出場できない？,ja,-0.116,0.0,0.4,0.429,2.197,1,2.91
indonesian_content_7828,dari manakah asal kata sakramental?,id,-0.236,0.0,0.0,0.5,2.079,0,2.343
arabic_content_1482,ماهي مساحة سوريا؟,ar,-0.349,0.0,0.0,0.333,1.609,0,1.593
russian_polar_1017,В Белоруссии однополые браки запрещены конституцией?,ru,-0.522,0.0,0.6,0.833,2.079,1,2.99
finnish_polar_1568,Onko Jack Daniel's maissiviskiä?,fi,0.207,0.0,0.0,0.75,1.792,1,2.749
finnish_content_2550,Miten filosofiaa tutkitaan?,fi,-0.256,0.0,0.333,1.0,1.609,0,2.686
arabic_polar_2400,هل منعت روسيا بيع الفودكا خلال الحرب العالمية الأولى؟,ar,0.125,0.0,0.5,0.556,2.398,1,3.579
english_content_1621,What is the difference between hip hop and R&B?,en,-0.398,0.0,0.0,0.444,2.398,0,2.444
russian_polar_495,Есть в Липецке трамвай?,ru,0.078,0.0,0.4,0.75,1.792,1,3.02
arabic_content_18667,في أي عام تم بناء جدار برلين ؟,ar,-0.183,0.0,0.333,0.714,2.197,0,3.061
korean_polar_282,워치독 타이머는 고정된 시간 간격이나 프로그래밍할 수 있는 시간 간격을 가질 수 있나요?,ko,0.67,1.0,0.25,0.923,2.708,1,5.551
english_polar_173,Do people in the military learn Morse code?,en,0.551,0.0,0.4,0.625,2.303,1,3.879
japanese_content_2651,伊藤明弘のデビュー作は何？,ja,-0.465,0.0,0.0,0.571,2.197,0,2.303
finnish_content_13809,Kuinka kauan Ruotsi hallitsi Suomea?,fi,-0.506,0.0,0.5,1.0,1.946,0,2.94
japanese_polar_1344,山内 溥は任天堂の創始者？,ja,0.051,0.0,0.0,0.75,2.303,1,3.104
indonesian_polar_429,Apakah monster adalah dewa?,id,0.209,0.0,0.0,0.6,1.946,1,2.755
indonesian_content_9521,berapakah jumlah halaman Alkitab Perjanjian Baru?,id,-0.47,0.0,0.0,0.857,2.197,0,2.584
arabic_polar_32,هل وباكليتاكسيل هو دواء يساعد على التخفيف من الميلانوما؟,ar,0.0,1.0,0.167,0.444,2.398,1,4.009
english_polar_702,Can Delphi be used with Ruby?,en,-0.22,0.0,0.6,0.5,2.079,1,2.959
finnish_content_7030,Mikä on jääkiekkojoukkue New York Rangersin kotikenttä?,fi,0.577,0.0,0.0,0.714,2.197,0,3.488
russian_content_7215,Как называется столица Осетии?,ru,-0.578,0.0,0.333,1.0,1.792,0,2.547
arabic_polar_284,هل سرعة الريح تساعد على تشكل الصقيع؟,ar,0.042,0.0,0.5,0.714,2.197,1,3.453
finnish_content_2525,Kuka keksi käsitteen eliminatiivinen materialismi?,fi,-0.256,0.0,0.5,0.8,1.946,0,2.99
english_content_6602,How long does it take to boil water in Denver?,en,-0.481,1.0,0.5,0.6,2.485,0,4.104
arabic_content_2358,متى تم اطلاق أغنية الغوريثم لميوز؟,ar,-0.149,0.0,0.333,0.5,2.079,0,2.763
indonesian_content_5759,Siapa ibu Yesus kristus?,id,-0.636,0.0,0.0,0.75,1.792,0,1.906
arabic_content_19849,متى تأسست المملكة العربية السعودية ؟,ar,-0.099,0.0,0.333,0.8,1.946,0,2.98
indonesian_content_3599,kapankah Singapura resmi didirikan sebagai negara?,id,0.197,0.0,0.667,0.714,2.197,0,3.775
korean_polar_338,아담은 창조신화에 최초로 등장하는 인간인가요?,ko,-0.08,1.0,0.5,1.0,1.946,1,4.366
indonesian_polar_169,apakah seorang detektif harus mempelajari dasar ilmu Kimia forensik?,id,-0.235,0.0,0.75,0.7,2.485,1,3.7
indonesian_content_10913,siapakah dewa utama dalam agama Buddha ?,id,-0.136,0.0,0.0,0.571,2.197,0,2.632
english_polar_417,Can you grow bamboo in Texas?,en,-0.42,0.0,0.6,0.5,2.079,1,2.759
finnish_content_9893,Minä vuonna Alvar Aalto syntyi?,fi,0.744,0.0,0.5,0.8,1.946,0,3.99
korean_polar_126,단당류는 수용성의 결정성 고체인가요?,ko,-0.08,0.0,0.75,1.0,1.792,1,3.462
arabic_polar_2201,هل يمكن استخدام الحمض النووي لتخزين البيانات؟,ar,-0.196,0.0,0.167,0.75,2.303,1,3.024
russian_polar_815,Алигейдар Караев был коммунистом?,ru,-0.255,0.0,0.0,0.75,1.792,1,2.287
english_content_1106,What can we do with xenoestrogens?,en,-0.348,0.0,0.5,0.333,2.079,0,2.564
russian_content_5769,"Сколько лет было Джону Ленону, когда он стал учатником группы The Beatles?",ru,-0.032,1.0,0.5,0.5,2.708,0,4.676
indonesian_polar_184,Apakah Don Juan de Austria memiliki saudara ?,id,0.352,0.0,0.75,0.875,2.303,1,4.28
indonesian_content_3247,Apa yang dimaksud dengan Zaman Viking Eropa?,id,-0.303,1.0,0.333,0.571,2.197,0,3.798
japanese_polar_681,震災などの時に救出の手助けに行く犬は、警察犬ですか？,ja,-0.016,1.0,0.4,0.5,2.944,1,4.828
japanese_polar_180,『グランド・セフト・オートIV・ザ・ロスト・アンド・ダムド』はプレイステーションで遊べる？,ja,3.992,0.0,0.4,0.556,3.091,1,8.039
japanese_polar_984,バスク人とは民族ですか？,ja,-0.282,0.0,0.0,0.429,2.197,1,2.344
finnish_content_10514,Minkä ikäinen Simo Häyhä oli talvisodan aikana?,fi,-0.09,0.0,0.0,0.714,2.197,0,2.821
finnish_polar_2225,Onko Maybach automerkki?,fi,-0.293,0.0,0.0,0.667,1.609,1,1.983
japanese_polar_955,南満州鉄道は大日本帝国の会社でしたか？,ja,0.051,0.0,0.6,0.615,2.708,1,3.974
english_polar_572,Does the Irish Volunteer Army still exist?,en,0.48,0.0,0.4,0.714,2.197,1,3.791
indonesian_content_6744,Kapan Michael Wolff mulai menulis buku ?,id,-0.036,1.0,0.333,1.0,2.079,0,4.376
russian_polar_1645,Была ли би́тва за Иводзи́му сухопутной операцией?,ru,0.578,0.0,0.0,0.571,2.197,1,3.346
finnish_polar_946,Onko Final Fantasy XV -pelissä yö- ja päiväkierto?,fi,0.207,0.0,0.0,0.75,2.303,1,3.26
