unique_id,text,language,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score
indonesian_content_1072,berapakah jumlah huruf dalam bahasa mandarin?,id,-0.781,0.0,0.0,0.714,2.197,0,2.13
indonesian_polar_439,apakah Sidik jari setiap manusia berbeda?,id,-0.482,1.0,0.0,0.714,2.197,1,3.429
indonesian_polar_308,apakah Michael Schumacher masih mengikuti Grand Prix F1 Kanada 2005?,id,2.518,0.0,1.0,0.818,2.565,1,6.901
indonesian_polar_248,pernahkah Israel diserang negara lain?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_content_4506,Berapa luas Kabupaten Wonogiri ?,id,-0.781,0.0,0.0,1.0,1.792,0,2.011
indonesian_content_7,Kapan PBB mulai terbentuk ?,id,-1.781,1.0,0.25,1.0,1.792,0,2.261
indonesian_polar_82,Apakah ajaran Anikonisme mempercayai adanya tuhan?,id,-0.482,1.0,0.5,0.857,2.197,1,4.072
indonesian_content_6281,Kapan peristiwa Brexit terjadi?,id,-0.781,0.0,0.333,1.0,1.792,0,2.344
indonesian_content_11389,kapankah Musik rock di perkenalkan di indonesia?,id,0.219,0.0,0.0,0.5,2.303,0,3.022
indonesian_content_7752,siapakah presiden pertama republik indonesia?,id,0.219,0.0,0.0,0.667,2.079,0,2.965
indonesian_content_7801,Berapa lama proses kebiri?,id,-1.781,0.0,0.0,1.0,1.792,0,1.011
indonesian_content_7137,Kapan Nusa tenggara timur berpisah dengan Nusa Tenggara Barat ?,id,0.219,0.0,0.5,0.889,2.398,0,4.006
indonesian_content_1563,Siapakah yang menjadi musuh supergirl ?,id,0.219,1.0,0.333,0.5,2.079,0,4.131
indonesian_content_3679,berapakah luas Thailand?,id,-0.781,0.0,0.0,0.75,1.792,0,1.761
indonesian_content_3902,Kapan Hitoshi Iwaaki mulai menulis manga ?,id,-0.781,1.0,0.333,1.0,2.079,0,3.631
indonesian_content_7812,Siapakah tokoh utama dalam Fairy Tail ?,id,0.219,0.0,0.0,0.571,2.197,0,2.987
indonesian_content_11310,Dimana Liu Ju lahir?,id,-0.781,0.0,0.333,1.0,1.792,0,2.344
indonesian_polar_30,apakah bakteri bisa hidup di luar angkasa?,id,-0.482,0.0,0.75,0.625,2.303,1,3.196
indonesian_content_4584,dari manakah asal kata Maladewa?,id,0.219,0.0,0.0,0.5,2.079,0,2.798
indonesian_content_11472,Siapa pendiri Institut Leimena?,id,0.219,0.0,0.0,0.75,1.792,0,2.761
indonesian_content_11246,kapankah Konferensi Habitat III dilaksanakan?,id,0.219,0.0,0.333,0.667,2.079,0,3.298
indonesian_polar_234,Adakah bendungan dapat mencegah banjir?,id,-0.482,1.0,0.5,0.667,2.079,1,3.764
indonesian_content_11314,berapakah Jumlah Suku yang sudah punah di Indonesia?,id,0.219,1.0,0.333,0.556,2.398,0,4.506
indonesian_content_5580,siapakah pencipta Kereta rel listrik pertama?,id,2.219,0.0,0.0,0.714,2.197,0,5.13
indonesian_content_723,Berapa kode telepon India?,id,-0.781,0.0,0.0,1.0,1.792,0,2.011
indonesian_polar_450,Apakah Nokia PC Suite memerlukan koneksi Internet?,id,0.518,0.0,0.75,0.875,2.303,1,4.446
indonesian_content_204,Berapa lama perayaan Paskah berlangsung?,id,-0.781,0.0,0.5,1.0,1.946,0,2.665
indonesian_content_1017,Siapa penulis Alkitab Ibrani?,id,0.219,0.0,0.0,0.75,1.792,0,2.761
indonesian_content_11044,Siapakah yang memperkenalkan istilah Sekularisme pertama kali ?,id,1.219,1.0,0.333,0.625,2.303,0,5.48
indonesian_content_4064,Kapan Teologi kontekstual mulai diterapkan di Indonesia?,id,0.219,1.0,0.333,0.857,2.197,0,4.606
indonesian_polar_260,Apakah koran bisa dijadikan bahan Kesenian dari barang bekas?,id,0.518,0.0,0.75,0.7,2.485,1,4.453
indonesian_polar_34,apakah presiden soeharto menjalankan sistem diktatur di saat menjabat?,id,-0.482,1.0,0.5,0.8,2.485,1,4.303
indonesian_content_2168,berapakah anggota Raelian tahun 2015?,id,-0.781,0.0,0.0,0.667,2.079,0,1.965
indonesian_polar_31,Apakah sistem pembelajaran virtual memerlukan internet?,id,0.518,0.0,0.75,0.857,2.197,1,4.322
indonesian_content_914,berapakah jumlah pesantren didunia?,id,-0.781,0.0,0.333,0.8,1.946,0,2.298
indonesian_polar_149,apakah bahasa Tokharia sudah punah?,id,-0.482,0.0,0.5,0.667,2.079,1,2.764
indonesian_polar_343,Apakah Yesus disalib?,id,-0.482,0.0,0.5,0.75,1.792,1,2.56
indonesian_content_2175,berapakah jumlah episode dalam Heart Series?,id,-0.781,0.0,0.0,0.714,2.197,0,2.13
indonesian_polar_9,apakah ganja mengandung zat adiktif?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_polar_313,Apakah agama Children of God diterima di Indonesia?,id,1.518,0.0,0.75,0.778,2.398,1,5.444
indonesian_content_6285,kapankah novel novel Harry Potter pertama kali diciptakan?,id,1.219,0.0,0.5,0.889,2.398,0,5.006
indonesian_polar_284,Apakah eceng termasuk tumbuhan perusak ?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_polar_160,apakah Xiao Baojuan mempunyai anak?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_polar_262,Apakah kayu pohon Shorea dapat dijadikan perabot?,id,0.518,0.0,0.75,0.75,2.303,1,4.321
indonesian_content_10492,dari manakah asal Tantowi Yahya?,id,-0.781,0.0,0.0,0.5,2.079,0,1.798
indonesian_content_8890,Siapa penrbit film Spirited Away?,id,0.219,0.0,0.0,0.8,1.946,0,2.965
indonesian_polar_19,apakah perjalanan waktu secara ilmiah bisa dilakukan?,id,0.518,0.0,0.5,0.625,2.303,1,3.946
indonesian_content_11321,Siapakah Perdana menteri Israel sebelum Yitzhak Shamir?,id,0.219,0.0,0.0,0.625,2.303,0,3.147
indonesian_polar_5,Apakah perakam ketikan dapat menyebabkan pencurian kata sandi?,id,0.518,0.0,1.0,0.778,2.398,1,4.694
indonesian_polar_249,Apakah PT Kimia Farma Tbk. adalah perusahaan BUMN?,id,1.518,0.0,0.0,0.778,2.485,1,4.781
indonesian_content_7485,Berapakah jarak kota Malang ke Surabaya?,id,-0.781,0.0,0.0,0.714,2.197,0,2.13
indonesian_polar_459,Apakah asam dehidroaskorbat dapat larut dalam etanol?,id,-0.482,0.0,0.75,0.625,2.303,1,3.196
indonesian_polar_393,Apakah Gunung Semeru tergolong gunung aktif ?,id,-0.482,0.0,0.75,0.857,2.197,1,3.322
indonesian_polar_448,Apakah tebu dapat dijadikan minuman?,id,-0.482,0.0,0.75,0.667,2.079,1,3.014
indonesian_polar_387,Adakah Gilgames seorang Raja?,id,0.518,0.0,0.5,0.6,1.946,1,3.564
indonesian_content_3174,siapakah pencipta Phineas dan Ferb?,id,1.219,0.0,0.0,0.5,2.079,0,3.798
indonesian_content_242,Berapakah luas wilayah Hongnong?,id,-0.781,0.0,0.0,0.6,1.946,0,1.765
indonesian_polar_72,Apakah Material butiran berwujud zat padat?,id,-0.482,0.0,0.75,0.857,2.197,1,3.322
indonesian_polar_133,apakah Jean Todt pernah menjadi pembalap professional?,id,-0.482,0.0,1.0,0.875,2.303,1,3.696
indonesian_polar_182,Apakah agama Shinto percaya terhadap dewa ?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_polar_90,Bisakah SARS disembuhkan ?,id,-1.482,0.0,0.5,0.5,1.792,1,1.31
indonesian_polar_93,apakah Fidiricu II mempunyai anak?,id,-0.482,0.0,0.75,0.667,2.079,1,3.014
indonesian_content_7602,Kapan Madrasah Aliyah Negeri Insan Cendekia pertama dibangun ?,id,2.219,0.0,0.5,1.0,2.303,0,6.022
indonesian_content_2721,Dimana Manusia bertopeng besi dipenjara?,id,-1.781,1.0,0.333,1.0,1.946,0,2.498
indonesian_content_3891,Kapan cultuurstelsel diterapkan di Indonesia?,id,-0.781,0.0,0.5,0.8,1.946,0,2.465
indonesian_polar_176,Apakah Kristen mempercayai Kehidupan setelah kematian?,id,0.518,0.0,0.75,0.714,2.197,1,4.179
indonesian_content_1422,berapa lamakah proses pembuatan Perpustakaan Kongres Amerika Serikat?,id,3.219,0.0,0.0,1.0,2.303,0,6.522
indonesian_content_10209,Siapakah bupati jombang kedua?,id,0.219,0.0,0.0,0.6,1.946,0,2.765
indonesian_polar_28,Apakah Hindia Belanda sekarang disebut Indonesia?,id,-0.482,0.0,1.0,0.857,2.197,1,3.572
indonesian_polar_347,Apakah agama islam termasuk agama Monoteisme ?,id,-0.482,0.0,0.75,0.857,2.197,1,3.322
indonesian_content_4083,Kapan Elon Musk lahir ?,id,-0.781,0.0,0.333,1.0,1.792,0,2.344
indonesian_content_7636,berapakah jumlah provinsi di dunia tahun 2015?,id,-0.781,0.0,0.0,0.625,2.303,0,2.147
indonesian_polar_71,apakah dinosaurus sudah hidup pada zaman Mesozoikum?,id,-0.482,0.0,0.75,0.625,2.303,1,3.196
indonesian_polar_366,apakah David Émile Durkheim masih hidup?,id,0.518,0.0,0.5,0.857,2.197,1,4.072
indonesian_polar_440,Apakah Baudouin seorang raja ?,id,-0.482,0.0,0.0,0.4,1.946,1,1.864
indonesian_polar_215,apakah kepercayaan Taoisme ada di Indonesia?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_content_11007,Siapa pendiri DisneyToon ?,id,-0.781,0.0,0.0,0.667,1.609,0,1.495
indonesian_polar_186,apakah smartphone termasuk Pocket PC Phone?,id,0.518,0.0,0.75,0.857,2.197,1,4.322
indonesian_polar_165,apakah Tuanku Imam Bonjol mempunyai anak?,id,-0.482,0.0,1.0,0.75,2.303,1,3.571
indonesian_content_1192,Kapan serial Scream pertama dirilis ?,id,-0.781,0.0,0.333,1.0,1.946,0,2.498
indonesian_polar_55,apakah vietnam menganut sitem demokrasi?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_polar_257,Apakah penyakit Hepatitis C dapat disembuhkan?,id,0.518,0.0,0.5,0.714,2.197,1,3.929
indonesian_polar_174,pernahkah Napoleon menikah?,id,-0.482,0.0,0.5,0.75,1.792,1,2.56
indonesian_content_7908,Dimana tempat kelahiran Riichi Ueshiba?,id,1.219,0.0,0.0,1.0,1.946,0,4.165
indonesian_polar_458,Apakah Urochordata adalah jenis hewan air?,id,-0.482,0.0,0.0,0.714,2.197,1,2.429
indonesian_content_10335,Berapa luas daerah Balkan?,id,-0.781,0.0,0.0,1.0,1.792,0,2.011
indonesian_polar_157,apakah schizophrenia penyakit psikologi?,id,0.518,0.0,0.0,0.6,1.946,1,3.064
indonesian_content_7100,ada berapakah jenis Lalat ?,id,0.219,0.0,0.167,0.8,1.946,0,3.132
indonesian_polar_140,Apakah Dildo terbuat dari Batu?,id,-0.482,0.0,0.75,0.667,2.079,1,3.014
indonesian_polar_125,apakah kecanduan alkohol memungkinkan untuk terjadi?,id,-0.482,1.0,0.5,0.714,2.197,1,3.929
indonesian_polar_276,apakah ketam kenari bisa bernafas dalam air?,id,-0.482,0.0,1.0,0.625,2.303,1,3.446
indonesian_polar_2,Apakah Baladewa seorang manusia?,id,0.518,0.0,0.0,0.4,1.946,1,2.864
indonesian_polar_32,Apakah Kitab Yosua dikarang manusia?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_polar_334,Apakah Turki dan Turkistan adalah negara yang sama ?,id,0.518,0.0,0.0,0.556,2.398,1,3.472
indonesian_polar_304,Apakah agama Kristen menyakini kehidupan setelah mati?,id,0.518,0.0,0.75,0.75,2.303,1,4.321
indonesian_content_4994,kapankah Yesus dilahirkan?,id,-0.781,0.0,0.333,0.75,1.792,0,2.094
indonesian_content_11406,siapakah yang menemukan Ötzi?,id,-0.781,1.0,0.333,0.4,1.946,0,2.898
indonesian_content_11377,Kapan PDRM dibentuk ?,id,-1.781,0.0,0.333,1.0,1.609,0,1.161
indonesian_polar_230,apakah Masakan khas Kazakhstan menggunakan daging kuda?,id,-0.482,0.0,0.75,0.875,2.303,1,3.446
indonesian_content_4088,Kapankah manga muncul pertama kali di Jeoang,id,-0.781,0.0,0.667,0.75,2.197,0,2.833
indonesian_content_4220,Kapan Kaisar Liu Yilong lahir?,id,0.219,0.0,0.333,1.0,1.946,0,3.498
indonesian_polar_435,Apakah sistem windows digunakan untuk menggunakan Nokia PC Suite?,id,1.518,1.0,0.625,0.8,2.485,1,6.428
indonesian_polar_452,Apakah biji wijen dapat dimakan manusia?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_content_1926,Kapankah Reki Kawahara mulai menulis ?,id,-0.781,1.0,0.25,0.833,2.079,0,3.381
indonesian_polar_341,apakah dorce adalah seorang laki-laki?,id,-0.482,0.0,0.0,0.5,2.079,1,2.097
indonesian_content_10873,Siapakah sutradara Qayamat Ki Raat?,id,1.219,0.0,0.0,0.667,2.079,0,3.965
indonesian_content_10237,Kapankah Jamie-Lee lahir ?,id,-0.781,0.0,0.333,0.75,1.792,0,2.094
indonesian_content_8331,Kapankah Walt Disney lahir ?,id,-0.781,0.0,0.333,0.8,1.946,0,2.298
indonesian_content_3108,Berapa jumlah versi kisah Sampuraga?,id,0.219,0.0,0.0,1.0,1.946,0,3.165
indonesian_content_5871,berapakah jumlah surah dalam al-Qur'an?,id,-0.781,0.0,0.0,0.714,2.197,0,2.13
indonesian_polar_275,Apakah mesin jet dan mesin roket termasuk dalam mesin pembakaran dalam?,id,0.518,0.0,0.75,0.667,2.639,1,4.574
indonesian_polar_254,apakah berbicara kepada diri sendiri termasuk salah satu bentuk Komunikasi intrapribadi ?,id,1.518,1.0,0.5,0.583,2.639,1,6.24
indonesian_polar_342,apakah film pertama asli dari orang Indonesia?,id,0.518,0.0,0.0,0.625,2.303,1,3.446
indonesian_polar_394,Apakah Pewarna indigo aman digunakan pada makanan?,id,-0.482,0.0,1.0,0.75,2.303,1,3.571
indonesian_polar_314,Adakah Pandemik sebuah virus?,id,0.518,0.0,0.5,0.6,1.946,1,3.564
indonesian_content_2366,sayur apakah yang paling banyak mengandung vitamin a?,id,0.219,1.0,0.667,0.778,2.398,0,5.062
indonesian_content_7293,Berapa jumlah penari dalam seni tari Dayak?,id,0.219,0.0,0.0,0.857,2.197,0,3.273
indonesian_content_7548,berapakah jumlah kecamatan di kabupaten Sukabumi?,id,-0.781,0.0,0.0,0.714,2.197,0,2.13
indonesian_content_10064,Siapa itu Tu Di Gong ?,id,0.219,0.0,0.0,0.4,1.946,0,2.565
indonesian_polar_416,adakah mikroorganisme yang bisa bertahan di planet mars?,id,1.518,1.0,0.5,0.556,2.398,1,5.972
indonesian_content_3989,berapakah suhu terdingin di Selat Malaka?,id,-0.781,0.0,0.0,0.714,2.197,0,2.13
indonesian_content_4249,berapakah durasi film Pulau Hantu?,id,0.219,0.0,0.0,0.833,2.079,0,3.131
indonesian_polar_201,apakah kavaleri pasukan berkuda?,id,-0.482,1.0,0.0,0.8,1.946,1,3.264
indonesian_polar_392,apakah Daspletosaurus bertelur?,id,-0.482,0.0,0.5,0.75,1.792,1,2.56
indonesian_content_9036,dimanakah Akira Toriyama dilahirkan?,id,-0.781,0.0,0.333,0.8,1.946,0,2.298
indonesian_content_9823,Kapankah Kadokawa Shoten berdiri ?,id,-0.781,0.0,0.333,0.8,1.946,0,2.298
indonesian_content_693,siapakah pendiri Band Element ?,id,0.219,0.0,0.0,0.6,1.946,0,2.765
indonesian_polar_0,Apakah Melissa Brannen telah ditemukan ?,id,-0.482,0.0,0.5,0.667,2.079,1,2.764
indonesian_content_2987,siapakah pencipta Gitar?,id,-0.781,0.0,0.0,0.5,1.792,0,1.511
indonesian_polar_433,apakah Livemocha termasuk sebuah situs gratis?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_polar_145,Apakah musik Okinawa merupakan musik tradisional ?,id,-0.482,0.0,0.75,0.857,2.197,1,3.322
indonesian_content_1505,siapakah yang menciptakan jenis bahasa isyarat pertama kali?,id,1.219,1.0,0.333,0.667,2.398,0,5.617
indonesian_polar_344,Apakah Nina Wang adalah seorang pengusaha ?,id,-0.482,0.0,0.0,0.571,2.197,1,2.286
indonesian_content_2976,Kapan Polikarpus lahir?,id,-1.781,0.0,0.333,1.0,1.609,0,1.161
indonesian_content_10416,Jamur apa yang tidak dapat dikonsumsi oleh manusia?,id,0.219,1.0,0.5,0.375,2.303,0,4.397
indonesian_content_10820,Bagaimanakah sistem pemerintahan di Jepang ?,id,-0.781,0.0,0.0,0.667,2.079,0,1.965
indonesian_content_1902,Apa yang dimaksud dengan gizi ?,id,0.219,1.0,0.333,0.4,1.946,0,3.898
indonesian_content_1842,berapakah umur Heraklius Tua saat dia meninggal dunia?,id,-0.781,1.0,0.5,0.667,2.398,0,3.784
indonesian_polar_374,Apakah Binokular digunakan untuk mengamati Planet?,id,-0.482,1.0,0.625,0.714,2.197,1,4.054
indonesian_polar_301,apakah Yogyakarta terletak di Provinsi Jawa Tengah?,id,0.518,0.0,0.75,0.75,2.303,1,4.321
indonesian_polar_462,apakah Indonesia sudah memiliki jaringan 5G?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_polar_197,Apa nama candi terbesar di Indonesia?,id,1.518,0.0,0.0,0.667,2.079,1,4.264
indonesian_content_3398,kapankah Amerika Serikat resmi menjadi negara?,id,-0.781,0.0,0.667,0.857,2.197,0,2.94
indonesian_content_5701,Kapan industri film muncul pertama kali ?,id,-0.781,0.0,0.5,1.0,2.079,0,2.798
indonesian_polar_242,Pernahkah tim sepak bola Jepang ikut dalam Piala dunia ?,id,1.518,0.0,0.75,0.8,2.485,1,5.553
indonesian_polar_225,apakah bahasa Yunani adalah bahasa tertua di dunia?,id,-0.482,0.0,0.0,0.667,2.398,1,2.583
indonesian_content_1130,Siapakah yang mendirikan Majelis Rasulullah ?,id,0.219,1.0,0.333,0.5,2.079,0,4.131
indonesian_content_7074,Kapan Hayao Miyazaki mulai menjadi sutradara ?,id,-0.781,1.0,0.333,1.0,2.079,0,3.631
indonesian_polar_437,apakah lumba-lumba termasuk mamalia?,id,-0.482,0.0,0.75,0.8,1.946,1,3.014
indonesian_content_8560,Kapan Nokia Asha 308 dirilis?,id,0.219,0.0,0.333,0.8,1.946,0,3.298
indonesian_polar_402,Apakah Perhimpunan Anak adalah nama sebuah organisasi ?,id,-0.482,0.0,0.0,0.625,2.303,1,2.446
indonesian_content_4038,Siapakah direktur utama pertama Volkswagen ?,id,-0.781,0.0,0.0,0.667,2.079,0,1.965
indonesian_content_6467,Kapan ilmu anatomi ditemukan ?,id,-0.781,0.0,0.333,1.0,1.792,0,2.344
indonesian_content_8175,apa yang dimaksud dengan Etnografi ?,id,0.219,1.0,0.333,0.4,1.946,0,3.898
indonesian_polar_173,apakah Yesus meninggal karena disalip?,id,-0.482,1.0,0.5,0.667,2.079,1,3.764
indonesian_polar_414,Apakah orang yang mengeluarkan nifas boleh solat?,id,1.518,1.0,0.75,0.625,2.303,1,6.196
indonesian_polar_17,Apakah gereja protestan berbeda dengan katolik?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_polar_330,apakah Uni Soviet mengikuti perang dunia II?,id,0.518,0.0,0.75,0.75,2.303,1,4.321
indonesian_content_83,berapakah luas Republik Afrika Selatan?,id,0.219,0.0,0.0,0.833,2.079,0,3.131
indonesian_polar_154,apakah handphone termasuk teknologi komunikasi?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_polar_43,apakah Prof. Dr. Sutan Remy Sjahdeini mempunyai perusahaan?,id,1.518,0.0,0.75,0.889,2.565,1,5.722
indonesian_polar_153,apakah Foto esei digunakan untuk bidang jurnalisme fotografi?,id,0.518,0.0,0.75,0.778,2.398,1,4.444
indonesian_content_4812,berapakah jumlah manga yang di buat Eiichiro Oda?,id,0.219,1.0,0.5,0.667,2.398,0,4.784
indonesian_polar_327,apakah Command & Conquer: Generals mempunyai sekuel?,id,-0.482,0.0,1.0,0.857,2.398,1,3.773
indonesian_content_7925,bisakah Ejakulasi Dini Pria di obati?,id,-0.781,0.0,0.0,0.571,2.197,0,1.987
indonesian_polar_333,Apakah Ludwig II pernah menjabat sebagai raja ?,id,-0.482,0.0,1.0,0.625,2.303,1,3.446
indonesian_content_9478,Di manakah letak Samudra hindia?,id,-0.781,0.0,0.0,0.5,2.079,0,1.798
indonesian_polar_47,Apakah Wawancara daring dapat dilakukan jarak jauh?,id,-0.482,0.0,1.0,0.75,2.303,1,3.571
indonesian_content_1181,kapankah Epistemologi dipelajari?,id,-0.781,0.0,0.333,0.75,1.792,0,2.094
indonesian_content_3948,dimanakah Jabir Ibn Hayyan dilahirkan?,id,0.219,0.0,0.333,0.833,2.079,0,3.464
indonesian_polar_441,apakah Yaman terletak di benua asia?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_content_1284,kapankah organisasi palang merah indonesia didirikan?,id,0.219,0.0,0.333,0.857,2.197,0,3.606
indonesian_polar_245,apakah Moldova memiliki wilayah laut?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_polar_274,Apakah Candy Candy pernah difilmkan ?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_content_6985,berapakah berat Panzerkampfwagen VIII Maus?,id,-0.781,0.0,0.0,0.667,2.079,0,1.965
indonesian_polar_282,Apakah Theodore Beza pernah menulis buku?,id,-0.482,0.0,1.0,0.857,2.197,1,3.572
indonesian_polar_113,apakah orangutan terancam punah?,id,-0.482,0.0,0.75,0.8,1.946,1,3.014
indonesian_content_9504,Siapa pembentuk Konfederasi Jerman?,id,0.219,0.0,0.0,0.75,1.792,0,2.761
indonesian_content_9773,dimanakah Elena and the Secret of Avalor dibuat?,id,1.219,0.0,0.333,0.889,2.398,0,4.839
indonesian_content_2623,siapakah penerus tahta Basileios II?,id,0.219,0.0,0.0,0.5,2.079,0,2.798
indonesian_polar_329,Apakah Penyakit Crohn perlu dioperasi?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_content_11667,Kapan Johnny Hiromu Kitagawa lahir?,id,0.219,0.0,0.333,1.0,1.946,0,3.498
indonesian_polar_325,apakah Tubagus Alipan seorang anggota PKI?,id,-0.482,0.0,0.0,0.714,2.197,1,2.429
indonesian_content_10519,Berapa luas laut Shiraz?,id,-0.781,0.0,0.0,1.0,1.792,0,2.011
indonesian_content_10509,Adakah Turki Negara yang berbatasan dengan Laut Hitam?,id,1.219,1.0,0.333,0.667,2.398,0,5.617
indonesian_polar_430,apakah Henri Lefebvre masih hidup?,id,-0.482,1.0,0.25,0.833,2.079,1,3.68
indonesian_content_5656,Siapa pendiri KMBPalembang?,id,-0.781,0.0,0.0,0.667,1.609,0,1.495
indonesian_content_5774,Kapankah Piala FA pertama kali diselenggarakan ?,id,-0.781,0.0,0.5,0.857,2.197,0,2.773
indonesian_content_1075,kapankah bahasa sanskrit ditemukan di indonesia?,id,-0.781,0.0,0.5,0.714,2.197,0,2.63
indonesian_polar_360,"apakah Kenneth Ray ""Kenny"" Rogers mempunyai anak ?",id,0.518,0.0,0.75,0.875,2.485,1,4.628
indonesian_content_9440,Kapan peradaban Timur Dekat Kuno berlangsung?,id,1.219,0.0,0.333,1.0,2.079,0,4.631
indonesian_polar_244,Apakah ambien bisa disembuhkan ?,id,-0.482,0.0,0.5,0.6,1.946,1,2.564
indonesian_polar_385,Apakah Dildo terbuat dari Kayu?,id,-0.482,0.0,0.75,0.667,2.079,1,3.014
indonesian_polar_321,apakah Sabino Arana mempelajari Ilmu Politik?,id,-0.482,0.0,0.75,0.857,2.197,1,3.322
indonesian_content_1688,berapakah luas Brasil?,id,-0.781,0.0,0.0,0.75,1.792,0,1.761
indonesian_content_7642,Siapa pemeran utama Tutur Tinular versi 2011?,id,0.219,0.0,0.0,0.714,2.197,0,3.13
indonesian_polar_78,apakah kristen protestan juga melakukan perayaan misa?,id,-0.482,0.0,1.0,0.875,2.303,1,3.696
indonesian_content_10401,Kapan Friedrich Nietzsche meninggal?,id,-0.781,0.0,0.333,1.0,1.792,0,2.344
indonesian_polar_172,Apakah Urraca pernah menikah ?,id,-0.482,0.0,0.75,0.8,1.946,1,3.014
indonesian_content_7501,Kapan konsep Melayu Raya pertama diterapkan di Indonesia?,id,0.219,0.0,0.5,0.875,2.303,0,3.897
indonesian_content_10151,Berapa jumlah anggota dari G7?,id,0.219,0.0,0.0,0.8,1.946,0,2.965
indonesian_content_10556,Di manakah letak Menara eiffel?,id,-0.781,0.0,0.0,0.5,2.079,0,1.798
indonesian_content_856,Berapa jumlah sungai yang berada di wilayah DKI Jakarta ?,id,1.219,1.0,0.333,0.778,2.398,0,5.728
indonesian_polar_379,Apakah orang yang mengeluarkan nifas dibolehkan puasa?,id,0.518,1.0,0.625,0.75,2.303,1,5.196
indonesian_content_4588,Siapa pemimpin pertama Dinasti Umayyah ?,id,0.219,0.0,0.0,0.8,1.946,0,2.965
indonesian_polar_114,Apakah perakam ketikan dapat menyebabkan pencurian data pribadi?,id,0.518,0.0,1.0,0.778,2.398,1,4.694
indonesian_polar_359,Apakah Laut Aegea masuk kedalam wilayah Yunani ?,id,-0.482,0.0,0.75,0.75,2.303,1,3.321
indonesian_content_3539,Daun apakah yang digunakan untuk membungkus tape?,id,0.219,2.0,0.333,0.5,2.303,0,5.355
indonesian_content_7941,Kapan Partai Buruh Malta berdiri ?,id,0.219,0.0,0.333,1.0,1.946,0,3.498
indonesian_content_3107,Kapan Taman Raya Bung Hatta diresmikan?,id,1.219,0.0,0.333,1.0,2.079,0,4.631
indonesian_polar_241,Apakah GSM pada sistem telepon menggunakan Time-Division Multiplexing?,id,0.518,0.0,0.75,0.778,2.398,1,4.444
indonesian_content_1403,Siapa presiden pertama Indonesia?,id,-0.781,0.0,0.0,0.75,1.792,0,1.761
indonesian_content_9198,Siapakah CEO pertama Isuzu?,id,-0.781,0.0,0.0,0.6,1.946,0,1.765
indonesian_polar_264,Apakah menggunakan bra saat tidur itu baik?,id,-0.482,1.0,0.75,0.625,2.303,1,4.196
indonesian_content_11391,siapakah teman baik karakter SpongeBob SquarePants?,id,1.219,0.0,0.0,0.714,2.197,0,4.13
indonesian_content_2274,Kapan Pertempuran Okinawa berakhir?,id,-0.781,0.0,0.333,1.0,1.792,0,2.344
indonesian_polar_202,apakah August Theis masih hidup?,id,-0.482,1.0,0.25,0.833,2.079,1,3.68
indonesian_content_1311,dimanakah letak gereja tertua di dunia?,id,1.219,0.0,0.0,0.714,2.197,0,4.13
indonesian_polar_192,Apakah tanaman Nilam dapat dikonsumsi manusia?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_polar_59,apakah ada penyakit tumor pada tumbuhan?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_content_431,Kapankah UFO pertama kali ditemukan ?,id,-0.781,0.0,0.5,0.833,2.079,0,2.631
indonesian_content_777,Dimana letak Jam Gadang?,id,0.219,0.0,0.0,0.75,1.792,0,2.761
indonesian_polar_87,Adakah Bintang merek bir?,id,0.518,0.0,0.5,0.8,1.946,1,3.764
indonesian_content_7973,siapakah orang tua Aurangzeb?,id,-0.781,0.0,0.0,0.6,1.946,0,1.765
indonesian_polar_299,apakah badai la-nina dan el-nino sama?,id,0.518,0.0,0.0,0.714,2.197,1,3.429
indonesian_content_6468,Kapan Antoine-Laurent de Lavoisier lahir ?,id,0.219,0.0,0.333,1.0,1.946,0,3.498
indonesian_content_2485,Kapan situs Malaysiakini dirilis ?,id,-0.781,0.0,0.333,1.0,1.792,0,2.344
indonesian_content_4399,pernahkah Han Xin menikah ?,id,-0.781,0.0,0.333,0.8,1.946,0,2.298
