unique_id,text,language,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,question_type,complexity_score
russian_content_1150,Какая единица используется для измерения мощности воздушного теплового насоса?,ru,-0.078,1.49,0.0,0.333,0.778,0,2.523
russian_content_12851,Где происходит действие игры Assassin’s Creed?,ru,-0.149,1.49,0.0,0.333,0.5,0,2.174
russian_content_11277,В каком городе родился Карл Э́нтони Мэло́ун?,ru,-0.244,-0.51,0.0,0.333,0.714,0,0.293
russian_content_11016,Сколько раз футбольный клуб «Манче́стер Си́ти» выигрывал в Премьер-лиге?,ru,0.922,0.49,0.0,0.5,0.778,0,2.69
russian_content_2087,Что добывают в Ха́нты-Манси́йском автоно́мном о́круге?,ru,1.256,0.49,0.0,0.333,0.714,0,2.793
russian_content_2069,Сколько человек проживало в Незави́симом Госуда́рстве Само́а в 2018?,ru,0.422,-0.51,0.0,0.5,0.667,0,1.079
russian_content_11758,Какой максимальной длины могла достигать акула мегалодон?,ru,-0.078,0.49,1.0,0.25,0.857,0,2.519
russian_polar_121,Есть среди героев «Ма́стер и Маргари́та» Кот?,ru,0.078,1.5,0.0,0.2,0.714,1,2.492
russian_content_5014,В каком году родился Роберт Стивенсон?,ru,-0.378,-0.51,0.0,0.333,0.667,0,0.112
russian_content_1303,Где находится Гроб Господний?,ru,-0.578,-0.51,0.0,0.333,1.0,0,0.245
russian_content_868,От скольких болезней придумал вакцину Луи́ Пасте́р?,ru,-0.244,-0.51,0.0,0.5,0.857,0,0.603
russian_polar_956,Члены Партии Доннера ели других людей?,ru,-0.322,0.5,0.0,0.4,0.833,1,1.411
russian_content_2169,Когда празднуют день независимости Ливии?,ru,-0.578,0.49,0.0,0.333,1.0,0,1.245
russian_polar_127,Был Никола́й Ви́кторович Левашо́в женат?,ru,0.578,-0.5,0.0,0.0,0.8,1,0.878
russian_content_12064,Сколько рек протекает по территории села Пы́шлицы?,ru,-0.411,0.49,0.0,0.333,0.714,0,1.126
russian_content_5964,Кто был мужем Сильвии Плат?,ru,-0.328,-0.51,0.0,0.0,0.6,0,-0.238
russian_content_12165,Где Клара Жозефина Вик Шуман познакомилась со своим мужем?,ru,1.047,-0.51,0.0,0.5,0.778,0,1.815
russian_polar_728,Префера́нс - это азартная игра?,ru,0.412,-1.5,0.0,0.0,0.75,1,-0.338
russian_content_136,Какую книгу написал Алекса́ндр Петро́вич Милюко́в?,ru,-0.378,-0.51,0.0,0.333,0.833,0,0.278
russian_content_8296,Кто написал музыку к «Мадагаска́р 3»?,ru,0.022,0.49,0.0,0.333,0.5,0,1.345
russian_content_10533,Сколько детей было у Боэму́нда Таре́нтского?,ru,0.022,1.49,0.0,0.0,0.5,0,2.012
russian_content_7988,Когда был создан язык C++?,ru,-0.244,0.49,0.0,0.5,0.429,0,1.175
russian_content_8610,В каком году произошел запуск «Аполло́н-17»?,ru,-0.078,0.49,0.0,0.333,0.571,0,1.316
russian_content_10762,Какой рост у Алекса́ндра Миха́йловича Ове́чкина?,ru,-0.178,0.49,0.0,0.0,0.667,0,0.979
russian_content_7314,В каком жанре написан «Гододин»?,ru,-0.078,-0.51,0.0,0.333,0.6,0,0.345
russian_content_8017,В каком году Тито пришел к власти в Югославии?,ru,0.172,-0.51,0.0,0.667,0.556,0,0.885
russian_content_12240,В чем заключается сюжет компьютерной игры «Dreamfall: Бесконечное путешествие»?,ru,-0.078,2.49,0.0,0.333,0.667,0,3.412
russian_polar_1273,Есть ли сообщество по рестлингу в России?,ru,-0.088,0.5,0.0,0.4,0.571,1,1.383
russian_content_1415,Кем была открыта Антарктида?,ru,-0.244,-1.51,0.0,0.5,0.5,0,-0.754
russian_polar_954,Есть в Башкортоста́не башкирское телевидение?,ru,0.078,-0.5,0.0,0.4,0.8,1,0.778
russian_content_9004,Есть в деревне Стре́лы школа на апрель 2019?,ru,0.137,0.49,0.0,0.333,0.75,0,1.71
russian_polar_1733,Детали для Электромехани́ческого фильтра делают из стали?,ru,0.245,0.5,0.0,0.4,0.714,1,1.859
russian_content_12739,Струкова получила высшее образование?,ru,-0.244,-0.51,0.0,0.333,1.0,0,0.579
russian_polar_539,Какое настоящее имя Ли́дии Андре́евны Русла́новой?,ru,-0.522,-0.5,0.0,0.0,0.833,1,-0.189
russian_content_12226,Как звали главного бога ацтеков?,ru,-0.328,-0.51,0.0,0.333,1.0,0,0.495
russian_content_5545,Где находится Кременчуг?,ru,-0.578,-1.51,0.0,0.333,1.0,0,-0.755
russian_content_11626,На скольких языках говорят в Хойа́не?,ru,-0.178,-0.51,0.0,0.333,0.667,0,0.312
russian_polar_943,Была в Белоруссии Народная Библия?,ru,0.078,-0.5,0.0,0.0,0.6,1,0.178
russian_content_955,"Как звали князя, крестившего Русь?",ru,-0.328,0.49,1.0,0.25,1.0,0,2.412
russian_polar_518,Является ли Grand Theft Auto: San Andreas мультиплеерной игрой?,ru,1.203,-0.5,0.0,0.6,0.333,1,1.636
russian_polar_34,«Яндекс.Деньги» эмитирует пластиковые карты?,ru,0.328,-0.5,0.0,0.4,1.0,1,1.228
russian_polar_542,Есть ли в России школа цигуна?,ru,0.078,-0.5,0.0,0.6,0.667,1,0.845
russian_polar_1601,Есть ли в Казахстане река?,ru,0.328,-0.5,0.0,0.6,0.6,1,1.028
russian_polar_1138,В Древнем Риме душевнобольных помещали в темницы?,ru,-0.422,-0.5,0.0,0.6,0.714,1,0.392
russian_polar_184,Признают ли католики учение о Троице?,ru,-0.122,0.5,0.0,0.6,0.667,1,1.645
russian_content_10300,Какой цвет не может различить новорожденный ребенок?,ru,0.089,0.49,1.0,0.333,0.714,0,2.626
russian_polar_160,Принимают ли доллары в Варшаве?,ru,0.078,-0.5,0.0,0.6,0.6,1,0.778
russian_polar_603,Изучают ли в школах Молдавии русский язык?,ru,0.245,-0.5,0.0,0.6,0.714,1,1.059
russian_polar_405,Была ли Клеопатра женой собственного брата?,ru,-0.122,-0.5,0.0,0.0,0.667,1,0.045
russian_content_687,В чем заключается первая помощь при ожоге?,ru,-0.244,0.49,0.0,0.333,0.571,0,1.15
russian_polar_390,Нужна ли россиянам виза на Украину в 2019 году?,ru,0.578,0.5,0.0,0.0,0.667,1,1.745
russian_polar_2,Сколько раз Ли́ля Ю́рьевна Брик была замужем?,ru,0.412,-0.5,0.0,0.0,0.714,1,0.626
russian_content_3844,Какая масса «Могами»?,ru,-0.078,-1.51,0.0,0.0,0.667,0,-0.921
russian_polar_1700,Был ли Леона́рд Э́йлер членом Парижской академии наук?,ru,0.078,-0.5,0.0,0.0,0.75,1,0.328
russian_content_10215,В каком году Владимир был столицей России?,ru,0.089,-0.51,0.0,0.0,0.571,0,0.15
russian_polar_132,Жил Карл Брюллов в Италии?,ru,-0.172,-0.5,0.0,0.4,0.8,1,0.528
russian_polar_290,Шииты и сунниты конфликтуют между собой по данным на март 2019?,ru,-0.122,0.5,0.0,0.6,0.545,1,1.523
russian_content_11469,Когда появилась Resident Evil 4 в Японии?,ru,0.256,-0.51,0.0,0.5,0.429,0,0.675
russian_content_6592,Когда был создан Московский государственный технический университет гражданской авиации?,ru,0.422,0.49,0.0,0.5,0.889,0,2.301
russian_content_12725,Какая наука изучает Сверхсветово́е движе́ние?,ru,-0.328,-0.51,0.0,0.333,0.8,0,0.295
russian_polar_1207,Была ли Клеопатра женой своего брата?,ru,-0.122,-0.5,0.0,0.0,0.5,1,-0.122
russian_content_4177,Какая зарплата у Ангелы Меркель в 2019 году?,ru,0.422,0.49,0.0,0.0,0.625,0,1.537
russian_content_3649,Когда был основан Совет Безопасности ООН?,ru,-0.378,0.49,0.0,0.5,0.833,0,1.445
russian_polar_637,Можно ли купить антидепрессанты без рецепта врача?,ru,-0.422,0.5,1.0,0.4,0.714,1,2.192
russian_content_12337,Какая численность населения Люксембурга по данным на 2019 год?,ru,0.172,0.49,0.0,0.0,0.667,0,1.329
russian_content_3003,Второго сражения при реке Булл-Ран?,ru,-0.378,0.49,0.0,0.0,0.833,0,0.945
russian_content_12475,Что послужило причиной начала реформ Петра I ?,ru,-0.578,2.49,0.0,0.333,0.857,0,3.102
russian_polar_434,"Ку́рт Элизабет Ха́ммел- гомосексуалист в телесереале ""Хор""?",ru,0.078,-0.5,0.0,0.0,0.857,1,0.435
russian_content_11502,Какое самое популярное женское имя давали новорожденным в Калуге в 2018 году?,ru,0.513,0.49,0.0,0.667,0.667,0,2.337
russian_polar_356,Может ли женщина унаследовать трон Японии?,ru,-0.322,0.5,1.0,0.4,0.833,1,2.411
russian_polar_753,Проживают казаки в Ростовской области России на март 2019?,ru,0.328,-0.5,0.0,0.6,0.778,1,1.206
russian_content_7030,Когда «Рэ́нди» О́ртон впервые стал чемпионом мира?,ru,0.922,-0.51,0.0,0.667,0.857,0,1.936
russian_polar_1524,"Видиоклип на песню «Bad Romance» получил премию ""Грэмми""?",ru,0.364,1.5,0.0,0.4,0.625,1,2.889
russian_polar_1046,Можно ли детям смотреть «Во все тяжкие»?,ru,0.245,0.5,1.0,0.4,0.571,1,2.716
russian_content_12488,Кто сыграл Александра Невского в фильме «Алекса́ндр Не́вский»?,ru,-0.006,0.49,0.0,0.5,0.75,0,1.734
russian_content_7873,Сколько человек было в экипаже 2С7 или «Пион»?,ru,0.422,-0.51,0.0,0.0,0.5,0,0.412
russian_polar_299,Был ли Новгород когда-нибудь столицей России?,ru,0.278,-1.5,0.0,0.0,0.667,1,-0.555
russian_polar_391,Есть ли динофи́товые во́доросли в Черном море?,ru,0.412,-0.5,0.0,0.6,0.714,1,1.226
russian_content_12832,С какого возраста можно играть в игру Planescape:Torment?,ru,-0.203,1.49,1.0,0.25,0.444,0,2.981
russian_content_6390,"Как зовут главную героиню повести Куприна ""Гранатовый браслет""?",ru,-0.006,1.49,0.0,0.333,1.0,0,2.817
russian_content_9752,Есть в Эстонии химическое оружие на март 2019?,ru,0.137,0.49,0.0,0.333,0.75,0,1.71
russian_content_3499,Сколько выпустили танков «Тигр» за годы производства?,ru,0.589,-0.51,0.0,0.333,0.714,0,1.126
russian_content_12065,Кто написал музыку к мультсериалу «Эхо-взвод»?,ru,-0.178,0.49,0.0,0.333,0.667,0,1.312
russian_polar_1121,Михаи́л Бори́сович Ше́ин был женат?,ru,0.078,-0.5,0.0,0.0,0.8,1,0.378
russian_content_7159,Какой факультет закончил Влади́мир Влади́мирович Пу́тин?,ru,-0.378,-0.51,0.0,0.333,0.833,0,0.278
russian_content_6902,Когда был самый крупный террористический акт по жертвам в России на март 2019?,ru,0.589,0.49,0.0,0.0,0.615,0,1.694
russian_content_12316,Какая дисциплина изучает мораль?,ru,-0.578,-0.51,0.0,0.333,0.75,0,-0.005
russian_polar_260,Ге́нрих I Птицело́в был самым могущественным королем на дату своей смерти?,ru,0.078,0.5,0.0,0.0,0.636,1,1.214
russian_content_1609,Когда Рома́н Ио́сифович Шухе́вич стал членом УПА?,ru,0.422,-0.51,0.0,0.5,0.857,0,1.269
russian_content_8856,Кто является противником Яку́дза в Япотнии?,ru,-0.178,0.49,0.0,0.333,0.667,0,1.312
russian_polar_1253,Командовал Вернон Эштон Хобарт Стэрди войсками Австралии во Второй Мировой Войне?,ru,0.478,0.5,0.0,0.4,0.909,1,2.287
russian_content_5040,Когда начали производить самолеты Як-42?,ru,-0.578,1.49,1.0,0.25,0.833,0,2.995
russian_content_8923,При каком короле Швеции велась Северная война?,ru,-0.078,-0.51,0.0,0.333,0.714,0,0.459
russian_content_7323,Сколько звуков в английском языке?,ru,0.172,0.49,0.0,0.0,0.6,0,1.262
russian_polar_1384,Поставляли ли гранатомёты «Ва́йпер» на экспорт?,ru,0.678,-0.5,0.0,0.6,0.667,1,1.445
russian_polar_14,Посещал ли Луи́ Пьер Альтюссе́р Россию?,ru,0.278,-0.5,0.0,0.6,0.833,1,1.211
russian_polar_1356,Есть ли море в Англии?,ru,0.078,-0.5,0.0,0.6,0.6,1,0.778
russian_polar_442,Был Шарль-Ками́ль Сен-Са́нс в России?,ru,-0.172,-0.5,0.0,0.4,0.8,1,0.528
russian_polar_149,Белое движение потерпело поражение?,ru,-0.922,-0.5,0.0,0.4,1.0,1,-0.022
russian_content_3719,Чем закончилось Ютландское сражение?,ru,-0.244,-0.51,0.0,0.333,0.75,0,0.329
russian_content_9706,Когда вышла «Granado Espada:,ru,-0.244,-0.51,0.0,0.333,0.25,0,-0.171
russian_polar_928,Есть ли лекарство от депрессии?,ru,0.078,-0.5,0.0,0.6,0.6,1,0.778
russian_content_1230,Когда Михаи́л Дми́триевич Ско́белев стал генералом от инфантерии?,ru,0.422,0.49,0.0,0.5,0.75,0,2.162
russian_content_7234,Почему Павленского называют вандалом?,ru,-0.244,-1.51,0.0,0.5,1.0,0,-0.254
russian_polar_1672,Пользовался ли Алекса́ндр Ка́рлович Е́льский литературными псевдонимами?,ru,0.245,-0.5,0.0,0.6,0.857,1,1.202
russian_polar_791,Страны Антанты признали УНР?,ru,-0.588,-0.5,0.0,0.4,1.0,1,0.312
russian_polar_353,Знали ли греки математические символы?,ru,0.078,-0.5,0.0,0.6,0.8,1,0.978
russian_content_8033,Какой город России самый зеленый по данным на март 2019?,ru,-0.133,0.49,0.0,0.0,0.6,0,0.957
russian_polar_1274,Нужна ли виза росиянам для посещения острова Крит?,ru,0.078,0.5,0.0,0.0,0.75,1,1.328
russian_polar_1556,Есть карта приключений в игре Heroes of Might and Magic IV?,ru,0.278,1.5,0.0,0.2,0.455,1,2.433
russian_polar_1416,Является ли Троицкий храм в Пскове самым древним храмом России?,ru,0.189,0.5,0.0,0.6,0.7,1,1.989
russian_content_11732,Что такое маршировка?,ru,-0.078,-1.51,0.0,0.0,0.333,0,-1.255
russian_content_2855,Когда родился Дж. Р. Р. Толкин?,ru,0.022,-0.51,0.0,0.333,1.0,0,0.845
russian_polar_1041,Водится речно́й о́кунь в Австралии?,ru,0.078,-0.5,0.0,0.4,0.8,1,0.778
russian_polar_563,Изучают ли в школах Росии объе́ктно-ориенти́рованное программи́рование в 2018 году?,ru,0.856,-0.5,0.0,0.8,0.7,1,1.856
russian_polar_197,Был лифт в доме хрущёвской постройки?,ru,-0.522,1.5,0.0,0.2,0.833,1,2.011
russian_content_9250,В каком году закончился первый период Би́твы за Москву́?,ru,-0.203,1.49,0.0,0.333,0.667,0,2.287
russian_polar_370,Можно ли детям играть в Warcraft II: Tides of Darkness?,ru,-0.144,1.5,1.0,0.4,0.3,1,3.056
russian_polar_1523,Был ли экранизирован роман Стивена Кинга «Сия́ние»?,ru,-0.255,0.5,0.0,0.6,0.714,1,1.559
russian_polar_771,Э́двард Джо́зеф Сно́уден женат?,ru,0.078,-0.5,0.0,0.0,1.0,1,0.578
russian_content_6172,В каком клубе начал карьеру Илья́ Вале́рьевич Ковальчу́к?,ru,-0.149,-0.51,0.0,0.5,0.75,0,0.591
russian_content_8081,Какой факультет права в РФ является самым престижным на 2019 год?,ru,0.322,0.49,0.0,0.333,0.636,0,1.781
russian_polar_92,Протестное движение в России имело антипутинскую направленность?,ru,-0.255,0.5,0.0,0.4,0.857,1,1.502
russian_polar_5,Дэвид Марк Моррисси играл в театре?,ru,-0.122,-0.5,0.0,0.4,0.833,1,0.611
russian_polar_410,Были ли ученики у Гомера?,ru,0.578,-1.5,0.0,0.0,0.4,1,-0.522
russian_polar_1355,Является русский язык родным для белорусов?,ru,-0.122,0.5,0.0,0.4,0.833,1,1.611
russian_polar_620,Относится ли торпеда к классу подводных лодок?,ru,-0.088,0.5,0.0,0.6,0.714,1,1.726
russian_content_2694,Какая императрица ввела в России моду ставить ёлку на Рождество?,ru,-0.022,1.49,1.0,0.417,0.7,0,3.585
russian_polar_1211,Юрий Сергеевич Саве́нко противник использования психиатрии в политических целях?,ru,-0.047,0.5,0.0,0.0,0.889,1,1.342
russian_content_48,Как звали последнего короля Греции?,ru,-0.328,-0.51,0.0,0.333,1.0,0,0.495
russian_polar_1161,Был Тит Фла́вий Домициа́н женат?,ru,0.578,-0.5,0.0,0.0,0.8,1,0.878
russian_polar_399,Было ли радио в дореволюционной России?,ru,0.278,-0.5,0.0,0.6,0.667,1,1.045
russian_polar_279,Является ли левшой Бе́кхэм?,ru,0.078,-1.5,0.0,0.6,0.75,1,-0.072
russian_content_8165,Сколько типов склонения есть в русском языке?,ru,0.089,-0.51,0.0,0.0,0.571,0,0.15
russian_polar_788,Были у Карла О́сиповича Оде́-де-Сио́н крепостные?,ru,-0.088,-0.5,0.0,0.0,0.714,1,0.126
russian_polar_1572,Есть ли слоны в России?,ru,0.078,-0.5,0.0,0.6,0.6,1,0.778
russian_content_12718,Какая власть была в Харькове до того как пришла советская власть во время гражданской войны?,ru,0.351,2.49,1.0,0.5,0.533,0,4.874
russian_content_1205,Кому была присуждена первая Нобелевская премия?,ru,0.222,-0.51,0.0,0.5,0.667,0,0.879
russian_content_587,От какого лица игра The Walking Dead: The Game?,ru,0.547,0.49,0.0,0.0,0.222,0,1.259
russian_content_2177,Когда появился Лобби́зм в Росси́и?,ru,-0.078,-0.51,0.0,0.5,0.8,0,0.712
russian_polar_1665,Есть ли в России уличные бои?,ru,0.278,-0.5,0.0,0.6,0.667,1,1.045
russian_polar_689,Был Царь Сау́л женат?,ru,0.078,-0.5,0.0,0.0,0.75,1,0.328
russian_content_1873,Какой язык является самым древним?,ru,-0.328,-0.51,0.0,0.333,0.6,0,0.095
russian_content_7751,Когда Финляндия объявила войну нацистской Германии?,ru,0.022,-0.51,0.0,0.667,0.833,0,1.012
russian_polar_872,Преподавал ли Илья Фаддеевич Цион в Санкт-Петербургском университете?,ru,0.364,-0.5,0.0,0.6,0.75,1,1.214
russian_polar_1321,Принимали в битве за Баку участие русские военные?,ru,0.793,0.5,0.0,0.6,0.75,1,2.643
russian_content_648,"Как звали ""Мать Драконов"" по роману «Игра престолов»?",ru,0.422,0.49,0.0,0.5,0.875,0,2.287
russian_content_11542,За какую команду выступал Валентино Росси?,ru,-0.378,-0.51,0.0,0.333,0.667,0,0.112
russian_content_4521,Какая столица Конго?,ru,-0.578,-1.51,0.0,0.0,0.667,0,-1.421
russian_content_7132,Сколько золотых медалей завоевала Россия на летних Олимпийских играх 2016?,ru,0.311,-0.51,0.0,0.5,0.8,0,1.101
russian_polar_300,Joy Division распалась?,ru,-0.422,-0.5,0.0,0.2,0.333,1,-0.389
russian_polar_1262,Линкор «Айова» воевал в войне в Персидском заливе?,ru,0.221,0.5,0.0,0.4,0.75,1,1.871
russian_polar_774,"Был ли экранизирован роман ""Истазия""?",ru,-0.422,-0.5,0.0,0.6,0.6,1,0.278
russian_content_6161,В каком году вышел сериал «Дружба — это чудо»?,ru,0.422,0.49,0.0,0.333,0.625,0,1.87
russian_content_2501,В какой стране исламского мира женщины получили право голосовать первыми?,ru,-0.022,0.49,1.0,0.333,0.8,0,2.601
russian_polar_372,Есть ли море в Дагеста́не?,ru,0.078,-0.5,0.0,0.6,0.6,1,0.778
russian_content_4912,Сколько видов животных есть в Иерусалимском библейском зоопарке на 1 января 2019?,ru,0.241,0.49,0.0,0.0,0.667,0,1.398
russian_polar_971,Изучали Средневеко́вую историогра́фию в вузах России в 2018?,ru,0.507,-0.5,0.0,0.6,0.75,1,1.357
russian_content_11462,Какой бюджет был у «Неудержимые 2»?,ru,1.222,-0.51,0.0,0.0,0.333,0,1.045
russian_content_7677,Сколько архитектурных сооружений создал Константи́н Степа́нович Ме́льников?,ru,-0.244,-0.51,0.0,0.333,0.857,0,0.436
russian_polar_775,Христо́дулос Цига́нтес - национальный герой Греции?,ru,-0.172,-0.5,0.0,0.0,1.0,1,0.328
russian_content_5826,Чем протестантизм отличается от лютеранства?,ru,-0.078,-0.51,0.0,0.5,0.6,0,0.512
russian_polar_1125,Является ли армянский язык самым древним в мире?,ru,0.078,0.5,0.0,0.6,0.625,1,1.803
russian_polar_897,Царь Сау́л - реальное историческое лицо?,ru,0.328,-0.5,0.0,0.0,1.0,1,0.828
russian_polar_170,У еврея национальность определяется по матери?,ru,-0.522,-0.5,0.0,0.6,0.667,1,0.245
russian_content_11409,Когда начали изучать Биополитику в России?,ru,-0.178,0.49,1.0,0.333,0.833,0,2.478
russian_content_3539,Почему индусы не едят говядину?,ru,0.172,-1.51,0.0,0.667,0.8,0,0.129
russian_polar_1291,Был Марк Антоний женат?,ru,0.078,-0.5,0.0,0.0,0.75,1,0.328
russian_polar_1160,Есть ли в Монреале метро?,ru,0.328,-0.5,0.0,0.6,0.6,1,1.028
russian_content_9185,Когда был выпушен «Доктор Стрэндж»?,ru,-0.078,-0.51,0.0,0.5,0.8,0,0.712
russian_polar_1421,Предпосылки Февральской революции 1917 года в России были сформулированы до Первой Мировой войны?,ru,0.412,1.5,0.0,0.8,0.769,1,3.481
russian_content_4357,Сколько евреев проживало в Москве в 2018?,ru,0.089,-0.51,0.0,0.5,0.571,0,0.65
russian_content_6845,Руководителем какой организации был Гео́ргий Гапо́н?,ru,0.622,-0.51,0.0,0.0,0.667,0,0.779
russian_polar_1146,Имеет ли Ю́жно-Африка́нская Респу́блика ядерное оружие?,ru,0.278,-0.5,0.0,0.6,0.833,1,1.211
russian_content_7932,Через сколько областей России протекает Волга?,ru,-0.178,-0.51,0.0,0.333,0.667,0,0.312
russian_content_10815,Сколько песен записано Ка́нье Ома́ри Уэ́стом на сегодняшний день?,ru,0.297,-0.51,0.0,0.5,0.778,0,1.065
russian_polar_1295,Ло́ндонский метрополите́н служил бомбоубежищем в годы войны?,ru,-0.588,-0.5,0.0,0.6,0.857,1,0.369
russian_polar_499,Т-37А принимал участие в годы Второй Мировой войны?,ru,-0.35,1.5,0.0,0.4,0.875,1,2.425
russian_polar_1117,Есть вампиры в преданиях древней Азии?,ru,-0.322,0.5,0.0,0.4,0.833,1,1.411
russian_polar_392,Участвовали ли большие противолодочные корабли проекта 1134-Б во Второй мировой войне?,ru,0.805,1.5,0.0,0.6,0.75,1,3.655
russian_polar_1498,Получил Оскар «Чужой» Ридли Скотта?,ru,-0.422,1.5,0.0,0.2,1.0,1,2.278
russian_polar_1032,Военная служба обязательна для мужчин в России?,ru,-0.255,-0.5,0.0,0.0,0.714,1,-0.041
russian_content_11710,В каком году состоялся Гянджинский мятеж?,ru,-0.178,-0.51,0.0,0.333,0.667,0,0.312
russian_content_1302,Кому подчиняется КГБ?,ru,-0.578,-1.51,0.0,0.333,0.667,0,-1.088
russian_content_7919,Сколько всего астероидов в По́ясе астеро́идов на март 2019?,ru,-0.078,1.49,0.0,0.0,0.556,0,1.968
russian_content_2362,Сколько «Первый мститель» Джо Джонстона собрал в прокате в России всего?,ru,0.822,0.49,0.0,0.667,0.636,0,2.615
russian_content_6749,"Когда была основана команда ""Челси""?",ru,-0.078,-0.51,0.0,0.5,0.8,0,0.712
russian_content_6236,Как называется столица Республики Дагестан?,ru,-0.578,0.49,0.0,0.333,1.0,0,1.245
russian_polar_734,Можно полностью излечить гипертони́ю?,ru,-0.588,-0.5,1.0,0.3,1.0,1,1.212
russian_polar_540,При Алексе́е I Комни́н было возрождение Византийской империи?,ru,0.078,0.5,0.0,0.0,0.75,1,1.328
russian_content_11731,Сколько есть видов патронов по назначению?,ru,0.022,0.49,0.0,0.167,0.667,0,1.346
russian_content_4343,Сколько лет прожил Пу́блий Корне́лий Та́цит?,ru,-0.378,-0.51,0.0,0.333,0.833,0,0.278
russian_polar_1732,Есть ли у Та́йсон Лю́к Фью́ри двоюродный брат-боксёр?,ru,0.65,-0.5,0.0,0.8,0.75,1,1.7
russian_content_7726,Какой дворец на берегу Невы был подарен Екатериной Второй графу Орлову?,ru,0.122,0.49,0.0,0.667,0.727,0,2.006
russian_content_10367,"Почему Ка́спара Ха́узера называли ""Дитя Европы""?",ru,0.222,-0.51,0.0,0.5,1.0,0,1.212
russian_content_2818,Где проходила битва за Москву в 1941-1942 гг.?,ru,0.422,0.49,0.0,0.5,0.75,0,2.162
russian_content_622,Сколько школ в селе Боровское в 2019 году?,ru,0.137,1.49,0.0,0.0,0.625,0,2.252
russian_content_6930,Когда было первое упоминание о Москве в хрониках?,ru,0.279,0.49,0.0,0.0,0.625,0,1.394
russian_content_10855,Гегель посещал Россию?,ru,-0.578,-1.51,0.0,0.333,1.0,0,-0.755
russian_content_10401,Когда была написана легенда о Вильгельме Телле?,ru,-0.244,0.49,0.0,0.5,0.714,0,1.46
russian_polar_1042,Алекса́ндр Васи́льевич Колча́к был руководителем Белого движения в России?,ru,0.078,-0.5,0.0,0.0,0.778,1,0.356
russian_polar_1388,Брала ли Шарапова Большой шлем?,ru,0.078,-0.5,0.0,0.6,0.8,1,0.978
russian_polar_1113,Смерть Митрополи́та Никола́я была естественной?,ru,-0.172,0.5,0.0,0.0,0.8,1,1.128
russian_content_7538,Какой университет окончил Эдуард Китович Тхакушинов?,ru,-0.378,-0.51,0.0,0.333,0.833,0,0.278
russian_content_397,Что означает цвет орнамента на килте?,ru,-0.178,0.49,0.0,0.333,0.667,0,1.312
russian_polar_97,У Рапануйцев была своя письменность?,ru,-0.422,-0.5,0.0,0.0,0.4,1,-0.522
russian_polar_526,Лантано́иды применяют в медицине?,ru,-0.588,-0.5,0.0,0.4,0.75,1,0.062
russian_content_6074,Когда родился Ма́ксвелл?,ru,-0.578,-1.51,0.0,0.333,1.0,0,-0.755
russian_content_23,Где находится штаб-квартира ЛГБТ-движения России?,ru,-0.378,0.49,0.0,0.333,1.0,0,1.445
russian_content_6754,Как назывался первый шведский танк?,ru,0.172,-0.51,0.0,0.333,1.0,0,0.995
russian_content_2718,В скольких полярных экспедициях участвовал Ре́джинальд Кётлиц?,ru,-0.078,-0.51,0.0,0.333,0.857,0,0.602
russian_content_2841,Когда в России появился первый маммограф?,ru,0.022,-0.51,0.0,0.5,0.667,0,0.679
russian_polar_240,О жизни Го́вард Ро́бард Хьюз был снят фильм?,ru,-0.207,0.5,0.0,0.6,0.75,1,1.643
russian_polar_1227,Отмечают день Святого Патрика в России?,ru,-0.122,0.5,0.0,0.2,0.833,1,1.411
russian_polar_1452,Были ли случаи столкновения с другими судами у «Оли́мпика»?,ru,0.328,1.5,0.0,0.0,0.444,1,2.272
russian_polar_1594,Был ли Никола́й Евге́ньевич Ма́рков депутатом?,ru,1.078,-0.5,0.0,0.0,0.667,1,1.245
russian_content_11887,Сколько существует экранизаций фантастической повести братьев А. и Б.,ru,-0.203,3.49,0.0,0.167,0.778,0,4.232
russian_content_6530,Когда был заложен Бугульминский Казанско-Богородицкий монастырь?,ru,0.589,-0.51,0.0,0.5,0.857,0,1.436
russian_content_6965,Какое образование полусил Евге́ний Алексе́евич Фёдоров?,ru,-0.378,-0.51,0.0,0.333,0.833,0,0.278
russian_content_6799,Как звали Архиепи́скопа Гаврии́ла при рождении?,ru,0.022,-0.51,0.0,0.5,0.833,0,0.845
russian_polar_1329,Используют осоку в фармакологии?,ru,-0.255,-0.5,0.0,0.4,0.75,1,0.395
russian_content_3416,Сколько больших противолодочных кораблей проекта 1134-А находится на вооружении России на апрель 2019?,ru,0.339,0.49,0.0,0.5,0.692,0,2.021
russian_polar_288,Есть ли центры А́гни-йо́ги в России в 2019 году?,ru,0.703,-0.5,0.0,0.8,0.667,1,1.67
russian_polar_228,Живут меннониты в России?,ru,-0.255,-0.5,0.0,0.4,0.75,1,0.395
russian_content_3528,Какое уголовное наказание за фальшивомонетничество в России на сегодняшний день?,ru,0.756,-0.51,0.0,0.0,0.6,0,0.846
russian_content_1279,Сколько покушений было совершено на Александра II?,ru,-0.244,-0.51,0.0,0.5,0.571,0,0.317
russian_content_5297,"Сколько лет было Михаилу Козакову, когда он снял фильм ""Покровские ворота""?",ru,0.222,3.49,1.0,0.5,0.636,0,5.848
russian_content_1401,Когда родился Андре́й Вале́рьевич Орло́вский?,ru,-0.328,-0.51,0.0,0.333,1.0,0,0.495
