experiment_id,source,model,task_type,is_control,control_index,layer,submetric,language,task,test_loss,test_mse,test_rmse,test_r2,val_loss,val_mse,val_rmse,val_r2,train_time,test_accuracy,test_f1,val_accuracy,val_f1
glot500_lm_probe_single_submetric_control3_avg_verb_edges_ja_layer11,glot500,lm_probe,regression,True,3.0,11.0,avg_verb_edges,ja,single_submetric,0.10259254897634189,0.10401833802461624,0.3225187405789255,-0.08889126777648926,0.0833920103808244,0.0847097709774971,0.29104943047100623,0.015271663665771484,31.69739294052124,,,,
glot500_lm_probe_single_submetric_control2_avg_verb_edges_ja_layer11,glot500,lm_probe,regression,True,2.0,11.0,avg_verb_edges,ja,single_submetric,0.10316301882266998,0.10453706234693527,0.3233219175171013,-0.09432148933410645,0.08386419216791789,0.08529029041528702,0.29204501436471575,0.008523344993591309,40.665157079696655,,,,
glot500_lm_probe_single_submetric_control1_avg_verb_edges_en_layer11,glot500,lm_probe,regression,True,1.0,11.0,avg_verb_edges,en,single_submetric,0.06072791772229331,0.06089384853839874,0.24676678978014593,-0.023699164390563965,0.049996378272771834,0.05142896622419357,0.22677955424639493,-0.00544583797454834,41.14010429382324,,,,
glot500_lm_probe_single_submetric_control3_avg_verb_edges_en_layer11,glot500,lm_probe,regression,True,3.0,11.0,avg_verb_edges,en,single_submetric,0.0623828513281686,0.06257123500108719,0.2501424294298894,-0.05189800262451172,0.05307282507419586,0.05447985604405403,0.23340920299776963,-0.06509125232696533,41.121596574783325,,,,
glot500_lm_probe_single_submetric_control2_avg_verb_edges_en_layer11,glot500,lm_probe,regression,True,2.0,11.0,avg_verb_edges,en,single_submetric,0.0608870583985533,0.06105855479836464,0.2471002929953031,-0.02646803855895996,0.05288617387413978,0.05405155569314957,0.23248990449726967,-0.056717872619628906,56.63521075248718,,,,
glot500_lm_probe_single_submetric_control1_avg_verb_edges_id_layer11,glot500,lm_probe,regression,True,1.0,11.0,avg_verb_edges,id,single_submetric,0.06706135560359273,0.06683429330587387,0.258523293546005,-0.04640984535217285,0.05336085930466652,0.05752013623714447,0.2398335594472643,0.04587310552597046,47.37288236618042,,,,
glot500_lm_probe_single_submetric_control3_avg_verb_edges_id_layer11,glot500,lm_probe,regression,True,3.0,11.0,avg_verb_edges,id,single_submetric,0.0720407600913729,0.07171312719583511,0.267793067863668,-0.12279665470123291,0.058422493562102315,0.06214360520243645,0.24928619135932187,-0.03081953525543213,40.48421764373779,,,,
glot500_lm_probe_single_submetric_control2_avg_verb_edges_id_layer11,glot500,lm_probe,regression,True,2.0,11.0,avg_verb_edges,id,single_submetric,0.07457989241395678,0.0742165595293045,0.27242716371409165,-0.16199219226837158,0.05870372354984284,0.06294919550418854,0.25089678257041986,-0.044182419776916504,66.89134168624878,,,,
glot500_lm_probe_single_submetric_control1_avg_verb_edges_ru_layer11,glot500,lm_probe,regression,True,1.0,11.0,avg_verb_edges,ru,single_submetric,0.05017398829971041,0.04976480081677437,0.2230802564477062,-0.21593153476715088,0.05361573398113251,0.05260496586561203,0.22935772466959126,-0.0807868242263794,31.487046718597412,,,,
glot500_lm_probe_single_submetric_control3_avg_verb_edges_ru_layer11,glot500,lm_probe,regression,True,3.0,11.0,avg_verb_edges,ru,single_submetric,0.05036006176045963,0.04994429647922516,0.2234822061803247,-0.22031724452972412,0.052396316826343534,0.05190000310540199,0.22781572181349116,-0.06630301475524902,72.4529619216919,,,,
glot500_lm_probe_single_submetric_control2_avg_verb_edges_ru_layer11,glot500,lm_probe,regression,True,2.0,11.0,avg_verb_edges,ru,single_submetric,0.05160059460571834,0.05116221308708191,0.2261906564981894,-0.25007522106170654,0.05388738512992859,0.05288063734769821,0.22995790342516653,-0.08645057678222656,57.17775869369507,,,,
glot500_lm_probe_single_submetric_control1_avg_links_len_ko_layer12,glot500,lm_probe,regression,True,1.0,12.0,avg_links_len,ko,single_submetric,0.05775658254112516,0.05789127200841904,0.2406060514792158,-1.5157139301300049,0.03772097527980804,0.03983398899435997,0.19958454097038672,-0.9792190790176392,28.392005443572998,,,,
glot500_lm_probe_single_submetric_control3_avg_links_len_ko_layer12,glot500,lm_probe,regression,True,3.0,12.0,avg_links_len,ko,single_submetric,0.025743970913546427,0.025893984362483025,0.16091607863256868,-0.1252448558807373,0.0197454497218132,0.020952258259058,0.1447489490775598,-0.041048288345336914,39.08816838264465,,,,
glot500_lm_probe_single_submetric_control2_avg_links_len_ko_layer12,glot500,lm_probe,regression,True,2.0,12.0,avg_links_len,ko,single_submetric,0.027302497465695654,0.02743549272418022,0.16563662857043493,-0.19223237037658691,0.020400202833116055,0.021717391908168793,0.1473682187860354,-0.07906532287597656,58.406548261642456,,,,
glot500_lm_probe_single_submetric_control1_avg_links_len_fi_layer12,glot500,lm_probe,regression,True,1.0,12.0,avg_links_len,fi,single_submetric,0.028300584826086248,0.028392646461725235,0.16850117644018167,-0.5655136108398438,0.023144425358623266,0.02318410947918892,0.1522632899920034,-0.3479902744293213,80.68789911270142,,,,
glot500_lm_probe_single_submetric_control3_avg_links_len_fi_layer12,glot500,lm_probe,regression,True,3.0,12.0,avg_links_len,fi,single_submetric,0.0216798691877297,0.0217470433562994,0.14746878773591177,-0.19908833503723145,0.018993725534528494,0.019031599164009094,0.13795506211810096,-0.1065514087677002,79.39415407180786,,,,
glot500_lm_probe_single_submetric_control2_avg_links_len_fi_layer12,glot500,lm_probe,regression,True,2.0,12.0,avg_links_len,fi,single_submetric,0.025089476124516556,0.02518279291689396,0.15869087219148414,-0.3885287046432495,0.020721727516502142,0.020762698724865913,0.1440926740846526,-0.20720255374908447,63.93114376068115,,,,
glot500_lm_probe_single_submetric_control1_avg_links_len_ja_layer12,glot500,lm_probe,regression,True,1.0,12.0,avg_links_len,ja,single_submetric,0.09103582675258319,0.09019269794225693,0.3003209915111778,-1.121229648590088,0.01797348043570916,0.01840044930577278,0.13564825581544637,-0.032123684883117676,78.51360774040222,,,,
glot500_lm_probe_single_submetric_control3_avg_links_len_ja_layer12,glot500,lm_probe,regression,True,3.0,12.0,avg_links_len,ja,single_submetric,0.09657597417632739,0.09585189819335938,0.3095995771853692,-1.2543275356292725,0.017919815455873806,0.018342196941375732,0.13543336716398854,-0.02885615825653076,62.9480459690094,,,,
glot500_lm_probe_single_submetric_control2_avg_links_len_ja_layer12,glot500,lm_probe,regression,True,2.0,12.0,avg_links_len,ja,single_submetric,0.09733819589018822,0.09668320417404175,0.31093922906902843,-1.273878812789917,0.018646802753210068,0.01908262073993683,0.13813985934529116,-0.0703883171081543,78.9666395187378,,,,
glot500_lm_probe_single_submetric_control1_avg_links_len_en_layer12,glot500,lm_probe,regression,True,1.0,12.0,avg_links_len,en,single_submetric,0.009506943469334925,0.009406686760485172,0.0969880753519997,-0.011349678039550781,0.013872824981808663,0.013344530947506428,0.11551853075375582,-0.0021933317184448242,72.70677304267883,,,,
glot500_lm_probe_single_submetric_control3_avg_links_len_en_layer12,glot500,lm_probe,regression,True,3.0,12.0,avg_links_len,en,single_submetric,0.010544387457360114,0.010403581894934177,0.10199795044477206,-0.1185297966003418,0.015213268250226975,0.01466307695955038,0.12109119274146399,-0.10121810436248779,79.39721632003784,,,,
glot500_lm_probe_single_submetric_control2_avg_links_len_en_layer12,glot500,lm_probe,regression,True,2.0,12.0,avg_links_len,en,single_submetric,0.009396893371428763,0.009278882294893265,0.09632695518334038,0.0023909807205200195,0.014274798333644867,0.013624702580273151,0.11672490128620007,-0.02323460578918457,79.94416689872742,,,,
glot500_lm_probe_single_submetric_control1_avg_links_len_id_layer12,glot500,lm_probe,regression,True,1.0,12.0,avg_links_len,id,single_submetric,0.03649433569184372,0.036323316395282745,0.19058676867842306,-0.6361260414123535,0.05137228295207023,0.04709865525364876,0.2170222459879373,-0.27632832527160645,64.95357322692871,,,,
glot500_lm_probe_single_submetric_control3_avg_links_len_id_layer12,glot500,lm_probe,regression,True,3.0,12.0,avg_links_len,id,single_submetric,0.03671607242098877,0.0365465022623539,0.19117139498982033,-0.64617919921875,0.05033275038003922,0.04622924327850342,0.21500986786308998,-0.2527681589126587,45.40098476409912,,,,
glot500_lm_probe_single_submetric_control2_avg_links_len_id_layer12,glot500,lm_probe,regression,True,2.0,12.0,avg_links_len,id,single_submetric,0.036028024341378896,0.03587104007601738,0.18939651548013595,-0.6157540082931519,0.05086297877132893,0.04658918082714081,0.21584527056931502,-0.2625221014022827,39.475665807724,,,,
glot500_lm_probe_single_submetric_control1_avg_links_len_ru_layer12,glot500,lm_probe,regression,True,1.0,12.0,avg_links_len,ru,single_submetric,0.016952818126550744,0.01689610444009304,0.12998501621376612,-0.003031015396118164,0.02972082458436489,0.029384884983301163,0.1714202000445139,0.015413880348205566,72.75774574279785,,,,
glot500_lm_probe_single_submetric_control3_avg_links_len_ru_layer12,glot500,lm_probe,regression,True,3.0,12.0,avg_links_len,ru,single_submetric,0.02162744224603687,0.021477673202753067,0.1465526294637973,-0.27501416206359863,0.02934250757098198,0.029579047113656998,0.17198560147191683,0.00890815258026123,56.81448459625244,,,,
glot500_lm_probe_single_submetric_control2_avg_links_len_ru_layer12,glot500,lm_probe,regression,True,2.0,12.0,avg_links_len,ru,single_submetric,0.018025420073951994,0.017949802801012993,0.13397687412763815,-0.06558346748352051,0.029071326553821563,0.028874166309833527,0.16992400157080084,0.03252631425857544,64.94844841957092,,,,
glot500_lm_probe_question_type_ko_layer12,glot500,lm_probe,regression,False,,12.0,,ko,question_type,0.3398917519620487,,,,0.14360330924391745,,,,53.81942629814148,0.8636363636363636,0.8543689320388349,0.9444444444444444,0.9444444444444444
glot500_lm_probe_question_type_control1_ko_layer12,glot500,lm_probe,classification,True,1.0,12.0,,ko,question_type,0.6934888448034014,,,,0.6930645704269409,,,,42.58914566040039,0.5,0.0,0.5,0.0
glot500_lm_probe_question_type_control3_ko_layer12,glot500,lm_probe,regression,True,3.0,12.0,,ko,question_type,0.6936177355902535,,,,0.6937837481498719,,,,26.57945156097412,0.5,0.0,0.5,0.0
glot500_lm_probe_question_type_control2_ko_layer12,glot500,lm_probe,classification,True,2.0,12.0,,ko,question_type,0.6933487142835345,,,,0.6936471343040467,,,,42.80457901954651,0.5,0.0,0.5,0.0
glot500_lm_probe_question_type_fi_layer12,glot500,lm_probe,regression,False,,12.0,,fi,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_control1_fi_layer12,glot500,lm_probe,classification,True,1.0,12.0,,fi,question_type,0.6932876110076904,,,,0.6921622902154922,,,,31.949623346328735,0.5,0.0,0.5238095238095238,0.0
glot500_lm_probe_question_type_control3_fi_layer12,glot500,lm_probe,classification,True,3.0,12.0,,fi,question_type,0.6934560026441302,,,,0.6921465247869492,,,,48.024022340774536,0.5,0.0,0.5238095238095238,0.0
glot500_lm_probe_question_type_control2_fi_layer12,glot500,lm_probe,classification,True,2.0,12.0,,fi,question_type,0.6930997797421047,,,,0.6921727061271667,,,,40.28676748275757,0.5,0.0,0.5238095238095238,0.0
glot500_lm_probe_question_type_ar_layer12,glot500,lm_probe,regression,False,,12.0,,ar,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_control1_ar_layer12,glot500,lm_probe,classification,True,1.0,12.0,,ar,question_type,0.6825260519981384,,,,0.6909527579943339,,,,33.69226121902466,0.7142857142857143,0.0,0.5454545454545454,0.0
glot500_lm_probe_question_type_control3_ar_layer12,glot500,lm_probe,regression,True,3.0,12.0,,ar,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_control2_ar_layer12,glot500,lm_probe,regression,True,2.0,12.0,,ar,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_ja_layer12,glot500,lm_probe,regression,False,,12.0,,ja,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_control1_ja_layer12,glot500,lm_probe,classification,True,1.0,12.0,,ja,question_type,0.6975822647412618,,,,0.6944656372070312,,,,31.53763484954834,0.40217391304347827,0.0,0.4782608695652174,0.0
glot500_lm_probe_question_type_control3_ja_layer12,glot500,lm_probe,classification,True,3.0,12.0,,ja,question_type,0.6941569844881693,,,,0.6926910479863485,,,,80.4330825805664,0.391304347826087,0.0,0.45652173913043476,0.0
glot500_lm_probe_question_type_control2_ja_layer12,glot500,lm_probe,classification,True,2.0,12.0,,ja,question_type,0.695773204167684,,,,0.6939565936724345,,,,79.24408411979675,0.40217391304347827,0.0,0.4782608695652174,0.0
glot500_lm_probe_question_type_en_layer12,glot500,lm_probe,regression,False,,12.0,,en,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_control1_en_layer12,glot500,lm_probe,classification,True,1.0,12.0,,en,question_type,0.6932550242968968,,,,0.692444121837616,,,,80.52956485748291,0.5,0.0,0.5,0.0
glot500_lm_probe_question_type_control3_en_layer12,glot500,lm_probe,regression,True,3.0,12.0,,en,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_control2_en_layer12,glot500,lm_probe,classification,True,2.0,12.0,,en,question_type,0.693752110004425,,,,0.692777943611145,,,,32.181461811065674,0.5,0.0,0.5,0.0
glot500_lm_probe_question_type_id_layer12,glot500,lm_probe,regression,False,,12.0,,id,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_control1_id_layer12,glot500,lm_probe,regression,True,1.0,12.0,,id,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_control3_id_layer12,glot500,lm_probe,regression,True,3.0,12.0,,id,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_control2_id_layer12,glot500,lm_probe,classification,True,2.0,12.0,,id,question_type,0.6944275753838676,,,,0.6939095854759216,,,,65.15856838226318,0.5,0.0,0.5,0.0
glot500_lm_probe_question_type_ru_layer12,glot500,lm_probe,regression,False,,12.0,,ru,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_control1_ru_layer12,glot500,lm_probe,classification,True,1.0,12.0,,ru,question_type,0.6938772201538086,,,,0.6925618648529053,,,,31.96963143348694,0.5,0.0,0.5,0.0
glot500_lm_probe_question_type_control3_ru_layer12,glot500,lm_probe,regression,True,3.0,12.0,,ru,question_type,,,,,,,,,,,,,
glot500_lm_probe_question_type_control2_ru_layer12,glot500,lm_probe,classification,True,2.0,12.0,,ru,question_type,0.6932311994688851,,,,0.6920710325241088,,,,48.48696780204773,0.5,0.0,0.5,0.0
glot500_lm_probe_single_submetric_control1_n_tokens_ko_layer12,glot500,lm_probe,regression,True,1.0,12.0,n_tokens,ko,single_submetric,0.0712061237011637,0.07063953578472137,0.2657809921433837,-0.6939703226089478,0.04680081997066736,0.051172688603401184,0.22621381169902333,-0.18744170665740967,36.489153146743774,,,,
glot500_lm_probe_single_submetric_control3_n_tokens_ko_layer12,glot500,lm_probe,regression,True,3.0,12.0,n_tokens,ko,single_submetric,0.06984685254948479,0.0692829117178917,0.26321647311270563,-0.66143798828125,0.044606832787394524,0.04899898171424866,0.2213571361267774,-0.13700175285339355,50.56180953979492,,,,
glot500_lm_probe_single_submetric_control2_n_tokens_ko_layer12,glot500,lm_probe,regression,True,2.0,12.0,n_tokens,ko,single_submetric,0.07326378407222885,0.07266271859407425,0.2695602318482351,-0.7424873113632202,0.04592890525236726,0.050354473292827606,0.22439802426230854,-0.1684553623199463,56.10162162780762,,,,
glot500_lm_probe_single_submetric_control1_n_tokens_fi_layer12,glot500,lm_probe,regression,True,1.0,12.0,n_tokens,fi,single_submetric,0.014662420842796564,0.014812682755291462,0.12170736524669105,-0.07132530212402344,0.019447927130386233,0.0193590447306633,0.13913678424724102,-0.05085492134094238,80.20610809326172,,,,
glot500_lm_probe_single_submetric_control3_n_tokens_fi_layer12,glot500,lm_probe,regression,True,3.0,12.0,n_tokens,fi,single_submetric,0.014053302085293191,0.014196448028087616,0.11914884820294158,-0.0267561674118042,0.01856301724910736,0.01849033683538437,0.1359791779478916,-0.0036993026733398438,79.96968412399292,,,,
glot500_lm_probe_single_submetric_control2_n_tokens_fi_layer12,glot500,lm_probe,regression,True,2.0,12.0,n_tokens,fi,single_submetric,0.015685149002820253,0.015832845121622086,0.12582863394959865,-0.14510846138000488,0.01949260989204049,0.01942499913275242,0.13937359553643014,-0.054435014724731445,79.35842251777649,,,,
glot500_lm_probe_single_submetric_control1_n_tokens_ar_layer12,glot500,lm_probe,regression,True,1.0,12.0,n_tokens,ar,single_submetric,0.07971172258257866,0.07802069932222366,0.2793218561484648,-0.04162585735321045,0.05253788953026136,0.053800318390131,0.23194895643251123,-0.035826802253723145,67.50479054450989,,,,
glot500_lm_probe_single_submetric_control3_n_tokens_ar_layer12,glot500,lm_probe,regression,True,3.0,12.0,n_tokens,ar,single_submetric,0.08180734291672706,0.08025132864713669,0.283286654551775,-0.07140624523162842,0.05473120448489984,0.05608808621764183,0.23682923429687017,-0.07987356185913086,68.11923956871033,,,,
glot500_lm_probe_single_submetric_control2_n_tokens_ar_layer12,glot500,lm_probe,regression,True,2.0,12.0,n_tokens,ar,single_submetric,0.07301917970180512,0.07142047584056854,0.26724609602493454,0.04649120569229126,0.05086981877684593,0.052232526242733,0.2285443638393496,-0.005641818046569824,47.11635422706604,,,,
glot500_lm_probe_single_submetric_control1_n_tokens_ja_layer12,glot500,lm_probe,regression,True,1.0,12.0,n_tokens,ja,single_submetric,0.05923889701565107,0.05916774645447731,0.24324421155389764,0.008225023746490479,0.01983345641444127,0.01979885809123516,0.14070841514008733,0.009100794792175293,62.734410762786865,,,,
glot500_lm_probe_single_submetric_control3_n_tokens_ja_layer12,glot500,lm_probe,regression,True,3.0,12.0,n_tokens,ja,single_submetric,0.0626734731098016,0.06263742595911026,0.2502747009969451,-0.0499340295791626,0.019358991645276546,0.01924099586904049,0.13871191682418815,0.037020862102508545,71.12288045883179,,,,
glot500_lm_probe_single_submetric_control2_n_tokens_ja_layer12,glot500,lm_probe,regression,True,2.0,12.0,n_tokens,ja,single_submetric,0.06260082063575585,0.06251762062311172,0.25003523876268263,-0.04792582988739014,0.01959446786592404,0.019558900967240334,0.1398531407128218,0.02111029624938965,48.49318313598633,,,,
glot500_lm_probe_single_submetric_control1_n_tokens_en_layer12,glot500,lm_probe,regression,True,1.0,12.0,n_tokens,en,single_submetric,0.022926729039422104,0.0230115819722414,0.15169568870683636,-0.2166076898574829,0.03251303881406784,0.034561339765787125,0.1859068039792711,0.05689722299575806,47.73912715911865,,,,
glot500_lm_probe_single_submetric_control3_n_tokens_en_layer12,glot500,lm_probe,regression,True,3.0,12.0,n_tokens,en,single_submetric,0.024407216480800083,0.024462735280394554,0.15640567534585997,-0.29332923889160156,0.03643470369279385,0.03884781897068024,0.19709850068095455,-0.060071349143981934,62.74885559082031,,,,
glot500_lm_probe_single_submetric_control2_n_tokens_en_layer12,glot500,lm_probe,regression,True,2.0,12.0,n_tokens,en,single_submetric,0.026129468211105893,0.02621050924062729,0.16189660046037807,-0.3857330083847046,0.03333731833845377,0.03543538972735405,0.18824290086841003,0.03304636478424072,49.51400089263916,,,,
glot500_lm_probe_single_submetric_control1_n_tokens_id_layer12,glot500,lm_probe,regression,True,1.0,12.0,n_tokens,id,single_submetric,0.039761773709739955,0.03977038338780403,0.1994251322872923,-0.3463016748428345,0.03293353952467441,0.033329613506793976,0.1825639983863028,-0.0027709007263183594,58.79093337059021,,,,
glot500_lm_probe_single_submetric_control3_n_tokens_id_layer12,glot500,lm_probe,regression,True,3.0,12.0,n_tokens,id,single_submetric,0.03759291076234409,0.03758452460169792,0.19386728605336673,-0.27230632305145264,0.03533022776246071,0.03468070179224014,0.18622755379438388,-0.04342043399810791,51.76380920410156,,,,
glot500_lm_probe_single_submetric_control2_n_tokens_id_layer12,glot500,lm_probe,regression,True,2.0,12.0,n_tokens,id,single_submetric,0.036859419595982344,0.03683856874704361,0.1919337613528261,-0.2470543384552002,0.03312122821807861,0.03285488486289978,0.18125916490732208,0.01151198148727417,45.862881898880005,,,,
glot500_lm_probe_single_submetric_control1_n_tokens_ru_layer12,glot500,lm_probe,regression,True,1.0,12.0,n_tokens,ru,single_submetric,0.01099370080711586,0.011117396876215935,0.10543906712512177,0.02268773317337036,0.020354028232395648,0.019699126482009888,0.14035357666269102,-0.0008660554885864258,57.10165333747864,,,,
glot500_lm_probe_single_submetric_control3_n_tokens_ru_layer12,glot500,lm_probe,regression,True,3.0,12.0,n_tokens,ru,single_submetric,0.01419410907796451,0.01431593019515276,0.11964919638323009,-0.2584902048110962,0.02127827946096659,0.020023351535201073,0.14150389229700033,-0.017339229583740234,81.67202949523926,,,,
glot500_lm_probe_single_submetric_control2_n_tokens_ru_layer12,glot500,lm_probe,regression,True,2.0,12.0,n_tokens,ru,single_submetric,0.011943052323268992,0.01206539198756218,0.10984257820882656,-0.06064903736114502,0.019775001518428325,0.018639586865901947,0.13652687232153948,0.0529666543006897,80.81603169441223,,,,
glot500_lm_probe_single_submetric_control1_avg_max_depth_ko_layer12,glot500,lm_probe,regression,True,1.0,12.0,avg_max_depth,ko,single_submetric,0.037171623802610805,0.03730221837759018,0.19313782223477147,-0.06837356090545654,0.0328657440841198,0.03439923748373985,0.18547031429244912,-0.02676689624786377,55.59258222579956,,,,
glot500_lm_probe_single_submetric_control3_avg_max_depth_ko_layer12,glot500,lm_probe,regression,True,3.0,12.0,avg_max_depth,ko,single_submetric,0.033660574683121273,0.03381003439426422,0.18387505103810092,0.031646132469177246,0.030542506277561186,0.031924471259117126,0.1786742042352984,0.04710119962692261,52.93154859542847,,,,
glot500_lm_probe_single_submetric_control2_avg_max_depth_ko_layer12,glot500,lm_probe,regression,True,2.0,12.0,avg_max_depth,ko,single_submetric,0.03450724056788853,0.034623462706804276,0.18607380983578606,0.008348703384399414,0.03196027390658855,0.03323868289589882,0.18231479066685408,0.007873952388763428,32.06957483291626,,,,
glot500_lm_probe_single_submetric_control1_avg_max_depth_fi_layer12,glot500,lm_probe,regression,True,1.0,12.0,avg_max_depth,fi,single_submetric,0.03479516452976635,0.03478763625025749,0.18651443979021434,-0.14083611965179443,0.04889525193721056,0.04880261793732643,0.22091314568700168,-0.06838679313659668,56.432310819625854,,,,
glot500_lm_probe_single_submetric_control3_avg_max_depth_fi_layer12,glot500,lm_probe,regression,True,3.0,12.0,avg_max_depth,fi,single_submetric,0.032564392047269006,0.032593321055173874,0.18053620427818315,-0.06887507438659668,0.04847404733300209,0.04840150848031044,0.22000342833762943,-0.05960571765899658,57.041200160980225,,,,
glot500_lm_probe_single_submetric_control2_avg_max_depth_fi_layer12,glot500,lm_probe,regression,True,2.0,12.0,avg_max_depth,fi,single_submetric,0.030821326055697033,0.03085537813603878,0.1756569900005086,-0.01188051700592041,0.04830443486571312,0.04823240637779236,0.21961877510311445,-0.05590379238128662,80.94541120529175,,,,
glot500_lm_probe_single_submetric_control1_avg_max_depth_ar_layer12,glot500,lm_probe,regression,True,1.0,12.0,avg_max_depth,ar,single_submetric,0.056364547461271286,0.05625605210661888,0.23718358313049173,-0.1406252384185791,0.03697618655860424,0.03895645961165428,0.19737390813289957,-0.03509533405303955,66.52829718589783,,,,
glot500_lm_probe_single_submetric_control3_avg_max_depth_ar_layer12,glot500,lm_probe,regression,True,3.0,12.0,avg_max_depth,ar,single_submetric,0.05325275212526322,0.05322615057229996,0.23070793348365798,-0.07919204235076904,0.039661137387156487,0.04201754555106163,0.2049818176108838,-0.11643004417419434,68.50449895858765,,,,
glot500_lm_probe_single_submetric_control2_avg_max_depth_ar_layer12,glot500,lm_probe,regression,True,2.0,12.0,avg_max_depth,ar,single_submetric,0.05389694161713123,0.053805772215127945,0.2319607126543802,-0.09094429016113281,0.03654501028358936,0.03865618258714676,0.19661175597391617,-0.027116775512695312,67.13645601272583,,,,
glot500_lm_probe_single_submetric_control1_avg_max_depth_ja_layer12,glot500,lm_probe,regression,True,1.0,12.0,avg_max_depth,ja,single_submetric,0.08239551136891048,0.08373908698558807,0.28937706713834127,-0.23708999156951904,0.029696560154358547,0.028920870274305344,0.1700613720816851,0.009218990802764893,63.96639966964722,,,,
glot500_lm_probe_single_submetric_control3_avg_max_depth_ja_layer12,glot500,lm_probe,regression,True,3.0,12.0,avg_max_depth,ja,single_submetric,0.09404651696483295,0.0952530950307846,0.30863100140910116,-0.40718817710876465,0.03146445316572984,0.030606387183070183,0.1749468124404391,-0.04852402210235596,39.90902853012085,,,,
glot500_lm_probe_single_submetric_control2_avg_max_depth_ja_layer12,glot500,lm_probe,regression,True,2.0,12.0,avg_max_depth,ja,single_submetric,0.08146298242112,0.08274299651384354,0.28765082394083896,-0.22237467765808105,0.030058485455811024,0.02929265797138214,0.17115098004797444,-0.0035178661346435547,79.56823515892029,,,,
glot500_lm_probe_single_submetric_control1_avg_max_depth_en_layer12,glot500,lm_probe,regression,True,1.0,12.0,avg_max_depth,en,single_submetric,0.027093216643801758,0.027040693908929825,0.1644405482505146,0.04344141483306885,0.033578502386808394,0.03553938865661621,0.18851893447772353,-0.0016328096389770508,54.58456492424011,,,,
glot500_lm_probe_single_submetric_control3_avg_max_depth_en_layer12,glot500,lm_probe,regression,True,3.0,12.0,avg_max_depth,en,single_submetric,0.028940914464848384,0.028969835489988327,0.17020527456570883,-0.02480161190032959,0.03524482473731041,0.037402842193841934,0.19339814423577578,-0.05415189266204834,79.57013177871704,,,,
glot500_lm_probe_single_submetric_control2_avg_max_depth_en_layer12,glot500,lm_probe,regression,True,2.0,12.0,avg_max_depth,en,single_submetric,0.02898458657520158,0.028999071568250656,0.1702911376679675,-0.025835752487182617,0.03586683869361877,0.03805828094482422,0.19508531709184118,-0.07262468338012695,79.5146656036377,,,,
glot500_lm_probe_single_submetric_control1_avg_max_depth_id_layer12,glot500,lm_probe,regression,True,1.0,12.0,avg_max_depth,id,single_submetric,0.03836083571825709,0.03840535879135132,0.19597285217945704,-0.19211351871490479,0.04573293924331665,0.04370887205004692,0.2090666689122083,-0.07290589809417725,58.940975189208984,,,,
glot500_lm_probe_single_submetric_control3_avg_max_depth_id_layer12,glot500,lm_probe,regression,True,3.0,12.0,avg_max_depth,id,single_submetric,0.0384253662611757,0.038663409650325775,0.1966301341359604,-0.20012354850769043,0.0480798251926899,0.04583783820271492,0.21409773049407815,-0.12516486644744873,46.43673777580261,,,,
glot500_lm_probe_single_submetric_control2_avg_max_depth_id_layer12,glot500,lm_probe,regression,True,2.0,12.0,avg_max_depth,id,single_submetric,0.039823588516030996,0.03976006433367729,0.19939925860864502,-0.23416399955749512,0.04631412252783775,0.04410850256681442,0.21002024323101434,-0.08271551132202148,45.155601024627686,,,,
glot500_lm_probe_single_submetric_control1_avg_max_depth_ru_layer12,glot500,lm_probe,regression,True,1.0,12.0,avg_max_depth,ru,single_submetric,0.02547810146851199,0.02551821433007717,0.15974421532586766,-0.0461806058883667,0.03838569410145283,0.03536364808678627,0.18805224828963432,0.01830965280532837,72.591881275177,,,,
glot500_lm_probe_single_submetric_control3_avg_max_depth_ru_layer12,glot500,lm_probe,regression,True,3.0,12.0,avg_max_depth,ru,single_submetric,0.024949158541858196,0.024965699762105942,0.1580053789024473,-0.023529052734375,0.04117509052157402,0.038646150380373,0.19658624158463633,-0.07281231880187988,49.12648010253906,,,,
glot500_lm_probe_single_submetric_control2_avg_max_depth_ru_layer12,glot500,lm_probe,regression,True,2.0,12.0,avg_max_depth,ru,single_submetric,0.02324887817459447,0.023296011611819267,0.15263031026575052,0.04492390155792236,0.036438919603824615,0.03364994749426842,0.1834392201637055,0.06588172912597656,40.71894550323486,,,,
glot500_lm_probe_single_submetric_control1_lexical_density_ko_layer12,glot500,lm_probe,regression,True,1.0,12.0,lexical_density,ko,single_submetric,0.108270349247115,0.10844865441322327,0.3293154330018915,-1.7129437923431396,0.05125880911946297,0.04904735088348389,0.221466365129073,-0.18031108379364014,52.93265414237976,,,,
