experiment_id,language,task,layer_index,hidden_size,dropout,learning_rate,metric,value
84,ar,question_type,12,50,0.25,2e-5,accuracy,0.7142857142857143
84,ar,question_type,12,50,0.25,2e-5,f1,0.0
84,ar,question_type,12,50,0.25,2e-5,precision,0.0
84,ar,question_type,12,50,0.25,2e-5,recall,0.0
85,ar,question_type,12,96,0.01,1e-4,loss,0.8110684156417847
85,ar,question_type,12,96,0.01,1e-4,accuracy,0.6103896103896104
85,ar,question_type,12,96,0.01,1e-4,f1,0.5714285714285714
85,ar,question_type,12,96,0.01,1e-4,precision,0.4166666666666667
85,ar,question_type,12,96,0.01,1e-4,recall,0.9090909090909091
86,ar,question_type,12,96,0.01,2e-5,loss,0.7225340604782104
86,ar,question_type,12,96,0.01,2e-5,accuracy,0.7142857142857143
86,ar,question_type,12,96,0.01,2e-5,f1,0.0
86,ar,question_type,12,96,0.01,2e-5,precision,0.0
86,ar,question_type,12,96,0.01,2e-5,recall,0.0
87,ar,question_type,12,96,0.1,1e-4,loss,0.7858233094215393
87,ar,question_type,12,96,0.1,1e-4,accuracy,0.5974025974025974
87,ar,question_type,12,96,0.1,1e-4,f1,0.5230769230769231
87,ar,question_type,12,96,0.1,1e-4,precision,0.3953488372093023
87,ar,question_type,12,96,0.1,1e-4,recall,0.7727272727272727
88,ar,question_type,12,96,0.1,2e-5,loss,0.7172390580177307
88,ar,question_type,12,96,0.1,2e-5,accuracy,0.7142857142857143
88,ar,question_type,12,96,0.1,2e-5,f1,0.0
88,ar,question_type,12,96,0.1,2e-5,precision,0.0
88,ar,question_type,12,96,0.1,2e-5,recall,0.0
89,ar,question_type,12,96,0.25,1e-4,loss,0.8269870042800903
89,ar,question_type,12,96,0.25,1e-4,accuracy,0.5584415584415584
89,ar,question_type,12,96,0.25,1e-4,f1,0.5405405405405406
89,ar,question_type,12,96,0.25,1e-4,precision,0.38461538461538464
89,ar,question_type,12,96,0.25,1e-4,recall,0.9090909090909091
90,ar,question_type,12,96,0.25,2e-5,loss,0.7033094167709351
90,ar,question_type,12,96,0.25,2e-5,accuracy,0.7142857142857143
90,ar,question_type,12,96,0.25,2e-5,f1,0.0
90,ar,question_type,12,96,0.25,2e-5,precision,0.0
90,ar,question_type,12,96,0.25,2e-5,recall,0.0
91,ar,question_type,12,128,0.01,1e-4,loss,0.8056386232376098
91,ar,question_type,12,128,0.01,1e-4,accuracy,0.5974025974025974
91,ar,question_type,12,128,0.01,1e-4,f1,0.5633802816901409
91,ar,question_type,12,128,0.01,1e-4,precision,0.40816326530612246
91,ar,question_type,12,128,0.01,1e-4,recall,0.9090909090909091
92,ar,question_type,12,128,0.01,2e-5,loss,0.7306329131126403
92,ar,question_type,12,128,0.01,2e-5,accuracy,0.7142857142857143
92,ar,question_type,12,128,0.01,2e-5,f1,0.0
92,ar,question_type,12,128,0.01,2e-5,precision,0.0
92,ar,question_type,12,128,0.01,2e-5,recall,0.0
93,ar,question_type,12,128,0.1,1e-4,loss,0.808440113067627
93,ar,question_type,12,128,0.1,1e-4,accuracy,0.5974025974025974
93,ar,question_type,12,128,0.1,1e-4,f1,0.5633802816901409
93,ar,question_type,12,128,0.1,1e-4,precision,0.40816326530612246
93,ar,question_type,12,128,0.1,1e-4,recall,0.9090909090909091
94,ar,question_type,12,128,0.1,2e-5,loss,0.7289598107337951
94,ar,question_type,12,128,0.1,2e-5,accuracy,0.7142857142857143
94,ar,question_type,12,128,0.1,2e-5,f1,0.0
94,ar,question_type,12,128,0.1,2e-5,precision,0.0
94,ar,question_type,12,128,0.1,2e-5,recall,0.0
95,ar,question_type,12,128,0.25,1e-4,loss,0.7530026912689209
95,ar,question_type,12,128,0.25,1e-4,accuracy,0.6753246753246753
95,ar,question_type,12,128,0.25,1e-4,f1,0.32432432432432434
95,ar,question_type,12,128,0.25,1e-4,precision,0.4
95,ar,question_type,12,128,0.25,1e-4,recall,0.2727272727272727
96,ar,question_type,12,128,0.25,2e-5,loss,0.717510461807251
96,ar,question_type,12,128,0.25,2e-5,accuracy,0.7142857142857143
96,ar,question_type,12,128,0.25,2e-5,f1,0.0
96,ar,question_type,12,128,0.25,2e-5,precision,0.0
96,ar,question_type,12,128,0.25,2e-5,recall,0.0
97,ar,question_type,12,256,0.01,1e-4,loss,0.7750709533691407
97,ar,question_type,12,256,0.01,1e-4,accuracy,0.6493506493506493
97,ar,question_type,12,256,0.01,1e-4,f1,0.5714285714285714
97,ar,question_type,12,256,0.01,1e-4,precision,0.43902439024390244
97,ar,question_type,12,256,0.01,1e-4,recall,0.8181818181818182
98,ar,question_type,12,256,0.01,2e-5,loss,0.7298482894897461
98,ar,question_type,12,256,0.01,2e-5,accuracy,0.7142857142857143
98,ar,question_type,12,256,0.01,2e-5,f1,0.0
98,ar,question_type,12,256,0.01,2e-5,precision,0.0
98,ar,question_type,12,256,0.01,2e-5,recall,0.0
99,ar,question_type,12,256,0.1,1e-4,loss,0.7716801643371582
99,ar,question_type,12,256,0.1,1e-4,accuracy,0.6623376623376623
99,ar,question_type,12,256,0.1,1e-4,f1,0.5666666666666667
99,ar,question_type,12,256,0.1,1e-4,precision,0.4473684210526316
99,ar,question_type,12,256,0.1,1e-4,recall,0.7727272727272727
100,ar,question_type,12,256,0.1,2e-5,loss,0.7235636472702026
100,ar,question_type,12,256,0.1,2e-5,accuracy,0.7142857142857143
100,ar,question_type,12,256,0.1,2e-5,f1,0.0
100,ar,question_type,12,256,0.1,2e-5,precision,0.0
100,ar,question_type,12,256,0.1,2e-5,recall,0.0
101,ar,question_type,12,256,0.25,1e-4,loss,0.7788031816482544
101,ar,question_type,12,256,0.25,1e-4,accuracy,0.6753246753246753
101,ar,question_type,12,256,0.25,1e-4,f1,0.576271186440678
101,ar,question_type,12,256,0.25,1e-4,precision,0.4594594594594595
101,ar,question_type,12,256,0.25,1e-4,recall,0.7727272727272727
102,ar,question_type,12,256,0.25,2e-5,loss,0.7235570907592773
102,ar,question_type,12,256,0.25,2e-5,accuracy,0.7142857142857143
102,ar,question_type,12,256,0.25,2e-5,f1,0.0
102,ar,question_type,12,256,0.25,2e-5,precision,0.0
102,ar,question_type,12,256,0.25,2e-5,recall,0.0
103,ar,question_type,12,384,0.01,1e-4,loss,0.7799020171165466
103,ar,question_type,12,384,0.01,1e-4,accuracy,0.6103896103896104
103,ar,question_type,12,384,0.01,1e-4,f1,0.5454545454545454
103,ar,question_type,12,384,0.01,1e-4,precision,0.4090909090909091
103,ar,question_type,12,384,0.01,1e-4,recall,0.8181818181818182
104,ar,question_type,12,384,0.01,2e-5,loss,0.7759345769882202
104,ar,question_type,12,384,0.01,2e-5,accuracy,0.7012987012987013
104,ar,question_type,12,384,0.01,2e-5,f1,0.14814814814814814
104,ar,question_type,12,384,0.01,2e-5,precision,0.4
104,ar,question_type,12,384,0.01,2e-5,recall,0.09090909090909091
105,ar,question_type,12,384,0.1,1e-4,loss,0.7868039727210998
105,ar,question_type,12,384,0.1,1e-4,accuracy,0.6233766233766234
105,ar,question_type,12,384,0.1,1e-4,f1,0.5671641791044776
105,ar,question_type,12,384,0.1,1e-4,precision,0.4222222222222222
105,ar,question_type,12,384,0.1,1e-4,recall,0.8636363636363636
106,ar,question_type,12,384,0.1,2e-5,loss,0.748937451839447
106,ar,question_type,12,384,0.1,2e-5,accuracy,0.7142857142857143
106,ar,question_type,12,384,0.1,2e-5,f1,0.0
106,ar,question_type,12,384,0.1,2e-5,precision,0.0
106,ar,question_type,12,384,0.1,2e-5,recall,0.0
107,ar,question_type,12,384,0.25,1e-4,loss,0.7895505666732788
107,ar,question_type,12,384,0.25,1e-4,accuracy,0.6103896103896104
107,ar,question_type,12,384,0.25,1e-4,f1,0.5454545454545454
107,ar,question_type,12,384,0.25,1e-4,precision,0.4090909090909091
107,ar,question_type,12,384,0.25,1e-4,recall,0.8181818181818182
108,ar,question_type,12,384,0.25,2e-5,loss,0.7420788526535034
108,ar,question_type,12,384,0.25,2e-5,accuracy,0.7142857142857143
108,ar,question_type,12,384,0.25,2e-5,f1,0.0
108,ar,question_type,12,384,0.25,2e-5,precision,0.0
108,ar,question_type,12,384,0.25,2e-5,recall,0.0
