unique_id,text,language,type_original,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,subordinate_proposition_dist,verbal_head_per_sent,question_type,complexity_score
ru_content_113,"Я переживаю, с чем это может быть связано?",ru,content,-0.211,-0.09,2.0,0.333,0.375,2.398,4.215,1.193,0,0.969
ru_content_114,В какой системе проблема?,ru,content,-0.735,-2.09,0.0,0.0,0.5,1.792,0.0,-1.807,0,-1.373
ru_content_115,"Пожалуйста, скажите от чего все эти проблемы?",ru,content,-0.235,-0.09,0.0,0.333,0.286,2.303,0.0,-0.807,0,-0.9
ru_content_116,Что нам делать?,ru,content,-0.568,-2.09,0.0,0.333,0.333,1.609,0.0,-0.807,0,-1.118
ru_content_117,"Куда двигаться дальше, к кому обратиться?",ru,content,-0.268,-0.09,0.0,0.333,0.667,2.197,0.0,0.193,0,-0.625
ru_content_118,Как мне лучше поступить и вообще что с собой делать?,ru,content,0.821,-0.09,1.0,0.417,0.5,2.485,4.615,0.193,0,0.909
ru_content_119,Что вам делать?,ru,content,-0.568,-2.09,0.0,0.333,0.333,1.609,0.0,-0.807,0,-1.118
ru_content_120,Подскажите как мне быть.?,ru,content,-0.068,-1.09,1.0,0.25,0.75,1.792,3.932,0.193,0,0.425
ru_content_121,"А можете хотя бы ориентировочно сказать что со мной не так, какая эта болезнь?",ru,content,0.009,1.91,1.0,0.333,0.357,2.833,3.932,0.193,0,0.604
ru_content_122,Потому что пока что обстоятельства не позволяют мне обратиться к врачу - может можно пока что что-нибудь сделать?,ru,content,0.307,0.91,1.0,0.167,0.588,2.996,4.215,3.193,0,1.449
ru_content_123,"А сейчас, что за проблема со мной?",ru,content,-0.235,-0.09,0.0,0.0,0.286,2.303,0.0,-1.807,0,-1.196
ru_content_124,Может я что-то не так делаю?,ru,content,0.732,-1.09,0.0,0.333,0.5,2.079,0.0,0.193,0,-0.466
ru_content_125,Что мне делать?,ru,content,-0.568,-2.09,0.0,0.333,0.333,1.609,0.0,-0.807,0,-1.118
ru_content_126,Нужно какие-то анализы сдать?,ru,content,-0.401,-0.09,1.0,0.167,0.75,1.792,4.615,-0.807,0,0.262
ru_content_127,"Моему сыну 3 года, он ничего не хочет кушать, только пьет молоко, при этом он не умеет жевать, как нам быть?",ru,content,1.482,-0.09,1.0,0.361,0.476,3.296,4.615,4.193,0,2.106
ru_content_128,"У меня стало меньше молока и мне кажется, что малыш не наедается, как быть?",ru,content,0.086,0.91,2.0,0.5,0.5,2.89,4.215,2.193,0,1.431
ru_content_129,Сколько раз в день малыш писает?,ru,content,-0.268,-0.09,0.0,0.333,0.667,2.079,0.0,-0.807,0,-0.873
ru_content_130,Сколько раз кормите днём?,ru,content,-1.068,-1.09,0.0,0.333,0.75,1.792,0.0,-0.807,0,-1.096
ru_content_131,Сколько раз кормите ночью?,ru,content,-1.068,-1.09,0.0,0.333,0.75,1.792,0.0,-0.807,0,-1.096
ru_content_132,"Почему считаете, что молока стало меньше и малыш не наедается?",ru,content,0.154,-0.09,1.0,0.5,0.6,2.565,3.932,1.193,0,0.89
ru_content_133,"Если да, то как?",ru,content,-0.401,-1.09,0.0,0.0,0.25,1.946,0.0,-1.807,0,-1.32
ru_content_134,Что делать в данной ситуации?,ru,content,-0.318,-1.09,0.0,0.333,0.6,1.946,0.0,-0.807,0,-0.928
ru_content_135,И как тогда лучше подходить к питанию?,ru,content,-0.401,-0.09,1.0,0.167,0.714,2.197,4.615,-0.807,0,0.344
ru_content_136,Здравствуйте! проанализируйте с чем у вас ассоциируется термически обработанная пища?,ru,content,-0.068,1.91,1.0,0.25,0.6,2.565,4.215,2.193,0,1.07
ru_content_137,"Щемит сердце,частичное онемение левого мизинца,потоотделение при еде или движении,если лежу то сердце как бы стучит в голове -мне 49лет -куда обратиться и что это может быть?",ru,content,1.587,0.91,1.0,0.472,0.633,3.611,4.215,4.193,0,2.17
ru_content_138,"Если есть подозрение на «пищевод Барета» что мне посоветуете дальше делать, чтобы не пропустить что-нибудь плохое?",ru,content,0.199,0.91,1.5,0.458,0.562,3.045,4.331,2.193,0,1.41
ru_content_139,Можете что-то посоветовать?,ru,content,-0.568,-1.09,1.0,0.167,0.667,1.609,3.932,0.193,0,0.236
ru_content_140,Какое лекарство купить?,ru,content,-1.068,-1.09,0.0,0.167,0.667,1.609,0.0,-0.807,0,-1.192
ru_content_141,Но что помогло пройти тошноте?,ru,content,-0.568,-2.09,1.0,0.333,0.6,1.946,3.932,0.193,0,0.333
ru_content_142,"Помогите пожалуйста, с чем может быть связана тошнота после еды?",ru,content,-0.179,0.91,1.0,0.333,0.5,2.565,3.932,1.193,0,0.756
ru_content_143,"Пожалуйста, подскажите, что мне делать хотя бы сейчас?",ru,content,0.075,0.91,1.0,0.417,0.375,2.485,3.932,0.193,0,0.564
ru_content_144,"Может быть есть какие-нибудь чаи или таблетки, которые вызывают аппетит?",ru,content,-0.29,-0.09,1.0,0.208,0.7,2.565,4.215,2.193,0,1.033
ru_content_145,Что делать ?,ru,content,-1.068,-2.09,0.0,0.167,0.5,1.386,0.0,-0.807,0,-1.278
ru_content_146,Как вернуть вкус и вновь распознавать запахи ?,ru,content,-0.401,-1.09,0.0,0.5,0.857,2.197,0.0,0.193,0,-0.575
ru_content_147,"Здравствуйте, то сто вы про себя пишете похоже на реакцию на какую то травму- если про психологию думать, или на нарушение физического здоровья- может какая скрытая болезнь или инфекция?",ru,content,0.861,3.91,1.0,0.25,0.483,3.555,4.215,2.193,0,1.47
ru_content_148,"Здравствуйте, какая у Вас основная жалоба?",ru,content,-0.068,-0.09,0.0,0.167,0.5,2.197,0.0,-0.807,0,-0.876
ru_content_149,Если да то как?,ru,content,-0.735,-1.09,0.0,0.0,0.25,1.792,0.0,-1.807,0,-1.429
ru_content_150,И какие слабительные лекарства можно принимать?,ru,content,-0.068,-0.09,1.0,0.25,0.667,2.079,3.932,0.193,0,0.47
ru_content_151,Вопрос: как справляться с тошнотой и рвотой?,ru,content,-0.401,0.91,0.0,0.333,0.714,2.303,0.0,-0.807,0,-0.842
ru_content_152,Какие медикаменты принимать в этом случае?,ru,content,-0.468,-1.09,0.0,0.333,0.5,2.079,0.0,-0.807,0,-0.954
ru_content_153,Какие принимать ферменты?,ru,content,-0.568,-1.09,0.0,0.167,0.667,1.609,0.0,-0.807,0,-1.081
ru_content_154,О чем говорят зелёные примиси в рвоте?,ru,content,-0.735,-0.09,0.0,0.333,0.571,2.197,0.0,-0.807,0,-0.972
ru_content_155,"Подскажите, пожалуйста, чем её снимать?",ru,content,0.682,-1.09,1.0,0.333,0.4,2.197,3.932,0.193,0,0.622
ru_content_156,Что делать в домашних условиях?,ru,content,-0.318,-1.09,0.0,0.333,0.6,1.946,0.0,-0.807,0,-0.928
ru_content_157,"В какой санаторий поехать, чтоб прям с курортным романом?",ru,content,0.432,-1.09,0.0,0.333,0.444,2.485,0.0,-0.807,0,-0.677
ru_content_158,"Раз уж билет в Сочи не вернуть, куда можно поехать на автобусах-электричках прямо из аэропорта?",ru,content,0.599,0.91,1.0,0.5,0.562,2.996,4.215,1.193,0,1.138
ru_content_159,"Подскажите, пожалуйста, хотим поехать из Тихвинского района (Лен область) в Карелию, какой дорогой лучше ехать?, через СПб или Лодейное поле?",ru,content,1.037,3.91,1.0,0.292,0.7,3.367,4.215,2.193,0,1.524
ru_content_160,а куда именно в Карелии хотите попасть?,ru,content,0.432,-0.09,1.0,0.25,0.571,2.197,3.932,0.193,0,0.586
ru_content_161,Что ещё можно пожелать?,ru,content,-0.401,-1.09,1.0,0.25,0.75,1.792,3.932,0.193,0,0.351
ru_content_162,А как же защита персональных данных?,ru,content,-0.668,-0.09,0.0,0.0,0.667,2.079,0.0,-1.807,0,-1.258
ru_content_163,Что здесь ещё можно пожелать?,ru,content,-0.068,-1.09,1.0,0.333,0.8,1.946,3.932,0.193,0,0.488
ru_content_164,Что тут добавить?,ru,content,-0.568,-2.09,0.0,0.333,0.667,1.609,0.0,-0.807,0,-1.044
ru_content_165,Что тут ещё скажешь?,ru,content,-0.068,-2.09,0.0,0.5,0.75,1.792,0.0,-0.807,0,-0.837
ru_content_166,За что такое ха.ское поведение?,ru,content,-0.568,-1.09,0.0,0.0,0.4,1.946,0.0,-1.807,0,-1.324
ru_content_167,При чем тут автовокзал к школе имени Чехова?,ru,content,-0.497,-0.09,0.0,0.0,0.625,2.303,0.0,-1.807,0,-1.179
ru_content_168,"Спортплощадка возле школы Чехова,что еще сказать?",ru,content,0.265,-1.09,0.0,0.333,0.714,2.303,0.0,-0.807,0,-0.694
ru_content_169,А что смотреть?,ru,content,-0.568,-2.09,0.0,0.333,0.333,1.609,0.0,-0.807,0,-1.118
ru_content_170,А как вставать?,ru,content,-0.568,-2.09,0.0,0.333,0.667,1.609,0.0,-0.807,0,-1.044
ru_content_171,"Удивительно сколько уже лет прошло, а команда жива, и снова и снова ниспровергает авторитеты, несмотря на то что систематически перекупают игроков, хронически не хватает средств, времени... здоровья?",ru,content,0.24,5.91,1.0,0.542,0.704,3.555,4.615,2.193,0,1.534
ru_content_172,"А гдеж им учиться, как не на Урале?",ru,content,0.361,-1.09,0.0,0.667,0.375,2.398,0.0,-0.807,0,-0.653
ru_content_173,"Собственная история: ""Подскажите где можно купить этого прекрасного вина?",ru,content,-0.193,1.91,2.0,0.222,0.889,2.565,4.615,1.193,0,1.189
ru_content_174,"Остров Элсмир, где самолет мог находится на вынужденной неск месяцев?",ru,content,0.154,0.91,2.0,0.278,0.8,2.565,4.615,1.193,0,1.258
ru_content_175,"Содержания их самые загадочные: «Работать в кабине невозможно», «Не имеем ориентировки. Затруднения с передатчиком», «Как вы меня слышите? РЛ (позывные самолета Леваневского «Релел», сокращенно – РЛ).",ru,content,0.807,4.91,1.0,0.5,0.72,3.761,4.615,1.193,0,1.478
ru_content_176,"Повернулся к жене и спрашиваю, ты знаешь где мы?",ru,content,-0.318,0.91,1.0,0.333,0.556,2.485,3.932,1.193,0,0.72
ru_content_177,Представляете какая биоактивность?,ru,content,-1.068,-1.09,0.0,0.167,0.667,1.609,0.0,-0.807,0,-1.192
ru_content_178,Солнце и море - что ещё надо для хорошего настроения?,ru,content,0.182,-0.09,0.0,0.5,0.667,2.485,0.0,-0.807,0,-0.646
ru_content_179,А что ещё надо?,ru,content,-0.068,-2.09,0.0,0.5,0.5,1.792,0.0,-0.807,0,-0.892
ru_content_180,"Ну что вы хотите от гостиницы без звёзд, в которой имеется всего 2 номера?",ru,content,-0.145,1.91,1.0,0.5,0.357,2.833,3.932,0.193,0,0.607
ru_content_181,Где вы раньше были?,ru,content,-0.068,-2.09,0.0,0.0,0.5,1.792,0.0,-1.807,0,-1.225
ru_content_182,И для кого будут переделывать?,ru,content,-0.068,-1.09,0.0,0.333,0.2,1.946,0.0,-0.807,0,-0.962
ru_content_183,Это что за расточительство средств?,ru,content,-0.318,-2.09,0.0,0.0,0.4,1.946,0.0,-1.807,0,-1.269
ru_content_184,А лес кто должен убирать?,ru,content,-0.068,-1.09,1.0,0.167,0.6,1.946,4.615,-0.807,0,0.337
ru_content_185,"Здание старое, сырость, куда смотрит администрация.?",ru,content,-0.468,-0.09,1.0,0.333,1.0,2.303,4.615,-0.807,0,0.453
ru_content_186,Ну что можно сказать про бар?,ru,content,-0.468,-0.09,1.0,0.333,0.5,2.079,3.932,0.193,0,0.362
ru_content_187,Зачем нужно оно если сотрудники доносят не правилтную информацию?,ru,content,-0.318,0.91,1.0,0.5,0.667,2.398,4.615,-0.807,0,0.47
ru_content_188,"(Сделан без молока? Хотя написано, что изготовлен из пастеризованного молока).",ru,content,0.043,0.91,2.0,0.25,0.6,2.773,4.215,2.193,0,1.362
ru_content_189,Неужели нельзя как-то выгнать этих маргиналов?,ru,content,-0.668,-0.09,1.0,0.333,0.667,2.079,3.932,0.193,0,0.355
ru_content_190,Зачем вообще покупать тут недвижимость?,ru,content,-0.568,-2.09,0.0,0.667,1.0,1.946,0.0,-0.807,0,-0.821
ru_content_191,Интересно в чем этот комфорт заключается?,ru,content,0.132,-0.09,1.0,0.333,0.5,2.079,4.615,-0.807,0,0.425
ru_content_192,Я не понимаю как можно здесь жить?,ru,content,-0.568,-0.09,2.0,0.333,0.714,2.197,4.215,1.193,0,0.921
ru_content_193,"Почему ЛСР не может пригласить нормальное архитектурное бюро, сделать красиво и разнообразно, учитывая, что это фасад, лицо города?",ru,content,0.109,2.91,1.0,0.375,0.778,3.178,4.215,2.193,0,1.312
ru_content_194,Почему опять все так убого?,ru,content,0.432,-2.09,0.0,0.0,0.8,1.946,0.0,-1.807,0,-1.013
ru_content_195,Кто вообще до этого додумался?,ru,content,0.182,-1.09,0.0,0.5,0.4,1.946,0.0,-0.807,0,-0.825
ru_content_196,Как можно купить это?,ru,content,-1.068,-1.09,1.0,0.25,0.75,1.792,3.932,0.193,0,0.203
ru_content_197,"На вопрос ""Почему так? ""- отвечают- ""Закон вышел"".",ru,content,0.765,-0.09,0.0,0.25,0.857,2.773,0.0,0.193,0,-0.244
ru_content_198,"Не устраивает система электронных очередей, зачем вводить?",ru,content,-0.068,-0.09,0.0,0.333,0.857,2.303,0.0,0.193,0,-0.515
ru_content_199,"Все руководство ссылается на приказы министерства, указ Путина, но кто Вам давал право устраивать репрессии в мед учереждении?",ru,content,0.109,1.91,1.0,0.5,0.667,3.091,3.932,1.193,0,1.011
ru_content_200,И что такого замечательного в этом Королевстве?,ru,content,0.765,-0.09,0.0,0.0,0.286,2.197,0.0,-1.807,0,-0.998
ru_content_201,зачем Вы тут сидите?,ru,content,-0.068,-2.09,0.0,0.5,0.75,1.792,0.0,-0.807,0,-0.837
ru_content_202,Кто кого пропускает?,ru,content,-0.568,-2.09,0.0,0.333,0.333,1.609,0.0,-0.807,0,-1.118
ru_content_203,кто у вас отметил мини маркет ?,ru,content,-0.468,-1.09,0.0,0.5,0.5,2.079,0.0,-0.807,0,-0.917
ru_content_204,На наш вопрос а где десерт ?,ru,content,-0.668,-1.09,0.0,0.0,0.5,2.079,0.0,-1.807,0,-1.295
ru_content_205,А где треска или сайда под маринадом и. т. д . ?,ru,content,-0.512,1.91,0.0,0.0,0.6,2.639,0.0,-1.807,0,-1.114
ru_content_206,Может кто то оставит свой отзыв и внесёт ясность?,ru,content,-0.193,-1.09,0.0,0.333,0.556,2.398,0.0,1.193,0,-0.366
ru_content_207,Какие ресурсы необходимы для гастрономического туризма?,ru,content,-0.468,-1.09,0.0,0.0,0.667,2.079,0.0,-1.807,0,-1.213
ru_content_208,О какой процедуре идет речь?,ru,content,-0.818,-1.09,0.0,0.333,0.6,1.946,0.0,-0.807,0,-1.039
ru_content_209,можно как то справится с этим?,ru,content,-0.268,-0.09,1.0,0.25,0.5,2.079,3.932,0.193,0,0.388
ru_content_210,Как вернуть билет через приложение РЖД?,ru,content,-0.868,-0.09,0.0,0.333,0.833,2.079,0.0,-0.807,0,-0.969
ru_content_211,Как там реально проверяют наличие анализа на КОВИД-19?,ru,content,-0.318,-0.09,0.0,0.667,0.778,2.485,0.0,-0.807,0,-0.695
ru_content_212,Где проверяют - в Стамбуле при посадке в самолёт или уже в а/п Эркан?,ru,content,0.099,0.91,0.0,0.333,0.615,2.773,0.0,-0.807,0,-0.649
ru_content_213,Что можно сделать?,ru,content,-0.568,-1.09,1.0,0.167,0.667,1.609,3.932,0.193,0,0.236
ru_content_214,Как это скажется на свнитарно-эпидемиологической ситуации?,ru,content,-0.268,-1.09,0.0,0.5,0.667,2.079,0.0,-0.807,0,-0.836
ru_content_215,На судака чем помазать? окуня,ru,content,-0.568,-1.09,0.0,0.5,0.6,1.946,0.0,-0.807,0,-0.947
ru_content_216,"Что требуется для этого, какие документы?",ru,content,0.132,-0.09,0.0,0.333,0.333,2.197,0.0,-0.807,0,-0.832
ru_content_217,Сколько раз нужно платить от Москвы и далее?,ru,content,-0.354,-0.09,1.0,0.5,0.625,2.303,4.615,-0.807,0,0.432
ru_content_218,Сколько стоит каждая проходная?,ru,content,-0.735,-1.09,0.0,0.333,0.5,1.792,0.0,-0.807,0,-1.077
ru_content_219,Расскажите как вам это удалось?,ru,content,-0.068,-1.09,1.0,0.333,0.6,1.946,3.932,0.193,0,0.444
ru_content_220,"Сколько стоит на данный момент в городе Курск, загранпаспорт?",ru,content,0.682,-1.09,0.0,0.667,0.667,2.485,0.0,-0.807,0,-0.498
ru_content_221,"И как его нужно правильно оформить, чтобы выехать из России на Украину к родственникам?",ru,content,0.24,0.91,2.0,0.583,0.571,2.833,4.615,0.193,0,1.132
ru_content_222,Кто знает что это за место?,ru,content,-0.668,-0.09,0.0,0.333,0.333,2.079,0.0,-0.807,0,-1.036
ru_content_223,На чем удобно и не дорого добраться от проспект ленинский 117 до аэропорт Внуково?,ru,content,-0.299,1.91,1.0,0.333,0.5,2.773,4.615,-0.807,0,0.484
ru_content_224,В какие страны выше не летают чартеры?,ru,content,-0.568,-1.09,0.0,0.5,0.571,2.197,0.0,-0.807,0,-0.898
ru_content_225,Какие слова знают и понимают только люди работающие в сфере туризма?,ru,content,-0.768,1.91,1.0,0.278,0.636,2.565,3.932,1.193,0,0.644
ru_content_226,Что там по границам?,ru,content,-0.735,-1.09,0.0,0.0,0.5,1.792,0.0,-1.807,0,-1.373
ru_content_227,Что для этого нужно?,ru,content,-0.401,-1.09,0.0,0.0,0.25,1.792,0.0,-1.807,0,-1.355
ru_content_228,Что вы обычно берёте с собой в походы?,ru,content,-0.068,-1.09,0.0,0.833,0.375,2.303,0.0,-0.807,0,-0.733
ru_content_229,И как вам вообще походная романтика?,ru,content,0.932,-2.09,0.0,0.0,0.667,2.079,0.0,-1.807,0,-0.902
ru_content_230,"Завтра улетаю в Крым, волнует вопрос: сколько килограмм ручной клади можно брать с собой в самолёт?",ru,content,0.065,3.91,1.0,0.333,0.688,2.996,3.932,2.193,0,1.17
ru_content_231,Что за кнопки на сидении самолета Boeing 767-300?,ru,content,-0.693,2.91,0.0,0.0,0.333,2.485,0.0,-1.807,0,-1.247
ru_content_232,Какая высота достаточна для прыжков?,ru,content,-0.818,-1.09,0.0,0.0,0.6,1.946,0.0,-1.807,0,-1.335
ru_content_233,Какая скорость самолета достаточна для прыжков?,ru,content,-0.668,-1.09,0.0,0.0,0.667,2.079,0.0,-1.807,0,-1.258
ru_content_234,Как и где лучше получить визу в США имея гражданство Болгарии?,ru,content,-0.168,-0.09,1.0,0.25,0.818,2.565,4.615,0.193,0,0.741
ru_content_235,"А сейчас у них как интересно удалась, не удалась?",ru,content,-0.068,-0.09,0.0,0.167,0.556,2.485,0.0,0.193,0,-0.578
ru_content_236,"Добрый день, у меня не проходит транзакция на сайте etstour.com как мне забронировать отель?",ru,content,-0.068,0.91,0.0,0.583,0.571,2.833,0.0,0.193,0,-0.405
ru_content_237,Где взять этот Код HEPP для бронирования отеля?,ru,content,-0.639,-0.09,0.0,0.333,0.625,2.303,0.0,-0.807,0,-0.915
ru_content_238,"Т. е. я предоставляю все необходимые документы, потом становлюсь на путь получения гражданства, и буду жить в том городе в котором захочу, или в том, в который направят?",ru,content,0.451,3.91,1.0,0.306,0.464,3.526,4.331,4.193,0,1.85
ru_content_239,На поезд без оригинала ни как не сесть?,ru,content,-0.068,-0.09,0.0,0.5,0.5,2.303,0.0,-0.807,0,-0.779
ru_content_240,Где в первое время жили?,ru,content,-0.068,-1.09,0.0,0.333,0.8,1.946,0.0,-0.807,0,-0.829
ru_content_241,Куда можно здать каштаны и заработать? г. Ульяновск,ru,content,0.075,-0.09,1.0,0.333,0.875,2.303,3.932,1.193,0,0.838
ru_content_242,И далее почему-ио через Гамбург?,ru,content,0.432,-2.09,0.0,0.0,0.6,1.946,0.0,-1.807,0,-1.058
ru_content_243,Какая работа доступна парню с образованием лицей и опыт работы рабочим в овощном складу?,ru,content,-0.606,3.91,0.0,0.0,0.714,2.773,0.0,-1.807,0,-1.079
ru_content_244,Где лучше отдыхать в Турции в Крыму или в Сочи?,ru,content,-0.29,0.91,1.0,0.333,0.6,2.485,4.615,-0.807,0,0.444
ru_content_245,"Поэтому хочу узнать, какие есть способы перевозки вещей при иммиграции?",ru,content,-0.512,1.91,2.0,0.278,0.8,2.565,4.215,1.193,0,1.022
ru_content_246,А сколько человек будет прибывать если ВСЕ страны откроют?,ru,content,0.057,-0.09,1.0,0.417,0.444,2.398,3.932,0.193,0,0.556
ru_content_247,"Москвичи, или кто знает, подскажите как и чем от станции Новоясневская дешевле добраться до аэропорта Домодедово?",ru,content,0.599,1.91,1.0,0.389,0.625,2.996,3.932,1.193,0,1.065
ru_content_248,Так зачем скауты это делают?,ru,content,0.432,-2.09,0.0,0.667,0.8,1.946,0.0,-0.807,0,-0.643
ru_content_249,Для чего же они тогда это делают?,ru,content,0.099,-1.09,0.0,0.667,0.286,2.197,0.0,-0.807,0,-0.776
ru_content_250,"После выйгрыша Грин карты сколько времени даётся чтоб улететь в США, или без разницы когда улетишь?",ru,content,-0.001,-0.09,1.0,0.389,0.562,2.944,4.215,1.193,0,0.969
ru_content_251,Как думаете продукты не испортиться?,ru,content,-0.318,-1.09,1.0,0.333,0.8,1.946,3.932,0.193,0,0.433
ru_content_252,"Если да, то почему так?",ru,content,-0.068,-1.09,0.0,0.0,0.4,2.079,0.0,-1.807,0,-1.184
ru_content_253,"Если нет, то откуда пошёл этот миф?",ru,content,-0.235,-1.09,0.0,0.667,0.429,2.303,0.0,-0.807,0,-0.795
ru_content_254,Какие ещё риски могут возникнуть?,ru,content,-0.818,-1.09,1.0,0.167,0.8,1.946,3.932,0.193,0,0.285
ru_content_255,"Кто пользовался этим сервисом, как оцениваете?",ru,content,-0.068,-0.09,1.0,0.333,0.667,2.197,3.932,0.193,0,0.514
ru_content_256,Подскажите что это за разгрузка?,ru,content,0.432,-1.09,0.0,0.167,0.4,1.946,0.0,-0.807,0,-0.843
ru_content_257,Что за грин карта нужна чтобы переехать из России в США?,ru,content,-0.268,-0.09,1.0,0.5,0.455,2.565,4.615,-0.807,0,0.471
ru_content_258,"Везде одна синтетика и понты, почему люди забывают классическую одежду?",ru,content,0.154,-0.09,0.0,0.5,0.8,2.565,0.0,-0.807,0,-0.605
ru_content_259,"Что за модель часов CASIO? , конкретно.",ru,content,0.332,-0.09,0.0,0.0,0.5,2.303,0.0,-1.807,0,-1.023
ru_content_260,Вот как ограничить себя в объеме вещей при поездке в санаторий?,ru,content,-0.268,-0.09,0.0,0.667,0.545,2.565,0.0,-0.807,0,-0.718
ru_content_261,Как он по качеству?,ru,content,-0.401,-1.09,0.0,0.0,0.5,1.792,0.0,-1.807,0,-1.299
ru_content_262,"Отправили письмо почтой России, может кто знает, сколько примерно письма идут из соседних городов?",ru,content,0.24,0.91,1.0,0.375,0.857,2.89,3.932,2.193,0,1.232
ru_content_263,"Чем КОНКРЕТНО отличаются ""мавик эир 2"" для разных територий?",ru,content,0.307,-1.09,0.0,0.667,0.556,2.565,0.0,-0.807,0,-0.588
ru_content_264,"Чем чревато, чем отличается использование этого дрона (для Америки) в Европе и России?",ru,content,0.015,1.91,0.0,0.333,0.538,2.89,0.0,-0.807,0,-0.659
ru_content_265,Для чего они?,ru,content,-1.068,-2.09,0.0,0.0,0.0,1.609,0.0,-1.807,0,-1.599
ru_content_266,В чем заключается замысел?,ru,content,-1.068,-1.09,0.0,0.333,0.5,1.792,0.0,-0.807,0,-1.151
ru_content_267,За сколько дойдет?,ru,content,-1.068,-1.09,0.0,0.167,0.333,1.609,0.0,-0.807,0,-1.266
ru_content_268,Парки? что интересное есть в Тюмени? какие торговые центры?,ru,content,0.557,-0.09,0.0,0.0,0.556,2.565,0.0,-1.807,0,-0.902
ru_content_269,"Куда могли отвезти хоронить православного покойника, если он жил в дер. Канлы?",ru,content,-0.068,-0.09,1.5,0.333,0.75,2.708,4.331,2.193,0,1.29
ru_content_270,Где близлежайший христианский православный храм?,ru,content,0.432,-1.09,0.0,0.0,1.0,1.946,0.0,-1.807,0,-0.969
ru_content_271,"Какой город понравился больше других, и почему?",ru,content,-0.568,-0.09,0.0,0.333,0.571,2.303,0.0,-0.807,0,-0.911
ru_content_272,"И наоборот, какой больше всего не понравился?",ru,content,1.599,-1.09,0.0,0.833,0.429,2.303,0.0,-0.807,0,-0.351
ru_content_273,"(не нужно писать что-то по типу ""деньги лишние завалялись?"""" В России"" Спасибо вам заранее.)",ru,content,2.646,1.91,1.0,0.167,0.6,3.135,4.615,0.193,0,1.425
ru_content_274,Или какая прическа мне подойдет?,ru,content,-0.068,-1.09,0.0,0.5,0.4,1.946,0.0,-0.807,0,-0.88
ru_content_275,В какой стране самые жестокие и в какой самые лояльные папарации?,ru,content,0.832,-0.09,0.0,0.0,0.364,2.565,0.0,-1.807,0,-0.884
ru_content_276,Как называется данное поло как на Томе Холланде ?,ru,content,-0.497,-0.09,0.0,0.333,0.75,2.303,0.0,-0.807,0,-0.856
ru_content_277,Города ОАЭ где море рядом с отелем?,ru,content,-0.568,0.91,0.0,0.0,0.857,2.197,0.0,-1.807,0,-1.167
ru_content_278,"Там где пляж можно посмотреть арабских девушек без паранджи, реально познакомиться с арабской девушкой?",ru,content,0.009,0.91,1.0,0.333,0.786,2.833,3.932,1.193,0,0.921
ru_content_279,Какой-то особняк или церковь?,ru,content,-0.735,-1.09,0.0,0.0,0.5,1.792,0.0,-1.807,0,-1.373
ru_content_280,Где это в Петербурге?,ru,content,-0.401,-1.09,0.0,0.0,0.5,1.792,0.0,-1.807,0,-1.299
ru_content_281,"Может кто-то посоветовать, как быть?",ru,content,-0.318,-0.09,2.0,0.222,0.8,2.079,4.215,1.193,0,0.944
ru_content_282,Кто собирается лететь за рубеж?,ru,content,-0.818,-0.09,1.0,0.25,0.6,1.946,3.932,0.193,0,0.259
ru_content_283,Есть вероятность что зимой 2021 года можно лететь без маски?,ru,content,0.154,1.91,2.0,0.278,0.8,2.485,4.215,1.193,0,1.152
ru_content_284,"Те кто в своем городе, будете ходить без маски в ночь Нового года?",ru,content,0.349,-0.09,0.0,0.5,0.462,2.773,0.0,-0.807,0,-0.59
ru_content_285,"Вероятно те кто под алкоголем точно без маски, а массовое гулянье состоится?",ru,content,0.841,-0.09,0.0,0.333,0.583,2.708,0.0,-0.807,0,-0.506
ru_content_286,"А вдруг кто то знает, подскажите, крест в полях под Сабуро-Покровское, Тамбовской области, для чего и по какому поводу?",ru,content,0.988,3.91,0.0,0.417,0.474,3.219,0.0,0.193,0,-0.143
ru_content_287,И с чем носить?,ru,content,-0.401,-1.09,0.0,0.333,0.25,1.792,0.0,-0.807,0,-1.059
ru_content_288,Куда сейчас едут люди?,ru,content,-1.068,-1.09,0.0,0.333,1.0,1.792,0.0,-0.807,0,-1.04
ru_content_289,Что означает эта картина?,ru,content,-0.735,-1.09,0.0,0.333,0.5,1.792,0.0,-0.807,0,-1.077
ru_content_290,"Суть вопроса: мазать их сразу или не надо, может быть, очистить как-то, промазать раза 2-3 с интервалом в неделю, чтобы впиталось?",ru,content,0.456,4.91,1.0,0.333,0.636,3.401,4.615,5.193,0,2.153
ru_content_291,"Какие есть подводные камни, насколько хорошо можно жить на эти деньги?",ru,content,0.032,0.91,1.0,0.278,0.727,2.639,3.932,1.193,0,0.858
ru_content_292,"Это какой сумме хоть равно, 700р?",ru,content,0.265,-0.09,0.0,0.0,0.429,2.303,0.0,-1.807,0,-1.054
ru_content_293,"Понятно что написано от 7 до 30 дней, а по факту же раньше?",ru,content,0.515,0.91,1.0,0.5,0.385,2.773,4.615,-0.807,0,0.676
ru_content_294,"Что за рубашка, как называется, где такую можно купить?",ru,content,0.932,-0.09,1.0,0.222,0.667,2.565,4.615,1.193,0,1.167
