unique_id,text,language,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score
russian_content_10197,Какой завод производит поезда TGV?,ru,-0.578,-0.51,0.0,0.333,0.6,1.946,0,1.792
russian_content_12600,Где хранится картина «Отравленные газами»?,ru,-0.328,0.49,1.0,0.25,1.0,2.197,0,4.61
russian_polar_207,Науру-это самая маленькая независимая республика мира?,ru,0.578,-0.5,0.0,0.0,0.714,2.303,1,3.095
russian_content_7990,Кто придумал Бэтмена?,ru,-0.578,-1.51,0.0,0.333,0.667,1.609,0,0.522
russian_polar_1365,Верил в Бога Ньютон?,ru,0.078,-0.5,0.0,0.4,0.75,1.792,1,2.52
russian_content_2776,Какая протяженность мертвого моря?,ru,-0.244,-0.51,0.0,0.0,0.75,1.792,0,1.788
russian_polar_878,Был ли взломан код Пентагона на 2019?,ru,-0.255,-0.5,0.0,0.8,0.571,2.197,1,2.814
russian_content_6068,Каких деревьев больше всего в манговых лесах?,ru,0.089,-0.51,0.0,0.0,0.429,2.197,0,2.205
russian_polar_243,Можно излечить Рассе́янный склеро́з?,ru,-0.588,0.5,1.0,0.133,1.0,1.792,1,3.837
russian_content_2390,На каком заводе производили СУ-152 в России во время Второй Мировой войны?,ru,0.756,0.49,0.0,0.667,0.615,2.708,0,5.236
russian_polar_1132,Индейцы живут в резервациях в современных США?,ru,-0.255,0.5,0.0,0.4,0.714,2.197,1,3.556
russian_content_5506,Где начали применять Порошковое пожаротушение впервые?,ru,0.022,0.49,1.0,0.333,1.0,2.079,0,4.925
russian_polar_485,Поставлялись советские самолеты в Сирию в годы СССР?,ru,0.364,-0.5,0.0,0.6,0.75,2.303,1,3.517
russian_content_5095,Используют язык Фортра́н на апрель 2019?,ru,0.022,-0.51,0.0,0.333,0.833,2.079,0,2.759
russian_content_1150,Какая единица используется для измерения мощности воздушного теплового насоса?,ru,-0.078,1.49,0.0,0.333,0.778,2.398,0,4.922
russian_content_12851,Где происходит действие игры Assassin’s Creed?,ru,-0.149,1.49,0.0,0.333,0.5,2.303,0,4.477
russian_content_11277,В каком городе родился Карл Э́нтони Мэло́ун?,ru,-0.244,-0.51,0.0,0.333,0.714,2.197,0,2.491
russian_content_11016,Сколько раз футбольный клуб «Манче́стер Си́ти» выигрывал в Премьер-лиге?,ru,0.922,0.49,0.0,0.5,0.778,2.565,0,5.255
russian_content_2087,Что добывают в Ха́нты-Манси́йском автоно́мном о́круге?,ru,1.256,0.49,0.0,0.333,0.714,2.303,0,5.096
russian_content_2069,Сколько человек проживало в Незави́симом Госуда́рстве Само́а в 2018?,ru,0.422,-0.51,0.0,0.5,0.667,2.398,0,3.477
russian_content_11758,Какой максимальной длины могла достигать акула мегалодон?,ru,-0.078,0.49,1.0,0.25,0.857,2.197,0,4.717
russian_polar_121,Есть среди героев «Ма́стер и Маргари́та» Кот?,ru,0.078,1.5,0.0,0.2,0.714,2.398,1,4.89
russian_content_5014,В каком году родился Роберт Стивенсон?,ru,-0.378,-0.51,0.0,0.333,0.667,2.079,0,2.192
russian_content_1303,Где находится Гроб Господний?,ru,-0.578,-0.51,0.0,0.333,1.0,1.792,0,2.038
russian_content_868,От скольких болезней придумал вакцину Луи́ Пасте́р?,ru,-0.244,-0.51,0.0,0.5,0.857,2.197,0,2.8
russian_polar_956,Члены Партии Доннера ели других людей?,ru,-0.322,0.5,0.0,0.4,0.833,2.079,1,3.491
russian_content_2169,Когда празднуют день независимости Ливии?,ru,-0.578,0.49,0.0,0.333,1.0,1.946,0,3.192
russian_polar_127,Был Никола́й Ви́кторович Левашо́в женат?,ru,0.578,-0.5,0.0,0.0,0.8,1.946,1,2.824
russian_content_12064,Сколько рек протекает по территории села Пы́шлицы?,ru,-0.411,0.49,0.0,0.333,0.714,2.197,0,3.324
russian_content_5964,Кто был мужем Сильвии Плат?,ru,-0.328,-0.51,0.0,0.0,0.6,1.946,0,1.708
russian_content_12165,Где Клара Жозефина Вик Шуман познакомилась со своим мужем?,ru,1.047,-0.51,0.0,0.5,0.778,2.398,0,4.213
russian_polar_728,Префера́нс - это азартная игра?,ru,0.412,-1.5,0.0,0.0,0.75,1.946,1,1.607
russian_content_136,Какую книгу написал Алекса́ндр Петро́вич Милюко́в?,ru,-0.378,-0.51,0.0,0.333,0.833,2.079,0,2.359
russian_content_8296,Кто написал музыку к «Мадагаска́р 3»?,ru,0.022,0.49,0.0,0.333,0.5,2.303,0,3.649
russian_content_10533,Сколько детей было у Боэму́нда Таре́нтского?,ru,0.022,1.49,0.0,0.0,0.5,2.079,0,4.092
russian_content_7988,Когда был создан язык C++?,ru,-0.244,0.49,0.0,0.5,0.429,2.197,0,3.372
russian_content_8610,В каком году произошел запуск «Аполло́н-17»?,ru,-0.078,0.49,0.0,0.333,0.571,2.485,0,3.802
russian_content_10762,Какой рост у Алекса́ндра Миха́йловича Ове́чкина?,ru,-0.178,0.49,0.0,0.0,0.667,2.079,0,3.059
russian_content_7314,В каком жанре написан «Гододин»?,ru,-0.078,-0.51,0.0,0.333,0.6,2.197,0,2.543
russian_content_8017,В каком году Тито пришел к власти в Югославии?,ru,0.172,-0.51,0.0,0.667,0.556,2.398,0,3.283
russian_content_12240,В чем заключается сюжет компьютерной игры «Dreamfall: Бесконечное путешествие»?,ru,-0.078,2.49,0.0,0.333,0.667,2.639,0,6.052
russian_polar_1273,Есть ли сообщество по рестлингу в России?,ru,-0.088,0.5,0.0,0.4,0.571,2.197,1,3.58
russian_content_1415,Кем была открыта Антарктида?,ru,-0.244,-1.51,0.0,0.5,0.5,1.792,0,1.038
russian_polar_954,Есть в Башкортоста́не башкирское телевидение?,ru,0.078,-0.5,0.0,0.4,0.8,1.946,1,2.724
russian_content_9004,Есть в деревне Стре́лы школа на апрель 2019?,ru,0.137,0.49,0.0,0.333,0.75,2.303,0,4.013
russian_polar_1733,Детали для Электромехани́ческого фильтра делают из стали?,ru,0.245,0.5,0.0,0.4,0.714,2.197,1,4.056
russian_content_12739,Струкова получила высшее образование?,ru,-0.244,-0.51,0.0,0.333,1.0,1.792,0,2.371
russian_polar_539,Какое настоящее имя Ли́дии Андре́евны Русла́новой?,ru,-0.522,-0.5,0.0,0.0,0.833,2.079,1,1.891
russian_content_12226,Как звали главного бога ацтеков?,ru,-0.328,-0.51,0.0,0.333,1.0,1.946,0,2.442
russian_content_5545,Где находится Кременчуг?,ru,-0.578,-1.51,0.0,0.333,1.0,1.609,0,0.855
russian_content_11626,На скольких языках говорят в Хойа́не?,ru,-0.178,-0.51,0.0,0.333,0.667,2.079,0,2.392
russian_polar_943,Была в Белоруссии Народная Библия?,ru,0.078,-0.5,0.0,0.0,0.6,1.946,1,2.124
russian_content_955,"Как звали князя, крестившего Русь?",ru,-0.328,0.49,1.0,0.25,1.0,2.079,0,4.492
russian_polar_518,Является ли Grand Theft Auto: San Andreas мультиплеерной игрой?,ru,1.203,-0.5,0.0,0.6,0.333,2.485,1,4.121
russian_polar_34,«Яндекс.Деньги» эмитирует пластиковые карты?,ru,0.328,-0.5,0.0,0.4,1.0,2.303,1,3.531
russian_polar_542,Есть ли в России школа цигуна?,ru,0.078,-0.5,0.0,0.6,0.667,2.079,1,2.924
russian_polar_1601,Есть ли в Казахстане река?,ru,0.328,-0.5,0.0,0.6,0.6,1.946,1,2.974
russian_polar_1138,В Древнем Риме душевнобольных помещали в темницы?,ru,-0.422,-0.5,0.0,0.6,0.714,2.197,1,2.59
russian_polar_184,Признают ли католики учение о Троице?,ru,-0.122,0.5,0.0,0.6,0.667,2.079,1,3.724
russian_content_10300,Какой цвет не может различить новорожденный ребенок?,ru,0.089,0.49,1.0,0.333,0.714,2.197,0,4.824
russian_polar_160,Принимают ли доллары в Варшаве?,ru,0.078,-0.5,0.0,0.6,0.6,1.946,1,2.724
russian_polar_603,Изучают ли в школах Молдавии русский язык?,ru,0.245,-0.5,0.0,0.6,0.714,2.197,1,3.256
russian_polar_405,Была ли Клеопатра женой собственного брата?,ru,-0.122,-0.5,0.0,0.0,0.667,2.079,1,2.124
russian_content_687,В чем заключается первая помощь при ожоге?,ru,-0.244,0.49,0.0,0.333,0.571,2.197,0,3.348
russian_polar_390,Нужна ли россиянам виза на Украину в 2019 году?,ru,0.578,0.5,0.0,0.0,0.667,2.398,1,4.143
russian_polar_2,Сколько раз Ли́ля Ю́рьевна Брик была замужем?,ru,0.412,-0.5,0.0,0.0,0.714,2.197,1,2.823
russian_content_3844,Какая масса «Могами»?,ru,-0.078,-1.51,0.0,0.0,0.667,1.946,0,1.025
russian_polar_1700,Был ли Леона́рд Э́йлер членом Парижской академии наук?,ru,0.078,-0.5,0.0,0.0,0.75,2.303,1,2.631
russian_content_10215,В каком году Владимир был столицей России?,ru,0.089,-0.51,0.0,0.0,0.571,2.197,0,2.348
russian_polar_132,Жил Карл Брюллов в Италии?,ru,-0.172,-0.5,0.0,0.4,0.8,1.946,1,2.474
russian_polar_290,Шииты и сунниты конфликтуют между собой по данным на март 2019?,ru,-0.122,0.5,0.0,0.6,0.545,2.565,1,4.089
russian_content_11469,Когда появилась Resident Evil 4 в Японии?,ru,0.256,-0.51,0.0,0.5,0.429,2.197,0,2.872
russian_content_6592,Когда был создан Московский государственный технический университет гражданской авиации?,ru,0.422,0.49,0.0,0.5,0.889,2.398,0,4.699
russian_content_12725,Какая наука изучает Сверхсветово́е движе́ние?,ru,-0.328,-0.51,0.0,0.333,0.8,1.946,0,2.242
russian_polar_1207,Была ли Клеопатра женой своего брата?,ru,-0.122,-0.5,0.0,0.0,0.5,2.079,1,1.958
russian_content_4177,Какая зарплата у Ангелы Меркель в 2019 году?,ru,0.422,0.49,0.0,0.0,0.625,2.303,0,3.84
russian_content_3649,Когда был основан Совет Безопасности ООН?,ru,-0.378,0.49,0.0,0.5,0.833,2.079,0,3.525
russian_polar_637,Можно ли купить антидепрессанты без рецепта врача?,ru,-0.422,0.5,1.0,0.4,0.714,2.197,1,4.39
russian_content_12337,Какая численность населения Люксембурга по данным на 2019 год?,ru,0.172,0.49,0.0,0.0,0.667,2.398,0,3.727
russian_content_3003,Второго сражения при реке Булл-Ран?,ru,-0.378,0.49,0.0,0.0,0.833,2.079,0,3.025
russian_content_12475,Что послужило причиной начала реформ Петра I ?,ru,-0.578,2.49,0.0,0.333,0.857,2.197,0,5.3
russian_polar_434,"Ку́рт Элизабет Ха́ммел- гомосексуалист в телесереале ""Хор""?",ru,0.078,-0.5,0.0,0.0,0.857,2.485,1,2.92
russian_content_11502,Какое самое популярное женское имя давали новорожденным в Калуге в 2018 году?,ru,0.513,0.49,0.0,0.667,0.667,2.639,0,4.976
russian_polar_356,Может ли женщина унаследовать трон Японии?,ru,-0.322,0.5,1.0,0.4,0.833,2.079,1,4.491
russian_polar_753,Проживают казаки в Ростовской области России на март 2019?,ru,0.328,-0.5,0.0,0.6,0.778,2.398,1,3.604
russian_content_7030,Когда «Рэ́нди» О́ртон впервые стал чемпионом мира?,ru,0.922,-0.51,0.0,0.667,0.857,2.398,0,4.334
russian_polar_1524,"Видиоклип на песню «Bad Romance» получил премию ""Грэмми""?",ru,0.364,1.5,0.0,0.4,0.625,2.639,1,5.528
russian_polar_1046,Можно ли детям смотреть «Во все тяжкие»?,ru,0.245,0.5,1.0,0.4,0.571,2.398,1,5.114
russian_content_12488,Кто сыграл Александра Невского в фильме «Алекса́ндр Не́вский»?,ru,-0.006,0.49,0.0,0.5,0.75,2.485,0,4.219
russian_content_7873,Сколько человек было в экипаже 2С7 или «Пион»?,ru,0.422,-0.51,0.0,0.0,0.5,2.485,0,2.897
russian_polar_299,Был ли Новгород когда-нибудь столицей России?,ru,0.278,-1.5,0.0,0.0,0.667,2.079,1,1.524
russian_polar_391,Есть ли динофи́товые во́доросли в Черном море?,ru,0.412,-0.5,0.0,0.6,0.714,2.197,1,3.423
russian_content_12832,С какого возраста можно играть в игру Planescape:Torment?,ru,-0.203,1.49,1.0,0.25,0.444,2.485,0,5.467
russian_content_6390,"Как зовут главную героиню повести Куприна ""Гранатовый браслет""?",ru,-0.006,1.49,0.0,0.333,1.0,2.485,0,5.302
russian_content_9752,Есть в Эстонии химическое оружие на март 2019?,ru,0.137,0.49,0.0,0.333,0.75,2.303,0,4.013
russian_content_3499,Сколько выпустили танков «Тигр» за годы производства?,ru,0.589,-0.51,0.0,0.333,0.714,2.398,0,3.525
russian_content_12065,Кто написал музыку к мультсериалу «Эхо-взвод»?,ru,-0.178,0.49,0.0,0.333,0.667,2.303,0,3.615
russian_polar_1121,Михаи́л Бори́сович Ше́ин был женат?,ru,0.078,-0.5,0.0,0.0,0.8,1.946,1,2.324
russian_content_7159,Какой факультет закончил Влади́мир Влади́мирович Пу́тин?,ru,-0.378,-0.51,0.0,0.333,0.833,2.079,0,2.359
russian_content_6902,Когда был самый крупный террористический акт по жертвам в России на март 2019?,ru,0.589,0.49,0.0,0.0,0.615,2.708,0,4.403
russian_content_12316,Какая дисциплина изучает мораль?,ru,-0.578,-0.51,0.0,0.333,0.75,1.792,0,1.788
russian_polar_260,Ге́нрих I Птицело́в был самым могущественным королем на дату своей смерти?,ru,0.078,0.5,0.0,0.0,0.636,2.565,1,3.78
russian_content_1609,Когда Рома́н Ио́сифович Шухе́вич стал членом УПА?,ru,0.422,-0.51,0.0,0.5,0.857,2.197,0,3.467
russian_content_8856,Кто является противником Яку́дза в Япотнии?,ru,-0.178,0.49,0.0,0.333,0.667,2.079,0,3.392
russian_polar_1253,Командовал Вернон Эштон Хобарт Стэрди войсками Австралии во Второй Мировой Войне?,ru,0.478,0.5,0.0,0.4,0.909,2.565,1,4.852
russian_content_5040,Когда начали производить самолеты Як-42?,ru,-0.578,1.49,1.0,0.25,0.833,2.079,0,5.075
russian_content_8923,При каком короле Швеции велась Северная война?,ru,-0.078,-0.51,0.0,0.333,0.714,2.197,0,2.657
russian_content_7323,Сколько звуков в английском языке?,ru,0.172,0.49,0.0,0.0,0.6,1.946,0,3.208
russian_polar_1384,Поставляли ли гранатомёты «Ва́йпер» на экспорт?,ru,0.678,-0.5,0.0,0.6,0.667,2.303,1,3.747
russian_polar_14,Посещал ли Луи́ Пьер Альтюссе́р Россию?,ru,0.278,-0.5,0.0,0.6,0.833,2.079,1,3.291
russian_polar_1356,Есть ли море в Англии?,ru,0.078,-0.5,0.0,0.6,0.6,1.946,1,2.724
russian_polar_442,Был Шарль-Ками́ль Сен-Са́нс в России?,ru,-0.172,-0.5,0.0,0.4,0.8,1.946,1,2.474
russian_polar_149,Белое движение потерпело поражение?,ru,-0.922,-0.5,0.0,0.4,1.0,1.792,1,1.77
russian_content_3719,Чем закончилось Ютландское сражение?,ru,-0.244,-0.51,0.0,0.333,0.75,1.792,0,2.121
russian_content_9706,Когда вышла «Granado Espada:,ru,-0.244,-0.51,0.0,0.333,0.25,1.946,0,1.775
russian_polar_928,Есть ли лекарство от депрессии?,ru,0.078,-0.5,0.0,0.6,0.6,1.946,1,2.724
russian_content_1230,Когда Михаи́л Дми́триевич Ско́белев стал генералом от инфантерии?,ru,0.422,0.49,0.0,0.5,0.75,2.303,0,4.465
russian_content_7234,Почему Павленского называют вандалом?,ru,-0.244,-1.51,0.0,0.5,1.0,1.792,0,1.538
russian_polar_1672,Пользовался ли Алекса́ндр Ка́рлович Е́льский литературными псевдонимами?,ru,0.245,-0.5,0.0,0.6,0.857,2.197,1,3.399
russian_polar_791,Страны Антанты признали УНР?,ru,-0.588,-0.5,0.0,0.4,1.0,1.792,1,2.103
russian_polar_353,Знали ли греки математические символы?,ru,0.078,-0.5,0.0,0.6,0.8,1.946,1,2.924
russian_content_8033,Какой город России самый зеленый по данным на март 2019?,ru,-0.133,0.49,0.0,0.0,0.6,2.485,0,3.442
russian_polar_1274,Нужна ли виза росиянам для посещения острова Крит?,ru,0.078,0.5,0.0,0.0,0.75,2.303,1,3.631
russian_polar_1556,Есть карта приключений в игре Heroes of Might and Magic IV?,ru,0.278,1.5,0.0,0.2,0.455,2.565,1,4.998
russian_polar_1416,Является ли Троицкий храм в Пскове самым древним храмом России?,ru,0.189,0.5,0.0,0.6,0.7,2.485,1,4.474
russian_content_11732,Что такое маршировка?,ru,-0.078,-1.51,0.0,0.0,0.333,1.609,0,0.355
russian_content_2855,Когда родился Дж. Р. Р. Толкин?,ru,0.022,-0.51,0.0,0.333,1.0,2.079,0,2.925
russian_polar_1041,Водится речно́й о́кунь в Австралии?,ru,0.078,-0.5,0.0,0.4,0.8,1.946,1,2.724
russian_polar_563,Изучают ли в школах Росии объе́ктно-ориенти́рованное программи́рование в 2018 году?,ru,0.856,-0.5,0.0,0.8,0.7,2.485,1,4.341
russian_polar_197,Был лифт в доме хрущёвской постройки?,ru,-0.522,1.5,0.0,0.2,0.833,2.079,1,4.091
russian_content_9250,В каком году закончился первый период Би́твы за Москву́?,ru,-0.203,1.49,0.0,0.333,0.667,2.398,0,4.685
russian_polar_370,Можно ли детям играть в Warcraft II: Tides of Darkness?,ru,-0.144,1.5,1.0,0.4,0.3,2.565,1,5.621
russian_polar_1523,Был ли экранизирован роман Стивена Кинга «Сия́ние»?,ru,-0.255,0.5,0.0,0.6,0.714,2.398,1,3.957
russian_polar_771,Э́двард Джо́зеф Сно́уден женат?,ru,0.078,-0.5,0.0,0.0,1.0,1.792,1,2.37
russian_content_6172,В каком клубе начал карьеру Илья́ Вале́рьевич Ковальчу́к?,ru,-0.149,-0.51,0.0,0.5,0.75,2.303,0,2.894
russian_content_8081,Какой факультет права в РФ является самым престижным на 2019 год?,ru,0.322,0.49,0.0,0.333,0.636,2.565,0,4.347
russian_polar_92,Протестное движение в России имело антипутинскую направленность?,ru,-0.255,0.5,0.0,0.4,0.857,2.197,1,3.699
russian_polar_5,Дэвид Марк Моррисси играл в театре?,ru,-0.122,-0.5,0.0,0.4,0.833,2.079,1,2.691
russian_polar_410,Были ли ученики у Гомера?,ru,0.578,-1.5,0.0,0.0,0.4,1.946,1,1.424
russian_polar_1355,Является русский язык родным для белорусов?,ru,-0.122,0.5,0.0,0.4,0.833,2.079,1,3.691
russian_polar_620,Относится ли торпеда к классу подводных лодок?,ru,-0.088,0.5,0.0,0.6,0.714,2.197,1,3.923
russian_content_2694,Какая императрица ввела в России моду ставить ёлку на Рождество?,ru,-0.022,1.49,1.0,0.417,0.7,2.485,0,6.07
russian_polar_1211,Юрий Сергеевич Саве́нко противник использования психиатрии в политических целях?,ru,-0.047,0.5,0.0,0.0,0.889,2.398,1,3.74
russian_content_48,Как звали последнего короля Греции?,ru,-0.328,-0.51,0.0,0.333,1.0,1.946,0,2.442
russian_polar_1161,Был Тит Фла́вий Домициа́н женат?,ru,0.578,-0.5,0.0,0.0,0.8,1.946,1,2.824
russian_polar_399,Было ли радио в дореволюционной России?,ru,0.278,-0.5,0.0,0.6,0.667,2.079,1,3.124
russian_polar_279,Является ли левшой Бе́кхэм?,ru,0.078,-1.5,0.0,0.6,0.75,1.792,1,1.72
russian_content_8165,Сколько типов склонения есть в русском языке?,ru,0.089,-0.51,0.0,0.0,0.571,2.197,0,2.348
russian_polar_788,Были у Карла О́сиповича Оде́-де-Сио́н крепостные?,ru,-0.088,-0.5,0.0,0.0,0.714,2.197,1,2.323
russian_polar_1572,Есть ли слоны в России?,ru,0.078,-0.5,0.0,0.6,0.6,1.946,1,2.724
russian_content_12718,Какая власть была в Харькове до того как пришла советская власть во время гражданской войны?,ru,0.351,2.49,1.0,0.5,0.533,2.833,0,7.708
russian_content_1205,Кому была присуждена первая Нобелевская премия?,ru,0.222,-0.51,0.0,0.5,0.667,2.079,0,2.959
russian_content_587,От какого лица игра The Walking Dead: The Game?,ru,0.547,0.49,0.0,0.0,0.222,2.485,0,3.745
russian_content_2177,Когда появился Лобби́зм в Росси́и?,ru,-0.078,-0.51,0.0,0.5,0.8,1.946,0,2.658
russian_polar_1665,Есть ли в России уличные бои?,ru,0.278,-0.5,0.0,0.6,0.667,2.079,1,3.124
russian_polar_689,Был Царь Сау́л женат?,ru,0.078,-0.5,0.0,0.0,0.75,1.792,1,2.12
russian_content_1873,Какой язык является самым древним?,ru,-0.328,-0.51,0.0,0.333,0.6,1.946,0,2.042
russian_content_7751,Когда Финляндия объявила войну нацистской Германии?,ru,0.022,-0.51,0.0,0.667,0.833,2.079,0,3.092
russian_polar_872,Преподавал ли Илья Фаддеевич Цион в Санкт-Петербургском университете?,ru,0.364,-0.5,0.0,0.6,0.75,2.303,1,3.517
russian_polar_1321,Принимали в битве за Баку участие русские военные?,ru,0.793,0.5,0.0,0.6,0.75,2.303,1,4.945
russian_content_648,"Как звали ""Мать Драконов"" по роману «Игра престолов»?",ru,0.422,0.49,0.0,0.5,0.875,2.639,0,4.927
russian_content_11542,За какую команду выступал Валентино Росси?,ru,-0.378,-0.51,0.0,0.333,0.667,2.079,0,2.192
russian_content_4521,Какая столица Конго?,ru,-0.578,-1.51,0.0,0.0,0.667,1.609,0,0.189
russian_content_7132,Сколько золотых медалей завоевала Россия на летних Олимпийских играх 2016?,ru,0.311,-0.51,0.0,0.5,0.8,2.485,0,3.586
russian_polar_300,Joy Division распалась?,ru,-0.422,-0.5,0.0,0.2,0.333,1.609,1,1.221
russian_polar_1262,Линкор «Айова» воевал в войне в Персидском заливе?,ru,0.221,0.5,0.0,0.4,0.75,2.485,1,4.356
russian_polar_774,"Был ли экранизирован роман ""Истазия""?",ru,-0.422,-0.5,0.0,0.6,0.6,2.197,1,2.475
russian_content_6161,В каком году вышел сериал «Дружба — это чудо»?,ru,0.422,0.49,0.0,0.333,0.625,2.565,0,4.436
russian_content_2501,В какой стране исламского мира женщины получили право голосовать первыми?,ru,-0.022,0.49,1.0,0.333,0.8,2.485,0,5.086
russian_polar_372,Есть ли море в Дагеста́не?,ru,0.078,-0.5,0.0,0.6,0.6,1.946,1,2.724
russian_content_4912,Сколько видов животных есть в Иерусалимском библейском зоопарке на 1 января 2019?,ru,0.241,0.49,0.0,0.0,0.667,2.639,0,4.036
russian_polar_971,Изучали Средневеко́вую историогра́фию в вузах России в 2018?,ru,0.507,-0.5,0.0,0.6,0.75,2.303,1,3.659
russian_content_11462,Какой бюджет был у «Неудержимые 2»?,ru,1.222,-0.51,0.0,0.0,0.333,2.303,0,3.349
russian_content_7677,Сколько архитектурных сооружений создал Константи́н Степа́нович Ме́льников?,ru,-0.244,-0.51,0.0,0.333,0.857,2.197,0,2.634
russian_polar_775,Христо́дулос Цига́нтес - национальный герой Греции?,ru,-0.172,-0.5,0.0,0.0,1.0,2.079,1,2.408
russian_content_5826,Чем протестантизм отличается от лютеранства?,ru,-0.078,-0.51,0.0,0.5,0.6,1.946,0,2.458
russian_polar_1125,Является ли армянский язык самым древним в мире?,ru,0.078,0.5,0.0,0.6,0.625,2.303,1,4.106
russian_polar_897,Царь Сау́л - реальное историческое лицо?,ru,0.328,-0.5,0.0,0.0,1.0,2.079,1,2.908
russian_polar_170,У еврея национальность определяется по матери?,ru,-0.522,-0.5,0.0,0.6,0.667,2.079,1,2.324
russian_content_11409,Когда начали изучать Биополитику в России?,ru,-0.178,0.49,1.0,0.333,0.833,2.079,0,4.559
russian_content_3539,Почему индусы не едят говядину?,ru,0.172,-1.51,0.0,0.667,0.8,1.946,0,2.075
russian_polar_1291,Был Марк Антоний женат?,ru,0.078,-0.5,0.0,0.0,0.75,1.792,1,2.12
russian_polar_1160,Есть ли в Монреале метро?,ru,0.328,-0.5,0.0,0.6,0.6,1.946,1,2.974
russian_content_9185,Когда был выпушен «Доктор Стрэндж»?,ru,-0.078,-0.51,0.0,0.5,0.8,2.197,0,2.91
russian_polar_1421,Предпосылки Февральской революции 1917 года в России были сформулированы до Первой Мировой войны?,ru,0.412,1.5,0.0,0.8,0.769,2.708,1,6.189
russian_content_4357,Сколько евреев проживало в Москве в 2018?,ru,0.089,-0.51,0.0,0.5,0.571,2.197,0,2.848
russian_content_6845,Руководителем какой организации был Гео́ргий Гапо́н?,ru,0.622,-0.51,0.0,0.0,0.667,2.079,0,2.859
russian_polar_1146,Имеет ли Ю́жно-Африка́нская Респу́блика ядерное оружие?,ru,0.278,-0.5,0.0,0.6,0.833,2.079,1,3.291
russian_content_7932,Через сколько областей России протекает Волга?,ru,-0.178,-0.51,0.0,0.333,0.667,2.079,0,2.392
russian_content_10815,Сколько песен записано Ка́нье Ома́ри Уэ́стом на сегодняшний день?,ru,0.297,-0.51,0.0,0.5,0.778,2.398,0,3.463
russian_polar_1295,Ло́ндонский метрополите́н служил бомбоубежищем в годы войны?,ru,-0.588,-0.5,0.0,0.6,0.857,2.197,1,2.566
russian_polar_499,Т-37А принимал участие в годы Второй Мировой войны?,ru,-0.35,1.5,0.0,0.4,0.875,2.303,1,4.727
russian_polar_1117,Есть вампиры в преданиях древней Азии?,ru,-0.322,0.5,0.0,0.4,0.833,2.079,1,3.491
russian_polar_392,Участвовали ли большие противолодочные корабли проекта 1134-Б во Второй мировой войне?,ru,0.805,1.5,0.0,0.6,0.75,2.708,1,6.364
russian_polar_1498,Получил Оскар «Чужой» Ридли Скотта?,ru,-0.422,1.5,0.0,0.2,1.0,2.197,1,4.475
russian_polar_1032,Военная служба обязательна для мужчин в России?,ru,-0.255,-0.5,0.0,0.0,0.714,2.197,1,2.156
russian_content_11710,В каком году состоялся Гянджинский мятеж?,ru,-0.178,-0.51,0.0,0.333,0.667,2.079,0,2.392
russian_content_1302,Кому подчиняется КГБ?,ru,-0.578,-1.51,0.0,0.333,0.667,1.609,0,0.522
russian_content_7919,Сколько всего астероидов в По́ясе астеро́идов на март 2019?,ru,-0.078,1.49,0.0,0.0,0.556,2.398,0,4.366
russian_content_2362,Сколько «Первый мститель» Джо Джонстона собрал в прокате в России всего?,ru,0.822,0.49,0.0,0.667,0.636,2.708,0,5.324
russian_content_6749,"Когда была основана команда ""Челси""?",ru,-0.078,-0.51,0.0,0.5,0.8,2.197,0,2.91
russian_content_6236,Как называется столица Республики Дагестан?,ru,-0.578,0.49,0.0,0.333,1.0,1.946,0,3.192
russian_polar_734,Можно полностью излечить гипертони́ю?,ru,-0.588,-0.5,1.0,0.3,1.0,1.792,1,3.003
russian_polar_540,При Алексе́е I Комни́н было возрождение Византийской империи?,ru,0.078,0.5,0.0,0.0,0.75,2.303,1,3.631
russian_content_11731,Сколько есть видов патронов по назначению?,ru,0.022,0.49,0.0,0.167,0.667,2.079,0,3.425
russian_content_4343,Сколько лет прожил Пу́блий Корне́лий Та́цит?,ru,-0.378,-0.51,0.0,0.333,0.833,2.079,0,2.359
russian_polar_1732,Есть ли у Та́йсон Лю́к Фью́ри двоюродный брат-боксёр?,ru,0.65,-0.5,0.0,0.8,0.75,2.303,1,4.002
russian_content_7726,Какой дворец на берегу Невы был подарен Екатериной Второй графу Орлову?,ru,0.122,0.49,0.0,0.667,0.727,2.565,0,4.571
russian_content_10367,"Почему Ка́спара Ха́узера называли ""Дитя Европы""?",ru,0.222,-0.51,0.0,0.5,1.0,2.303,0,3.515
russian_content_2818,Где проходила битва за Москву в 1941-1942 гг.?,ru,0.422,0.49,0.0,0.5,0.75,2.303,0,4.465
russian_content_622,Сколько школ в селе Боровское в 2019 году?,ru,0.137,1.49,0.0,0.0,0.625,2.303,0,4.554
russian_content_6930,Когда было первое упоминание о Москве в хрониках?,ru,0.279,0.49,0.0,0.0,0.625,2.303,0,3.697
russian_content_10855,Гегель посещал Россию?,ru,-0.578,-1.51,0.0,0.333,1.0,1.609,0,0.855
russian_content_10401,Когда была написана легенда о Вильгельме Телле?,ru,-0.244,0.49,0.0,0.5,0.714,2.197,0,3.657
russian_polar_1042,Алекса́ндр Васи́льевич Колча́к был руководителем Белого движения в России?,ru,0.078,-0.5,0.0,0.0,0.778,2.398,1,2.754
