unique_id,text,language,type_original,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,subordinate_proposition_dist,verbal_head_per_sent,question_type,complexity_score
en_polar_188,"If you do add all the entities, does that mean that we would not need to put in place a separate agreement for ECCL?",en,polar,0.094,1.9,1.5,0.542,0.375,3.296,4.331,2.219,1,1.507
en_polar_189,Are you really?,en,polar,-0.753,-2.1,0.0,0.0,0.333,1.609,0.0,-1.781,1,-1.484
en_polar_190,Would you come with your parents or separately?,en,polar,-0.539,-0.1,0.0,0.333,0.375,2.303,0.0,-0.781,1,-0.728
en_polar_191,So was Darren there last night to meet her or do you just think they'd make a good match?,en,polar,0.22,0.9,1.0,0.444,0.55,3.091,4.215,2.219,1,1.222
en_polar_192,Is there anyone else we should tell?,en,polar,-0.42,-0.1,1.0,0.25,0.429,2.197,3.932,0.219,1,0.316
en_polar_193,I think they'll send us another update once he's out of emergency and into a room.?,en,polar,0.452,0.9,2.0,0.5,0.278,2.996,4.215,1.219,1,1.208
en_polar_194,Then it's real easy to call Ben Taub to find out a room number.? The address is below.?,en,polar,0.358,0.9,1.5,0.5,0.579,3.091,4.331,2.219,1,1.37
en_polar_195,Thanks for the heads up.?,en,polar,0.247,-1.1,0.0,0.0,0.6,1.946,0.0,-1.781,1,-1.024
en_polar_196,"Bobby is a member of a bicycle team, while cycling this weekend, he and other members of his team were injured by a truck.?",en,polar,1.138,1.9,1.0,0.5,0.458,3.332,3.932,1.219,1,1.37
en_polar_197,There was one death in the injured group and the others with major injuries.?,en,polar,0.362,-0.1,0.0,0.333,0.5,2.773,0.0,0.219,1,-0.287
en_polar_198,Bobby is one of those with major injuries.?,en,polar,-0.539,-0.1,0.0,0.0,0.375,2.303,0.0,-1.781,1,-0.963
en_polar_199,He is currently in the emergency room at Ben Taub Hospital.?,en,polar,0.747,-0.1,0.0,0.0,0.545,2.565,0.0,-0.781,1,-0.483
en_polar_200,"Ben Taub hospital is located at 1504 Taub Loop, Houston, Texas, phone number: 713-793-2000.?",en,polar,0.362,-0.1,0.0,0.667,0.714,2.996,0.0,-0.781,1,-0.328
en_polar_201,"He cannot accept calls, visits or flowers at this time, since he is in the emergency room.?",en,polar,1.394,-0.1,1.0,0.833,0.389,3.091,3.932,0.219,1,0.89
en_polar_202,Can you offer comments/concerns/guidelines?,en,polar,-0.539,-0.1,0.0,0.333,0.5,2.303,0.0,-0.781,1,-0.706
en_polar_203,Does it make sense for us to set up a meeting with you participating from Buenos Aires?,en,polar,-0.191,0.9,2.0,0.667,0.412,2.944,4.215,1.219,1,1.138
en_polar_204,Just wanted to know were we stand on the ETA and PA for Argentina?,en,polar,-0.407,1.9,2.0,0.389,0.571,2.773,4.215,1.219,1,1.225
en_polar_205,- Arrv. Nice around noon?,en,polar,-0.587,-1.1,0.0,0.333,0.75,1.946,0.0,-0.781,1,-0.91
en_polar_206,"Fri. Sept. 22 - Stay in same hotel, visit Monaco, Nice?",en,polar,0.191,0.9,0.0,0.25,0.8,2.708,0.0,0.219,1,-0.114
en_polar_207,"If you still have it, can you send it to him at ""Mark EI.London Taylor""?",en,polar,0.247,-1.1,1.0,0.75,0.4,2.996,3.932,0.219,1,0.481
en_polar_208,"Could you please send an executable version of the contract to Fred, David, John and me tomorrow?",en,polar,1.184,-0.1,0.0,0.833,0.471,3.045,0.0,-0.781,1,-0.188
en_polar_209,Will you pass along to the appropriate person?,en,polar,-0.111,-1.1,0.0,0.5,0.5,2.303,0.0,-0.781,1,-0.777
en_polar_210,Did you get a chance to find those GTC's for ENA that you can forward this way?,en,polar,-0.378,2.9,1.0,0.444,0.412,2.944,4.215,1.219,1,1.242
en_polar_211,Does this mean that for June and for a certain portion of July we should not do anything and just make adjustments on a going forward basis (and assume everything will work out at month end)?,en,polar,1.032,2.9,1.0,0.528,0.444,3.689,4.215,4.219,1,2.173
en_polar_212,Shouldn't all the liquidation values from the beginning of the month be a negative (representing positive liquidation) for the puts?,en,polar,1.397,0.9,1.0,0.167,0.429,3.219,3.932,0.219,1,0.979
en_polar_213,Does this mean that for June and for a certain portion of July we should not do anything and just make adjustments on a going forward basis (and assume everything will work out at month end)?,en,polar,1.032,2.9,1.0,0.528,0.444,3.689,4.331,4.219,1,2.193
en_polar_214,Shouldn't all the liquidation values from the beginning of the month be a negative (representing positive liquidation) for the puts?,en,polar,1.397,0.9,1.0,0.167,0.429,3.219,3.932,0.219,1,0.979
en_polar_215,"With reference to Article 5, section 5.1 (b), are we going to propose an alternative planned outage to TAU for next year?",en,polar,0.556,1.9,1.0,0.389,0.545,3.332,3.932,1.219,1,1.263
en_polar_216,"Also, can you confirm the correct names, email addresses, titles for those new folks on Friday's call: Robbie Rossi, Michelle, Melissa Lloyd?",en,polar,0.656,1.9,0.0,0.5,0.696,3.434,0.0,-0.781,1,0.122
en_polar_217,"Because a number of the declarations and signature pages are not yet available electronically, they have not been included with this note.?",en,polar,0.842,1.9,1.0,0.833,0.409,3.219,3.932,0.219,1,1.171
en_polar_218,"Hard copies of the Comprehensive Settlement, including all declarations and signature pages, are being shipped tonight via US mail to all parties on the service list.?",en,polar,0.707,0.9,1.0,0.417,0.577,3.401,3.932,0.219,1,0.959
en_polar_219,"You have all devoted considerable time, resources and spirit in the preparation of this document - and it shows.?",en,polar,0.864,-0.1,0.0,0.583,0.5,3.091,0.0,0.219,1,-0.098
en_polar_220,"We now have a settlement before the Commission that includes ratepayer advocates, commercial and industrial customers, electric generators, marketers, shippers, independent storage providers,? gas suppliers,? producers, utilities, aggregators, pipeline companies, wholesale customers, municipalities, and retail mass marketers, among others.?",en,polar,6.957,3.9,1.0,0.5,0.795,4.007,3.932,0.219,1,2.752
en_polar_221,"While we should be proud of our accomplishment, we now must turn to the task of getting our testimony ready by May 5 deadline.?",en,polar,0.138,2.9,1.0,0.583,0.417,3.296,4.215,1.219,1,1.421
en_polar_222,Assignments have already been made and I will schedule a conference call later this week to discuss related details.?,en,polar,0.024,1.9,1.0,0.5,0.579,3.045,3.932,1.219,1,1.144
en_polar_223,So much for resting on our laurels.?,en,polar,-0.587,-0.1,1.0,0.333,0.571,2.197,4.615,-0.781,1,0.271
en_polar_224,You still considering it?,en,polar,-0.92,-2.1,0.0,0.5,0.5,1.792,0.0,-0.781,1,-1.187
en_polar_225,Can you please give me a call to discuss trademarking?,en,polar,-0.253,-1.1,1.0,0.583,0.4,2.485,3.932,0.219,1,0.274
en_polar_226,"i.e. Are we covered if we proceed a word with ""Enron""?",en,polar,-0.053,-0.1,1.0,0.667,0.455,2.708,3.932,0.219,1,0.549
en_polar_227,"If we are covered, then was it necessary to register EnronOnline?",en,polar,-0.153,-1.1,1.0,0.417,0.455,2.639,4.215,1.219,1,0.525
en_polar_228,"With regard to our annual review of this list of laws we need to comply with, do we not want to add the Canadian provinces new ""eligible swap participant"" equivalant rules?",en,polar,0.747,3.9,1.5,0.417,0.548,3.584,4.331,2.219,1,2.035
en_polar_229,"Carol, will you handle this or Mark?",en,polar,-0.087,-0.1,0.0,0.5,0.429,2.303,0.0,-0.781,1,-0.609
en_polar_230,Will we be valuing/booking a series of monthly call options or a series of daily call options?,en,polar,0.135,1.9,0.0,0.333,0.526,3.045,0.0,0.219,1,0.078
en_polar_231,Please send me the current fuel curve that you are converting to $/MWh to value the deal?,en,polar,-0.087,1.9,2.0,0.5,0.421,3.045,4.215,1.219,1,1.323
en_polar_232,Are you deducting all operating expenses from the value of the option?,en,polar,-0.072,-0.1,0.0,0.5,0.417,2.639,0.0,-0.781,1,-0.549
en_polar_233,"Are you using the ""SPRDOPT"" Exotic Options function to value the option?",en,polar,0.838,-0.1,1.0,0.417,0.583,2.773,3.932,0.219,1,0.696
en_polar_234,Are you using the $/MWh VOM dollar amount as your strike?,en,polar,1.08,0.9,0.0,0.5,0.462,2.708,0.0,-0.781,1,-0.149
en_polar_235,Has Don provided the fixed payment stream?,en,polar,-0.253,-0.1,0.0,0.167,0.714,2.197,0.0,0.219,1,-0.489
en_polar_236,I assume from your message you are OK with this and they can get it nailed down?,en,polar,-0.066,0.9,1.0,0.444,0.353,2.944,4.215,2.219,1,1.111
en_polar_237,"Lou, do we have any sort of policy on requests like this?",en,polar,-0.526,1.9,0.0,0.5,0.417,2.708,0.0,-0.781,1,-0.264
en_polar_238,"Norma, any thoughts?",en,polar,-0.253,-2.1,0.0,0.0,0.667,1.792,0.0,-1.781,1,-1.304
en_polar_239,"Lou, do we have any sort of policy on requests like this?",en,polar,-0.526,1.9,0.0,0.5,0.417,2.708,0.0,-0.781,1,-0.264
en_polar_240,"Norma, any thoughts?",en,polar,-0.253,-2.1,0.0,0.0,0.667,1.792,0.0,-1.781,1,-1.304
en_polar_241,Is it someone on your team or someone from CEC?,en,polar,-0.253,-0.1,0.0,0.0,0.2,2.485,0.0,-0.781,1,-0.735
en_polar_242,Am I scheduled to attend?,en,polar,-0.753,-1.1,1.0,0.333,0.4,1.946,3.932,0.219,1,0.046
en_polar_243,Is this correct?,en,polar,-0.753,-2.1,0.0,0.0,0.333,1.609,0.0,-0.781,1,-1.307
en_polar_244,Do you want me to send the invoices to you?,en,polar,-0.476,-0.1,1.0,0.5,0.3,2.485,3.932,0.219,1,0.378
en_polar_245,Can we have a meeting this week (maybe Thursday at 3:30) to discuss this?,en,polar,-0.1,1.9,1.0,0.333,0.429,2.89,3.932,0.219,1,0.863
en_polar_246,Can we find another time that works for us to meet?,en,polar,-0.153,-0.1,1.0,0.333,0.364,2.565,4.215,1.219,1,0.658
en_polar_247,I am available after Rick's Friday budget meeting...are you available then?,en,polar,0.747,-0.1,1.0,0.0,0.538,2.773,3.932,0.219,1,0.599
en_polar_248,are you the right lawyer to look at this?,en,polar,-0.253,-0.1,1.0,0.333,0.333,2.398,3.932,0.219,1,0.379
en_polar_249,Any updates on adding the correct legal name to this counterparty name?,en,polar,0.292,-0.1,1.0,0.5,0.583,2.639,4.615,-0.781,1,0.535
en_polar_250,Any chance we can get together for dinner Saturday eve.?,en,polar,-0.253,-0.1,1.0,0.667,0.6,2.485,4.615,-0.781,1,0.444
en_polar_251,Can you cover for me today?,en,polar,-0.453,-1.1,0.0,0.5,0.333,2.079,0.0,-0.781,1,-0.907
en_polar_252,Do we have 2 sessions today?,en,polar,-0.453,-1.1,0.0,0.5,0.5,2.079,0.0,-0.781,1,-0.877
en_polar_253,I assume this is 12:30 Central Time?,en,polar,-0.587,-0.1,0.0,0.333,0.429,2.197,0.0,-0.781,1,-0.745
en_polar_254,Do you also have a SSD we can use?,en,polar,-0.378,-0.1,1.0,0.333,0.444,2.398,3.932,0.219,1,0.376
en_polar_255,Should there be a (groan) meeting on this?,en,polar,0.175,-0.1,0.0,0.333,0.25,2.485,0.0,-0.781,1,-0.592
en_polar_256,Can you please help with this one?,en,polar,-0.253,-1.1,0.0,0.5,0.286,2.197,0.0,-0.781,1,-0.859
en_polar_257,"Since Enron's employees are assigned an SAP identification numbers (P number) and an HR number, could Enron as a company use these IDs instead of the SS numbers?",en,polar,0.997,0.9,1.0,0.667,0.586,3.526,3.932,0.219,1,1.078
en_polar_258,Could you please ask Shanna to take this situation to Sharon tomorrow?,en,polar,-0.072,-0.1,1.0,0.667,0.5,2.639,3.932,0.219,1,0.542
en_polar_259,"As a result of our luncheon with the confirm desk yesterday, could someone develop a comprehensive list identifying all omnibus attachments?",en,polar,0.347,0.9,1.0,0.333,0.524,3.178,3.932,0.219,1,0.832
en_polar_260,Amelia Island Plantation?,en,polar,-1.253,-1.1,0.0,0.0,1.0,1.609,0.0,-1.781,1,-1.278
en_polar_261,Are you selling burgers up and down the east coast?,en,polar,0.191,0.9,0.0,0.5,0.4,2.485,0.0,-0.781,1,-0.357
en_polar_262,Have you gone international?,en,polar,-0.92,-2.1,0.0,0.333,0.5,1.792,0.0,-0.781,1,-1.216
en_polar_263,In a new franchise business?,en,polar,0.247,-2.1,0.0,0.0,0.6,1.946,0.0,-1.781,1,-1.201
en_polar_264,Do you miss me?,en,polar,-0.92,-2.1,0.0,0.333,0.25,1.792,0.0,-0.781,1,-1.26
en_polar_265,Could you send me a set?,en,polar,-0.653,-1.1,0.0,0.5,0.333,2.079,0.0,-0.781,1,-0.942
en_polar_266,Could you send me a set?,en,polar,-0.653,-1.1,0.0,0.5,0.333,2.079,0.0,-0.781,1,-0.942
en_polar_267,have you gotten a price?,en,polar,-0.753,-1.1,0.0,0.333,0.4,1.946,0.0,-0.781,1,-1.001
en_polar_268,Could someone in your group please give me a notional non binding basis differential for this quality of crude for Cal 2003?,en,polar,0.461,0.9,0.0,0.417,0.455,3.178,0.0,0.219,1,-0.015
en_polar_269,is it possible to combine the standard isda and our confirm into a single long form?,en,polar,0.347,0.9,1.0,0.5,0.5,2.89,3.932,0.219,1,0.807
en_polar_270,Any plans for the weekend?,en,polar,-0.503,-1.1,0.0,0.0,0.4,1.946,0.0,-1.781,1,-1.192
en_polar_271,Is there anyone else in EGM that could participate?,en,polar,-0.128,-0.1,1.0,0.25,0.444,2.398,3.932,0.219,1,0.406
en_polar_272,Can you provide me with more details?,en,polar,-0.42,-1.1,0.0,0.5,0.429,2.197,0.0,-0.781,1,-0.863
en_polar_273,Are you okay with that?,en,polar,-0.753,-1.1,0.0,0.0,0.2,1.946,0.0,-0.781,1,-1.095
en_polar_274,"If so, are we ready to execute?",en,polar,-0.42,-1.1,1.0,0.167,0.429,2.303,3.932,0.219,1,0.143
en_polar_275,Are we playing tomorrow at 9:30?,en,polar,-0.853,-0.1,0.0,0.333,0.333,2.079,0.0,-0.781,1,-0.83
en_polar_276,Do you want 6/1/01 and forward or do you want to include all of May since they have not been settled?,en,polar,0.297,1.9,2.0,0.542,0.286,3.135,4.215,2.219,1,1.567
en_polar_277,Does Attachment A to the Select EEI Master need to be updated or is the version that you sent to me the current version?,en,polar,1.79,1.9,1.0,0.444,0.458,3.258,4.215,2.219,1,1.689
en_polar_278,Are we ready to execute?,en,polar,-0.753,-1.1,1.0,0.167,0.4,1.946,3.932,0.219,1,0.017
en_polar_279,Is there some specific concern that we can address?,en,polar,-0.003,-0.1,1.0,0.333,0.444,2.398,3.932,0.219,1,0.442
en_polar_280,Were there any?,en,polar,-0.753,-2.1,0.0,0.333,0.333,1.609,0.0,-0.781,1,-1.248
en_polar_281,Are you back in the office yet?,en,polar,-0.087,-1.1,0.0,0.0,0.429,2.197,0.0,-0.781,1,-0.892
en_polar_282,Can you and Tom join us?,en,polar,-0.053,-0.1,0.0,0.333,0.333,2.079,0.0,-0.781,1,-0.689
en_polar_283,Do you think we need to do more?,en,polar,-0.825,-0.1,2.0,0.333,0.5,2.303,4.215,1.219,1,0.693
en_polar_284,Do you think we need to do more?,en,polar,-0.825,-0.1,2.0,0.333,0.5,2.303,4.215,1.219,1,0.693
en_polar_285,Are you comfortable with the difference?,en,polar,-0.453,-1.1,0.0,0.0,0.333,2.079,0.0,-0.781,1,-0.995
en_polar_286,Is there any question?,en,polar,-0.587,-1.1,0.0,0.333,0.5,1.792,0.0,-0.781,1,-0.981
en_polar_287,Are you playing golf?,en,polar,-0.92,-2.1,0.0,0.333,0.5,1.792,0.0,-0.781,1,-1.216
en_polar_288,Have they expressed any interest in negotiating?,en,polar,-0.753,-0.1,1.0,0.25,0.429,2.197,3.932,0.219,1,0.257
en_polar_289,Did you get my fax on Friday?,en,polar,-0.42,-1.1,0.0,0.5,0.429,2.197,0.0,-0.781,1,-0.863
en_polar_290,(b) Is it right that Enron has 3 sets of bad faith proceedings in Texas?,en,polar,0.032,1.9,1.0,0.5,0.533,2.944,3.932,0.219,1,0.943
en_polar_291,(c) Are you happy with the draft letter to Beachcrofts I sent you?,en,polar,-0.087,-0.1,1.0,0.333,0.385,2.833,3.932,0.219,1,0.494
en_polar_292,"were you able to discuss the ""bad faith"" proceedings issue yesterday?",en,polar,0.847,1.9,1.0,0.5,0.636,2.708,3.932,0.219,1,1.063
en_polar_293,Have you heard if the Kinga has had little Brian II yet?,en,polar,0.383,-0.1,1.0,0.5,0.5,2.639,3.932,0.219,1,0.592
en_polar_294,"Now that Michelle is in your fold, do you want to reconsider her being the contact person with AAA on this?",en,polar,0.747,0.9,1.5,0.417,0.381,3.178,4.331,2.219,1,1.404
en_polar_295,Has Liz finished with gathering the documents?,en,polar,-0.753,-0.1,1.0,0.333,0.571,2.197,3.932,0.219,1,0.297
en_polar_296,We are still very interested in having Enron support our eCommerce Dispute Management Protocol.?,en,polar,0.054,1.9,2.0,0.333,0.714,2.773,4.215,1.219,1,1.322
en_polar_297,"We have had enthusiastic responses from companies such as AT&T, Duke Energy, Pitney Bowes and DaimlerChrysler, and I would be pleased to answer any questions you may have about this focal point for our educational efforts.?",en,polar,0.691,2.9,1.0,0.389,0.541,3.738,4.215,2.219,1,1.76
en_polar_298,I am a member of the design group that has been developing the American Arbitration Association's dispute management systems and services for eCommerce B2B transactions.?,en,polar,0.187,2.9,1.0,0.333,0.538,3.332,3.932,0.219,1,1.187
en_polar_299,"Initially our design group, along with perhaps one of our technology consultants, would like to meet with a group of Enron people for half a day.?",en,polar,1.067,0.9,1.0,0.5,0.462,3.401,3.932,0.219,1,1.017
en_polar_300,"Ideally this group would consist of four to six people from finance, legal, and operations so that we get good cross-functional feedback about our services.?",en,polar,0.538,0.9,1.0,0.583,0.48,3.367,3.932,0.219,1,0.936
en_polar_301,We would like to meet between November 14 and?December 1?since construction of our services is already underway.?,en,polar,0.802,1.9,2.0,0.417,0.421,3.135,4.215,1.219,1,1.481
en_polar_302,Do you have a tel # for Mike?,en,polar,-0.539,-0.1,0.0,0.333,0.375,2.303,0.0,-0.781,1,-0.728
en_polar_303,"Look inside yourselves parents, is this you?",en,polar,0.413,-1.1,1.0,0.5,0.286,2.303,3.932,0.219,1,0.324
en_polar_304,Will we choose to live in harmony with this planet or crash and burn in a conflagration of arrogance and disregard?,en,polar,-0.153,2.9,1.0,0.417,0.429,3.135,3.932,2.219,1,1.44
en_polar_305,Will we choose to rise about prejudice and intolerance or go down kicking and screaming with holding on to fear and anger?,en,polar,-0.349,2.9,1.0,0.389,0.5,3.178,4.331,4.219,1,1.845
en_polar_306,More personal freedom?,en,polar,-0.753,-2.1,0.0,0.0,1.0,1.609,0.0,-1.781,1,-1.366
en_polar_307,More time with your family?,en,polar,-0.503,-1.1,0.0,0.0,0.6,1.946,0.0,-1.781,1,-1.157
en_polar_308,Freedom from the fear of corporate downsizing?,en,polar,-0.253,-0.1,0.0,0.0,0.571,2.197,0.0,-1.781,1,-0.897
en_polar_309,Are you unsure of Agel?,en,polar,-0.753,-1.1,0.0,0.0,0.4,1.946,0.0,-0.781,1,-1.06
en_polar_310,Anyone know a release date?,en,polar,-0.503,-1.1,0.0,0.333,0.6,1.946,0.0,-0.781,1,-0.921
en_polar_311,"Unemployent stays low because half the population oversees those ""out of the workforce"", the dregs, the rabble, the enemy?",en,polar,1.469,0.9,1.0,0.5,0.474,3.258,3.932,0.219,1,1.065
en_polar_312,Do you feel safer?,en,polar,-0.92,-2.1,0.0,0.333,0.5,1.792,0.0,-0.781,1,-1.216
en_polar_313,Do you live in a gated community or gentrified neighborhood?,en,polar,-0.142,-0.1,0.0,0.167,0.5,2.485,0.0,0.219,1,-0.457
en_polar_314,"By the way, have you read the Declaration of Independence and US Constitution - or do you only know the first phrases?",en,polar,0.397,-0.1,0.0,0.667,0.476,3.219,0.0,0.219,1,-0.148
en_polar_315,"Did you know that approximately 10 million Americans are either incarcerated, on probation, on parole or once were in those categories?",en,polar,1.047,0.9,1.0,0.333,0.381,3.219,3.932,1.219,1,1.114
en_polar_316,Don't you think it's time we talked?,en,polar,-0.378,-0.1,2.0,0.333,0.333,2.398,4.215,1.219,1,0.76
en_polar_317,Are you ready?,en,polar,-0.753,-2.1,0.0,0.0,0.333,1.609,0.0,-0.781,1,-1.307
en_polar_318,Can you accept that the road we are travelling points toward a grim and painful future?,en,polar,0.947,1.9,1.0,0.333,0.438,2.89,4.215,1.219,1,1.275
en_polar_319,in response to Steve's comment: do you really believe that spending trillions on space exploration over the years was the ONLY way to invent the cellfone?,en,polar,1.285,1.9,2.0,0.444,0.519,3.401,4.615,2.219,1,1.882
en_polar_320,"""Note to Wigner: Do you think your friend could feed my cat?",en,polar,-0.162,0.9,2.0,0.333,0.5,2.773,4.615,0.219,1,0.964
en_polar_321,Regarding those rumors about wolves living in Yellowstone prior to the official reintroduction?,en,polar,-0.17,1.9,1.0,0.167,0.615,2.708,4.615,0.219,1,0.942
en_polar_322,Has it altered your life?,en,polar,-0.753,-1.1,0.0,0.333,0.4,1.946,0.0,-0.781,1,-1.001
en_polar_323,Has the disaster affected the way other countries view the US?,en,polar,-0.653,0.9,1.0,0.333,0.636,2.565,3.932,0.219,1,0.568
en_polar_324,Will racial diversity find its way to Wyoming as some people are offered jobs there?,en,polar,-0.039,-0.1,1.0,0.667,0.6,2.833,3.932,0.219,1,0.599
en_polar_325,Will the housing market in Dallas begin booming like the rest of the nation has due to the influx of buyers?,en,polar,0.697,1.9,1.0,0.333,0.476,3.135,3.932,0.219,1,1.055
en_polar_326,Will businesses that were new in 2005 have become a household name due to their efforts in rebuilding the gulf coast?,en,polar,0.197,1.9,1.0,0.333,0.476,3.135,4.215,1.219,1,1.193
en_polar_327,Are you prepared to handle absolute power?,en,polar,-0.753,-0.1,1.0,0.333,0.571,2.197,3.932,0.219,1,0.297
en_polar_328,Mayur ? <>,en,polar,-2.253,-3.1,0.0,0.0,1.0,1.609,0.0,-1.781,1,-1.807
en_polar_329,Conclusion: Is Any of This Possible?,en,polar,0.947,0.9,1.0,0.0,0.333,2.197,4.615,-0.781,1,0.617
en_polar_330,Is any of this a probability?,en,polar,0.347,-0.1,0.0,0.0,0.167,2.079,0.0,-0.781,1,-0.707
en_polar_331,My dad just doesn't understand?,en,polar,-0.053,-1.1,0.0,0.5,0.5,2.079,0.0,-0.781,1,-0.807
en_polar_332,Now I'm the youngest and I just got my period so now we all have ours and he thinks it's a good thing?,en,polar,0.83,0.9,1.0,0.667,0.44,3.296,3.932,3.219,1,1.512
en_polar_333,I think just living in a house with so many girls is making him go crazy?,en,polar,0.547,2.9,2.0,0.333,0.625,2.89,4.331,2.219,1,1.788
en_polar_334,Would you recommend living in Limerick as a student?,en,polar,-0.378,-0.1,1.0,0.333,0.444,2.398,3.932,0.219,1,0.376
en_polar_335,and would you recommend it as a student?,en,polar,-0.253,-1.1,0.0,0.667,0.25,2.303,0.0,-0.781,1,-0.817
en_polar_336,Can that be fixed?,en,polar,-0.253,-2.1,0.0,0.333,0.25,1.792,0.0,-0.781,1,-1.143
en_polar_337,Have you tried using clockwork recovery?,en,polar,-0.853,-0.1,1.0,0.25,0.667,2.079,3.932,0.219,1,0.261
en_polar_338,are the moors and penines in Yorkshire a lonely eerie place?,en,polar,1.047,-0.1,0.0,0.0,0.545,2.565,0.0,-0.781,1,-0.43
en_polar_339,can anyone give me information about them?,en,polar,-0.753,-0.1,0.0,0.5,0.286,2.197,0.0,-0.781,1,-0.771
en_polar_340,I have a western pleasure appy thats really heavy on her left lead at the lope?,en,polar,0.309,0.9,1.0,0.333,0.529,2.944,3.932,0.219,1,0.786
en_polar_341,my new OLYMPUS X940 DIGITAL CAMERA...?,en,polar,0.747,-2.1,0.0,0.0,0.833,2.197,0.0,-1.781,1,-1.027
en_polar_342,"hi everyone....just hav my hands on my new OLYMPUS X940 digital camera..wel,i always wanted 2 hav one by sony..but anyways,ended up having olympus X940 from my dad.......does any1 already has it?",en,polar,1.802,2.9,1.0,0.389,0.514,3.807,3.932,4.219,1,2.267
en_polar_343,dead pixel of my photos?,en,polar,-0.503,-1.1,0.0,0.0,0.6,1.946,0.0,-1.781,1,-1.157
en_polar_344,or it is normal?,en,polar,-0.253,-2.1,0.0,0.0,0.25,1.792,0.0,-0.781,1,-1.201
en_polar_345,Are you sure it isn't dirt on the sensor?,en,polar,-0.142,-0.1,1.0,0.0,0.3,2.485,3.932,0.219,1,0.349
en_polar_346,New Zealand skilled migrant visa?,en,polar,-0.753,-1.1,0.0,0.0,1.0,1.946,0.0,-1.781,1,-1.13
en_polar_347,Is there any cure for mouse poison?,en,polar,-0.42,-0.1,0.0,0.333,0.571,2.197,0.0,-0.781,1,-0.691
en_polar_348,"I know that the mouse will probably die, but I was wondering if there is any cure for mouse poison?",en,polar,0.431,1.9,1.0,0.5,0.45,3.135,4.215,2.219,1,1.435
en_polar_349,Crayola Air- Dry Clay?,en,polar,0.08,-1.1,0.0,0.0,1.0,1.946,0.0,-1.781,1,-0.983
en_polar_350,Is there any way to strengthen it?,en,polar,-0.753,-0.1,1.0,0.333,0.429,2.197,3.932,0.219,1,0.272
en_polar_351,3. Is there any cheap way to give it a shine like I made it in a kiln?,en,polar,-0.195,1.9,2.0,0.611,0.389,3.045,4.215,1.219,1,1.318
en_polar_352,taking young cat with me for a week out of state?,en,polar,0.847,-1.1,0.0,0.667,0.455,2.565,0.0,-0.781,1,-0.541
en_polar_353,Should i bring her?,en,polar,-0.92,-2.1,0.0,0.333,0.25,1.792,0.0,-0.781,1,-1.26
en_polar_354,Would pledge be ok?,en,polar,-0.253,-2.1,0.0,0.0,0.5,1.792,0.0,-0.781,1,-1.157
en_polar_355,RP: Is it wrong to want to remove a contact because they are really really stupid...?,en,polar,0.28,2.9,4.0,0.417,0.5,2.996,4.615,2.219,1,2.155
en_polar_356,"can i buy a laptop in u.k and then take it to rep.ireland and put a irish pay,go dongle init?",en,polar,1.019,0.9,1.0,0.433,0.522,3.258,3.932,3.219,1,1.512
en_polar_357,"i want to buy a laptop for my girlfriend in ireland,would she be able to just use the dongle she uses for her pc and put it straight in the laptop and it work like normall?",en,polar,0.552,2.9,1.333,0.528,0.432,3.689,4.394,5.219,1,2.353
en_polar_358,If you can?,en,polar,-0.753,-2.1,0.0,0.0,0.0,1.609,0.0,-1.781,1,-1.542
en_polar_359,bearded dragon spikes?,en,polar,-1.253,-1.1,0.0,0.0,1.0,1.609,0.0,-1.781,1,-1.278
en_polar_360,does the POP drying time slow down if it not exposed to air?,en,polar,-0.003,-0.1,1.0,0.583,0.462,2.708,3.932,0.219,1,0.544
en_polar_361,Dwarf Hamster Making Too Much Noise On Wheel at Night?,en,polar,0.08,-0.1,0.0,0.667,0.8,2.485,0.0,-0.781,1,-0.453
en_polar_362,Change of boarding station?,en,polar,-0.253,-1.1,0.0,0.0,0.75,1.792,0.0,-1.781,1,-1.113
en_polar_363,They can help you and it is close to a train station in Calcutta so check a few big ones?,en,polar,0.483,0.9,0.0,0.5,0.5,3.091,0.0,1.219,1,0.173
en_polar_364,"Canadian student visa, can I used for other schools?",en,polar,-0.253,-0.1,0.0,0.333,0.667,2.485,0.0,-0.781,1,-0.594
en_polar_365,or do I need to reapply ?,en,polar,-0.453,-1.1,1.0,0.333,0.333,2.079,3.932,0.219,1,0.111
en_polar_366,Travelers guide - For the young and unknowledgeable?,en,polar,-0.396,-0.1,0.0,0.0,0.5,2.398,0.0,-1.781,1,-0.899
en_polar_367,Would it be best for me to finish college?,en,polar,-0.128,-1.1,1.0,0.667,0.333,2.398,3.932,0.219,1,0.283
en_polar_368,wait for 18th birthday?,en,polar,-0.253,-1.1,0.0,0.167,0.75,1.792,0.0,-0.781,1,-0.907
en_polar_369,"Vietnamese girl's name, Mayko?",en,polar,-0.753,-1.1,0.0,0.0,0.8,2.079,0.0,-1.781,1,-1.142
en_polar_370,The Canadian Regenesis actress Mayko Nguyen has Japanese connection or is it her fake name?,en,polar,0.389,-0.1,0.0,0.5,0.667,2.833,0.0,0.219,1,-0.213
en_polar_371,"And her last name, Nguyen is a typical Vietnamese family name...anyone?",en,polar,1.474,-1.1,0.0,0.0,0.583,2.773,0.0,-0.781,1,-0.488
