experiment_type,language,task,submetric,control_index,layer_index,metric,value
probe,en,complexity,,2.0,4,mse,0.0488720051944255
probe,en,complexity,,3.0,4,mse,0.0515664406120777
probe,en,complexity,,,5,mse,0.0199049226939678
probe,en,complexity,,1.0,5,mse,0.0448051877319812
probe,en,complexity,,2.0,5,mse,0.045519545674324
probe,en,complexity,,3.0,5,mse,0.0461546070873737
probe,en,complexity,,,6,mse,0.0172489937394857
probe,en,complexity,,1.0,6,mse,0.0444150269031524
probe,en,complexity,,2.0,6,mse,0.0435975454747676
probe,en,complexity,,3.0,6,mse,0.0484102740883827
probe,en,complexity,,,7,mse,0.032355424016714
probe,en,complexity,,1.0,7,mse,0.041394967585802
probe,en,complexity,,2.0,7,mse,0.0422956049442291
probe,en,complexity,,3.0,7,mse,0.0479734987020492
probe,en,complexity,,,8,mse,0.0196378510445356
probe,en,complexity,,1.0,8,mse,0.0427782982587814
probe,en,complexity,,2.0,8,mse,0.0432336367666721
probe,en,complexity,,3.0,8,mse,0.0441993325948715
probe,en,complexity,,,9,mse,0.0230465866625309
probe,en,complexity,,1.0,9,mse,0.0444338917732238
probe,en,complexity,,2.0,9,mse,0.049788124859333
probe,en,complexity,,3.0,9,mse,0.0492534153163433
probe,en,complexity,,,10,mse,0.0362035520374774
probe,en,complexity,,1.0,10,mse,0.043363157659769
probe,en,complexity,,2.0,10,mse,0.047104500234127
probe,en,complexity,,3.0,10,mse,0.0443230122327804
probe,en,complexity,,,11,mse,0.0382068902254104
probe,en,complexity,,1.0,11,mse,0.0473833195865154
probe,en,complexity,,2.0,11,mse,0.0479951463639736
probe,en,complexity,,3.0,11,mse,0.0496476776897907
probe,en,complexity,,,12,mse,0.0435507521033287
probe,en,complexity,,1.0,12,mse,0.0461895428597927
probe,en,complexity,,2.0,12,mse,0.0440602377057075
probe,en,complexity,,3.0,12,mse,0.0440468713641166
probe,en,question_type,,,1,accuracy,0.9363636363636364
probe,en,question_type,,1.0,1,accuracy,0.5
probe,en,question_type,,2.0,1,accuracy,0.5
probe,en,question_type,,3.0,1,accuracy,0.6363636363636364
probe,en,question_type,,,2,accuracy,0.8545454545454545
probe,en,question_type,,1.0,2,accuracy,0.5
probe,en,question_type,,2.0,2,accuracy,0.5
probe,en,question_type,,3.0,2,accuracy,0.5
probe,en,question_type,,,3,accuracy,0.9090909090909092
probe,en,question_type,,1.0,3,accuracy,0.5
probe,en,question_type,,2.0,3,accuracy,0.5
probe,en,question_type,,3.0,3,accuracy,0.5
probe,en,question_type,,,4,accuracy,0.9545454545454546
probe,en,question_type,,1.0,4,accuracy,0.5
probe,en,question_type,,2.0,4,accuracy,0.5
probe,en,question_type,,3.0,4,accuracy,0.5
probe,en,question_type,,,5,accuracy,0.9727272727272728
probe,en,question_type,,1.0,5,accuracy,0.5
probe,en,question_type,,2.0,5,accuracy,0.5
probe,en,question_type,,3.0,5,accuracy,0.5
probe,en,question_type,,,6,accuracy,0.9636363636363636
probe,en,question_type,,1.0,6,accuracy,0.5
probe,en,question_type,,2.0,6,accuracy,0.5
probe,en,question_type,,3.0,6,accuracy,0.6
probe,en,question_type,,,7,accuracy,0.9363636363636364
probe,en,question_type,,1.0,7,accuracy,0.5
probe,en,question_type,,2.0,7,accuracy,0.5
probe,en,question_type,,3.0,7,accuracy,0.5727272727272728
probe,en,question_type,,,8,accuracy,0.9454545454545454
probe,en,question_type,,1.0,8,accuracy,0.5
probe,en,question_type,,2.0,8,accuracy,0.5
probe,en,question_type,,3.0,8,accuracy,0.6
probe,en,question_type,,,9,accuracy,0.9545454545454546
probe,en,question_type,,1.0,9,accuracy,0.5
probe,en,question_type,,2.0,9,accuracy,0.5
probe,en,question_type,,3.0,9,accuracy,0.5
probe,en,question_type,,,10,accuracy,0.9545454545454546
probe,en,question_type,,1.0,10,accuracy,0.5
probe,en,question_type,,2.0,10,accuracy,0.5
probe,en,question_type,,3.0,10,accuracy,0.5909090909090909
probe,en,question_type,,,11,accuracy,0.9272727272727272
probe,en,question_type,,1.0,11,accuracy,0.5
probe,en,question_type,,2.0,11,accuracy,0.5
probe,en,question_type,,3.0,11,accuracy,0.6090909090909091
probe,en,question_type,,,12,accuracy,0.9
probe,en,question_type,,1.0,12,accuracy,0.5
probe,en,question_type,,2.0,12,accuracy,0.5
probe,en,question_type,,3.0,12,accuracy,0.5
probe,en,single_submetric,avg_links_len,,1,mse,0.0104158297181129
probe,en,single_submetric,avg_max_depth,,1,mse,0.0179835446178913
probe,en,single_submetric,avg_subordinate_chain_len,,1,mse,0.0242650881409645
probe,en,single_submetric,avg_verb_edges,,1,mse,0.0428463444113731
probe,en,single_submetric,lexical_density,,1,mse,0.0301937237381935
probe,en,single_submetric,n_tokens,,1,mse,0.0137197514995932
probe,en,single_submetric,avg_links_len,1.0,1,mse,0.0153235178440809
probe,en,single_submetric,avg_max_depth,1.0,1,mse,0.0297545231878757
probe,en,single_submetric,avg_subordinate_chain_len,1.0,1,mse,0.0304739326238632
probe,en,single_submetric,avg_verb_edges,1.0,1,mse,0.0642453879117965
probe,en,single_submetric,lexical_density,1.0,1,mse,0.0308910831809043
probe,en,single_submetric,n_tokens,1.0,1,mse,0.0250639282166957
probe,en,single_submetric,avg_links_len,2.0,1,mse,0.0125688649713993
probe,en,single_submetric,avg_max_depth,2.0,1,mse,0.0295123644173145
probe,en,single_submetric,avg_subordinate_chain_len,2.0,1,mse,0.0312933325767517
probe,en,single_submetric,avg_verb_edges,2.0,1,mse,0.0658332929015159
probe,en,single_submetric,lexical_density,2.0,1,mse,0.0302252527326345
probe,en,single_submetric,n_tokens,2.0,1,mse,0.0305423159152269
probe,en,single_submetric,avg_links_len,3.0,1,mse,0.013889193534851
probe,en,single_submetric,avg_max_depth,3.0,1,mse,0.0313438735902309
probe,en,single_submetric,avg_subordinate_chain_len,3.0,1,mse,0.0309384167194366
probe,en,single_submetric,avg_verb_edges,3.0,1,mse,0.0679789260029792
probe,en,single_submetric,lexical_density,3.0,1,mse,0.0313062258064746
probe,en,single_submetric,n_tokens,3.0,1,mse,0.0261674504727125
probe,en,single_submetric,avg_links_len,,2,mse,0.010285647585988
probe,en,single_submetric,avg_max_depth,,2,mse,0.0195110216736793
probe,en,single_submetric,avg_subordinate_chain_len,,2,mse,0.0285305231809616
probe,en,single_submetric,avg_verb_edges,,2,mse,0.0511403903365135
probe,en,single_submetric,lexical_density,,2,mse,0.0304294601082801
probe,en,single_submetric,n_tokens,,2,mse,0.0108181154355406
probe,en,single_submetric,avg_links_len,1.0,2,mse,0.0155226001515984
probe,en,single_submetric,avg_max_depth,1.0,2,mse,0.0305579584091901
probe,en,single_submetric,avg_subordinate_chain_len,1.0,2,mse,0.03117211535573
probe,en,single_submetric,avg_verb_edges,1.0,2,mse,0.0706416442990303
probe,en,single_submetric,lexical_density,1.0,2,mse,0.0318963564932346
probe,en,single_submetric,n_tokens,1.0,2,mse,0.0245351493358612
probe,en,single_submetric,avg_links_len,2.0,2,mse,0.0123679200187325
probe,en,single_submetric,avg_max_depth,2.0,2,mse,0.0301524307578802
probe,en,single_submetric,avg_subordinate_chain_len,2.0,2,mse,0.031489860266447
probe,en,single_submetric,avg_verb_edges,2.0,2,mse,0.067471757531166
probe,en,single_submetric,lexical_density,2.0,2,mse,0.0300067476928234
probe,en,single_submetric,n_tokens,2.0,2,mse,0.0288097858428955
probe,en,single_submetric,avg_links_len,3.0,2,mse,0.0141806444153189
probe,en,single_submetric,avg_max_depth,3.0,2,mse,0.0318139865994453
probe,en,single_submetric,avg_subordinate_chain_len,3.0,2,mse,0.0306496750563383
probe,en,single_submetric,avg_verb_edges,3.0,2,mse,0.0698774978518486
probe,en,single_submetric,lexical_density,3.0,2,mse,0.0316752381622791
probe,en,single_submetric,n_tokens,3.0,2,mse,0.0238215252757072
probe,en,single_submetric,avg_links_len,,3,mse,0.0114889563992619
probe,en,single_submetric,avg_max_depth,,3,mse,0.0218313056975603
probe,en,single_submetric,avg_subordinate_chain_len,,3,mse,0.0309578478336334
probe,en,single_submetric,avg_verb_edges,,3,mse,0.0567182786762714
probe,en,single_submetric,lexical_density,,3,mse,0.0298007111996412
probe,en,single_submetric,n_tokens,,3,mse,0.0100658629089593
probe,en,single_submetric,avg_links_len,1.0,3,mse,0.0159695725888013
probe,en,single_submetric,avg_max_depth,1.0,3,mse,0.0307198762893676
probe,en,single_submetric,avg_subordinate_chain_len,1.0,3,mse,0.0320612899959087
probe,en,single_submetric,avg_verb_edges,1.0,3,mse,0.0839863270521164
probe,en,single_submetric,lexical_density,1.0,3,mse,0.0293308552354574
probe,en,single_submetric,n_tokens,1.0,3,mse,0.0257433708757162
probe,en,single_submetric,avg_links_len,2.0,3,mse,0.0134285744279623
probe,en,single_submetric,avg_max_depth,2.0,3,mse,0.0300963930785655
probe,en,single_submetric,avg_subordinate_chain_len,2.0,3,mse,0.0351179353892803
probe,en,single_submetric,avg_verb_edges,2.0,3,mse,0.0665710493922233
probe,en,single_submetric,lexical_density,2.0,3,mse,0.0299590528011322
probe,en,single_submetric,n_tokens,2.0,3,mse,0.0304952580481767
probe,en,single_submetric,avg_links_len,3.0,3,mse,0.0126653360202908
probe,en,single_submetric,avg_max_depth,3.0,3,mse,0.0306619778275489
probe,en,single_submetric,avg_subordinate_chain_len,3.0,3,mse,0.031733576208353
probe,en,single_submetric,avg_verb_edges,3.0,3,mse,0.0833014920353889
probe,en,single_submetric,lexical_density,3.0,3,mse,0.0362299904227256
probe,en,single_submetric,n_tokens,3.0,3,mse,0.0252863280475139
probe,en,single_submetric,avg_links_len,,4,mse,0.0107106966897845
probe,en,single_submetric,avg_max_depth,,4,mse,0.0185831170529127
probe,en,single_submetric,avg_subordinate_chain_len,,4,mse,0.025706049054861
probe,en,single_submetric,avg_verb_edges,,4,mse,0.0519615486264228
probe,en,single_submetric,lexical_density,,4,mse,0.028314022347331
probe,en,single_submetric,n_tokens,,4,mse,0.0115987816825509
probe,en,single_submetric,avg_links_len,1.0,4,mse,0.0151618858799338
probe,en,single_submetric,avg_max_depth,1.0,4,mse,0.0300246216356754
probe,en,single_submetric,avg_subordinate_chain_len,1.0,4,mse,0.0306399129331111
probe,en,single_submetric,avg_verb_edges,1.0,4,mse,0.0640889108180999
probe,en,single_submetric,lexical_density,1.0,4,mse,0.0280471295118331
probe,en,single_submetric,n_tokens,1.0,4,mse,0.0271913595497608
probe,en,single_submetric,avg_links_len,2.0,4,mse,0.012684361077845
probe,en,single_submetric,avg_max_depth,2.0,4,mse,0.0298429057002067
probe,en,single_submetric,avg_subordinate_chain_len,2.0,4,mse,0.0330365262925624
probe,en,single_submetric,avg_verb_edges,2.0,4,mse,0.0651127025485038
probe,en,single_submetric,lexical_density,2.0,4,mse,0.0291244331747293
probe,en,single_submetric,n_tokens,2.0,4,mse,0.0245853923261165
probe,en,single_submetric,avg_links_len,3.0,4,mse,0.0119827119633555
probe,en,single_submetric,avg_max_depth,3.0,4,mse,0.0304856467992067
probe,en,single_submetric,avg_subordinate_chain_len,3.0,4,mse,0.0298895668238401
probe,en,single_submetric,avg_verb_edges,3.0,4,mse,0.0656251683831214
probe,en,single_submetric,lexical_density,3.0,4,mse,0.0312654823064804
probe,en,single_submetric,n_tokens,3.0,4,mse,0.0284886620938777
probe,en,single_submetric,avg_links_len,,5,mse,0.0106121785938739
probe,en,single_submetric,avg_max_depth,,5,mse,0.0174609031528234
probe,en,single_submetric,avg_subordinate_chain_len,,5,mse,0.0243964325636625
probe,en,single_submetric,avg_verb_edges,,5,mse,0.0521913915872573
probe,en,single_submetric,lexical_density,,5,mse,0.0266717672348022
probe,en,single_submetric,n_tokens,,5,mse,0.0127096995711326
probe,en,single_submetric,avg_links_len,1.0,5,mse,0.011795749887824
probe,en,single_submetric,avg_max_depth,1.0,5,mse,0.0293888878077268
probe,en,single_submetric,avg_subordinate_chain_len,1.0,5,mse,0.029847526922822
probe,en,single_submetric,avg_verb_edges,1.0,5,mse,0.0980759635567665
probe,en,single_submetric,lexical_density,1.0,5,mse,0.0286014452576637
probe,en,single_submetric,n_tokens,1.0,5,mse,0.022916056215763
probe,en,single_submetric,avg_links_len,2.0,5,mse,0.0121010867878794
probe,en,single_submetric,avg_max_depth,2.0,5,mse,0.0279255006462335
probe,en,single_submetric,avg_subordinate_chain_len,2.0,5,mse,0.0327316150069236
probe,en,single_submetric,avg_verb_edges,2.0,5,mse,0.0677634701132774
probe,en,single_submetric,lexical_density,2.0,5,mse,0.0281974114477634
probe,en,single_submetric,n_tokens,2.0,5,mse,0.0259776655584573
probe,en,single_submetric,avg_links_len,3.0,5,mse,0.0142799690365791
probe,en,single_submetric,avg_max_depth,3.0,5,mse,0.029669040814042
probe,en,single_submetric,avg_subordinate_chain_len,3.0,5,mse,0.02996083535254
probe,en,single_submetric,avg_verb_edges,3.0,5,mse,0.0664940997958183
probe,en,single_submetric,lexical_density,3.0,5,mse,0.0315630808472633
probe,en,single_submetric,n_tokens,3.0,5,mse,0.0257964711636304
probe,en,single_submetric,avg_links_len,,6,mse,0.0090239197015762
probe,en,single_submetric,avg_max_depth,,6,mse,0.0160829704254865
probe,en,single_submetric,avg_subordinate_chain_len,,6,mse,0.0220587160438299
probe,en,single_submetric,avg_verb_edges,,6,mse,0.0470500476658344
probe,en,single_submetric,lexical_density,,6,mse,0.0252532437443733
probe,en,single_submetric,n_tokens,,6,mse,0.0161459203809499
probe,en,single_submetric,avg_links_len,1.0,6,mse,0.0129295391961932
probe,en,single_submetric,avg_max_depth,1.0,6,mse,0.0286819022148847
probe,en,single_submetric,avg_subordinate_chain_len,1.0,6,mse,0.0279234386980533
probe,en,single_submetric,avg_verb_edges,1.0,6,mse,0.0779114812612533
probe,en,single_submetric,lexical_density,1.0,6,mse,0.0287728477269411
probe,en,single_submetric,n_tokens,1.0,6,mse,0.0221644155681133
probe,en,single_submetric,avg_links_len,2.0,6,mse,0.010691188275814
probe,en,single_submetric,avg_max_depth,2.0,6,mse,0.0268326979130506
probe,en,single_submetric,avg_subordinate_chain_len,2.0,6,mse,0.0313001945614814
probe,en,single_submetric,avg_verb_edges,2.0,6,mse,0.0626910552382469
probe,en,single_submetric,lexical_density,2.0,6,mse,0.0271737314760684
probe,en,single_submetric,n_tokens,2.0,6,mse,0.0233463998883962
probe,en,single_submetric,avg_links_len,3.0,6,mse,0.0113735264167189
probe,en,single_submetric,avg_max_depth,3.0,6,mse,0.0289540775120258
probe,en,single_submetric,avg_subordinate_chain_len,3.0,6,mse,0.0285197980701923
probe,en,single_submetric,avg_verb_edges,3.0,6,mse,0.0790311321616172
probe,en,single_submetric,lexical_density,3.0,6,mse,0.0294752400368452
probe,en,single_submetric,n_tokens,3.0,6,mse,0.0262983534485101
probe,en,single_submetric,avg_links_len,,7,mse,0.0099181113764643
probe,en,single_submetric,avg_max_depth,,7,mse,0.0161819625645875
probe,en,single_submetric,avg_subordinate_chain_len,,7,mse,0.0248691011220216
probe,en,single_submetric,avg_verb_edges,,7,mse,0.0516116544604301
probe,en,single_submetric,lexical_density,,7,mse,0.0254293698817491
probe,en,single_submetric,n_tokens,,7,mse,0.0157023519277572
probe,en,single_submetric,avg_links_len,1.0,7,mse,0.0128325214609503
probe,en,single_submetric,avg_max_depth,1.0,7,mse,0.0284318607300519
probe,en,single_submetric,avg_subordinate_chain_len,1.0,7,mse,0.0276327282190322
probe,en,single_submetric,avg_verb_edges,1.0,7,mse,0.0769072473049163
probe,en,single_submetric,lexical_density,1.0,7,mse,0.0269954949617385
probe,en,single_submetric,n_tokens,1.0,7,mse,0.0233987383544445
probe,en,single_submetric,avg_links_len,2.0,7,mse,0.0111473808065056
probe,en,single_submetric,avg_max_depth,2.0,7,mse,0.0275166183710098
probe,en,single_submetric,avg_subordinate_chain_len,2.0,7,mse,0.0322630479931831
probe,en,single_submetric,avg_verb_edges,2.0,7,mse,0.0707873031497001
probe,en,single_submetric,lexical_density,2.0,7,mse,0.0242733601480722
probe,en,single_submetric,n_tokens,2.0,7,mse,0.0237239692360162
probe,en,single_submetric,avg_links_len,3.0,7,mse,0.0117845805361866
probe,en,single_submetric,avg_max_depth,3.0,7,mse,0.0293345022946596
probe,en,single_submetric,avg_subordinate_chain_len,3.0,7,mse,0.0277740936726331
probe,en,single_submetric,avg_verb_edges,3.0,7,mse,0.0784917771816253
probe,en,single_submetric,lexical_density,3.0,7,mse,0.0298337135463953
probe,en,single_submetric,n_tokens,3.0,7,mse,0.0223547369241714
probe,en,single_submetric,avg_links_len,,8,mse,0.0103379776701331
probe,en,single_submetric,avg_max_depth,,8,mse,0.0159392971545457
probe,en,single_submetric,avg_subordinate_chain_len,,8,mse,0.0256860200315713
probe,en,single_submetric,avg_verb_edges,,8,mse,0.0763679668307304
probe,en,single_submetric,lexical_density,,8,mse,0.0254500322043895
probe,en,single_submetric,n_tokens,,8,mse,0.0146414590999484
probe,en,single_submetric,avg_links_len,1.0,8,mse,0.0133708035573363
probe,en,single_submetric,avg_max_depth,1.0,8,mse,0.0296985302120447
probe,en,single_submetric,avg_subordinate_chain_len,1.0,8,mse,0.0281726215034723
probe,en,single_submetric,avg_verb_edges,1.0,8,mse,0.0799085274338722
probe,en,single_submetric,lexical_density,1.0,8,mse,0.0270135644823312
probe,en,single_submetric,n_tokens,1.0,8,mse,0.0244126822799444
probe,en,single_submetric,avg_links_len,2.0,8,mse,0.0114069851115345
probe,en,single_submetric,avg_max_depth,2.0,8,mse,0.0282812546938657
probe,en,single_submetric,avg_subordinate_chain_len,2.0,8,mse,0.0316938869655132
probe,en,single_submetric,avg_verb_edges,2.0,8,mse,0.0768150761723518
probe,en,single_submetric,lexical_density,2.0,8,mse,0.0271625276654958
probe,en,single_submetric,n_tokens,2.0,8,mse,0.0218605976551771
probe,en,single_submetric,avg_links_len,3.0,8,mse,0.0121215805411338
probe,en,single_submetric,avg_max_depth,3.0,8,mse,0.0302254632115364
probe,en,single_submetric,avg_subordinate_chain_len,3.0,8,mse,0.0277171172201633
probe,en,single_submetric,avg_verb_edges,3.0,8,mse,0.0809206739068031
probe,en,single_submetric,lexical_density,3.0,8,mse,0.0294638648629188
probe,en,single_submetric,n_tokens,3.0,8,mse,0.0226161424070596
probe,en,single_submetric,avg_links_len,,9,mse,0.0100176576524972
probe,en,single_submetric,avg_max_depth,,9,mse,0.0187497548758983
probe,en,single_submetric,avg_subordinate_chain_len,,9,mse,0.0253114886581897
probe,en,single_submetric,avg_verb_edges,,9,mse,0.0748731791973114
probe,en,single_submetric,lexical_density,,9,mse,0.0264412406831979
probe,en,single_submetric,n_tokens,,9,mse,0.0144678596407175
probe,en,single_submetric,avg_links_len,1.0,9,mse,0.013062734156847
probe,en,single_submetric,avg_max_depth,1.0,9,mse,0.0298728756606578
probe,en,single_submetric,avg_subordinate_chain_len,1.0,9,mse,0.0271611884236335
probe,en,single_submetric,avg_verb_edges,1.0,9,mse,0.0777797475457191
probe,en,single_submetric,lexical_density,1.0,9,mse,0.0283054485917091
probe,en,single_submetric,n_tokens,1.0,9,mse,0.0245808400213718
probe,en,single_submetric,avg_links_len,2.0,9,mse,0.0110125541687011
probe,en,single_submetric,avg_max_depth,2.0,9,mse,0.0273564662784338
probe,en,single_submetric,avg_subordinate_chain_len,2.0,9,mse,0.0337178856134414
probe,en,single_submetric,avg_verb_edges,2.0,9,mse,0.0743899419903755
probe,en,single_submetric,lexical_density,2.0,9,mse,0.0291363894939422
probe,en,single_submetric,n_tokens,2.0,9,mse,0.0248068459331989
probe,en,single_submetric,avg_links_len,3.0,9,mse,0.0115391360595822
probe,en,single_submetric,avg_max_depth,3.0,9,mse,0.0306041855365037
probe,en,single_submetric,avg_subordinate_chain_len,3.0,9,mse,0.026337182149291
probe,en,single_submetric,avg_verb_edges,3.0,9,mse,0.0780676901340484
probe,en,single_submetric,lexical_density,3.0,9,mse,0.0307533461600542
probe,en,single_submetric,n_tokens,3.0,9,mse,0.0243835132569074
probe,en,single_submetric,avg_links_len,,10,mse,0.0148905105888843
probe,en,single_submetric,avg_max_depth,,10,mse,0.0203050933778285
probe,en,single_submetric,avg_subordinate_chain_len,,10,mse,0.0270320810377597
probe,en,single_submetric,avg_verb_edges,,10,mse,0.0472076795995235
probe,en,single_submetric,lexical_density,,10,mse,0.0282316040247678
probe,en,single_submetric,n_tokens,,10,mse,0.0163394622504711
probe,en,single_submetric,avg_links_len,1.0,10,mse,0.0118202390149235
probe,en,single_submetric,avg_max_depth,1.0,10,mse,0.0291748158633708
probe,en,single_submetric,avg_subordinate_chain_len,1.0,10,mse,0.0279861018061637
probe,en,single_submetric,avg_verb_edges,1.0,10,mse,0.0650895982980728
probe,en,single_submetric,lexical_density,1.0,10,mse,0.0305201355367898
probe,en,single_submetric,n_tokens,1.0,10,mse,0.0264824926853179
probe,en,single_submetric,avg_links_len,2.0,10,mse,0.0114809330552816
probe,en,single_submetric,avg_max_depth,2.0,10,mse,0.0286131557077169
probe,en,single_submetric,avg_subordinate_chain_len,2.0,10,mse,0.043870311230421
probe,en,single_submetric,avg_verb_edges,2.0,10,mse,0.0607559904456138
probe,en,single_submetric,lexical_density,2.0,10,mse,0.029605520889163
probe,en,single_submetric,n_tokens,2.0,10,mse,0.0258066710084676
probe,en,single_submetric,avg_links_len,3.0,10,mse,0.0113340411335229
probe,en,single_submetric,avg_max_depth,3.0,10,mse,0.0301094707101583
probe,en,single_submetric,avg_subordinate_chain_len,3.0,10,mse,0.0375192277133464
probe,en,single_submetric,avg_verb_edges,3.0,10,mse,0.0675944685935974
probe,en,single_submetric,lexical_density,3.0,10,mse,0.0293939355760812
probe,en,single_submetric,n_tokens,3.0,10,mse,0.0302081946283578
probe,en,single_submetric,avg_links_len,,11,mse,0.0093237161636352
probe,en,single_submetric,avg_max_depth,,11,mse,0.0219697598367929
probe,en,single_submetric,avg_subordinate_chain_len,,11,mse,0.0262540336698293
probe,en,single_submetric,avg_verb_edges,,11,mse,0.0645526647567749
probe,en,single_submetric,lexical_density,,11,mse,0.0273850709199905
probe,en,single_submetric,n_tokens,,11,mse,0.0177905615419149
probe,en,single_submetric,avg_links_len,1.0,11,mse,0.0125391036272048
probe,en,single_submetric,avg_max_depth,1.0,11,mse,0.0310269650071859
probe,en,single_submetric,avg_subordinate_chain_len,1.0,11,mse,0.027835814282298
probe,en,single_submetric,avg_verb_edges,1.0,11,mse,0.0725663751363754
probe,en,single_submetric,lexical_density,1.0,11,mse,0.028907211497426
probe,en,single_submetric,n_tokens,1.0,11,mse,0.028104955330491
probe,en,single_submetric,avg_links_len,2.0,11,mse,0.010311578400433
probe,en,single_submetric,avg_max_depth,2.0,11,mse,0.0287250578403472
probe,en,single_submetric,avg_subordinate_chain_len,2.0,11,mse,0.0424737334251403
probe,en,single_submetric,avg_verb_edges,2.0,11,mse,0.0621504485607147
probe,en,single_submetric,lexical_density,2.0,11,mse,0.0284563712775707
probe,en,single_submetric,n_tokens,2.0,11,mse,0.0275309365242719
probe,en,single_submetric,avg_links_len,3.0,11,mse,0.0114795360714197
probe,en,single_submetric,avg_max_depth,3.0,11,mse,0.0322426185011863
probe,en,single_submetric,avg_subordinate_chain_len,3.0,11,mse,0.0282817296683788
probe,en,single_submetric,avg_verb_edges,3.0,11,mse,0.0721249505877494
probe,en,single_submetric,lexical_density,3.0,11,mse,0.0294221881777048
probe,en,single_submetric,n_tokens,3.0,11,mse,0.0320124067366123
probe,en,single_submetric,avg_links_len,,12,mse,0.0094261122867465
probe,en,single_submetric,avg_max_depth,,12,mse,0.0288212206214666
probe,en,single_submetric,avg_subordinate_chain_len,,12,mse,0.0252005383372306
probe,en,single_submetric,avg_verb_edges,,12,mse,0.0581833682954311
probe,en,single_submetric,lexical_density,,12,mse,0.0304568447172641
probe,en,single_submetric,n_tokens,,12,mse,0.0234976876527071
probe,en,single_submetric,avg_links_len,1.0,12,mse,0.0093395002186298
probe,en,single_submetric,avg_max_depth,1.0,12,mse,0.0309156309813261
probe,en,single_submetric,avg_subordinate_chain_len,1.0,12,mse,0.0268313251435756
probe,en,single_submetric,avg_verb_edges,1.0,12,mse,0.058388065546751
probe,en,single_submetric,lexical_density,1.0,12,mse,0.0298200845718383
probe,en,single_submetric,n_tokens,1.0,12,mse,0.030971111729741
probe,en,single_submetric,avg_links_len,2.0,12,mse,0.0095565123483538
probe,en,single_submetric,avg_max_depth,2.0,12,mse,0.0300919990986585
probe,en,single_submetric,avg_subordinate_chain_len,2.0,12,mse,0.026810685172677
probe,en,single_submetric,avg_verb_edges,2.0,12,mse,0.0597940720617771
probe,en,single_submetric,lexical_density,2.0,12,mse,0.0311536137014627
probe,en,single_submetric,n_tokens,2.0,12,mse,0.0274202693253755
probe,en,single_submetric,avg_links_len,3.0,12,mse,0.0096441889181733
probe,en,single_submetric,avg_max_depth,3.0,12,mse,0.0307685192674398
probe,en,single_submetric,avg_subordinate_chain_len,3.0,12,mse,0.0278501957654953
probe,en,single_submetric,avg_verb_edges,3.0,12,mse,0.0586446896195411
probe,en,single_submetric,lexical_density,3.0,12,mse,0.032053530216217
probe,en,single_submetric,n_tokens,3.0,12,mse,0.0264810677617788
probe,fi,complexity,,,1,mse,0.0253547076135873
probe,fi,complexity,,1.0,1,mse,0.0477324649691581
probe,fi,complexity,,2.0,1,mse,0.0472612418234348
probe,fi,complexity,,3.0,1,mse,0.0420560240745544
probe,fi,complexity,,,2,mse,0.0340434163808822
probe,fi,complexity,,1.0,2,mse,0.0439180582761764
probe,fi,complexity,,2.0,2,mse,0.0485815033316612
probe,fi,complexity,,3.0,2,mse,0.0466137677431106
probe,fi,complexity,,,3,mse,0.034000888466835
probe,fi,complexity,,1.0,3,mse,0.0462179370224475
probe,fi,complexity,,2.0,3,mse,0.0501056239008903
probe,fi,complexity,,3.0,3,mse,0.0467133596539497
probe,fi,complexity,,,4,mse,0.030467664822936
probe,fi,complexity,,1.0,4,mse,0.0429874546825885
probe,fi,complexity,,2.0,4,mse,0.0479531362652778
probe,fi,complexity,,3.0,4,mse,0.0457693263888359
probe,fi,complexity,,,5,mse,0.0301165468990802
probe,fi,complexity,,1.0,5,mse,0.0419916994869709
probe,fi,complexity,,2.0,5,mse,0.0472237840294837
probe,fi,complexity,,3.0,5,mse,0.0447166562080383
probe,fi,complexity,,,6,mse,0.0269736628979444
probe,fi,complexity,,1.0,6,mse,0.0398946553468704
probe,fi,complexity,,2.0,6,mse,0.0570790059864521
probe,fi,complexity,,3.0,6,mse,0.0555703528225421
probe,fi,complexity,,,7,mse,0.0302963349968194
probe,fi,complexity,,1.0,7,mse,0.040783617645502
probe,fi,complexity,,2.0,7,mse,0.0447408854961395
probe,fi,complexity,,3.0,7,mse,0.0455096513032913
probe,fi,complexity,,,8,mse,0.0288613606244325
probe,fi,complexity,,1.0,8,mse,0.0383620522916317
probe,fi,complexity,,2.0,8,mse,0.0423716492950916
probe,fi,complexity,,3.0,8,mse,0.0408176816999912
probe,fi,complexity,,,9,mse,0.0314278416335582
probe,fi,complexity,,1.0,9,mse,0.0405852161347866
probe,fi,complexity,,2.0,9,mse,0.0610564760863781
probe,fi,complexity,,3.0,9,mse,0.0429371260106563
probe,fi,complexity,,,10,mse,0.0403951443731784
probe,fi,complexity,,1.0,10,mse,0.04771
probe,fi,complexity,,2.0,10,mse,0.0504823364317417
probe,fi,complexity,,3.0,10,mse,0.0502162054181098
probe,fi,complexity,,,11,mse,0.0319448187947273
probe,fi,complexity,,1.0,11,mse,0.0545914471149444
probe,fi,complexity,,2.0,11,mse,0.0580616630613803
probe,fi,complexity,,3.0,11,mse,0.0580349862575531
probe,fi,complexity,,,12,mse,0.041654672473669
probe,fi,complexity,,1.0,12,mse,0.0433865077793598
probe,fi,complexity,,2.0,12,mse,0.0420284532010555
probe,fi,complexity,,3.0,12,mse,0.0424860753118991
