unique_id,text,language,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,question_type,complexity_score
japanese_content_5327,ヴァーペン・フォン・ハンブルクの初代船長は誰？,ja,0.135,-0.19,0.0,0.0,0.545,0,0.49
japanese_content_3710,原子爆弾を開発したのは誰,ja,0.41,-1.19,0.0,0.667,0.333,0,0.22
japanese_content_3886,発見された中で、太陽系で一番小さい惑星は何,ja,0.265,-0.19,1.0,0.0,0.5,0,1.575
japanese_content_2204,ケベックの主要産業は何？,ja,-0.365,-0.19,0.0,0.0,0.5,0,-0.055
japanese_polar_1292,公共職業安定所では職業紹介をしてもらえる？,ja,-0.04,-0.553,1.0,0.3,0.667,1,1.374
japanese_content_164,すがやみつるのデビュー作は何？,ja,0.32,-0.19,0.0,0.0,0.375,0,0.505
japanese_polar_234,北極は全て雪氷圏？,ja,0.051,-0.553,0.0,0.0,0.8,1,0.298
japanese_content_339,卒業と引退の違いは何？,ja,-0.465,0.81,0.0,0.0,0.429,0,0.774
japanese_polar_790,バットマンはマーベル・コミックのキャラクターですか？,ja,-0.06,-0.553,0.0,0.0,0.5,1,-0.113
japanese_content_937,日本で世帯視聴率の統計を取り始めたのはいつ？,ja,0.573,0.81,2.0,0.417,0.5,0,4.3
japanese_content_2775,エホバの証人の教祖は誰？,ja,0.201,-0.19,0.0,0.0,0.429,0,0.44
japanese_polar_561,アーユルヴェーダでは、薬は処方されますか？,ja,0.324,-0.553,0.0,0.6,0.417,1,0.788
japanese_polar_1116,オレンジのフルーツワインはある？,ja,-0.349,0.447,0.0,0.2,0.667,1,0.965
japanese_content_6605,炭素の発見者は誰？,ja,-0.365,-0.19,0.0,0.0,0.5,0,-0.055
japanese_content_2179,日本プロ野球にDH制が導入されたのはいつ,ja,0.65,-0.19,1.0,0.667,0.429,0,2.556
japanese_content_1144,株式の起源はいつ,ja,-0.465,-0.19,0.0,0.0,0.4,0,-0.255
japanese_content_3670,ギリシャ王国が誕生したのはいつ,ja,0.41,-0.19,1.0,0.5,0.333,0,2.053
japanese_polar_167,ミニエー銃は連射が可能か？,ja,-0.282,-0.553,0.0,0.0,0.571,1,-0.264
japanese_content_1987,ポストモダン文学の起源はいつ,ja,-0.132,-1.19,0.0,0.0,0.571,0,-0.751
japanese_content_1136,イギリスでプロサッカーが始まったのはいつ,ja,0.285,-0.19,1.0,0.667,0.333,0,2.095
japanese_polar_180,『グランド・セフト・オートIV・ザ・ロスト・アンド・ダムド』はプレイステーションで遊べる？,ja,3.992,-0.553,0.0,0.4,0.556,1,4.395
japanese_polar_1268,八百屋お七の放火事件死者は出た？,ja,-0.049,0.447,0.0,0.2,0.636,1,1.234
japanese_content_1520,トーマス・バビントン・マコーリーの大学の専攻は何？,ja,0.135,-0.19,0.0,0.0,0.455,0,0.4
japanese_polar_1011,ダットサンとは現在でも発売されていますか？,ja,0.666,-0.553,1.0,0.4,0.357,1,1.87
japanese_content_1766,タイムトラベルの概念を最初に取り扱った小説は何？,ja,-0.329,1.81,1.0,0.333,0.5,0,3.314
japanese_polar_904,チベット仏教は輪廻転生を信じる？,ja,0.051,-0.553,0.0,0.4,0.75,1,0.648
japanese_polar_430,欧州連合は憲法を持つ？,ja,-0.149,-0.553,0.0,0.4,0.667,1,0.365
japanese_polar_689,モーツァルトの未完成作品はある？,ja,-0.116,0.447,0.0,0.2,0.714,1,1.245
japanese_content_37,ベラクルス州の主要産業は何？,ja,-0.465,-0.19,0.0,0.0,0.571,0,-0.084
japanese_content_2508,ジョン・フルトン・レイノルズの最終階級は何,ja,0.035,-1.19,0.0,0.0,0.5,0,-0.655
japanese_content_6153,プロレスの起源はどこ？,ja,-0.465,-0.19,0.0,0.0,0.4,0,-0.255
japanese_polar_924,テュレンヌは貴族出身？,ja,-0.282,-0.553,0.0,0.0,0.75,1,-0.085
japanese_content_3052,ヴィーナの起源はいつ,ja,0.035,-1.19,0.0,0.0,0.4,0,-0.755
japanese_polar_78,ブドウの収穫は年間を通して行われますか？,ja,0.051,0.447,1.0,0.5,0.417,1,2.415
japanese_polar_629,飲酒運転は過失とみなされますか？,ja,-0.074,-0.553,0.0,0.6,0.444,1,0.417
japanese_polar_708,地球外で生物が観測されたことはある？,ja,0.051,-0.553,1.0,0.3,0.5,1,1.298
japanese_polar_989,脱法ドラッグとは、法律で規制されていない薬物？,ja,1.134,0.447,1.0,0.2,0.462,1,3.243
japanese_polar_226,警察学校は２年通う必要がある？,ja,-0.074,1.447,1.0,0.3,0.667,1,3.34
japanese_polar_1088,ノーフォークに博物館はある？,ja,0.051,-0.553,0.0,0.4,0.667,1,0.565
japanese_content_4870,DNAを初めて発見したのは誰,ja,0.535,-0.19,1.0,0.667,0.333,0,2.345
japanese_content_6274,地下鉄の建設を始めて施行した国はどこ,ja,-0.382,2.81,2.0,0.25,0.462,0,5.14
japanese_content_4354,マンモス・ケーブ国立公園で一番大きな哺乳類は何？,ja,0.307,-0.19,0.0,0.0,0.667,0,0.784
japanese_polar_601,天体物理データシステムへのアクセスは無料でできる？,ja,0.051,0.447,0.0,0.4,0.636,1,1.534
japanese_content_3072,『ちちんぷいぷい』の初代ディレクターは誰,ja,-0.132,-0.19,0.0,0.0,0.571,0,0.249
japanese_polar_422,チャールズ・ラトウィッジ・ドジソンの小説の主人公アリスに実在したモデルはいる？,ja,-0.008,3.447,1.0,0.2,0.556,1,5.195
japanese_content_799,マイクロペイメントを可能にしたのは何？,ja,0.285,-0.19,1.0,0.667,0.333,0,2.095
japanese_content_2629,ポケットモンスターの考案者は誰？,ja,-0.465,-0.19,0.0,0.0,0.571,0,-0.084
japanese_polar_1270,『ダウントン・アビー』は日本でテレビ放映されましたか？,ja,0.634,-0.553,0.0,0.8,0.385,1,1.266
japanese_content_1690,モビー・グレープのデビュー曲は何,ja,-0.394,-1.19,0.0,0.0,0.5,0,-1.084
japanese_polar_857,ペンシルベニア州フィラデルフィアには、地下鉄がありますか？,ja,-0.049,0.447,0.0,0.6,0.545,1,1.543
japanese_content_5720,日本でアカウミガメの産卵が一番盛んな場所はどこ？,ja,0.035,1.81,0.0,0.0,0.5,0,2.345
japanese_content_6570,エレフテリオス・ヴェニゼロスの出身大学はどこ,ja,-0.394,-0.19,0.0,0.0,0.5,0,-0.084
japanese_content_3573,アメリカ炭疽菌事件の犯行動機は何？,ja,0.335,-0.19,0.0,0.0,0.727,0,0.872
japanese_content_4146,世界初のミサイル駆逐艦は何,ja,-0.251,-1.19,0.0,0.0,0.625,0,-0.816
japanese_polar_322,高根第一ダムの建設時住民からの反対はあった？,ja,-0.257,2.447,0.0,0.2,0.571,1,2.961
japanese_polar_47,ノーフォーク・アンド・ウェスタン鉄道で使われていた機関車は保存されていますか？,ja,0.622,1.447,1.0,0.25,0.455,1,3.774
japanese_content_5200,ルイス・キャロルの出身はどこ,ja,-0.465,-0.19,0.0,0.0,0.429,0,-0.226
japanese_polar_183,牧師は結婚することができますか？,ja,0.551,-0.553,0.0,0.6,0.333,1,0.931
japanese_polar_588,ニューヨーク日本人学校は初等教育のみ？,ja,-0.235,-0.553,0.0,0.0,0.75,1,-0.038
japanese_content_383,ホイッグ党の初代党首は誰,ja,-0.465,-0.19,0.0,0.0,0.571,0,-0.084
japanese_content_35,ノヴィ・ベオグラードの主要産業は何？,ja,-0.394,-0.19,0.0,0.0,0.5,0,-0.084
japanese_polar_316,日本に国教はありますか？,ja,-0.116,-0.553,0.0,0.6,0.429,1,0.36
japanese_polar_413,高級車ブランド「レクサス」はリコールを受けたことがありますか？,ja,0.82,-0.553,1.0,0.4,0.571,1,2.238
japanese_polar_825,きちがいは差別用語？,ja,0.551,-1.553,0.0,0.0,1.0,1,-0.002
japanese_polar_46,和田 義盛は戦で死んだ？,ja,-0.282,-0.553,0.0,0.4,0.571,1,0.136
japanese_polar_704,暗い太陽のパラドックスに対する答えは見つかった？,ja,-0.505,1.447,1.0,0.1,0.6,1,2.642
japanese_content_1058,自動列車制御装置が導入されたのはいつ,ja,0.762,-0.19,1.0,0.5,0.417,0,2.489
japanese_polar_185,日本で少年が死刑判決を受けたことはある？,ja,0.233,-0.553,1.0,0.4,0.583,1,1.663
japanese_polar_943,ランドスケープアーキテクトという職業は日本にも存在する？,ja,0.051,1.447,1.0,0.2,0.5,1,3.198
japanese_polar_1076,クェゼリン島の戦いで生き延びた日本兵はいる？,ja,-0.449,2.447,1.0,0.2,0.636,1,3.834
japanese_content_3298,欧州連合基本権憲章を草案したのは誰,ja,0.58,-1.19,0.0,0.667,0.5,0,0.557
japanese_content_1795,全天周囲モニター・リニアシートの開発に初めて着手した会社は何？,ja,-0.037,1.81,1.0,0.333,0.533,0,3.639
japanese_polar_776,フライデー襲撃事件でけが人は出た？,ja,-0.074,-0.553,0.0,0.4,0.556,1,0.329
japanese_content_4260,インターネットが一般に普及したのはいつ？,ja,0.59,-0.19,1.0,0.667,0.3,0,2.367
japanese_content_2264,日本でお茶の生産が始まったのはいつ,ja,0.335,0.81,1.0,0.667,0.364,0,3.176
japanese_content_3125,日本で一番発行部数の多いSF作品は何？,ja,0.535,0.81,0.0,0.0,0.636,0,1.981
japanese_polar_415,X-MENとはスーパーヒーローですか？,ja,-0.199,-0.553,0.0,0.0,0.444,1,-0.308
japanese_content_3629,ドラマ映画「摩天楼」の主演俳優は誰？,ja,0.785,-0.19,0.0,0.0,0.667,0,1.262
japanese_content_5570,人工言語の起源はいつ,ja,-0.132,-1.19,0.0,0.0,0.571,0,-0.751
japanese_polar_1234,袁 世凱は戦闘に参加したことがある？,ja,-0.149,-0.553,1.0,0.3,0.545,1,1.143
japanese_content_5254,ボストン・ラテン・スクールの設立者はだれ,ja,0.035,-1.19,0.0,0.0,0.5,0,-0.655
japanese_polar_628,パキスタンに政教分離はある？,ja,0.051,-0.553,0.0,0.4,0.667,1,0.565
japanese_content_2633,漫画家おこさまランチの本名は何？,ja,-0.251,-0.19,0.0,0.0,0.625,0,0.184
japanese_content_253,世界初のシューティングゲームは何,ja,-0.465,-0.19,0.0,0.0,0.571,0,-0.084
japanese_polar_68,山崎 まさよしはバンドを組んだことがある？,ja,-0.282,-0.553,1.0,0.3,0.6,1,1.065
japanese_content_2912,デヴィッド・フィンチャーの出身はどこ,ja,-0.465,-0.19,0.0,0.0,0.429,0,-0.226
japanese_content_2822,ヒュー・ロフティングの処女作は何,ja,-0.394,-0.19,0.0,0.0,0.5,0,-0.084
japanese_content_729,ギターの発祥はどこ？,ja,-0.465,-0.19,0.0,0.0,0.4,0,-0.255
japanese_polar_307,勝田清孝が起こした殺人事件は無差別殺人？,ja,-0.249,1.447,1.0,0.2,0.727,1,3.125
japanese_polar_285,パーキンソン病は死に至る？,ja,-0.149,-0.553,0.0,0.4,0.667,1,0.365
japanese_content_3468,全国男子硬式野球大会で最多奪三振を記録した選手は誰,ja,0.168,0.81,1.0,0.333,0.625,0,2.936
japanese_polar_136,エアロパーツ はロケットに使われる？,ja,-0.149,-0.553,0.0,0.4,0.5,1,0.198
japanese_content_6077,『ユリシーズ』の主人公の職業は何？,ja,-0.108,0.81,0.0,0.0,0.5,0,1.202
japanese_content_1030,Activisionが初めて販売されたのはいつ,ja,0.924,-0.19,1.0,0.667,0.3,0,2.701
japanese_content_6596,桜井一枝の職業は何？,ja,-0.465,-0.19,0.0,0.0,0.429,0,-0.226
japanese_content_4362,ニューヨーク市地下鉄で最古の地下鉄路線は何？,ja,0.398,-0.19,0.0,0.0,0.667,0,0.875
japanese_polar_1106,『オナー・ハリントン・シリーズ』の舞台は未来？,ja,0.301,0.447,0.0,0.0,0.556,1,1.304
japanese_polar_21,米国ユタ州はモルモン教路が築いた？,ja,-0.199,-0.553,0.0,0.4,0.667,1,0.315
japanese_content_166,アメリカ合衆国において一番多い人種は何？,ja,-0.265,1.81,1.0,0.0,0.636,0,3.181
japanese_polar_805,日立マジックワンドは現在でも発売されていますか？,ja,0.634,-0.553,1.0,0.4,0.385,1,1.866
japanese_polar_1180,レバノンにテロ組織はある？,ja,0.051,-0.553,0.0,0.4,0.667,1,0.565
japanese_content_5951,通称高年齢者雇用安定法が制定された際の日本の首相は誰？,ja,0.535,1.81,1.0,0.167,0.579,0,4.091
japanese_polar_833,横浜スタジアムの芝は人工芝？,ja,-0.616,0.447,0.0,0.0,0.571,1,0.402
japanese_content_4047,カーディシーヤの戦いが起きたきっかけは何？,ja,-0.465,1.81,1.0,0.167,0.444,0,2.956
japanese_polar_681,震災などの時に救出の手助けに行く犬は、警察犬ですか？,ja,-0.016,2.447,1.0,0.4,0.5,1,4.331
japanese_content_3255,人類が武器を使い始めたのはいつ,ja,0.59,-0.19,2.0,0.417,0.4,0,3.217
japanese_content_4090,アルバニアの公用語は何？,ja,-0.365,-0.19,0.0,0.0,0.5,0,-0.055
japanese_polar_692,八幡神は神道の神？,ja,0.051,-0.553,0.0,0.0,0.6,1,0.098
japanese_polar_72,カナダには先住民族はいましたか？,ja,0.162,-0.553,0.0,0.6,0.4,1,0.609
japanese_polar_1119,第1上野トンネルは新幹線専用？,ja,0.051,-0.553,0.0,0.0,0.75,1,0.248
japanese_content_3005,『おとなの駄菓子屋』が始まったのはいつ,ja,0.489,0.81,1.0,0.5,0.333,0,3.132
japanese_polar_1029,全天周囲モニター・リニアシートはアニメ等で考案された技術？,ja,0.837,0.447,1.0,0.2,0.6,1,3.084
japanese_polar_797,ピムリコの謎で逮捕者は出た？,ja,-0.199,0.447,0.0,0.4,0.556,1,1.204
japanese_polar_865,足利義政に兄弟は何人いた？,ja,-0.282,-0.553,0.0,0.4,0.571,1,0.136
japanese_polar_1238,『ダンジョンズ&ドラゴンズ』はスマホアプリ？,ja,0.051,-0.553,0.0,0.0,0.667,1,0.165
japanese_content_20,白人至上主義を提唱したのは誰？,ja,0.368,-0.19,1.0,0.5,0.4,0,2.078
japanese_polar_365,フォークランド紛争で核兵器は使われた？,ja,-0.199,-0.553,0.0,0.4,0.556,1,0.204
japanese_content_46,記録される中で日本最古の強盗事件は何？,ja,0.216,-0.19,1.0,0.0,0.5,0,1.526
japanese_polar_554,パチンコに依存性はある？,ja,0.051,-0.553,0.0,0.4,0.667,1,0.565
japanese_polar_531,マタ・ハリはスパイですか？,ja,-0.449,-0.553,0.0,0.0,0.429,1,-0.573
japanese_polar_125,日本でアナログコンピュータの生産は日本でされたことがある？,ja,0.205,0.447,1.0,0.0,0.5,1,2.152
japanese_polar_756,寝台車は昼間にも運航される？,ja,0.051,-0.553,0.0,0.4,0.444,1,0.342
japanese_polar_1226,NHKラジオ第1放送ではニュース番組はある？,ja,0.351,-0.553,0.0,0.4,0.636,1,0.834
japanese_content_3308,セイコーエプソン社の創始者は誰,ja,-0.394,-0.19,0.0,0.0,0.625,0,0.041
japanese_content_6393,2018年MLBオールスターゲームのMVPは誰？,ja,0.368,-0.19,0.0,0.0,0.6,0,0.778
japanese_polar_828,リッチモンド・ピーターズバーグ方面作戦は実行された？,ja,0.451,-0.553,0.0,0.2,0.545,1,0.643
japanese_polar_333,ソフトバンクはヤフーを買収した？,ja,-0.116,-0.553,0.0,0.4,0.429,1,0.16
japanese_content_1347,三重県の主要農産物は何,ja,-0.299,-1.19,0.0,0.0,0.714,0,-0.775
japanese_polar_1235,機械化帝国がユートピアとして描かれた作品はある？,ja,0.122,2.447,1.0,0.3,0.533,1,4.402
japanese_polar_270,寄生する植物はいる？,ja,-0.449,0.447,1.0,0.1,0.6,1,1.698
japanese_content_5061,ジュバル・アンダーソン・アーリーの最終階位は何？,ja,0.035,-0.19,0.0,0.0,0.5,0,0.345
japanese_content_4587,ドリコムの創始者は誰,ja,-0.365,-0.19,0.0,0.0,0.5,0,-0.055
japanese_polar_314,モータースポーツで死者が出たことはある？,ja,-0.282,-0.553,1.0,0.3,0.6,1,1.065
japanese_content_2364,日本最大の鉄道会社は何？,ja,-0.465,-0.19,0.0,0.0,0.571,0,-0.084
japanese_polar_1039,脳梗塞は死にいたる？,ja,-0.282,-0.553,0.0,0.4,0.571,1,0.136
japanese_content_4107,日本で陶器が作られ始めたのはいつ,ja,0.935,-0.19,2.0,0.417,0.364,0,3.526
japanese_content_6724,ニューヨーク最大のマフィア組織は何？,ja,-0.465,-0.19,0.0,0.0,0.571,0,-0.084
japanese_content_5346,名勝エクステルンシュタイネとは何？,ja,-0.165,-1.19,0.0,0.0,0.5,0,-0.855
japanese_polar_480,暗黒物質の存在は証明された？,ja,-0.324,0.447,0.0,0.2,0.444,1,0.767
japanese_polar_164,古代ローマの公衆浴場で入浴料は徴収された？,ja,-0.116,0.447,0.0,0.4,0.538,1,1.269
japanese_polar_470,サラリーキャップを制定するのは各リーグ？,ja,0.051,0.447,1.0,0.6,0.556,1,2.654
japanese_content_2718,QuinRoseの創始者は誰？,ja,-0.365,-0.19,0.0,0.0,0.5,0,-0.055
japanese_content_2742,メアリー・フェアファックス・サマヴィルの宗教は何,ja,0.368,-0.19,0.0,0.0,0.5,0,0.678
japanese_polar_634,ガウスは数学者ですか？,ja,-0.349,-0.553,0.0,0.0,0.5,1,-0.402
japanese_polar_734,学位は論文の作成無しでも授与できる？,ja,0.384,0.447,1.0,0.4,0.5,1,2.731
japanese_content_991,絵画におけるヴェネツィア派の先駆者は誰？,ja,0.135,0.81,1.0,0.0,0.545,0,2.49
japanese_polar_1260,個人競技にチームオーダーは存在する？,ja,-0.235,-0.553,0.0,0.4,0.625,1,0.237
japanese_content_2561,アメリカ合衆国で覚せい剤取締法ができたのはいつ,ja,0.342,-0.19,1.0,0.667,0.571,0,2.39
japanese_content_5056,J・R・R・トールキンの作家になる前の職業は何？,ja,0.435,1.81,1.0,0.167,0.5,0,3.912
japanese_polar_1122,俳句は詩？,ja,-0.449,-0.553,0.0,0.0,0.667,1,-0.335
japanese_polar_193,日本では手書きのサインを公的な文書に使用することはできない？,ja,0.614,2.447,1.0,0.4,0.471,1,4.932
japanese_polar_514,相模原障害者施設殺傷事件の犯人に精神疾患はあった？,ja,0.551,0.447,0.0,0.4,0.733,1,2.131
japanese_content_3847,薩摩藩が形成されたのはいつ？,ja,0.812,-0.19,1.0,0.5,0.3,0,2.422
japanese_content_4387,グレン・ジェイコブズの必殺技は何,ja,-0.215,-0.19,0.0,0.0,0.556,0,0.151
japanese_polar_330,ボブ・フォッシーは振付家ですか？,ja,-0.378,-0.553,0.0,0.0,0.5,1,-0.431
japanese_content_5310,グンデルスハイム で最大の城は何,ja,-0.251,-0.19,0.0,0.0,0.5,0,0.059
japanese_polar_718,偏向報道を規制するための法律はある？,ja,-0.282,1.447,1.0,0.1,0.6,1,2.865
japanese_content_22,イリオモテヤマネコが絶滅危惧種に認定されたのはいつ？,ja,0.727,-0.19,1.0,0.667,0.429,0,2.633
japanese_polar_1147,『マディソン郡の橋』は映画化された？,ja,-0.06,0.447,0.0,0.0,0.5,1,0.887
japanese_content_5059,日本初のプロボクサーは誰？,ja,-0.565,-0.19,0.0,0.0,0.5,0,-0.255
japanese_content_3396,ビロード革命の主導者は誰？,ja,-0.465,-0.19,0.0,0.0,0.571,0,-0.084
japanese_polar_291,アミノ酸はタンパク質の元？,ja,-0.116,-0.553,0.0,0.0,0.714,1,0.045
japanese_content_4447,細胞培養を初めて人工的にしたのは誰？,ja,0.58,-0.19,2.0,0.833,0.417,0,3.64
japanese_content_5877,失業保険が誕生したのはいつ,ja,0.41,-0.19,1.0,0.5,0.333,0,2.053
japanese_polar_96,ブータンで民主政治は行われている？,ja,-0.199,-0.553,1.0,0.3,0.556,1,1.104
japanese_content_1343,アンドレーア・パッラーディオの最期の建築は何,ja,-0.215,-1.19,0.0,0.0,0.444,0,-0.961
japanese_content_3935,ガレオン貿易の始まりはいつ？,ja,-0.565,-0.19,0.0,0.0,0.5,0,-0.255
japanese_polar_1129,ジム・キャリーはアメリカ出身ですか？,ja,-0.378,-0.553,0.0,0.0,0.5,1,-0.431
japanese_content_4933,ソマリアの首都はどこ,ja,-0.465,-0.19,0.0,0.0,0.4,0,-0.255
japanese_polar_1289,日本で武器の製造は許されている？,ja,-0.06,0.447,1.0,0.3,0.5,1,2.187
japanese_polar_707,スポーツカーのタイヤにグルーブはある？,ja,-0.235,0.447,0.0,0.4,0.625,1,1.237
japanese_polar_579,名古屋は政令指定都市？,ja,0.051,-0.553,0.0,0.0,0.8,1,0.298
japanese_polar_1140,日本には歴史上、山賊はいますか？,ja,0.495,-0.553,0.0,0.8,0.5,1,1.242
japanese_polar_693,日本で発見された恐竜はいますか？,ja,-0.049,1.447,1.0,0.3,0.364,1,3.062
japanese_polar_79,サンスクリット語話者は今でもいる？,ja,0.301,-0.553,0.0,0.4,0.667,1,0.815
japanese_polar_532,エルヴァンゲンにはお城がありますか？,ja,0.051,-0.553,0.0,0.6,0.444,1,0.542
japanese_content_5462,茶漬けの発祥はどこ,ja,-0.565,-0.19,0.0,0.0,0.5,0,-0.255
japanese_content_6407,バリー・ボイトが初めて訪れた火山は何,ja,-0.41,0.81,1.0,0.333,0.5,0,2.233
japanese_polar_1185,鯨油に臭いはある？,ja,0.051,-0.553,0.0,0.4,0.6,1,0.498
japanese_content_151,コンピュータのＯＳで初めて開発されたのはなに,ja,1.035,-0.19,0.0,1.0,0.308,0,2.153
japanese_content_746,所得税が一番高い国はどこ？,ja,-0.537,0.81,0.0,0.0,0.625,0,0.898
japanese_content_3329,ハリー・グリッケンの所属大学はどこ,ja,-0.394,-0.19,0.0,0.0,0.5,0,-0.084
japanese_polar_1230,接吻は性行為になる？,ja,0.218,-0.553,0.0,0.4,0.714,1,0.779
japanese_content_1731,第二次ディープボトムの戦いで北軍を指揮したのは誰,ja,0.32,-0.19,0.0,0.833,0.4,0,1.363
japanese_content_6261,日本酒の発祥地はどこ,ja,-0.465,-0.19,0.0,0.0,0.571,0,-0.084
japanese_content_4357,ケルスターバッハの最大宗教は何,ja,-0.465,-0.19,0.0,0.0,0.571,0,-0.084
japanese_polar_379,古代ローマの公衆浴場で奴隷は使用できた？,ja,-0.249,0.447,0.0,0.4,0.545,1,1.143
japanese_polar_972,フランク・アーサー・ワースリーは南極に辿り着いた？,ja,0.162,-0.553,0.0,0.4,0.5,1,0.509
japanese_content_2094,東大寺の建築デザインをしたのは誰？,ja,-0.065,0.81,1.0,0.5,0.455,0,2.7
japanese_content_5064,地震の研究における先駆者は誰？,ja,-0.188,0.81,1.0,0.0,0.5,0,2.122
japanese_content_3313,プロテインキナーゼAが初めて確認されたのはいつ,ja,0.735,-0.19,1.0,0.667,0.364,0,2.576
japanese_content_3733,バート・ラッペナウの主要農産物は何？,ja,-0.215,-0.19,0.0,0.0,0.556,0,0.151
japanese_content_3805,ウディ・アレン監督の出身はどこ？,ja,-0.251,-0.19,0.0,0.0,0.5,0,0.059
japanese_polar_807,日本国憲法はＧＨＱの指導の元作られた？,ja,-0.04,1.447,0.0,0.4,0.583,1,2.39
japanese_polar_518,ＮＨＫに放送禁止用語はある？,ja,0.218,-0.553,0.0,0.4,0.714,1,0.779
japanese_polar_1210,藍藻は人体に有害？,ja,-0.149,-0.553,0.0,0.0,0.667,1,-0.035
japanese_content_3081,ウクライナの国技は何？,ja,-0.465,-0.19,0.0,0.0,0.4,0,-0.255
japanese_content_6109,増田英彦の職業は何,ja,-0.565,-0.19,0.0,0.0,0.5,0,-0.255
japanese_polar_286,カナダ合同教会の聖職者は結婚できる？,ja,-0.282,0.447,0.0,0.2,0.7,1,1.065
japanese_polar_1335,東急グループは、デパートも含まれますか？,ja,0.051,-0.553,0.0,0.6,0.444,1,0.542
japanese_content_6496,耐火金属の生成が始まったのはいつ,ja,-0.076,0.81,1.0,0.5,0.4,0,2.634
japanese_content_4127,イスラエル最大の都市は何,ja,-0.565,-1.19,0.0,0.0,0.5,0,-1.255
japanese_content_6418,アイルランド国教会の創設者はだれ,ja,-0.394,-1.19,0.0,0.0,0.625,0,-0.959
japanese_content_6706,ジョン・ポール・サルトルの出身はどこ,ja,0.285,-1.19,0.0,0.0,0.444,0,-0.461
japanese_content_4553,ピアチェンツァの最大宗教は何,ja,-0.465,-0.19,0.0,0.0,0.571,0,-0.084
japanese_polar_209,マーベル・コミックのミュータントは特殊能力を持つ？,ja,-0.171,0.447,0.0,0.4,0.6,1,1.276
japanese_polar_1252,バイエルン州は、ドイツ共和国前には公国でしたか？,ja,0.468,-0.553,0.0,0.8,0.538,1,1.253
japanese_polar_1214,ルネッサンス時代、イタリアは国とはして存在していましたか？,ja,1.318,0.447,1.0,0.5,0.375,1,3.64
japanese_polar_66,チャーティスト運動は成功した？,ja,-0.549,-0.553,0.0,0.2,0.5,1,-0.402
japanese_content_4594,ウェットスーツを初めて販売した会社は何,ja,-0.215,0.81,1.0,0.333,0.444,0,2.372
japanese_content_3446,レムゴー最大の大学は何？,ja,-0.565,-0.19,0.0,0.0,0.5,0,-0.255
japanese_content_6168,ツマグロの名称の由来は何,ja,-0.465,0.81,0.0,0.0,0.429,0,0.774
japanese_polar_1288,ジャガイモシストセンチュウは日本にもいる？,ja,0.451,-0.553,0.0,0.4,0.5,1,0.798
japanese_content_4966,『タンホイザーとヴァルトブルクの歌合戦』を初めて演じた楽団は何？,ja,-0.196,2.81,1.0,0.333,0.571,0,4.518
japanese_polar_1046,チューリッヒ中央駅構内にレストランはある？,ja,0.051,-0.553,0.0,0.4,0.75,1,0.648
japanese_polar_1059,リチャード・カーンは経済学者？,ja,-0.116,-0.553,0.0,0.0,0.714,1,0.045
japanese_content_6017,情報処理技術者という職業が誕生したのはいつ,ja,0.265,1.81,1.0,0.25,0.5,0,3.825
japanese_content_4774,トランシーバーを発明したのはだれ？,ja,0.606,-1.19,0.0,0.5,0.375,0,0.291
japanese_content_6508,プロジェクタを発明したのは誰,ja,0.606,-1.19,0.0,0.667,0.25,0,0.333
japanese_content_6230,『ダンス・ウィズ・ウルブズ』の時代背景はいつ？,ja,0.257,-0.19,0.0,0.0,0.5,0,0.567
japanese_content_3612,ベリー・ゴーディー・ジュニアの人種は何？,ja,0.035,-0.19,0.0,0.0,0.444,0,0.289
japanese_polar_85,『氷と炎の歌』は児童小説？,ja,-0.092,1.447,0.0,0.0,0.625,1,1.98
japanese_content_1910,慕容 翰の父親の職業は何？,ja,-0.251,-0.19,0.0,0.0,0.5,0,0.059
japanese_polar_1251,日本にモータースポーツ統括団体はありますか？,ja,0.273,-0.553,0.0,0.6,0.6,1,0.92
japanese_polar_1121,日本は中国に対して戦後賠償をした？,ja,0.651,0.447,1.0,0.3,0.545,1,2.943
japanese_polar_1070,ウクライナでロシア語は通じますか？,ja,-0.092,-0.553,0.0,0.6,0.5,1,0.455
japanese_polar_1131,在ペルー日本大使公邸占拠事件で死者は出た？,ja,0.778,-0.553,0.0,0.4,0.75,1,1.375
japanese_content_2930,静岡でお茶の生産が始まったのはいつ,ja,0.335,0.81,1.0,0.667,0.364,0,3.176
japanese_content_2547,工藤平助の父親の職業は何,ja,-0.537,0.81,0.0,0.0,0.5,0,0.773
japanese_polar_932,ベル麻痺の治療法はありますか？,ja,-0.393,0.447,0.0,0.4,0.6,1,1.054
japanese_content_6211,ポルトガル共産党の初代党首は誰？,ja,-0.215,-0.19,0.0,0.0,0.667,0,0.262
japanese_polar_1087,国土交通省直轄ダム以外のダムもありますか？,ja,0.233,0.447,0.0,0.4,0.667,1,1.747
japanese_polar_533,竜は神の一種？,ja,0.051,-0.553,0.0,0.0,0.6,1,0.098
japanese_content_2028,ビーナス・エボニー・スタール・ウィリアムズのデビュー戦は何,ja,0.671,-1.19,0.0,0.0,0.5,0,-0.019
japanese_content_5925,一番多様な色を見ることが出来る哺乳類は何,ja,-0.042,0.81,1.0,0.5,0.5,0,2.768
japanese_polar_135,アヴリル・ラヴィーンはサンリオのハローキティが好き？,ja,0.051,0.447,0.0,0.0,0.556,1,1.054
