unique_id,text,language,avg_links_len,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score
english_content_6999,How old are the oldest surviving earrings?,en,0.019,0.0,0.0,0.714,2.197,0,2.93
english_content_4727,Who is the oldest political leader?,en,0.252,0.0,0.0,0.5,2.079,0,2.831
english_content_2072,How is intellect measured?,en,-0.148,0.0,0.5,0.75,1.792,0,2.894
english_polar_77,Did Jewish Slaves help build the pyramid?,en,-0.52,1.0,0.3,0.714,2.197,1,3.691
english_content_3680,How old is RuPaul?,en,-0.815,0.0,0.0,0.75,1.792,0,1.727
english_polar_867,Is there space time beyond the event horizon?,en,0.123,0.0,0.4,0.625,2.303,1,3.451
english_polar_797,Is there a female member of The Teenage Mutant Ninja Turtles?,en,0.88,0.0,0.4,0.636,2.565,1,4.481
english_polar_174,Is Crystal Dynamics still around?,en,-0.02,0.0,0.0,0.8,1.946,1,2.726
english_content_7212,How old was Georgios Papadopoulos when he led the military coup d'etat in Greece?,en,-0.071,1.0,0.5,0.714,2.773,0,4.916
english_content_1645,What is the highest mountain in Ecuador?,en,-0.315,0.0,0.0,0.429,2.197,0,2.311
english_polar_657,Do steam locomotives have gears?,en,-0.52,0.0,0.4,0.8,1.946,1,2.626
english_content_3549,Why are there only two parties in America?,en,-0.434,0.0,0.5,0.625,2.303,0,2.994
english_polar_28,Do the Taensa still exist?,en,-0.02,0.0,0.4,0.6,1.946,1,2.926
english_polar_1128,Is there a cure for juvenile rheumatoid arthritis?,en,0.123,0.0,0.4,0.625,2.303,1,3.451
english_polar_614,Did King Victor Emmanuel II have a wife?,en,0.123,0.0,0.4,0.625,2.303,1,3.451
english_polar_309,Is Kazakhstan a slavic state?,en,0.48,0.0,0.0,0.6,1.946,1,3.026
english_content_3333,What is the female population of Tunisia?,en,-0.315,0.0,0.0,0.429,2.197,0,2.311
english_polar_1036,Did Hurricane Dora reach Georgia?,en,-0.27,0.0,0.4,0.8,1.946,1,2.876
english_content_2604,At what time did the first plane hit the World Trade Center on September 11?,en,0.281,0.0,0.667,0.533,2.833,0,4.314
english_content_4202,What is the magnetic force of the Earth?,en,-0.148,0.0,0.0,0.375,2.303,0,2.53
english_polar_935,Is the US a bicameral government?,en,0.38,0.0,0.0,0.5,2.079,1,2.959
english_content_4048,When was Kulothunga Chola III born?,en,0.852,0.0,0.5,0.667,2.079,0,4.098
english_content_2185,Who named the Wolff rearrangement?,en,-0.398,0.0,0.333,0.6,1.946,0,2.481
english_polar_734,Does Thomas & Friends still air?,en,0.58,0.0,0.4,0.667,2.079,1,3.726
english_polar_585,Is Japanese derived from Chinese?,en,-0.52,0.0,0.6,0.6,1.946,1,2.626
english_content_3168,Which Final Fantasy game is the best?,en,-0.315,0.0,0.0,0.571,2.197,0,2.453
english_content_2159,What was the average lifespan in Ancient Greece?,en,-0.148,0.0,0.0,0.5,2.303,0,2.655
english_content_3458,How do binary star systems form?,en,0.252,0.0,0.333,0.833,2.079,0,3.497
english_content_8103,What station did Monk air on?,en,0.052,0.0,0.333,0.5,2.079,0,2.964
english_polar_175,Are there long term side effects of antihistamine usage?,en,-0.02,0.0,0.4,0.778,2.398,1,3.556
english_content_1722,How large is the Fukiage Garden of the Tokyo Imperial Palace grounds?,en,0.488,0.0,0.0,0.667,2.639,0,3.794
english_content_3859,What is the number one industry in the county of Surrey in England?,en,0.019,0.0,0.0,0.385,2.708,0,3.112
english_content_8009,How much does Corel cost?,en,-0.398,0.0,0.333,0.8,1.946,0,2.681
english_content_8842,How many games has Mega Man been in?,en,-0.005,0.0,0.0,0.625,2.303,0,2.923
english_content_1213,How tall are Fresian horses?,en,-0.648,0.0,0.0,0.8,1.946,0,2.098
english_polar_57,Do other animals have different blood types like humans?,en,-0.27,0.0,0.4,0.778,2.398,1,3.306
english_polar_902,Did Ion Călugăru live in Romania all his life?,en,0.105,0.0,0.6,0.556,2.398,1,3.659
english_content_8308,How did Massachusetts became a state?,en,-0.348,0.0,0.5,0.667,2.079,0,2.898
english_polar_849,Can Fibromyalgia be cured?,en,-0.02,0.0,0.4,0.5,1.792,1,2.672
english_polar_710,Is Final Fantasy Type-0 a sequel to another game?,en,0.424,0.0,0.0,0.5,2.565,1,3.489
english_polar_270,Can you vote at 16 years in Argentina?,en,0.123,0.0,0.6,0.375,2.303,1,3.401
english_content_2165,What was the first university in the US?,en,-0.148,0.0,0.0,0.375,2.303,0,2.53
english_polar_468,Are there any fascist governments today?,en,0.58,0.0,0.6,0.667,2.079,1,3.926
english_content_8453,What is the practical application of plate tectonics?,en,-0.148,0.0,0.0,0.5,2.303,0,2.655
english_polar_1101,Is Daydream Software still an active company?,en,0.813,0.0,0.0,0.714,2.197,1,3.724
english_content_4147,How did The Battle of Muar end?,en,0.852,0.0,0.333,0.571,2.197,0,3.953
english_polar_471,Do horse flies bite humans?,en,-0.52,0.0,0.4,0.8,1.946,1,2.626
english_polar_62,Does the Netherlands have universal healthcare?,en,-0.42,0.0,0.4,0.667,2.079,1,2.726
english_content_3897,How many novellas are currently on air?,en,-0.148,0.0,0.0,0.714,2.197,0,2.763
english_polar_245,Does Canada have a reservation system?,en,-0.22,0.0,0.4,0.667,2.079,1,2.926
english_polar_342,Are the heptahelical receptors important?,en,-0.02,0.0,0.0,0.6,1.946,1,2.526
english_polar_417,Can you grow bamboo in Texas?,en,-0.42,0.0,0.6,0.5,2.079,1,2.759
english_content_337,What is the hip-to-waist ratio?,en,2.185,0.0,0.0,0.429,2.398,0,5.012
english_content_1967,Where does the Melbourne Metro Tunnel begin?,en,0.852,0.0,0.333,0.714,2.197,0,4.096
english_polar_977,Did the Havana hurricane make landfall in the US?,en,-0.02,0.0,0.6,0.556,2.398,1,3.534
english_content_8102,When did trench warfare first start?,en,0.452,0.0,0.5,0.833,2.079,0,3.864
english_content_2895,When did the the Cleveland Browns win their last superbowl?,en,0.519,0.0,0.5,0.6,2.485,0,4.104
english_polar_908,Is there a sequel to Prison Break?,en,-0.187,0.0,0.4,0.571,2.197,1,2.981
english_polar_78,Can rural flight be reversed?,en,-0.02,0.0,0.4,0.6,1.946,1,2.926
english_polar_497,Do Diet Coke and regular Coke taste different?,en,0.551,0.0,0.4,0.75,2.303,1,4.004
english_polar_727,Is Croatian slavic?,en,-0.52,0.0,0.0,0.667,1.609,1,1.756
english_polar_95,Are mayor's elected?,en,-0.52,0.0,0.4,0.667,1.609,1,2.156
english_content_7842,What were the main factions in the Thirty Years War?,en,0.296,0.0,0.0,0.4,2.485,0,3.181
english_content_7650,How tall was Dimetrodon?,en,-0.815,0.0,0.0,0.75,1.792,0,1.727
english_content_5211,Who is the most famous sculptor?,en,0.052,0.0,0.0,0.5,2.079,0,2.631
english_content_1323,How large is Picardy in France?,en,-0.348,0.0,0.0,0.667,2.079,0,2.398
english_content_5656,What percentage of U.S. PhD candidates complete their dissertation?,en,0.227,0.0,0.333,0.667,2.398,0,3.625
english_content_8640,Who was the first director of the CIA?,en,-0.148,0.0,0.0,0.375,2.303,0,2.53
english_content_6813,How thick is the bark of a redwood tree?,en,-0.148,0.0,0.0,0.556,2.398,0,2.806
english_polar_718,Do Greco-Roman wrestlers wear unitards?,en,-0.02,0.0,0.4,0.833,2.197,1,3.41
english_polar_1133,Does Mary Hoffman have a husband?,en,-0.22,0.0,0.4,0.667,2.079,1,2.926
english_content_8851,How many royal boroughs are there in the U.K.?,en,-0.523,0.0,0.5,0.667,2.398,0,3.042
english_content_8004,What countries were part of Prussia?,en,-0.748,0.0,0.0,0.5,2.079,0,1.831
english_content_4959,How old is Sir Michael Thomas Somare?,en,-0.315,0.0,0.0,0.857,2.197,0,2.739
english_content_5246,How fast do dogs breathe?,en,-0.398,0.0,0.333,0.8,1.946,0,2.681
english_content_2948,How much does the secretary of health and human services make?,en,1.252,0.0,0.333,0.636,2.565,0,4.786
english_content_7623,What does 'bring the rain' mean?,en,1.052,1.0,0.25,0.5,2.303,0,5.105
english_content_1349,What's the difference between stocks and shares?,en,-0.577,0.0,0.0,0.375,2.303,0,2.101
english_polar_1121,Did Dilophosaurus have feathers?,en,-0.687,0.0,0.4,0.75,1.792,1,2.255
english_content_6083,Why is it called Buenos Aires?,en,-0.548,0.0,0.667,0.667,2.079,0,2.865
english_content_3594,What is the oldest labor union still active in the U.S.?,en,-0.048,0.0,0.0,0.545,2.565,0,3.062
english_content_3952,What is Topology?,en,-0.648,0.0,0.0,0.333,1.609,0,1.294
english_polar_112,Is Puerto Rico a colony of the United States?,en,0.355,0.0,0.0,0.556,2.398,1,3.309
english_content_6253,How many electoral votes does West Virginia have?,en,-0.291,0.0,0.333,0.875,2.303,0,3.22
english_content_8163,Who was the best artist during the Classical period?,en,0.102,0.0,0.0,0.444,2.398,0,2.944
english_polar_229,Can you ruin a business with Digital marketing?,en,-0.306,0.0,0.4,0.5,2.303,1,2.897
english_content_7516,What is the Polish currency?,en,-0.148,0.0,0.0,0.4,1.946,0,2.198
english_polar_942,Can we land on Uranus?,en,-0.52,0.0,0.4,0.4,1.946,1,2.226
english_content_6206,How do you prevent traumatic brain injury?,en,-0.148,0.0,0.5,0.714,2.197,0,3.263
english_polar_709,Is there a term limit for the German presidency?,en,0.23,0.0,0.4,0.556,2.398,1,3.584
english_content_3919,How many mammary glands do human women have?,en,-0.291,0.0,0.333,0.875,2.303,0,3.22
english_polar_456,Is Fibromyalgia an acute disease?,en,0.48,0.0,0.0,0.6,1.946,1,3.026
english_polar_820,Did Hera turn a woman into a spider?,en,-0.02,0.0,0.6,0.5,2.303,1,3.383
english_content_5880,Was the The Edwardian War successful?,en,0.252,0.0,0.0,0.5,2.079,0,2.831
english_polar_72,Will Lightning appear in the new Smash Bros?,en,0.551,0.0,0.4,0.625,2.303,1,3.879
english_polar_1077,Is there a cure for legionellosis?,en,-0.42,0.0,0.4,0.5,2.079,1,2.559
english_polar_344,Do UK House of Lords members get a salary?,en,0.48,0.0,0.4,0.667,2.398,1,3.945
english_polar_381,Does Howie Mandel have germophobia?,en,-0.27,0.0,0.4,0.8,1.946,1,2.876
english_polar_860,Is Fist of the North Star on going?,en,1.408,0.0,0.6,0.5,2.303,1,4.811
english_content_1623,What was the first home computer released by Texas Instruments?,en,-0.037,1.0,0.167,0.6,2.485,0,4.215
english_polar_211,Was Judus considered an Apostle?,en,-0.52,0.0,0.6,0.6,1.946,1,2.626
english_polar_958,Is Dragon Booster still on going?,en,0.38,0.0,0.6,0.667,2.079,1,3.726
english_content_4112,How many neurotransmitters are there in the human brain?,en,-0.273,0.0,0.5,0.667,2.398,0,3.292
english_polar_43,Does the International Ladies' Garment Workers' Union still exist?,en,0.88,0.0,0.4,0.636,2.565,1,4.481
english_content_2967,What was the purpose of Cold War?,en,-0.315,0.0,0.0,0.429,2.197,0,2.311
english_polar_936,Could Jor-El also fly?,en,0.98,0.0,0.4,0.8,2.079,1,4.259
english_polar_602,Are stem cells dangerous?,en,-0.353,0.0,0.0,0.75,1.792,1,2.189
english_polar_1030,Is the movie Fantasia considered a Golden Age cartoon?,en,0.105,0.0,0.6,0.667,2.398,1,3.77
english_content_1980,What is the life expectancy of a horse?,en,-0.148,0.0,0.0,0.375,2.303,0,2.53
english_polar_1115,Does an animal with vertebrae have to be a chordate?,en,0.424,1.0,0.4,0.4,2.485,1,4.709
english_polar_601,"Does the character Madelyne ""Maddie"" Jennifer Pryor-Summers have super powers?",en,2.08,0.0,0.4,0.818,2.773,1,6.071
english_polar_1167,Does Kenshin take place during the Meiji era?,en,0.123,0.0,0.6,0.625,2.303,1,3.651
english_polar_811,Have the Los Angeles Rams won a Super Bowl?,en,0.23,0.0,0.4,0.667,2.398,1,3.695
english_content_6043,What is the average menstruation cycle length?,en,0.519,0.0,0.0,0.571,2.197,0,3.287
english_content_3487,How many Native Americans were killed?,en,-0.748,0.0,0.333,0.833,2.079,0,2.497
english_content_1309,Who wrote the music for Disney's Mary Poppins?,en,-0.023,0.0,0.5,0.556,2.398,0,3.431
english_polar_568,Did humans hunt mammoths?,en,-0.687,0.0,0.4,0.75,1.792,1,2.255
english_polar_121,Does schizophrenia run in families?,en,-0.52,0.0,0.4,0.6,1.946,1,2.426
english_content_787,How old is Fran Drescher?,en,-0.898,0.0,0.0,0.8,1.946,0,1.848
english_polar_164,Is Wilson's disease fatal?,en,-0.02,0.0,0.0,0.6,1.946,1,2.526
english_content_6847,When was lipreading technique first used?,en,0.452,0.0,0.667,0.833,2.079,0,4.031
english_polar_316,Is Warframe in the same universe as War Hammer?,en,0.605,0.0,0.0,0.556,2.398,1,3.559
english_content_7023,How many people visit Las Vegas every year?,en,-0.719,0.0,0.5,0.875,2.303,0,2.959
english_polar_748,Can you grow tobacco in Tennessee?,en,-0.42,0.0,0.6,0.5,2.079,1,2.759
english_polar_1021,Does Buffy's sister come back?,en,-0.52,0.0,0.4,0.8,1.946,1,2.626
english_content_8700,How many Renaissance paintings are in the collection of the Accademia museum in Venice?,en,-0.071,0.0,0.0,0.571,2.773,0,3.273
english_polar_457,Can you make a weapon using feedback loops?,en,-0.306,1.0,0.4,0.625,2.303,1,4.022
english_polar_1096,Is Thailand apart of China?,en,-0.52,0.0,0.0,0.6,1.946,1,2.026
english_content_1486,How many people fought in the Polish–Ukrainian War?,en,0.602,0.0,0.333,0.778,2.485,0,4.198
english_polar_776,Are sentences reduced for plea bargain cases?,en,-0.02,0.0,0.6,0.714,2.197,1,3.491
english_polar_1118,Did American Epic play in theaters?,en,-0.42,0.0,0.4,0.667,2.079,1,2.726
english_content_7806,How was football created?,en,-0.148,0.0,0.5,0.75,1.792,0,2.894
english_polar_694,Do we still use Analogue filters?,en,-0.22,0.0,0.6,0.667,2.079,1,3.126
english_content_2092,How do you enter shooting competitions?,en,-0.348,0.0,0.5,0.667,2.079,0,2.898
english_content_9066,What is considered the first reality TV show?,en,0.423,0.0,0.5,0.625,2.303,0,3.851
english_content_8853,Where does the Atlantic Ocean begin and end?,en,0.138,0.0,0.333,0.625,2.303,0,3.399
english_content_5611,When did the legend of the Excalibur sword originate?,en,1.727,0.0,0.333,0.556,2.398,0,5.014
english_content_8112,What's the largest form of transportation in Sydney?,en,-0.148,0.0,0.0,0.444,2.398,0,2.694
english_content_3926,What is the largest renewable water source for Jordan?,en,0.352,0.0,0.0,0.556,2.398,0,3.306
english_content_4849,What is the largest crop produced by the US?,en,-0.273,1.0,0.167,0.444,2.398,0,3.736
english_polar_612,Are US dollars accepted in Curacao?,en,-0.42,0.0,0.6,0.667,2.079,1,2.926
english_polar_1106,Is Guangdong a city?,en,-0.02,0.0,0.0,0.5,1.792,1,2.272
english_polar_1123,Were there two trains involved in the Abbots Ripton rail disaster?,en,0.58,0.0,0.4,0.636,2.565,1,4.181
english_content_7944,How long did it take to complete the Chicago Central Area Transit Plan?,en,0.269,1.0,0.417,0.692,2.708,0,5.086
english_polar_478,Are there any endangered species in Ireland?,en,-0.187,0.0,0.4,0.571,2.197,1,2.981
english_polar_562,Is the Portland Streetcar electric?,en,0.23,0.0,0.0,0.6,1.946,1,2.776
english_content_3640,When was the Chesapeake and Ohio Railway formed?,en,1.281,0.0,0.5,0.625,2.303,0,4.709
english_content_5899,What does LLC stand for?,en,0.352,0.0,0.333,0.4,1.946,0,3.031
english_polar_179,Did Benefits Street get a sequel?,en,-0.42,0.0,0.4,0.667,2.079,1,2.726
english_polar_832,Does Russia have mandatory military service?,en,-0.22,0.0,0.4,0.833,2.079,1,3.092
english_content_8253,When was an amphibious vehicle first used in warfare?,en,0.352,0.0,0.833,0.667,2.398,0,4.25
english_polar_857,Is the Subic Bay naval base still active?,en,0.551,0.0,0.0,0.75,2.303,1,3.604
english_content_6581,Where do Sun Bears live?,en,0.102,0.0,0.333,0.8,1.946,0,3.181
english_polar_190,Is wool a polymer?,en,-0.02,0.0,0.0,0.5,1.792,1,2.272
english_polar_1023,Is ferrofluid unique?,en,-0.52,0.0,0.0,0.667,1.609,1,1.756
english_polar_297,"Does Gerald ""Gerry""",en,0.48,0.0,0.0,0.667,1.792,1,2.939
english_polar_712,Is James Tobin still alive?,en,0.23,0.0,0.0,0.8,1.946,1,2.976
english_content_9016,What percentage of the U.S. adult population is diagnosed with obesity?,en,0.552,0.0,0.5,0.545,2.565,0,4.162
english_content_4451,What years did Perpessicius live?,en,-0.398,0.0,0.333,0.6,1.946,0,2.481
english_content_6563,When was github created?,en,-0.148,0.0,0.5,0.75,1.792,0,2.894
english_polar_1000,Is Byzantine Octoechos a musical system?,en,0.38,0.0,0.0,0.667,2.079,1,3.126
english_polar_758,Is bamboo easy to care for?,en,-0.62,1.0,0.4,0.5,2.079,1,3.359
english_polar_887,Do you need a foundation to build a house?,en,-0.52,1.0,0.4,0.444,2.398,1,3.722
english_content_3404,When did the Holy Roman Empire end?,en,0.852,0.0,0.333,0.714,2.197,0,4.096
english_polar_186,Is the Canadian government similar to England?,en,-0.187,0.0,0.0,0.571,2.197,1,2.581
english_polar_838,Do tennis strings make a difference?,en,-0.42,0.0,0.4,0.667,2.079,1,2.726
english_polar_90,Did velcro's patent expire?,en,-0.02,0.0,0.2,0.6,1.946,1,2.726
english_polar_577,Do Germans have free university?,en,-0.52,0.0,0.4,0.8,1.946,1,2.626
english_polar_5,Can you prevent traumatic brain injury?,en,-0.22,0.0,0.4,0.667,2.079,1,2.926
english_content_1182,What happens if you attack a Big Daddy?,en,-0.291,1.0,0.417,0.5,2.303,0,3.929
english_content_2219,When was Heinz Steinitz born?,en,0.352,0.0,0.5,0.8,1.946,0,3.598
english_content_7326,What is the most expensive piece of pottery ever sold at auction?,en,-0.148,1.0,0.333,0.583,2.639,0,4.407
english_content_6954,How many proveniences does the Philippines have?,en,-0.315,0.0,0.333,0.714,2.197,0,2.929
english_polar_368,Can nerve damage be cured?,en,-0.02,0.0,0.4,0.6,1.946,1,2.926
english_polar_263,Is Chinese food considered fast food?,en,-0.42,0.0,0.6,0.833,2.079,1,3.092
english_polar_98,Did Lou Lombardo have a wife?,en,-0.22,0.0,0.4,0.667,2.079,1,2.926
english_content_8962,What is the poverty rate in Oaxaca?,en,-0.315,0.0,0.0,0.429,2.197,0,2.311
english_content_5024,What years did Le Corbusier live?,en,0.052,0.0,0.333,0.667,2.079,0,3.131
english_content_2912,Who decided the borders of countries in the Middle East?,en,-0.259,0.0,0.333,0.5,2.485,0,3.059
english_content_8268,How many CO's are typically in a platoon?,en,0.281,0.0,0.0,0.625,2.303,0,3.209
english_polar_543,"Has the character Danielle ""Dani"" Cage appeared in any Marvel films?",en,1.28,0.0,0.4,0.636,2.708,1,5.024
english_polar_225,Can Sugar cause an illness?,en,-0.52,0.0,0.4,0.6,1.946,1,2.426
english_polar_1162,Can you make your X-ray machine?,en,0.48,0.0,0.4,0.571,2.303,1,3.754
english_polar_511,Is UT a research campus?,en,0.48,0.0,0.0,0.6,1.946,1,3.026
english_polar_523,Is there a cure for traumatic brain injury?,en,0.123,0.0,0.4,0.625,2.303,1,3.451
english_polar_851,Is Catalan independent?,en,-0.52,0.0,0.0,0.667,1.609,1,1.756
english_content_942,How many volumes has M been in?,en,-0.148,0.0,0.0,0.571,2.197,0,2.62
english_polar_1029,Can you cure liver cancer?,en,-0.52,0.0,0.4,0.6,1.946,1,2.426
english_content_4879,How long did the Joel appear on Mystery Science Theater 3000?,en,-0.148,0.0,0.5,0.636,2.565,0,3.553
english_content_6981,How many universities are there in Tulsa?,en,-0.815,0.0,0.5,0.714,2.197,0,2.596
english_content_8593,How big is Persia?,en,-0.815,0.0,0.0,0.75,1.792,0,1.727
english_content_4345,Was Keith M. Davidson the first lawyer in his family?,en,0.408,0.0,0.0,0.6,2.485,0,3.493
english_polar_430,Did Romania have monarchy?,en,-0.687,0.0,0.4,0.75,1.792,1,2.255
english_polar_1041,Has Sydney been under siege?,en,0.48,0.0,0.0,0.4,1.946,1,2.826
english_content_2801,Who was Saint Pardarn?,en,-0.815,0.0,0.0,0.5,1.792,0,1.477
english_polar_498,Did Dimetrodon have feathers?,en,-0.687,0.0,0.4,0.75,1.792,1,2.255
english_content_3493,When did the Bears Ears national park get signed over?,en,0.852,0.0,0.667,0.6,2.485,0,4.604
english_content_3077,Who had the largest army in the Battle of Nájera?,en,-0.037,0.0,0.5,0.5,2.485,0,3.448
english_content_4130,What is the largest professional cricket organization?,en,0.685,0.0,0.0,0.571,2.197,0,3.453
english_polar_1181,Does the Metro Tunnel in Melbourne go underwater?,en,0.266,0.0,0.4,0.625,2.303,1,3.594
english_content_8862,How many people died during the Second Seminole War?,en,0.102,0.0,0.333,0.778,2.398,0,3.611
english_polar_235,Are refugees legal?,en,-0.52,0.0,0.0,0.667,1.609,1,1.756
english_content_4321,When was Marxism established?,en,-0.148,0.0,0.5,0.75,1.792,0,2.894
english_content_121,What was Kaiser Permanente's net income in 2018?,en,0.102,0.0,0.0,0.444,2.398,0,2.944
english_content_1033,How many casualties were there in World War I?,en,-0.648,0.0,0.0,0.556,2.398,0,2.306
english_polar_985,Did Nintendo help make PlayStation?,en,-0.77,1.0,0.3,0.8,1.946,1,3.276
english_polar_182,Can lava kill you?,en,-0.687,0.0,0.4,0.5,1.792,1,2.005
english_polar_697,Is firewood banksia found in North America?,en,-0.187,0.0,0.6,0.714,2.197,1,3.324
english_content_6698,Where are HBO headquarters?,en,-0.481,0.0,0.0,0.75,1.792,0,2.061
english_polar_234,Does MS effect motor control?,en,-0.52,0.0,0.4,0.8,1.946,1,2.626
english_polar_288,Do charter schools earn higher test scores on average than their public school counterparts?,en,0.749,0.0,0.8,0.714,2.773,1,5.036
english_polar_252,Is Georges Sagnac dead?,en,-0.02,0.0,0.0,0.75,1.792,1,2.522
english_content_3930,When did Spain occupy the Philippines?,en,-0.348,0.0,0.5,0.667,2.079,0,2.898
english_polar_830,Was Richard Siegmund Lindzen born in the U.S.?,en,0.266,0.0,0.6,0.625,2.303,1,3.794
english_content_1383,When was David Sharp born?,en,0.352,0.0,0.5,0.8,1.946,0,3.598
english_content_8812,What was some of the greatest accomplishments for the Majapahit Empire?,en,0.152,0.0,0.0,0.364,2.565,0,3.081
english_polar_869,Do they speak Cantonese in Hong Kong?,en,-0.52,0.0,0.6,0.571,2.197,1,2.848
english_content_2444,How long is the human fibula bone?,en,0.019,0.0,0.0,0.714,2.197,0,2.93
english_polar_1002,Do great white sharks migrate to australia?,en,-0.187,0.0,0.4,0.714,2.197,1,3.124
english_content_1599,Which is best selling car in world?,en,-0.148,0.0,0.167,0.571,2.197,0,2.787
english_polar_177,Is Thor stronger than Superman?,en,-0.52,0.0,0.0,0.6,1.946,1,2.026
english_polar_743,Do all female mammals menstruate?,en,-0.02,0.0,0.2,0.6,1.946,1,2.726
english_polar_354,Does Australia play Cricket?,en,-0.687,0.0,0.4,0.75,1.792,1,2.255
english_polar_113,Do you need a degree to be an engineering technologist?,en,0.313,1.0,0.4,0.4,2.485,1,4.598
english_polar_125,Has there been a television adaptation of Guardians of the Universe?,en,-0.22,0.0,0.4,0.455,2.565,1,3.2
english_content_8222,Who has the fastest Internet in the world?,en,-0.291,0.0,0.333,0.5,2.303,0,2.845
english_polar_714,Is sex work linked to human trafficking?,en,-0.187,0.0,0.6,0.714,2.197,1,3.324
english_polar_281,Do you need a typhoid shot to go to Italy?,en,-0.02,1.0,0.5,0.5,2.485,1,4.465
english_content_5963,What was Octavia E. Butler's first novel?,en,0.709,0.0,0.0,0.625,2.303,0,3.637
english_polar_784,Do guns work in space?,en,-0.52,0.0,0.4,0.6,1.946,1,2.426
english_polar_959,Is the Church of England Catholic or Protestant?,en,0.123,0.0,0.0,0.5,2.303,1,2.926
english_polar_807,Are all manga black and white?,en,-0.22,0.0,0.0,0.667,2.079,1,2.526
english_polar_1004,Is it healthy to eat bone marrow?,en,-0.52,1.0,0.4,0.571,2.197,1,3.648
english_polar_1072,Do cranberries grow in the wild?,en,-0.22,0.0,0.4,0.5,2.079,1,2.759
english_content_2838,How many of Disney's movies were published during the Golden Age?,en,0.397,0.0,0.5,0.583,2.639,0,4.119
english_polar_168,Do ambassadors have to speak the language?,en,-0.52,1.0,0.4,0.571,2.197,1,3.648
english_polar_0,Is Creole a pidgin of French?,en,-0.22,0.0,0.0,0.5,2.079,1,2.359
english_content_8085,How long as Iran been a state?,en,0.519,0.0,0.0,0.571,2.197,0,3.287
english_polar_700,Is Rockwood Hall still standing?,en,-0.02,0.0,0.4,0.8,1.946,1,3.126
english_content_4323,When was the first microphone invented?,en,0.452,0.0,0.5,0.667,2.079,0,3.698
english_content_4713,When was universal health care introduced in France?,en,0.138,0.0,0.667,0.75,2.303,0,3.858
english_content_2346,Who was the first Holy Roman Emperor?,en,0.685,0.0,0.0,0.571,2.197,0,3.453
english_polar_628,Is open source software free?,en,-0.27,0.0,0.0,0.8,1.946,1,2.476
english_content_5362,Who is the CEO of Ashton-Tate?,en,0.185,0.0,0.0,0.429,2.303,0,2.917
english_polar_495,Do monkeys have culture?,en,-0.687,0.0,0.4,0.75,1.792,1,2.255
english_content_7953,Where does the River Orwell end?,en,0.452,0.0,0.333,0.667,2.079,0,3.531
english_content_3615,What is the most commonly used Calculus textbook in American universities?,en,0.252,0.0,0.167,0.636,2.565,0,3.62
english_polar_917,Is New York City a compact city?,en,0.313,0.0,0.0,0.714,2.197,1,3.224
english_content_8621,What style of music does Karolina Gočeva produce?,en,0.138,0.0,0.333,0.625,2.303,0,3.399
english_polar_594,Is the Chesapeake and Ohio Railway still active?,en,0.837,0.0,0.0,0.625,2.303,1,3.765
english_content_3245,How many copies did .hack//G.U. sale?,en,-0.148,0.0,0.5,0.857,2.197,0,3.406
english_polar_641,Are verbal contracts binding?,en,-0.353,0.0,0.2,0.75,1.792,1,2.389
english_content_3776,What percentage of people are born blind?,en,-0.481,0.0,0.5,0.571,2.197,0,2.787
english_polar_1071,"Does Danielle ""Dani"" Cage's have a super power?",en,1.23,0.0,0.6,0.667,2.565,1,5.062
english_content_5838,When was the first dinosaur fossil found?,en,0.852,1.0,0.333,0.714,2.197,0,5.096
english_content_4645,How expensive is it to live in Lithuania?,en,-0.434,1.0,0.667,0.5,2.303,0,4.036
english_content_8882,How many wars has Vietnam been in?,en,-0.148,0.0,0.0,0.571,2.197,0,2.62
english_polar_115,Does the The Council for Mutual Economic Assistance still exist?,en,1.202,0.0,0.4,0.6,2.485,1,4.687
english_content_2570,How big is Uganda?,en,-0.815,0.0,0.0,0.75,1.792,0,1.727
english_content_2399,What are Canada's drainage basins?,en,0.052,0.0,0.0,0.5,2.079,0,2.631
english_polar_870,Does TLC donate to charity?,en,-0.52,0.0,0.4,0.6,1.946,1,2.426
english_content_469,How many people died in the feud?,en,-0.648,0.0,0.333,0.714,2.197,0,2.596
english_polar_1019,Can you donate to The American Indian Movement?,en,0.551,0.0,0.4,0.5,2.303,1,3.754
english_polar_509,Is Snoopy a girl or a boy?,en,-0.02,0.0,0.0,0.429,2.197,1,2.606
english_content_4248,What aircraft is used as a fighter-bomber?,en,0.423,0.0,0.5,0.5,2.398,0,3.821
english_polar_998,Does Gone have a movie adaptation?,en,-0.22,0.0,0.4,0.667,2.079,1,2.926
english_content_376,How often do Germans vote?,en,-0.398,0.0,0.333,0.8,1.946,0,2.681
english_polar_884,Do the Squamish have totems?,en,-0.52,0.0,0.4,0.6,1.946,1,2.426
english_content_3546,Who founded Daydream Software?,en,-0.815,0.0,0.333,0.75,1.792,0,2.06
english_content_5617,What was the first work published by geneticist Jose V. Lopez?,en,-0.248,1.0,0.167,0.636,2.639,0,4.194
english_content_4773,How fast can the average human run?,en,0.185,0.0,0.333,0.714,2.197,0,3.429
english_content_1547,What is the biggest legend in Qatari folklore?,en,-0.148,0.0,0.0,0.5,2.303,0,2.655
