Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_+	verbs_num_pers_dist_Sing+3	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Ind	aux_form_dist_Fin	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_+	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_cc:preconj	dep_dist_ccomp	dep_dist_compound	dep_dist_compound:prt	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:predet	dep_dist_discourse	dep_dist_expl	dep_dist_fixed	dep_dist_flat	dep_dist_goeswith	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nmod:npmod	dep_dist_nmod:poss	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:npmod	dep_dist_obl:tmod	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3
57_1.conllu	1	18	18.0	4.4	11.11111111111111	0	5.555555555555555	11.11111111111111	5.555555555555555	5.555555555555555	0	16.666666666666668	0	0	11.11111111111111	5.555555555555555	16.666666666666668	0	0	5.555555555555555	5.555555555555555	0.5333333333333333	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	100.0	100.0	100.0	0	0	50.0	50.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	9.0	7.0	2.7142857142857144	7	0	0	0	0	0.0	100.0	100.0	0.0	0	5.555555555555555	0	11.11111111111111	5.555555555555555	5.555555555555555	0	0	0	5.555555555555555	0	0	5.555555555555555	0	5.555555555555555	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	5.555555555555555	0	0	0	0	16.666666666666668	5.555555555555555	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
111_1.conllu	1	18	18.0	3.764705882352941	0	16.666666666666668	11.11111111111111	5.555555555555555	0	5.555555555555555	0	5.555555555555555	0	0	16.666666666666668	11.11111111111111	5.555555555555555	5.555555555555555	0	16.666666666666668	0	0.47058823529411764	50.0	50.0	0	100.0	66.66666666666667	0	33.333333333333336	0	100.0	0	0	0	0	100.0	0	0	100.0	0	3.0	100.0	3.6666666666666665	0	0	0	66.66666666666667	0	33.333333333333336	0	3.0	6.0	13.0	2.75	13	0	0	0	0	0	0	100.0	0.0	0	0	11.11111111111111	5.555555555555555	0	0	5.555555555555555	0	11.11111111111111	0	0	0	5.555555555555555	5.555555555555555	0	0	0	5.555555555555555	0	0	0	0	0	0	0	11.11111111111111	0	0	0	16.666666666666668	0	0	0	11.11111111111111	0	0	0	5.555555555555555	5.555555555555555	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0
144_1.conllu	1	7	7.0	5.666666666666667	14.285714285714286	14.285714285714286	0	14.285714285714286	0	14.285714285714286	0	14.285714285714286	0	0	14.285714285714286	0	14.285714285714286	0	0	0	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	100.0	0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	7.0	3.0	1.8	3	0	0	0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	14.285714285714286	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	14.285714285714286	0	0	0	14.285714285714286	14.285714285714286	0	100.0	0.0	0	0	0	0	0	0
15_1.conllu	1	16	16.0	4.384615384615385	12.5	6.25	6.25	6.25	0	6.25	0	18.75	0	0	12.5	0	18.75	0	0	12.5	0	0.6153846153846154	0	100.0	0	100.0	50.0	0	50.0	0	100.0	0	0	100.0	100.0	100.0	0	0	0	100.0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	3.0	8.0	7.0	2.3333333333333335	7	0	0	0	0	0.0	100.0	100.0	0.0	0	0	6.25	0	12.5	0	6.25	0	6.25	0	0	0	0	0	0	0	0	6.25	0	0	0	0	0	0	0	6.25	0	0	0	12.5	0	0	12.5	6.25	0	0	0	18.75	6.25	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
131_1.conllu	1	10	10.0	4.666666666666667	10.0	10.0	0	10.0	0	0	0	0	0	0	30.0	10.0	10.0	0	0	20.0	0	0.4444444444444444	0	100.0	0	100.0	50.0	0	50.0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	2.0	100.0	1.5	0	50.0	50.0	0	0	0	0	3.0	5.0	6.0	2.125	6	1.0	1	100.0	0	0	0	50.0	50.0	0	10.0	0	0	10.0	0	10.0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	10.0	0	0	20.0	0	0	0	0	0	0	0	10.0	10.0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
270_1.conllu	1	8	8.0	4.285714285714286	0	12.5	12.5	12.5	0	12.5	0	12.5	0	0	12.5	0	12.5	0	0	12.5	0	0.42857142857142855	0	0	0	0	0	100.0	0	0	0	0	0	100.0	100.0	100.0	0	0	100.0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	2.0	8.0	3.0	2.0	3	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	12.5	0	0	12.5	0	0	0	0	0	0	12.5	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	12.5	0	0	0	0	12.5	12.5	0	100.0	0.0	0	0	0	0	0	0
166_1.conllu	1	22	22.0	4.571428571428571	4.545454545454546	13.636363636363637	0	13.636363636363637	0	9.090909090909092	0	27.272727272727273	4.545454545454546	0	9.090909090909092	0	4.545454545454546	4.545454545454546	0	9.090909090909092	0	0.42857142857142855	100.0	0	0	0	0	50.0	0	50.0	0	0	100.0	0	100.0	66.66666666666667	33.333333333333336	0	100.0	0	3.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	7.333333333333333	8.0	2.65	8	1.0	1	100.0	0	0.0	100.0	100.0	0.0	4.545454545454546	4.545454545454546	0	0	0	0	9.090909090909092	0	9.090909090909092	0	0	0	9.090909090909092	0	0	4.545454545454546	0	9.090909090909092	0	0	0	4.545454545454546	0	0	0	4.545454545454546	4.545454545454546	0	4.545454545454546	9.090909090909092	0	0	9.090909090909092	4.545454545454546	0	0	0	4.545454545454546	4.545454545454546	0	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0	0
9_1.conllu	1	6	6.0	6.2	0	0	16.666666666666668	16.666666666666668	0	16.666666666666668	0	16.666666666666668	0	0	0	0	16.666666666666668	0	0	16.666666666666668	0	0.6	0	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	2.0	6.0	4.0	2.0	4	0	0	0	0	0	0	100.0	0.0	0	0	0	16.666666666666668	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	16.666666666666668	16.666666666666668	0	100.0	0.0	0	0	0	0	0	0
99_1.conllu	1	39	39.0	4.25	2.5641025641025643	15.384615384615385	5.128205128205129	7.6923076923076925	7.6923076923076925	5.128205128205129	0	12.820512820512821	0	2.5641025641025643	10.256410256410257	5.128205128205129	7.6923076923076925	2.5641025641025643	0	15.384615384615385	0	0.4444444444444444	0	0	0	0	0	16.666666666666668	83.33333333333333	0	0	0	0	100.0	100.0	100.0	0	0	66.66666666666667	33.333333333333336	6.0	100.0	3.1666666666666665	0	16.666666666666668	33.333333333333336	16.666666666666668	0	16.666666666666668	16.666666666666668	6.0	6.5	14.0	3.2857142857142856	14	1.0	1	100.0	0	0.0	100.0	100.0	0.0	0	0	0	7.6923076923076925	5.128205128205129	0	7.6923076923076925	0	12.820512820512821	7.6923076923076925	0	5.128205128205129	2.5641025641025643	2.5641025641025643	7.6923076923076925	0	0	5.128205128205129	0	0	0	0	0	0	0	2.5641025641025643	2.5641025641025643	0	0	7.6923076923076925	0	0	5.128205128205129	7.6923076923076925	0	0	0	7.6923076923076925	2.5641025641025643	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0
317_1.conllu	1	18	18.0	4.3125	5.555555555555555	11.11111111111111	0	0	0	11.11111111111111	0	22.22222222222222	0	5.555555555555555	5.555555555555555	16.666666666666668	11.11111111111111	0	0	11.11111111111111	0	0.625	0	100.0	0	100.0	50.0	0	50.0	0	0	100.0	0	0	0	0	0	0	0	0	2.0	100.0	2.5	0	0	50.0	50.0	0	0	0	5.0	9.0	10.0	2.7333333333333334	10	0	0	0	0	0.0	100.0	0.0	100.0	5.555555555555555	0	0	0	5.555555555555555	0	0	0	11.11111111111111	0	0	0	22.22222222222222	0	0	0	0	11.11111111111111	0	0	5.555555555555555	0	0	0	0	5.555555555555555	0	0	0	5.555555555555555	0	0	5.555555555555555	5.555555555555555	0	0	0	11.11111111111111	5.555555555555555	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
261_1.conllu	1	6	6.0	4.8	0	0	0	16.666666666666668	0	16.666666666666668	0	16.666666666666668	0	0	16.666666666666668	0	16.666666666666668	0	0	16.666666666666668	0	0.4	0	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	100.0	0	0	100.0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	2.0	6.0	2.0	1.5	2	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	16.666666666666668	0	0	0	0	16.666666666666668	16.666666666666668	0	100.0	0.0	0	0	0	0	0	0
16_1.conllu	1	11	11.0	5.888888888888889	18.181818181818183	9.090909090909092	0	9.090909090909092	0	0	0	27.272727272727273	0	0	9.090909090909092	0	18.181818181818183	0	0	9.090909090909092	0	0.6666666666666666	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	100.0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	11.0	5.0	2.125	5	1.0	1	100.0	0	0	0	0.0	100.0	0	0	0	0	18.181818181818183	0	9.090909090909092	0	9.090909090909092	0	0	0	9.090909090909092	0	0	0	0	0	0	0	9.090909090909092	0	0	0	0	0	9.090909090909092	0	0	9.090909090909092	0	0	0	0	0	0	0	18.181818181818183	9.090909090909092	0	100.0	0.0	0	0	0	0	0	0
86_1.conllu	1	6	6.0	3.8	0	16.666666666666668	0	16.666666666666668	0	0	0	0	0	0	16.666666666666668	16.666666666666668	16.666666666666668	0	0	16.666666666666668	0	0.4	0	100.0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	100.0	0	0	100.0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	2.0	6.0	2.0	1.5	2	0	0	0	0	0	0	100.0	0.0	0	0	0	0	0	0	16.666666666666668	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	16.666666666666668	0	0	0	16.666666666666668	16.666666666666668	0	100.0	0.0	0	0	0	0	0	0
46_1.conllu	1	9	9.0	4.25	0	11.11111111111111	11.11111111111111	11.11111111111111	0	11.11111111111111	0	22.22222222222222	0	0	11.11111111111111	0	11.11111111111111	0	0	11.11111111111111	0	0.5	0	100.0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	100.0	0	0	100.0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	9.0	4.0	2.142857142857143	4	0	0	0	0	0	0	100.0	0.0	0	0	0	11.11111111111111	0	11.11111111111111	11.11111111111111	0	11.11111111111111	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	11.11111111111111	0	0	0	11.11111111111111	11.11111111111111	0	100.0	0.0	0	0	0	0	0	0
52_1.conllu	1	40	40.0	5.25	10.0	10.0	7.5	7.5	5.0	10.0	0	22.5	0	0	5.0	10.0	10.0	0	0	2.5	0	0.5833333333333334	0	0	0	0	0	0	100.0	0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	100.0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	20.0	12.0	3.2285714285714286	12	1.0	3	100.0	0	0.0	100.0	100.0	0.0	0	2.5	0	7.5	10.0	0	5.0	0	10.0	5.0	0	0	12.5	0	5.0	2.5	0	10.0	0	0	0	0	0	0	0	0	7.5	0	2.5	5.0	0	0	2.5	0	0	0	0	10.0	2.5	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
8_1.conllu	1	7	7.0	5.333333333333333	28.571428571428573	0	0	14.285714285714286	14.285714285714286	14.285714285714286	0	14.285714285714286	0	0	0	0	14.285714285714286	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	7.0	3.0	1.6	3	0	0	0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	14.285714285714286	14.285714285714286	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	14.285714285714286	14.285714285714286	0	100.0	0.0	0	0	0	0	0	0
185_1.conllu	1	10	10.0	3.6666666666666665	10.0	0	0	20.0	0	0	0	10.0	0	10.0	20.0	0	10.0	10.0	0	10.0	0	0.3333333333333333	0	0	0	0	0	0	100.0	0	0	0	0	0	0	50.0	50.0	0	100.0	0	2.0	100.0	4.0	0	0	0	0	100.0	0	0	2.0	5.0	4.0	2.125	4	0	0	0	0	0.0	100.0	50.0	50.0	0	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	10.0	10.0	0	0	0	10.0	0	0	0	0	20.0	0	0	0	10.0	0	0	10.0	0	0	0	0	10.0	10.0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
94_1.conllu	1	20	20.0	4.588235294117647	5.0	10.0	0	5.0	5.0	10.0	5.0	15.0	0	0	10.0	15.0	15.0	0	0	5.0	0	0.47058823529411764	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	100.0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	5.0	20.0	15.0	3.0625	15	1.0	1	100.0	0	0.0	100.0	100.0	0.0	0	0	0	0	5.0	0	5.0	0	10.0	5.0	0	0	0	0	15.0	0	0	10.0	0	5.0	0	0	0	0	0	0	5.0	0	0	5.0	0	0	5.0	5.0	0	5.0	0	15.0	5.0	0	100.0	0.0	0	0	0	0	0	0
263_1.conllu	1	10	10.0	5.555555555555555	0	0	20.0	10.0	0	10.0	0	20.0	0	0	20.0	0	10.0	0	0	10.0	0	0.5555555555555556	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	100.0	100.0	100.0	0	0	0	100.0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	2.0	10.0	6.0	2.75	6	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	20.0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	10.0	20.0	0	0	10.0	0	0	0	0	10.0	10.0	0	100.0	0.0	0	0	0	0	0	0
51_1.conllu	1	36	36.0	3.75	0	11.11111111111111	2.7777777777777777	11.11111111111111	2.7777777777777777	11.11111111111111	0	16.666666666666668	0	8.333333333333334	5.555555555555555	5.555555555555555	11.11111111111111	2.7777777777777777	0	11.11111111111111	0	0.40625	75.0	25.0	0	100.0	25.0	0	0	75.0	0	100.0	0	0	0	25.0	75.0	0	100.0	0	4.0	100.0	3.25	0	0	0	75.0	25.0	0	0	4.0	9.0	33.0	3.5161290322580645	33	1.0	1	100.0	0	0	0	66.66666666666667	33.333333333333336	5.555555555555555	0	2.7777777777777777	0	0	0	2.7777777777777777	8.333333333333334	13.88888888888889	2.7777777777777777	0	0	2.7777777777777777	0	0	0	0	11.11111111111111	0	0	2.7777777777777777	0	0	0	0	8.333333333333334	2.7777777777777777	0	2.7777777777777777	5.555555555555555	2.7777777777777777	0	0	8.333333333333334	0	0	2.7777777777777777	11.11111111111111	2.7777777777777777	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0
136_1.conllu	1	25	25.0	4.0	4.0	8.0	0	12.0	4.0	12.0	0	16.0	0	4.0	12.0	12.0	4.0	0	0	12.0	0	0.4583333333333333	66.66666666666667	33.333333333333336	0	100.0	66.66666666666667	0	0	33.333333333333336	100.0	0	0	100.0	100.0	66.66666666666667	33.333333333333336	0	0	100.0	4.0	100.0	2.6666666666666665	0	0	33.333333333333336	66.66666666666667	0	0	0	5.0	6.25	15.0	4.043478260869565	15	1.0	1	100.0	0	100.0	0.0	100.0	0.0	0	4.0	0	0	4.0	0	4.0	4.0	8.0	4.0	0	0	12.0	0	4.0	4.0	0	12.0	0	0	0	0	0	0	0	4.0	4.0	0	0	12.0	0	0	4.0	4.0	0	0	0	4.0	4.0	4.0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0
315_1.conllu	1	9	9.0	4.0	0	0	11.11111111111111	11.11111111111111	0	22.22222222222222	0	33.333333333333336	0	0	0	0	11.11111111111111	0	0	11.11111111111111	0	0.625	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	100.0	100.0	100.0	0	0	0	100.0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	9.0	4.0	2.0	4	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	11.11111111111111	0	0	11.11111111111111	0	0	0	0	0	11.11111111111111	0	0	0	0	22.22222222222222	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	11.11111111111111	0	0	0	0	11.11111111111111	11.11111111111111	0	100.0	0.0	0	0	0	0	0	0
211_1.conllu	1	12	12.0	3.727272727272727	0	8.333333333333334	0	8.333333333333334	0	8.333333333333334	0	41.666666666666664	0	0	0	0	8.333333333333334	8.333333333333334	0	16.666666666666668	0	0.6363636363636364	0	100.0	0	100.0	50.0	0	50.0	0	100.0	0	0	100.0	100.0	100.0	0	0	100.0	0	2.0	100.0	3.0	0	0	50.0	0	50.0	0	0	2.0	6.0	8.0	2.6	8	0	0	0	0	0.0	100.0	100.0	0.0	0	0	8.333333333333334	0	0	0	8.333333333333334	0	8.333333333333334	0	0	0	8.333333333333334	0	0	0	0	8.333333333333334	0	0	0	0	0	0	0	8.333333333333334	0	0	0	16.666666666666668	0	0	8.333333333333334	8.333333333333334	0	0	0	8.333333333333334	8.333333333333334	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
283_1.conllu	1	4	4.0	3.6666666666666665	0	0	0	25.0	0	0	0	0	0	0	25.0	0	25.0	0	0	25.0	0	0.3333333333333333	0	100.0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	100.0	0	0	100.0	0	1.0	100.0	1.0	0	100.0	0	0	0	0	0	1.0	4.0	2.0	1.5	2	0	0	0	0	0	0	100.0	0.0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	25.0	25.0	0	100.0	0.0	0	0	0	0	0	0
215_1.conllu	1	6	6.0	4.4	0	0	16.666666666666668	16.666666666666668	0	0	0	0	0	0	33.333333333333336	0	16.666666666666668	0	0	16.666666666666668	0	0.4	0	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	100.0	0	0	100.0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	1.0	6.0	2.0	1.5	2	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	16.666666666666668	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	16.666666666666668	0	0	0	0	16.666666666666668	16.666666666666668	0	100.0	0.0	0	0	0	0	0	0
192_1.conllu	1	14	14.0	4.461538461538462	7.142857142857143	14.285714285714286	0	7.142857142857143	0	21.428571428571427	0	21.428571428571427	0	0	0	7.142857142857143	7.142857142857143	0	0	14.285714285714286	0	0.5384615384615384	100.0	0	0	0	0	0	50.0	50.0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	2.0	100.0	1.5	50.0	0	0	50.0	0	0	0	3.0	7.0	9.0	2.4166666666666665	9	1.0	1	100.0	0	0.0	100.0	100.0	0.0	0	0	0	0	7.142857142857143	0	7.142857142857143	0	21.428571428571427	0	0	0	0	0	0	0	0	21.428571428571427	0	0	0	0	0	0	0	0	7.142857142857143	0	0	7.142857142857143	0	0	7.142857142857143	7.142857142857143	0	0	0	7.142857142857143	7.142857142857143	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
64_1.conllu	1	17	17.0	4.5625	11.764705882352942	5.882352941176471	0	11.764705882352942	5.882352941176471	11.764705882352942	5.882352941176471	11.764705882352942	0	0	5.882352941176471	5.882352941176471	5.882352941176471	5.882352941176471	0	11.764705882352942	0	0.4375	0	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	100.0	0	0	50.0	50.0	3.0	100.0	4.0	0	0	0	0	100.0	0	0	3.0	5.666666666666667	6.0	2.4	6	0	0	0	0	0.0	100.0	100.0	0.0	0	0	5.882352941176471	0	0	0	5.882352941176471	0	5.882352941176471	5.882352941176471	0	5.882352941176471	0	0	5.882352941176471	5.882352941176471	0	11.764705882352942	0	5.882352941176471	0	0	0	0	0	5.882352941176471	0	0	0	11.764705882352942	0	0	5.882352941176471	5.882352941176471	0	0	0	5.882352941176471	5.882352941176471	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
181_1.conllu	1	27	27.0	3.68	3.7037037037037037	7.407407407407407	7.407407407407407	7.407407407407407	3.7037037037037037	7.407407407407407	0	11.11111111111111	0	7.407407407407407	11.11111111111111	3.7037037037037037	7.407407407407407	0	3.7037037037037037	18.51851851851852	0	0.48	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	100.0	0	5.0	100.0	2.8	20.0	0	0	60.0	0	20.0	0	4.0	5.4	24.0	3.4166666666666665	24	0	0	0	0	0.0	100.0	50.0	50.0	3.7037037037037037	0	0	7.407407407407407	3.7037037037037037	0	7.407407407407407	0	3.7037037037037037	7.407407407407407	0	3.7037037037037037	3.7037037037037037	3.7037037037037037	7.407407407407407	0	3.7037037037037037	7.407407407407407	0	3.7037037037037037	3.7037037037037037	0	0	0	0	7.407407407407407	0	0	0	3.7037037037037037	0	0	7.407407407407407	3.7037037037037037	0	0	0	3.7037037037037037	3.7037037037037037	0	25.0	75.0	100.0	0.0	1.5	50.0	50.0	0
171_1.conllu	1	5	5.0	3.5	0	0	0	40.0	0	0	0	0	0	0	20.0	0	20.0	0	0	20.0	0	0.25	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	50.0	50.0	0	100.0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	1.0	5.0	3.0	2.0	3	0	0	0	0	0	0	100.0	0.0	0	0	0	0	0	0	20.0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	20.0	20.0	0	100.0	0.0	0	0	0	0	0	0
19_1.conllu	1	15	15.0	4.5	0	13.333333333333334	0	6.666666666666667	0	13.333333333333334	0	26.666666666666668	0	0	13.333333333333334	0	6.666666666666667	0	0	20.0	0	0.5	100.0	0	0	100.0	33.333333333333336	0	33.333333333333336	33.333333333333336	100.0	0	0	100.0	100.0	100.0	0	0	100.0	0	3.0	100.0	2.0	0	0	100.0	0	0	0	0	6.0	5.0	3.0	1.6153846153846154	3	0	0	0	0	0.0	100.0	100.0	0.0	6.666666666666667	6.666666666666667	0	0	0	0	6.666666666666667	0	6.666666666666667	0	0	0	6.666666666666667	6.666666666666667	0	0	0	13.333333333333334	0	0	0	0	0	0	0	0	0	0	0	13.333333333333334	0	0	13.333333333333334	6.666666666666667	0	0	0	6.666666666666667	6.666666666666667	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0
277_1.conllu	1	14	14.0	5.153846153846154	21.428571428571427	14.285714285714286	0	0	7.142857142857143	7.142857142857143	0	28.571428571428573	0	0	7.142857142857143	0	7.142857142857143	0	0	7.142857142857143	0	0.6153846153846154	0	100.0	0	100.0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	14.0	4.0	2.0	4	1.0	1	100.0	0	0	0	0.0	100.0	0	0	0	0	21.428571428571427	0	0	0	14.285714285714286	7.142857142857143	0	0	0	0	7.142857142857143	0	0	7.142857142857143	0	0	7.142857142857143	0	0	0	0	0	7.142857142857143	0	0	7.142857142857143	0	0	0	7.142857142857143	0	0	0	7.142857142857143	7.142857142857143	0	100.0	0.0	0	0	0	0	0	0
266_1.conllu	1	9	9.0	4.428571428571429	0	11.11111111111111	0	0	0	0	0	44.44444444444444	0	0	0	11.11111111111111	22.22222222222222	0	0	11.11111111111111	0	0.8571428571428571	0	0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	9.0	7.0	3.3333333333333335	7	0	0	0	0	0.0	100.0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	33.333333333333336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	11.11111111111111	0	0	0	22.22222222222222	11.11111111111111	0	100.0	0.0	0	0	0	0	0	0
210_1.conllu	1	12	12.0	3.727272727272727	8.333333333333334	8.333333333333334	16.666666666666668	8.333333333333334	0	8.333333333333334	0	8.333333333333334	0	8.333333333333334	8.333333333333334	0	8.333333333333334	0	0	16.666666666666668	0	0.5454545454545454	0	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	100.0	0	0	100.0	0	2.0	100.0	2.5	0	0	50.0	50.0	0	0	0	3.0	6.0	6.0	2.3	6	0	0	0	0	0	0	100.0	0.0	0	0	0	16.666666666666668	8.333333333333334	0	8.333333333333334	0	8.333333333333334	0	0	0	0	0	0	0	0	8.333333333333334	0	0	0	0	0	0	0	8.333333333333334	0	0	0	8.333333333333334	0	0	0	8.333333333333334	0	0	0	8.333333333333334	8.333333333333334	8.333333333333334	50.0	50.0	100.0	0.0	1.0	100.0	0	0
